Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
74,2,Sep 9 1989,Sat,Virginia,14,@,(12) Penn State,6,
75,2,Sep 9 1989,Sat,Virginia Tech,17,@,South Carolina,17,
76,2,Sep 9 1989,Sat,Washington,19,,(15) Texas A&M,6,
77,2,Sep 9 1989,Sat,(17) West Virginia,14,@,Maryland,10,
78,2,Sep 9 1989,Sat,Western Michigan,24,,Louisiana Tech,20,
79,2,Sep 10 1989,Sun,Air Force,45,,Wyoming,7,
80,3,Sep 16 1989,Sat,Air Force,48,@,Northwestern,31,
81,3,Sep 16 1989,Sat,Akron,27,@,Central Michigan,26,
82,3,Sep 16 1989,Sat,(16) Alabama,35,,Memphis,7,
83,3,Sep 16 1989,Sat,Arizona,6,,(6) Oklahoma,3,
84,3,Sep 16 1989,Sat,Arizona State,28,,San Jose State,21,
85,3,Sep 16 1989,Sat,(9) Arkansas,26,,Tulsa,7,
86,3,Sep 16 1989,Sat,(5) Auburn,24,,Southern Mississippi,3,
87,3,Sep 16 1989,Sat,Ball State,28,@,Bowling Green,3,
88,3,Sep 16 1989,Sat,Brigham Young,31,@,Navy,10,
89,3,Sep 16 1989,Sat,(7) Clemson,27,@,Virginia Tech,7,
90,3,Sep 16 1989,Sat,(8) Colorado,38,,(10) Illinois,7,
91,3,Sep 16 1989,Sat,Colorado State,42,,Cal State Fullerton,14,
92,3,Sep 16 1989,Sat,East Carolina,21,@,Cincinnati,14,
93,3,Sep 16 1989,Sat,Eastern Michigan,30,@,Ohio,25,
94,3,Sep 16 1989,Sat,Florida,34,,Louisiana Tech,7,
95,3,Sep 16 1989,Sat,Florida State,31,@,(21) Louisiana State,21,
96,3,Sep 16 1989,Sat,Fresno State,27,@,Pacific,14,
97,3,Sep 16 1989,Sat,Georgia,15,,Baylor,3,
98,3,Sep 16 1989,Sat,Indiana,24,,Missouri,7,
99,3,Sep 16 1989,Sat,Kansas,28,,Kent State,21,
100,3,Sep 16 1989,Sat,Kentucky,13,,North Carolina,6,
101,3,Sep 16 1989,Sat,Long Beach State,17,@,Boise State,14,
102,3,Sep 16 1989,Sat,Maryland,23,,Western Michigan,0,
103,3,Sep 16 1989,Sat,(3) Miami (FL),31,,California,3,
104,3,Sep 16 1989,Sat,Michigan State,49,,Miami (OH),0,
105,3,Sep 16 1989,Sat,Minnesota,30,@,Iowa State,20,
106,3,Sep 16 1989,Sat,Mississippi,34,,Arkansas State,31,
107,3,Sep 16 1989,Sat,(4) Nebraska,42,,Utah,30,
108,3,Sep 16 1989,Sat,(19) North Carolina State,27,@,Wake Forest,17,
109,3,Sep 16 1989,Sat,Northern Iowa,10,@,Kansas State,8,
110,3,Sep 16 1989,Sat,(1) Notre Dame,24,@,(2) Michigan,19,
111,3,Sep 16 1989,Sat,Ohio State,37,,Oklahoma State,13,
112,3,Sep 16 1989,Sat,Oregon,44,@,(24) Iowa,6,
113,3,Sep 16 1989,Sat,Penn State,42,,Temple,3,
114,3,Sep 16 1989,Sat,Rutgers,9,,Boston College,7,
115,3,Sep 16 1989,Sat,(13) Southern California,66,,Utah State,10,
116,3,Sep 16 1989,Sat,Southern Methodist,31,,Connecticut,30,
117,3,Sep 16 1989,Sat,(11) Syracuse,10,,Army,7,
118,3,Sep 16 1989,Sat,(17) Tennessee,28,,Duke,6,
119,3,Sep 16 1989,Sat,(22) Texas A&M,44,@,Texas Christian,7,
120,3,Sep 16 1989,Sat,Texas Tech,27,,New Mexico,20,
121,3,Sep 16 1989,Sat,Texas-El Paso,29,@,New Mexico State,27,
122,3,Sep 16 1989,Sat,Tulane,17,,Louisiana,10,
123,3,Sep 16 1989,Sat,(20) UCLA,28,@,San Diego State,25,
124,3,Sep 16 1989,Sat,Virginia,17,@,Georgia Tech,10,
125,3,Sep 16 1989,Sat,(15) Washington,38,,Purdue,9,
126,3,Sep 16 1989,Sat,(23) Washington State,41,,Oregon State,3,
127,3,Sep 16 1989,Sat,(12) West Virginia,45,,South Carolina,21,
128,3,Sep 16 1989,Sat,Wisconsin,23,,Toledo,10,
129,3,Sep 16 1989,Sat,Wyoming,20,,Hawaii,15,
130,4,Sep 23 1989,Sat,Air Force,43,,Texas-El Paso,26,
131,4,Sep 23 1989,Sat,(15) Alabama,15,,Kentucky,3,
132,4,Sep 23 1989,Sat,(23) Arizona,20,,(11) Washington,17,
133,4,Sep 23 1989,Sat,(8) Arkansas,24,@,Mississippi,17,
134,4,Sep 23 1989,Sat,Army,14,,Wake Forest,10,
135,4,Sep 23 1989,Sat,Baylor,46,,Kansas,3,
136,4,Sep 23 1989,Sat,Bowling Green,24,,Central Michigan,20,
137,4,Sep 23 1989,Sat,Cal State Fullerton,41,@,San Diego State,41,
138,4,Sep 23 1989,Sat,California,20,,Wisconsin,14,
139,4,Sep 23 1989,Sat,Cincinnati,30,@,Miami (OH),14,
140,4,Sep 23 1989,Sat,Citadel,14,@,Navy,10,
141,4,Sep 23 1989,Sat,(7) Clemson,31,,Maryland,7,
142,4,Sep 23 1989,Sat,East Carolina,56,,Illinois State,10,
143,4,Sep 23 1989,Sat,Eastern Michigan,35,@,Colorado State,35,
144,4,Sep 23 1989,Sat,Florida,38,@,Memphis,13,
145,4,Sep 23 1989,Sat,Florida State,59,,Tulane,9,
146,4,Sep 23 1989,Sat,Fresno State,52,,Long Beach State,0,
147,4,Sep 23 1989,Sat,Georgia,23,,Mississippi State,6,
148,4,Sep 23 1989,Sat,Hawaii,67,,Utah,20,
149,4,Sep 23 1989,Sat,(17) Houston,36,@,Arizona State,7,
150,4,Sep 23 1989,Sat,(20) Illinois,41,,Utah State,2,
151,4,Sep 23 1989,Sat,Iowa,31,@,Iowa State,21,
152,4,Sep 23 1989,Sat,Louisiana,18,@,Rice,3,
153,4,Sep 23 1989,Sat,(2) Miami (FL),38,@,Missouri,7,
154,4,Sep 23 1989,Sat,(5) Michigan,24,@,(24) UCLA,23,
155,4,Sep 23 1989,Sat,(3) Nebraska,48,@,Minnesota,0,
156,4,Sep 23 1989,Sat,Nevada-Las Vegas,26,,New Mexico State,14,
157,4,Sep 23 1989,Sat,(18) North Carolina State,40,,North Carolina,6,
158,4,Sep 23 1989,Sat,Northern Illinois,37,@,Kansas State,20,
159,4,Sep 23 1989,Sat,(1) Notre Dame,21,,Michigan State,13,
160,4,Sep 23 1989,Sat,Oregon State,37,@,Boise State,30,
161,4,Sep 23 1989,Sat,Penn State,7,,Boston College,3,
162,4,Sep 23 1989,Sat,(13) Pittsburgh,30,,(10) Syracuse,23,
163,4,Sep 23 1989,Sat,Rutgers,38,@,Northwestern,27,
164,4,Sep 23 1989,Sat,San Jose State,41,,Pacific,32,
165,4,Sep 23 1989,Sat,South Carolina,21,,Georgia Tech,10,
166,4,Sep 23 1989,Sat,(12) Southern California,42,,(25) Ohio State,3,
167,4,Sep 23 1989,Sat,Stanford,18,,(22) Oregon,17,
168,4,Sep 23 1989,Sat,Texas,45,@,Southern Methodist,13,
169,4,Sep 23 1989,Sat,Texas Christian,19,,Southern Mississippi,17,
170,4,Sep 23 1989,Sat,Texas Tech,31,@,Oklahoma State,15,
171,4,Sep 23 1989,Sat,Toledo,29,,Ball State,22,
172,4,Sep 23 1989,Sat,Tulsa,35,,New Mexico,33,
173,4,Sep 23 1989,Sat,Vanderbilt,54,,Ohio,10,
174,4,Sep 23 1989,Sat,Virginia,49,,Duke,28,
175,4,Sep 23 1989,Sat,Virginia Tech,23,,Temple,0,
176,4,Sep 23 1989,Sat,(19) Washington State,29,@,Wyoming,23,
177,4,Sep 23 1989,Sat,(9) West Virginia,30,@,Louisville,21,
178,4,Sep 23 1989,Sat,Western Michigan,26,@,Kent State,4,
179,4,Sep 23 1989,Sat,Youngstown State,20,,Akron,17,
180,5,Sep 30 1989,Sat,(24) Air Force,46,@,Colorado State,21,
181,5,Sep 30 1989,Sat,Akron,38,@,Bowling Green,24,
182,5,Sep 30 1989,Sat,(13) Alabama,20,@,Vanderbilt,14,
183,5,Sep 30 1989,Sat,Arizona State,19,,Missouri,3,
184,5,Sep 30 1989,Sat,(8) Arkansas,39,,Texas-El Paso,7,
185,5,Sep 30 1989,Sat,Army,56,,Harvard,28,
186,5,Sep 30 1989,Sat,Baylor,29,,Texas Tech,15,
187,5,Sep 30 1989,Sat,Brigham Young,37,@,Utah State,10,
188,5,Sep 30 1989,Sat,Cal State Fullerton,34,,Nevada-Las Vegas,20,
189,5,Sep 30 1989,Sat,Central Michigan,20,@,Miami (OH),7,
190,5,Sep 30 1989,Sat,(5) Colorado,45,@,(21) Washington,28,
191,5,Sep 30 1989,Sat,Duke,21,,(7) Clemson,17,
192,5,Sep 30 1989,Sat,Eastern Michigan,21,@,Western Michigan,20,
193,5,Sep 30 1989,Sat,Florida,21,,Mississippi State,0,
194,5,Sep 30 1989,Sat,Hawaii,60,,New Mexico,14,
195,5,Sep 30 1989,Sat,(14) Houston,65,,Temple,7,
196,5,Sep 30 1989,Sat,Indiana,32,,Toledo,12,
197,5,Sep 30 1989,Sat,Iowa,30,,Tulsa,22,
198,5,Sep 30 1989,Sat,Iowa State,25,@,Tulane,24,
199,5,Sep 30 1989,Sat,Kansas State,20,,North Texas,17,
200,5,Sep 30 1989,Sat,Louisiana,24,@,Louisiana-Monroe,10,
201,5,Sep 30 1989,Sat,Louisiana State,57,,Ohio,6,
202,5,Sep 30 1989,Sat,Louisiana Tech,29,@,East Carolina,29,
203,5,Sep 30 1989,Sat,Louisville,37,,Cincinnati,17,
204,5,Sep 30 1989,Sat,(2) Miami (FL),26,@,Michigan State,20,
205,5,Sep 30 1989,Sat,(6) Michigan,41,,Maryland,21,
206,5,Sep 30 1989,Sat,Minnesota,34,,Indiana State,14,
207,5,Sep 30 1989,Sat,Navy,12,@,North Carolina,7,
208,5,Sep 30 1989,Sat,(3) Nebraska,35,,Oregon State,7,
209,5,Sep 30 1989,Sat,(15) North Carolina State,42,,Kent State,22,
210,5,Sep 30 1989,Sat,Northern Illinois,34,,Western Illinois,27,
211,5,Sep 30 1989,Sat,(1) Notre Dame,40,@,Purdue,7,
212,5,Sep 30 1989,Sat,Ohio State,34,,Boston College,29,
213,5,Sep 30 1989,Sat,(16) Oklahoma,45,@,Kansas,6,
214,5,Sep 30 1989,Sat,Oklahoma State,27,,Wyoming,7,
215,5,Sep 30 1989,Sat,Oregon,16,,(17) Arizona,10,
216,5,Sep 30 1989,Sat,Pacific,26,,Long Beach State,25,
217,5,Sep 30 1989,Sat,Penn State,16,@,Texas,12,
218,5,Sep 30 1989,Sat,(10) Pittsburgh,31,@,(9) West Virginia,31,
219,5,Sep 30 1989,Sat,Rice,17,@,Wake Forest,17,
220,5,Sep 30 1989,Sat,San Diego State,38,@,Utah,27,
221,5,Sep 30 1989,Sat,San Jose State,40,@,Stanford,33,
222,5,Sep 30 1989,Sat,South Carolina,24,@,(23) Georgia,20,
223,5,Sep 30 1989,Sat,(11) Southern California,18,@,(19) Washington State,17,
224,5,Sep 30 1989,Sat,(12) Tennessee,21,,(4) Auburn,14,
225,5,Sep 30 1989,Sat,(22) Texas A&M,31,,Southern Mississippi,14,
226,5,Sep 30 1989,Sat,Texas Christian,28,,Southern Methodist,10,
227,5,Sep 30 1989,Sat,UCLA,24,,California,6,
228,5,Sep 30 1989,Sat,Virginia,24,,William & Mary,12,
229,6,Oct 7 1989,Sat,(20) Air Force,35,@,Navy,7,
230,6,Oct 7 1989,Sat,Akron,31,,Louisiana Tech,24,
231,6,Oct 7 1989,Sat,(13) Alabama,62,@,Mississippi,27,
232,6,Oct 7 1989,Sat,(7) Arkansas,41,@,Texas Christian,19,
233,6,Oct 7 1989,Sat,(11) Auburn,24,@,Kentucky,12,
234,6,Oct 7 1989,Sat,Ball State,37,,Miami (OH),9,
235,6,Oct 7 1989,Sat,Bowling Green,31,@,Ohio,28,
236,6,Oct 7 1989,Sat,Brigham Young,36,,Wyoming,20,
237,6,Oct 7 1989,Sat,California,26,,San Jose State,21,
238,6,Oct 7 1989,Sat,Central Michigan,38,,Kent State,0,
239,6,Oct 7 1989,Sat,(15) Clemson,34,,Virginia,20,
240,6,Oct 7 1989,Sat,(3) Colorado,49,,Missouri,3,
241,6,Oct 7 1989,Sat,Colorado State,34,@,New Mexico,20,
242,6,Oct 7 1989,Sat,Duke,35,,Army,29,
243,6,Oct 7 1989,Sat,Eastern Michigan,31,,Toledo,14,
244,6,Oct 7 1989,Sat,Florida,16,@,Louisiana State,13,
245,6,Oct 7 1989,Sat,(22) Florida State,41,@,(17) Syracuse,10,
246,6,Oct 7 1989,Sat,Fresno State,35,,Oregon State,18,
247,6,Oct 7 1989,Sat,Georgia Tech,28,,Maryland,24,
248,6,Oct 7 1989,Sat,Hawaii,31,,San Diego State,24,
249,6,Oct 7 1989,Sat,(12) Houston,66,,Baylor,10,
250,6,Oct 7 1989,Sat,(18) Illinois,34,,Ohio State,14,
251,6,Oct 7 1989,Sat,Indiana,43,,Northwestern,11,
252,6,Oct 7 1989,Sat,Iowa State,24,@,Kansas,20,
253,6,Oct 7 1989,Sat,Long Beach State,55,,New Mexico State,48,
254,6,Oct 7 1989,Sat,Louisiana,21,,Tulsa,13,
255,6,Oct 7 1989,Sat,Memphis,13,,Vanderbilt,10,
256,6,Oct 7 1989,Sat,(2) Miami (FL),56,,Cincinnati,0,
257,6,Oct 7 1989,Sat,(5) Michigan,24,,Wisconsin,0,
258,6,Oct 7 1989,Sat,(24) Michigan State,17,@,Iowa,14,
259,6,Oct 7 1989,Sat,Minnesota,35,,Purdue,15,
260,6,Oct 7 1989,Sat,Mississippi State,28,,Louisiana-Monroe,14,
261,6,Oct 7 1989,Sat,(4) Nebraska,58,,Kansas State,7,
262,6,Oct 7 1989,Sat,Nevada-Las Vegas,30,,Pacific,7,
263,6,Oct 7 1989,Sat,(14) North Carolina State,35,,Middle Tennessee State,14,
264,6,Oct 7 1989,Sat,Northern Illinois,29,,Southern Illinois,24,
265,6,Oct 7 1989,Sat,(1) Notre Dame,27,@,Stanford,17,
266,6,Oct 7 1989,Sat,(16) Oklahoma,37,,Oklahoma State,15,
267,6,Oct 7 1989,Sat,Penn State,17,@,Rutgers,0,
268,6,Oct 7 1989,Sat,(8) Pittsburgh,27,@,Temple,3,
269,6,Oct 7 1989,Sat,South Carolina,47,,East Carolina,14,
270,6,Oct 7 1989,Sat,(9) Southern California,24,,Washington,16,
271,6,Oct 7 1989,Sat,Southern Mississippi,30,,Tulane,21,
272,6,Oct 7 1989,Sat,(6) Tennessee,17,,Georgia,14,
273,6,Oct 7 1989,Sat,Texas,31,,Rice,30,
274,6,Oct 7 1989,Sat,Texas Tech,27,,(19) Texas A&M,24,
275,6,Oct 7 1989,Sat,(25) UCLA,33,,Arizona State,14,
276,6,Oct 7 1989,Sat,Utah,50,@,Texas-El Paso,45,
277,6,Oct 7 1989,Sat,Utah State,34,,Cal State Fullerton,23,
278,6,Oct 7 1989,Sat,Virginia Tech,12,@,(9) West Virginia,10,
279,6,Oct 7 1989,Sat,Wake Forest,17,@,North Carolina,16,
280,6,Oct 7 1989,Sat,(21) Washington State,51,@,(23) Oregon,38,
281,7,Oct 14 1989,Sat,(11) Alabama,24,,Louisiana,17,
282,7,Oct 14 1989,Sat,Arizona,42,,(22) UCLA,7,
283,7,Oct 14 1989,Sat,Arizona State,17,@,Oregon State,17,
284,7,Oct 14 1989,Sat,(7) Arkansas,45,@,Texas Tech,13,
285,7,Oct 14 1989,Sat,Army,45,,Holy Cross,9,
286,7,Oct 14 1989,Sat,(12) Auburn,10,,Louisiana State,6,
287,7,Oct 14 1989,Sat,Ball State,23,@,Kent State,21,
288,7,Oct 14 1989,Sat,Baylor,49,@,Southern Methodist,3,
289,7,Oct 14 1989,Sat,Boston College,35,,Temple,14,
290,7,Oct 14 1989,Sat,Bowling Green,27,,Toledo,23,
291,7,Oct 14 1989,Sat,(25) Brigham Young,45,@,Colorado State,16,
292,7,Oct 14 1989,Sat,Cal State Fullerton,35,@,Pacific,26,
293,7,Oct 14 1989,Sat,Central Michigan,34,@,Western Michigan,6,
294,7,Oct 14 1989,Sat,(3) Colorado,52,@,Iowa State,17,
295,7,Oct 14 1989,Sat,Eastern Illinois,21,,Akron,17,
296,7,Oct 14 1989,Sat,(25) Florida,34,,Vanderbilt,11,
297,7,Oct 14 1989,Sat,(19) Florida State,41,@,Virginia Tech,7,
298,7,Oct 14 1989,Sat,Fresno State,34,@,Utah State,7,
299,7,Oct 14 1989,Sat,Georgia Tech,30,@,(14) Clemson,14,
300,7,Oct 14 1989,Sat,(16) Illinois,14,@,Purdue,2,
301,7,Oct 14 1989,Sat,Iowa,31,@,Wisconsin,24,
302,7,Oct 14 1989,Sat,Kentucky,33,,Rutgers,26,
303,7,Oct 14 1989,Sat,Liberty,25,@,Eastern Michigan,24,
304,7,Oct 14 1989,Sat,Louisiana Tech,42,,Northern Illinois,21,
305,7,Oct 14 1989,Sat,Maryland,27,@,Wake Forest,7,
306,7,Oct 14 1989,Sat,Memphis,34,@,Cincinnati,17,
307,7,Oct 14 1989,Sat,(2) Miami (FL),48,,San Jose State,16,
308,7,Oct 14 1989,Sat,(5) Michigan,10,@,(21) Michigan State,7,
309,7,Oct 14 1989,Sat,Minnesota,20,@,Northwestern,18,
310,7,Oct 14 1989,Sat,Mississippi,17,,Georgia,13,
311,7,Oct 14 1989,Sat,(4) Nebraska,50,@,Missouri,7,
312,7,Oct 14 1989,Sat,(1) Notre Dame,41,@,(17) Air Force,27,
313,7,Oct 14 1989,Sat,Ohio,22,@,Miami (OH),22,
314,7,Oct 14 1989,Sat,Ohio State,35,,Indiana,31,
315,7,Oct 14 1989,Sat,Oklahoma State,17,,Kansas State,13,
316,7,Oct 14 1989,Sat,(23) Penn State,34,@,Syracuse,12,
317,7,Oct 14 1989,Sat,(9) Pittsburgh,31,,Navy,14,
318,7,Oct 14 1989,Sat,San Diego State,30,,Long Beach State,26,
319,7,Oct 14 1989,Sat,(10) Southern California,31,@,California,15,
320,7,Oct 14 1989,Sat,Southern Mississippi,16,@,Louisville,10,
321,7,Oct 14 1989,Sat,Texas,28,N,(15) Oklahoma,24,
322,7,Oct 14 1989,Sat,Texas A&M,17,,(8) Houston,13,
323,7,Oct 14 1989,Sat,Texas Christian,30,@,Rice,16,
324,7,Oct 14 1989,Sat,Texas-El Paso,26,,New Mexico,7,
325,7,Oct 14 1989,Sat,Tulsa,34,,New Mexico State,13,
326,7,Oct 14 1989,Sat,Virginia,50,,North Carolina,17,
327,7,Oct 14 1989,Sat,Washington,20,,Oregon,14,
328,7,Oct 14 1989,Sat,(17) Washington State,31,,Stanford,13,
329,7,Oct 14 1989,Sat,Wyoming,45,,Utah,24,
330,8,Oct 21 1989,Sat,Akron,31,@,Murray State,31,
331,8,Oct 21 1989,Sat,(10) Alabama,47,,(6) Tennessee,30,
332,8,Oct 21 1989,Sat,(22) Arizona,23,@,(15) Washington State,21,
333,8,Oct 21 1989,Sat,Army,34,,Lafayette,20,
334,8,Oct 21 1989,Sat,Ball State,14,,Western Michigan,13,
335,8,Oct 21 1989,Sat,(21) Brigham Young,49,,Texas-El Paso,24,
336,8,Oct 21 1989,Sat,Clemson,30,,(12) North Carolina State,10,
337,8,Oct 21 1989,Sat,(3) Colorado,49,,Kansas,17,
338,8,Oct 21 1989,Sat,Colorado State,31,,Hawaii,16,
339,8,Oct 21 1989,Sat,Duke,46,@,Maryland,25,
340,8,Oct 21 1989,Sat,East Carolina,14,,Virginia Tech,10,
341,8,Oct 21 1989,Sat,Eastern Michigan,21,,Bowling Green,13,
342,8,Oct 21 1989,Sat,(20) Florida,27,,New Mexico,21,
343,8,Oct 21 1989,Sat,(14) Florida State,22,,(11) Auburn,14,
344,8,Oct 21 1989,Sat,Fresno State,33,,Cal State Fullerton,19,
345,8,Oct 21 1989,Sat,Georgia,35,@,Vanderbilt,16,
346,8,Oct 21 1989,Sat,Georgia Tech,17,,North Carolina,14,
347,8,Oct 21 1989,Sat,(16) Houston,95,,Southern Methodist,21,
348,8,Oct 21 1989,Sat,(13) Illinois,14,@,Michigan State,10,
349,8,Oct 21 1989,Sat,Indiana,28,,Minnesota,18,
350,8,Oct 21 1989,Sat,Kentucky,27,,Louisiana State,21,
351,8,Oct 21 1989,Sat,Louisiana,24,@,Southern Mississippi,21,
352,8,Oct 21 1989,Sat,Louisiana Tech,40,@,Arkansas State,37,
353,8,Oct 21 1989,Sat,(5) Michigan,26,@,Iowa,12,
354,8,Oct 21 1989,Sat,Mississippi,32,@,Tulane,28,
355,8,Oct 21 1989,Sat,Mississippi State,35,,Memphis,10,
356,8,Oct 21 1989,Sat,Missouri,21,@,Kansas State,9,
357,8,Oct 21 1989,Sat,Navy,27,@,Boston College,24,
358,8,Oct 21 1989,Sat,(4) Nebraska,48,@,Oklahoma State,23,
359,8,Oct 21 1989,Sat,Northern Illinois,42,,Nevada-Las Vegas,24,
360,8,Oct 21 1989,Sat,(1) Notre Dame,28,,(9) Southern California,24,
361,8,Oct 21 1989,Sat,Ohio,37,,Kent State,14,
362,8,Oct 21 1989,Sat,Ohio State,21,,Purdue,3,
363,8,Oct 21 1989,Sat,(25) Oklahoma,43,@,Iowa State,40,
364,8,Oct 21 1989,Sat,Oregon,27,@,Arizona State,7,
365,8,Oct 21 1989,Sat,Oregon State,18,,UCLA,17,
366,8,Oct 21 1989,Sat,San Diego State,35,,Pacific,7,
367,8,Oct 21 1989,Sat,San Jose State,21,@,Long Beach State,10,
368,8,Oct 21 1989,Sat,(24) South Carolina,24,,Western Carolina,3,
369,8,Oct 21 1989,Sat,Syracuse,49,@,Rutgers,28,
370,8,Oct 21 1989,Sat,Texas,24,@,(7) Arkansas,20,
371,8,Oct 21 1989,Sat,(23) Texas A&M,14,@,Baylor,11,
372,8,Oct 21 1989,Sat,Texas Christian,27,,(19) Air Force,9,
373,8,Oct 21 1989,Sat,Texas Tech,41,,Rice,25,
374,8,Oct 21 1989,Sat,Toledo,17,,Miami (OH),14,
375,8,Oct 21 1989,Sat,Tulsa,31,,Louisville,24,
376,8,Oct 21 1989,Sat,Utah,27,@,Stanford,24,
377,8,Oct 21 1989,Sat,Utah State,28,@,New Mexico State,13,
378,8,Oct 21 1989,Sat,Virginia,47,,Wake Forest,28,
379,8,Oct 21 1989,Sat,Washington,29,@,California,16,
380,8,Oct 21 1989,Sat,(18) West Virginia,69,,Cincinnati,3,
