Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
75,3,Sep 8 1990,Sat,(8) Tennessee,40,@,Mississippi State,7,
76,3,Sep 8 1990,Sat,Texas,17,@,(21) Penn State,13,
77,3,Sep 8 1990,Sat,Texas Christian,20,@,Missouri,19,
78,3,Sep 8 1990,Sat,Texas-El Paso,27,,New Mexico State,24,
79,3,Sep 8 1990,Sat,Toledo,20,@,Miami (OH),14,
80,3,Sep 8 1990,Sat,Tulane,21,@,Rice,10,
81,3,Sep 8 1990,Sat,Tulsa,41,,Missouri State,28,
82,3,Sep 8 1990,Sat,Utah,35,@,Minnesota,29,
83,3,Sep 8 1990,Sat,Utah State,27,,Long Beach State,13,
84,3,Sep 8 1990,Sat,(14) Virginia,20,,(9) Clemson,7,
85,3,Sep 8 1990,Sat,Virginia Tech,21,,Bowling Green,7,
86,3,Sep 8 1990,Sat,Wake Forest,23,,Appalachian State,12,
87,3,Sep 8 1990,Sat,(20) Washington,20,,San Jose State,17,
88,3,Sep 8 1990,Sat,Wyoming,34,@,Washington State,13,
89,4,Sep 13 1990,Thu,(18) Houston,51,@,Texas Tech,35,
90,4,Sep 15 1990,Sat,Air Force,10,,Citadel,7,
91,4,Sep 15 1990,Sat,(20) Arizona,25,@,New Mexico,10,
92,4,Sep 15 1990,Sat,(25) Arizona State,31,,Colorado State,20,
93,4,Sep 15 1990,Sat,(15) Arkansas,28,,Tulsa,3,
94,4,Sep 15 1990,Sat,Army,24,,Holy Cross,7,
95,4,Sep 15 1990,Sat,(2) Auburn,24,@,Mississippi,10,
96,4,Sep 15 1990,Sat,(5) Brigham Young,50,,Washington State,36,
97,4,Sep 15 1990,Sat,Central Michigan,14,@,Akron,14,
98,4,Sep 15 1990,Sat,(16) Clemson,18,@,Maryland,17,
99,4,Sep 15 1990,Sat,Eastern Michigan,21,,Ohio,18,
100,4,Sep 15 1990,Sat,(24) Florida,17,@,Alabama,13,
101,4,Sep 15 1990,Sat,(3) Florida State,48,,Georgia Southern,6,
102,4,Sep 15 1990,Sat,Fresno State,31,@,Utah,7,
103,4,Sep 15 1990,Sat,Georgia,18,,Southern Mississippi,17,
104,4,Sep 15 1990,Sat,(21) Illinois,23,,(9) Colorado,22,
105,4,Sep 15 1990,Sat,Indiana,45,@,Kentucky,24,
106,4,Sep 15 1990,Sat,Iowa,63,,Cincinnati,10,
107,4,Sep 15 1990,Sat,Kansas State,52,,New Mexico State,7,
108,4,Sep 15 1990,Sat,Louisiana State,35,,Miami (OH),7,
109,4,Sep 15 1990,Sat,Louisville,28,,Kansas,16,
110,4,Sep 15 1990,Sat,(10) Miami (FL),52,@,California,24,
111,4,Sep 15 1990,Sat,(19) Michigan State,23,@,Syracuse,23,
112,4,Sep 15 1990,Sat,Minnesota,20,,Iowa State,16,
113,4,Sep 15 1990,Sat,Mississippi State,27,,Cal State Fullerton,13,
114,4,Sep 15 1990,Sat,Missouri,45,,Utah State,10,
115,4,Sep 15 1990,Sat,Nevada-Las Vegas,45,@,Oregon State,20,
116,4,Sep 15 1990,Sat,North Carolina,48,,Connecticut,21,
117,4,Sep 15 1990,Sat,North Carolina State,20,,Wake Forest,15,
118,4,Sep 15 1990,Sat,(1) Notre Dame,28,,(4) Michigan,24,
119,4,Sep 15 1990,Sat,(17) Ohio State,31,@,Boston College,10,
120,4,Sep 15 1990,Sat,(14) Oklahoma,52,,(13) Pittsburgh,10,
121,4,Sep 15 1990,Sat,Oklahoma State,33,,Northern Iowa,23,
122,4,Sep 15 1990,Sat,Oregon,55,,Idaho,23,
123,4,Sep 15 1990,Sat,Rutgers,28,,Colgate,17,
124,4,Sep 15 1990,Sat,San Diego State,38,,Long Beach State,20,
125,4,Sep 15 1990,Sat,San Jose State,28,@,Pacific,14,
126,4,Sep 15 1990,Sat,(6) Southern California,19,,Penn State,14,
127,4,Sep 15 1990,Sat,Temple,28,,Austin Peay,0,
128,4,Sep 15 1990,Sat,(7) Tennessee,56,,Texas-El Paso,0,
129,4,Sep 15 1990,Sat,(12) Texas A&M,63,,Louisiana,14,
130,4,Sep 15 1990,Sat,Toledo,23,,Northern Illinois,14,
131,4,Sep 15 1990,Sat,Tulane,43,,Southern Methodist,7,
132,4,Sep 15 1990,Sat,UCLA,32,,Stanford,31,
133,4,Sep 15 1990,Sat,(11) Virginia,56,,Navy,14,
134,4,Sep 15 1990,Sat,Virginia Tech,24,@,East Carolina,23,
135,4,Sep 15 1990,Sat,(22) Washington,20,@,Purdue,14,
136,4,Sep 15 1990,Sat,Western Michigan,27,,Louisiana Tech,21,
137,4,Sep 15 1990,Sat,Wisconsin,24,,Ball State,7,
138,4,Sep 15 1990,Sat,Wyoming,34,,Arkansas State,27,
139,5,Sep 22 1990,Sat,Akron,48,,Cal State Fullerton,17,
140,5,Sep 22 1990,Sat,(18) Arizona,22,,Oregon,17,
141,5,Sep 22 1990,Sat,Army,41,,Virginia Military Institute,17,
142,5,Sep 22 1990,Sat,Baylor,13,,Sam Houston,9,
143,5,Sep 22 1990,Sat,(4) Brigham Young,62,,San Diego State,34,
144,5,Sep 22 1990,Sat,Central Michigan,17,,Bowling Green,0,
145,5,Sep 22 1990,Sat,(17) Clemson,48,,Appalachian State,0,
146,5,Sep 22 1990,Sat,(20) Colorado,29,@,(22) Texas,22,
147,5,Sep 22 1990,Sat,Colorado State,38,,Texas-El Paso,20,
148,5,Sep 22 1990,Sat,East Carolina,20,@,Louisiana,10,
149,5,Sep 22 1990,Sat,(19) Florida,27,,Furman,3,
150,5,Sep 22 1990,Sat,(2) Florida State,31,@,Tulane,13,
151,5,Sep 22 1990,Sat,Fresno State,42,,New Mexico State,3,
152,5,Sep 22 1990,Sat,Georgia,17,,Alabama,16,
153,5,Sep 22 1990,Sat,Georgia Tech,44,,Chattanooga,9,
154,5,Sep 22 1990,Sat,Hawaii,19,@,Utah,7,
155,5,Sep 22 1990,Sat,(15) Illinois,56,,Southern Illinois,21,
156,5,Sep 22 1990,Sat,Indiana,58,,Missouri,7,
157,5,Sep 22 1990,Sat,Iowa,45,,Iowa State,35,
158,5,Sep 22 1990,Sat,Long Beach State,28,,Pacific,7,
159,5,Sep 22 1990,Sat,Louisiana Tech,40,,Arkansas State,7,
160,5,Sep 22 1990,Sat,Louisville,9,@,West Virginia,7,
161,5,Sep 22 1990,Sat,Maryland,13,,North Carolina State,12,
162,5,Sep 22 1990,Sat,Memphis,37,,Central Florida,28,
163,5,Sep 22 1990,Sat,Miami (OH),16,@,Cincinnati,12,
164,5,Sep 22 1990,Sat,(7) Michigan,38,,UCLA,15,
165,5,Sep 22 1990,Sat,Mississippi,21,@,(13) Arkansas,17,
166,5,Sep 22 1990,Sat,Mississippi State,13,,Southern Mississippi,10,
167,5,Sep 22 1990,Sat,Navy,23,,Villanova,21,
168,5,Sep 22 1990,Sat,(8) Nebraska,56,,Minnesota,0,
169,5,Sep 22 1990,Sat,North Carolina,16,,Kentucky,13,
170,5,Sep 22 1990,Sat,Northern Illinois,42,,Kansas State,35,
171,5,Sep 22 1990,Sat,(1) Notre Dame,20,@,(24) Michigan State,19,
172,5,Sep 22 1990,Sat,Ohio,42,,Tennessee Tech,32,
173,5,Sep 22 1990,Sat,(11) Oklahoma,52,,Tulsa,10,
174,5,Sep 22 1990,Sat,Penn State,28,,Rutgers,0,
175,5,Sep 22 1990,Sat,(25) Pittsburgh,20,@,Syracuse,20,
176,5,Sep 22 1990,Sat,Purdue,41,,Indiana State,13,
177,5,Sep 22 1990,Sat,Rice,31,,Northwestern,14,
178,5,Sep 22 1990,Sat,San Jose State,47,@,Nevada-Las Vegas,13,
179,5,Sep 22 1990,Sat,South Carolina,35,@,Virginia Tech,24,
180,5,Sep 22 1990,Sat,Stanford,37,,Oregon State,3,
181,5,Sep 22 1990,Sat,Temple,24,@,Wisconsin,18,
182,5,Sep 22 1990,Sat,(12) Texas A&M,40,,North Texas,8,
183,5,Sep 22 1990,Sat,Texas Christian,31,,Oklahoma State,21,
184,5,Sep 22 1990,Sat,Texas Tech,34,@,New Mexico,32,
185,5,Sep 22 1990,Sat,Toledo,28,@,Ball State,16,
186,5,Sep 22 1990,Sat,Vanderbilt,24,,Louisiana State,21,
187,5,Sep 22 1990,Sat,(10) Virginia,59,@,Duke,0,
188,5,Sep 22 1990,Sat,(21) Washington,31,,(5) Southern California,0,
189,5,Sep 22 1990,Sat,Washington State,41,,California,31,
190,5,Sep 22 1990,Sat,Western Michigan,37,,Kent State,10,
191,5,Sep 22 1990,Sat,Wyoming,24,,Air Force,12,
192,5,Sep 22 1990,Sat,Youngstown State,24,,Eastern Michigan,14,
193,6,Sep 29 1990,Sat,Alabama,59,,Vanderbilt,28,
194,6,Sep 29 1990,Sat,(23) Arkansas,31,,Colorado State,20,
195,6,Sep 29 1990,Sat,Arkansas State,20,@,Southern Illinois,17,
196,6,Sep 29 1990,Sat,Ball State,16,,Bowling Green,6,
197,6,Sep 29 1990,Sat,Baylor,21,@,Texas Tech,15,
198,6,Sep 29 1990,Sat,Boston College,28,@,Navy,17,
199,6,Sep 29 1990,Sat,California,30,@,(16) Arizona,25,
200,6,Sep 29 1990,Sat,Central Michigan,31,,Miami (OH),7,
201,6,Sep 29 1990,Sat,Cincinnati,27,@,Kent State,24,
202,6,Sep 29 1990,Sat,(19) Clemson,26,,Duke,7,
203,6,Sep 29 1990,Sat,(20) Colorado,20,,(12) Washington,14,
204,6,Sep 29 1990,Sat,(17) Florida,34,,Mississippi State,21,
205,6,Sep 29 1990,Sat,(2) Florida State,39,,Virginia Tech,28,
206,6,Sep 29 1990,Sat,(24) Fresno State,38,@,Cal State Fullerton,3,
207,6,Sep 29 1990,Sat,Georgia,19,,East Carolina,15,
208,6,Sep 29 1990,Sat,Georgia Tech,27,,(25) South Carolina,6,
209,6,Sep 29 1990,Sat,(13) Houston,24,,Rice,22,
210,6,Sep 29 1990,Sat,Indiana,37,,Eastern Michigan,6,
211,6,Sep 29 1990,Sat,Iowa State,34,,Western Michigan,20,
212,6,Sep 29 1990,Sat,Kansas State,38,,New Mexico,6,
213,6,Sep 29 1990,Sat,Long Beach State,21,,Boise State,20,
214,6,Sep 29 1990,Sat,Louisiana State,17,,(11) Texas A&M,8,
215,6,Sep 29 1990,Sat,Louisiana Tech,24,,Louisiana,10,
216,6,Sep 29 1990,Sat,Memphis,22,@,Tulsa,10,
217,6,Sep 29 1990,Sat,(10) Miami (FL),48,,Iowa,21,
218,6,Sep 29 1990,Sat,(6) Michigan,45,,Maryland,17,
219,6,Sep 29 1990,Sat,(22) Michigan State,34,@,Rutgers,10,
220,6,Sep 29 1990,Sat,Mississippi,31,,Tulane,21,
221,6,Sep 29 1990,Sat,Missouri,30,,(21) Arizona State,9,
222,6,Sep 29 1990,Sat,(8) Nebraska,31,,Oregon State,7,
223,6,Sep 29 1990,Sat,Nevada-Las Vegas,37,@,Pacific,28,
224,6,Sep 29 1990,Sat,North Carolina State,12,@,North Carolina,9,
225,6,Sep 29 1990,Sat,Northwestern,24,,Northern Illinois,7,
226,6,Sep 29 1990,Sat,(1) Notre Dame,37,,Purdue,11,
227,6,Sep 29 1990,Sat,(9) Oklahoma,31,,Kansas,17,
228,6,Sep 29 1990,Sat,Oregon,32,,(4) Brigham Young,16,
229,6,Sep 29 1990,Sat,San Diego State,48,,Air Force,18,
230,6,Sep 29 1990,Sat,San Jose State,29,@,Stanford,23,
231,6,Sep 29 1990,Sat,(18) Southern California,35,@,(15) Ohio State,26,
232,6,Sep 29 1990,Sat,Southern Mississippi,25,,Louisville,13,
233,6,Sep 29 1990,Sat,(5) Tennessee,26,@,(3) Auburn,26,
234,6,Sep 29 1990,Sat,Texas Christian,42,@,Southern Methodist,21,
235,6,Sep 29 1990,Sat,Texas-El Paso,17,,Sam Houston,10,
236,6,Sep 29 1990,Sat,Toledo,27,@,Ohio,20,
237,6,Sep 29 1990,Sat,UCLA,30,@,Washington State,20,
238,6,Sep 29 1990,Sat,(7) Virginia,63,,William & Mary,35,
239,6,Sep 29 1990,Sat,Wake Forest,52,,Army,14,
240,6,Sep 29 1990,Sat,West Virginia,38,@,Pittsburgh,24,
241,6,Sep 29 1990,Sat,Wyoming,28,@,Utah,10,
242,6,Sep 29 1990,Sat,Youngstown State,28,,Akron,23,
243,7,Oct 6 1990,Sat,Air Force,24,,Navy,7,
244,7,Oct 6 1990,Sat,Alabama,25,@,Louisiana,6,
245,7,Oct 6 1990,Sat,(25) Arizona,28,@,UCLA,21,
246,7,Oct 6 1990,Sat,Arkansas State,16,,Northwestern State,8,
247,7,Oct 6 1990,Sat,(5) Auburn,16,,Louisiana Tech,14,
248,7,Oct 6 1990,Sat,Boston College,19,,Rutgers,14,
249,7,Oct 6 1990,Sat,California,35,,San Jose State,34,
250,7,Oct 6 1990,Sat,Central Michigan,42,@,Kent State,0,
251,7,Oct 6 1990,Sat,(16) Clemson,34,,Georgia,3,
252,7,Oct 6 1990,Sat,(12) Colorado,33,@,Missouri,31,
253,7,Oct 6 1990,Sat,Colorado State,28,,Utah,13,
254,7,Oct 6 1990,Sat,Duke,17,@,Army,16,
255,7,Oct 6 1990,Sat,(10) Florida,34,,Louisiana State,8,
256,7,Oct 6 1990,Sat,(23) Georgia Tech,31,@,Maryland,3,
257,7,Oct 6 1990,Sat,Hawaii,44,,Maine,3,
258,7,Oct 6 1990,Sat,(13) Houston,31,@,Baylor,15,
259,7,Oct 6 1990,Sat,(13) Illinois,31,@,(20) Ohio State,20,
260,7,Oct 6 1990,Sat,Indiana,42,@,Northwestern,0,
261,7,Oct 6 1990,Sat,Iowa,12,@,(18) Michigan State,7,
262,7,Oct 6 1990,Sat,Kansas,34,@,Iowa State,34,
263,7,Oct 6 1990,Sat,Long Beach State,31,,New Mexico State,27,
264,7,Oct 6 1990,Sat,Louisville,38,,Tulsa,14,
265,7,Oct 6 1990,Sat,Memphis,21,,Tulane,14,
266,7,Oct 6 1990,Sat,(9) Miami (FL),31,,(2) Florida State,22,
267,7,Oct 6 1990,Sat,Miami (OH),24,,Ball State,10,
268,7,Oct 6 1990,Sat,(3) Michigan,41,@,Wisconsin,3,
269,7,Oct 6 1990,Sat,Minnesota,19,@,Purdue,7,
270,7,Oct 6 1990,Sat,Mississippi,35,,Kentucky,29,
271,7,Oct 6 1990,Sat,(8) Nebraska,45,@,Kansas State,8,
272,7,Oct 6 1990,Sat,Nevada-Las Vegas,29,,Cal State Fullerton,10,
273,7,Oct 6 1990,Sat,New Mexico,48,,Texas-El Paso,28,
274,7,Oct 6 1990,Sat,North Carolina,31,@,Wake Forest,24,
275,7,Oct 6 1990,Sat,North Carolina State,56,,Appalachian State,0,
276,7,Oct 6 1990,Sat,North Texas,14,,Southern Methodist,7,
277,7,Oct 6 1990,Sat,Northern Illinois,73,,(24) Fresno State,18,
278,7,Oct 6 1990,Sat,Ohio,10,@,Bowling Green,10,
279,7,Oct 6 1990,Sat,(7) Oklahoma,31,@,Oklahoma State,17,
280,7,Oct 6 1990,Sat,(22) Oregon,52,,Utah State,7,
281,7,Oct 6 1990,Sat,Penn State,48,,Temple,10,
282,7,Oct 6 1990,Sat,(15) Southern California,30,,Washington State,17,
283,7,Oct 6 1990,Sat,Southern Mississippi,16,@,East Carolina,7,
284,7,Oct 6 1990,Sat,Stanford,36,@,(1) Notre Dame,31,
285,7,Oct 6 1990,Sat,Syracuse,49,@,Vanderbilt,14,
286,7,Oct 6 1990,Sat,Texas,26,@,Rice,10,
287,7,Oct 6 1990,Sat,(19) Texas A&M,28,,Texas Tech,24,
288,7,Oct 6 1990,Sat,Texas Christian,54,@,(21) Arkansas,26,
289,7,Oct 6 1990,Sat,Toledo,37,,Eastern Michigan,23,
290,7,Oct 6 1990,Sat,Virginia Tech,26,,West Virginia,21,
291,7,Oct 6 1990,Sat,(17) Washington,42,@,Arizona State,14,
292,7,Oct 6 1990,Sat,Western Michigan,24,@,Akron,20,
293,7,Oct 6 1990,Sat,Wyoming,52,,San Diego State,51,
294,8,Oct 13 1990,Sat,(6) Auburn,56,,Vanderbilt,6,
295,8,Oct 13 1990,Sat,Ball State,31,,Kent State,0,
296,8,Oct 13 1990,Sat,Baylor,52,,Southern Methodist,17,
297,8,Oct 13 1990,Sat,Boston College,41,,Army,20,
298,8,Oct 13 1990,Sat,(13) Brigham Young,52,,Colorado State,9,
299,8,Oct 13 1990,Sat,California,31,@,Arizona State,24,
300,8,Oct 13 1990,Sat,Central Michigan,20,,Western Michigan,13,
301,8,Oct 13 1990,Sat,(14) Colorado,28,,Iowa State,12,
302,8,Oct 13 1990,Sat,Duke,49,,Western Carolina,18,
303,8,Oct 13 1990,Sat,(18) Georgia Tech,21,,(15) Clemson,19,
304,8,Oct 13 1990,Sat,(12) Houston,36,,(20) Texas A&M,31,
305,8,Oct 13 1990,Sat,(11) Illinois,34,,Purdue,0,
306,8,Oct 13 1990,Sat,(25) Iowa,30,,Wisconsin,10,
307,8,Oct 13 1990,Sat,Kansas State,23,,Oklahoma State,17,
308,8,Oct 13 1990,Sat,Kentucky,17,,Mississippi State,15,
309,8,Oct 13 1990,Sat,Louisiana Tech,35,@,Tulsa,21,
310,8,Oct 13 1990,Sat,Louisville,19,,Memphis,17,
311,8,Oct 13 1990,Sat,Maryland,41,,Wake Forest,13,
312,8,Oct 13 1990,Sat,(3) Miami (FL),34,,Kansas,0,
313,8,Oct 13 1990,Sat,Miami (OH),40,@,Ohio,18,
314,8,Oct 13 1990,Sat,Michigan State,28,@,(1) Michigan,27,
315,8,Oct 13 1990,Sat,Minnesota,35,,Northwestern,25,
316,8,Oct 13 1990,Sat,(24) Mississippi,28,@,Georgia,12,
317,8,Oct 13 1990,Sat,Navy,17,,Akron,13,
318,8,Oct 13 1990,Sat,(7) Nebraska,69,,Missouri,21,
319,8,Oct 13 1990,Sat,Nevada-Las Vegas,24,@,New Mexico State,20,
320,8,Oct 13 1990,Sat,Northern Illinois,35,,Arkansas State,0,
321,8,Oct 13 1990,Sat,(8) Notre Dame,57,,Air Force,27,
322,8,Oct 13 1990,Sat,Ohio State,27,@,(22) Indiana,27,
323,8,Oct 13 1990,Sat,Oregon State,35,,(21) Arizona,21,
324,8,Oct 13 1990,Sat,Pacific,67,@,Cal State Fullerton,37,
325,8,Oct 13 1990,Sat,Penn State,27,,Syracuse,21,
326,8,Oct 13 1990,Sat,Pittsburgh,45,,Rutgers,21,
327,8,Oct 13 1990,Sat,San Jose State,46,,Long Beach State,29,
328,8,Oct 13 1990,Sat,South Carolina,37,,East Carolina,7,
329,8,Oct 13 1990,Sat,(16) Southern California,37,@,Stanford,22,
330,8,Oct 13 1990,Sat,Southern Mississippi,20,@,Tulane,14,
331,8,Oct 13 1990,Sat,(5) Tennessee,45,,(9) Florida,3,
332,8,Oct 13 1990,Sat,Texas,14,N,(4) Oklahoma,13,
333,8,Oct 13 1990,Sat,Texas Christian,38,,Rice,28,
334,8,Oct 13 1990,Sat,Texas Tech,49,@,Arkansas,44,
335,8,Oct 13 1990,Sat,Texas-El Paso,12,,Hawaii,10,
336,8,Oct 13 1990,Sat,Toledo,19,,Bowling Green,13,
337,8,Oct 13 1990,Sat,UCLA,45,,San Diego State,31,
338,8,Oct 13 1990,Sat,Utah State,24,@,Fresno State,24,
339,8,Oct 13 1990,Sat,(2) Virginia,31,,North Carolina State,0,
340,8,Oct 13 1990,Sat,(17) Washington,38,,(19) Oregon,17,
341,8,Oct 13 1990,Sat,West Virginia,28,,Cincinnati,20,
342,8,Oct 13 1990,Sat,(23) Wyoming,25,,New Mexico,22,
343,9,Oct 20 1990,Sat,Alabama,9,@,(3) Tennessee,6,
344,9,Oct 20 1990,Sat,Arizona,35,@,(15) Southern California,26,
345,9,Oct 20 1990,Sat,Army,56,,Lafayette,0,
346,9,Oct 20 1990,Sat,(5) Auburn,20,,(7) Florida State,17,
347,9,Oct 20 1990,Sat,Baylor,20,@,(25) Texas A&M,20,
348,9,Oct 20 1990,Sat,Bowling Green,25,,Eastern Michigan,15,
349,9,Oct 20 1990,Sat,California,38,,UCLA,31,
350,9,Oct 20 1990,Sat,Central Michigan,13,,Toledo,12,
351,9,Oct 20 1990,Sat,Citadel,38,@,South Carolina,35,
352,9,Oct 20 1990,Sat,(22) Clemson,24,@,North Carolina State,17,
353,9,Oct 20 1990,Sat,(14) Colorado,41,@,Kansas,10,
354,9,Oct 20 1990,Sat,Colorado State,47,,New Mexico,7,
355,9,Oct 20 1990,Sat,East Carolina,56,,Cincinnati,32,
356,9,Oct 20 1990,Sat,(17) Florida,59,,Akron,0,
357,9,Oct 20 1990,Sat,Fresno State,28,,Long Beach State,16,
358,9,Oct 20 1990,Sat,Georgia,39,,Vanderbilt,28,
359,9,Oct 20 1990,Sat,(11) Georgia Tech,13,@,North Carolina,13,
360,9,Oct 20 1990,Sat,Hawaii,45,,Cal State Fullerton,21,
361,9,Oct 20 1990,Sat,(9) Houston,44,@,Southern Methodist,17,
362,9,Oct 20 1990,Sat,(8) Illinois,15,,(24) Michigan State,13,
363,9,Oct 20 1990,Sat,(22) Iowa,24,@,(10) Michigan,23,
364,9,Oct 20 1990,Sat,Iowa State,33,@,(16) Oklahoma,31,
365,9,Oct 20 1990,Sat,Kent State,44,,Ohio,15,
366,9,Oct 20 1990,Sat,Louisiana,25,@,Tulsa,13,
367,9,Oct 20 1990,Sat,Louisiana State,30,,Kentucky,20,
368,9,Oct 20 1990,Sat,Louisville,27,@,Pittsburgh,20,
369,9,Oct 20 1990,Sat,Maryland,23,@,Duke,20,
370,9,Oct 20 1990,Sat,Minnesota,12,,(20) Indiana,0,
371,9,Oct 20 1990,Sat,(18) Mississippi,42,,Arkansas State,13,
372,9,Oct 20 1990,Sat,Mississippi State,38,@,Tulane,17,
373,9,Oct 20 1990,Sat,Missouri,31,,Kansas State,10,
374,9,Oct 20 1990,Sat,(4) Nebraska,31,,Oklahoma State,3,
375,9,Oct 20 1990,Sat,Nevada,26,@,Nevada-Las Vegas,14,
376,9,Oct 20 1990,Sat,Northern Illinois,49,,Murray State,7,
377,9,Oct 20 1990,Sat,Northwestern,44,,Wisconsin,34,
378,9,Oct 20 1990,Sat,(6) Notre Dame,29,,(2) Miami (FL),20,
379,9,Oct 20 1990,Sat,Ohio State,42,@,Purdue,2,
