Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
46,2,Sep 7 1985,Sat,Southern Mississippi,28,,Louisiana Tech,0,
47,2,Sep 7 1985,Sat,Texas Tech,32,,New Mexico,31,
48,2,Sep 7 1985,Sat,Tulsa,31,,Houston,24,
49,2,Sep 7 1985,Sat,(20) UCLA,27,@,(8) Brigham Young,24,
50,2,Sep 7 1985,Sat,Utah,20,,Boise State,17,
51,2,Sep 7 1985,Sat,Utah State,19,@,Long Beach State,17,
52,2,Sep 7 1985,Sat,Vanderbilt,7,,Chattanooga,0,
53,2,Sep 7 1985,Sat,Wake Forest,30,,William & Mary,23,
54,2,Sep 7 1985,Sat,Washington State,20,,California,19,
55,2,Sep 7 1985,Sat,West Virginia,52,,Louisville,13,
56,2,Sep 7 1985,Sat,Wichita State,16,@,Kansas State,10,
57,3,Sep 14 1985,Sat,Air Force,49,@,Wyoming,7,
58,3,Sep 14 1985,Sat,Akron,24,,Kent State,0,
59,3,Sep 14 1985,Sat,(20) Alabama,23,,Texas A&M,10,
60,3,Sep 14 1985,Sat,Arizona,12,,Washington State,7,
61,3,Sep 14 1985,Sat,(14) Arkansas,24,@,Mississippi,19,
62,3,Sep 14 1985,Sat,Army,48,,Western Michigan,6,
63,3,Sep 14 1985,Sat,(1) Auburn,29,,Southern Mississippi,18,
64,3,Sep 14 1985,Sat,Bowling Green,30,@,Kentucky,26,
65,3,Sep 14 1985,Sat,(16) Brigham Young,31,,Washington,3,
66,3,Sep 14 1985,Sat,Central Michigan,27,,Pacific,10,
67,3,Sep 14 1985,Sat,Cincinnati,29,@,Youngstown State,27,
68,3,Sep 14 1985,Sat,Clemson,20,@,Virginia Tech,17,
69,3,Sep 14 1985,Sat,Colorado,21,,Oregon,17,
70,3,Sep 14 1985,Sat,Colorado State,41,,Texas-El Paso,24,
71,3,Sep 14 1985,Sat,Delaware,16,,Navy,13,
72,3,Sep 14 1985,Sat,East Carolina,27,,Texas State,16,
73,3,Sep 14 1985,Sat,Eastern Illinois,39,,Indiana State,7,
74,3,Sep 14 1985,Sat,Fresno State,26,,Nevada-Las Vegas,6,
75,3,Sep 14 1985,Sat,Georgia,17,,Baylor,14,
76,3,Sep 14 1985,Sat,Georgia Tech,28,@,North Carolina State,18,
77,3,Sep 14 1985,Sat,(19) Illinois,28,,Southern Illinois,25,
78,3,Sep 14 1985,Sat,Illinois State,17,@,Missouri State,17,
79,3,Sep 14 1985,Sat,Indiana,41,,Louisville,28,
80,3,Sep 14 1985,Sat,(5) Iowa,58,,Drake,0,
81,3,Sep 14 1985,Sat,Iowa State,10,,Utah State,3,
82,3,Sep 14 1985,Sat,Kansas,42,,Vanderbilt,16,
83,3,Sep 14 1985,Sat,(12) Louisiana State,23,@,North Carolina,13,
84,3,Sep 14 1985,Sat,Louisiana Tech,24,,Louisiana,23,
85,3,Sep 14 1985,Sat,Marshall,31,,Ohio,7,
86,3,Sep 14 1985,Sat,(17) Maryland,31,@,Boston College,13,
87,3,Sep 14 1985,Sat,Miami (FL),48,@,Rice,20,
88,3,Sep 14 1985,Sat,Miami (OH),17,@,Ball State,13,
89,3,Sep 14 1985,Sat,Michigan,20,,(13) Notre Dame,12,
90,3,Sep 14 1985,Sat,Michigan State,12,,Arizona State,3,
91,3,Sep 14 1985,Sat,Minnesota,28,,Wichita State,14,
92,3,Sep 14 1985,Sat,Mississippi State,30,,Syracuse,3,
93,3,Sep 14 1985,Sat,Murray State,10,@,Memphis,10,
94,3,Sep 14 1985,Sat,Nevada,30,@,Cal State Fullerton,3,
95,3,Sep 14 1985,Sat,New Mexico,34,@,New Mexico State,27,
96,3,Sep 14 1985,Sat,Northern Iowa,10,@,Kansas State,6,
97,3,Sep 14 1985,Sat,Northwestern,27,@,Missouri,23,
98,3,Sep 14 1985,Sat,(9) Ohio State,10,,Pittsburgh,7,
99,3,Sep 14 1985,Sat,(8) Oklahoma State,10,,North Texas,9,
100,3,Sep 14 1985,Sat,Oregon State,23,,California,20,
101,3,Sep 14 1985,Sat,(11) Penn State,27,,Temple,25,
102,3,Sep 14 1985,Sat,Rutgers,28,@,(3) Florida,28,
103,3,Sep 14 1985,Sat,San Diego State,34,@,Long Beach State,14,
104,3,Sep 14 1985,Sat,Stanford,41,,San Jose State,7,
105,3,Sep 14 1985,Sat,Texas Christian,30,,Tulane,13,
106,3,Sep 14 1985,Sat,Texas Tech,21,@,Tulsa,17,
107,3,Sep 14 1985,Sat,(10) UCLA,26,@,Tennessee,26,
108,3,Sep 14 1985,Sat,Utah,29,@,Hawaii,27,
109,3,Sep 14 1985,Sat,Virginia,40,,Virginia Military Institute,15,
110,3,Sep 14 1985,Sat,Wake Forest,30,@,Boston University,0,
111,3,Sep 14 1985,Sat,West Texas State,12,,Angelo State,10,
112,3,Sep 14 1985,Sat,West Virginia,20,,Duke,18,
113,3,Sep 14 1985,Sat,Wisconsin,38,,Northern Illinois,17,
114,4,Sep 21 1985,Sat,Air Force,59,,Rice,17,
115,4,Sep 21 1985,Sat,Akron,16,,Eastern Michigan,12,
116,4,Sep 21 1985,Sat,(16) Alabama,45,,Cincinnati,10,
117,4,Sep 21 1985,Sat,Arizona,23,@,California,17,
118,4,Sep 21 1985,Sat,Arizona State,27,,Pacific,0,
119,4,Sep 21 1985,Sat,(14) Arkansas,24,,Tulsa,0,
120,4,Sep 21 1985,Sat,Army,20,,Rutgers,16,
121,4,Sep 21 1985,Sat,Baylor,20,@,(3) Southern California,13,
122,4,Sep 21 1985,Sat,Boston College,29,@,Pittsburgh,22,
123,4,Sep 21 1985,Sat,Bowling Green,28,,Miami (OH),24,
124,4,Sep 21 1985,Sat,(13) Brigham Young,26,@,Temple,24,
125,4,Sep 21 1985,Sat,Drake,31,,Southern Illinois,6,
126,4,Sep 21 1985,Sat,Duke,34,,Ohio,13,
127,4,Sep 21 1985,Sat,(6) Florida State,19,,Memphis,10,
128,4,Sep 21 1985,Sat,Fresno State,33,@,Oregon State,24,
129,4,Sep 21 1985,Sat,Georgia,20,@,Clemson,13,
130,4,Sep 21 1985,Sat,Illinois State,17,,Wayne State,2,
131,4,Sep 21 1985,Sat,Indiana,38,,Navy,35,
132,4,Sep 21 1985,Sat,(4) Iowa,48,,Northern Illinois,20,
133,4,Sep 21 1985,Sat,Iowa State,20,,Vanderbilt,17,
134,4,Sep 21 1985,Sat,Kansas,37,,Indiana State,10,
135,4,Sep 21 1985,Sat,Kentucky,16,,Tulane,11,
136,4,Sep 21 1985,Sat,Long Beach State,33,@,Hawaii,30,
137,4,Sep 21 1985,Sat,Louisiana,31,,Idaho State,30,
138,4,Sep 21 1985,Sat,(9) Louisiana State,17,,Colorado State,3,
139,4,Sep 21 1985,Sat,Louisiana Tech,20,@,West Texas State,10,
140,4,Sep 21 1985,Sat,Louisville,23,,Western Kentucky,14,
141,4,Sep 21 1985,Sat,(17) Maryland,28,,West Virginia,0,
142,4,Sep 21 1985,Sat,(19) Michigan,34,@,(15) South Carolina,3,
143,4,Sep 21 1985,Sat,Minnesota,62,,Montana,17,
144,4,Sep 21 1985,Sat,Mississippi,18,,Arkansas State,16,
145,4,Sep 21 1985,Sat,Mississippi State,23,N,Southern Mississippi,20,
146,4,Sep 21 1985,Sat,(18) Nebraska,52,,(20) Illinois,25,
147,4,Sep 21 1985,Sat,New Mexico State,22,@,Texas-El Paso,20,
148,4,Sep 21 1985,Sat,North Carolina State,20,@,Wake Forest,17,
149,4,Sep 21 1985,Sat,Notre Dame,27,,Michigan State,10,
150,4,Sep 21 1985,Sat,(7) Ohio State,36,@,Colorado,13,
151,4,Sep 21 1985,Sat,Oregon,45,,Stanford,28,
152,4,Sep 21 1985,Sat,(10) Penn State,17,,East Carolina,10,
153,4,Sep 21 1985,Sat,Purdue,37,,Ball State,18,
154,4,Sep 21 1985,Sat,Syracuse,34,,Kent State,0,
155,4,Sep 21 1985,Sat,Texas,21,,Missouri,17,
156,4,Sep 21 1985,Sat,Texas A&M,31,,Louisiana-Monroe,17,
157,4,Sep 21 1985,Sat,Texas Christian,24,@,Kansas State,22,
158,4,Sep 21 1985,Sat,Texas Tech,28,,North Texas,7,
159,4,Sep 21 1985,Sat,Toledo,22,@,Wichita State,15,
160,4,Sep 21 1985,Sat,(12) UCLA,34,,San Diego State,16,
161,4,Sep 21 1985,Sat,Utah,44,,Washington State,37,
162,4,Sep 21 1985,Sat,Utah State,35,,San Jose State,32,
163,4,Sep 21 1985,Sat,Virginia,24,@,Georgia Tech,13,
164,4,Sep 21 1985,Sat,Washington,29,@,Houston,12,
165,4,Sep 21 1985,Sat,Wisconsin,26,,Nevada-Las Vegas,23,
166,4,Sep 21 1985,Sat,Wyoming,31,,Cal State Fullerton,8,
167,5,Sep 28 1985,Sat,(19) Air Force,49,@,New Mexico,12,
168,5,Sep 28 1985,Sat,(15) Alabama,40,@,Vanderbilt,20,
169,5,Sep 28 1985,Sat,Arizona State,24,,(18) Southern California,0,
170,5,Sep 28 1985,Sat,(10) Arkansas,45,,New Mexico State,13,
171,5,Sep 28 1985,Sat,Army,41,@,Pennsylvania,3,
172,5,Sep 28 1985,Sat,Ball State,23,@,Toledo,19,
173,5,Sep 28 1985,Sat,Baylor,31,,Texas Tech,0,
174,5,Sep 28 1985,Sat,Bowling Green,27,,Akron,22,
175,5,Sep 28 1985,Sat,Central Michigan,13,@,Ohio,7,
176,5,Sep 28 1985,Sat,Colorado,14,@,Arizona,13,
177,5,Sep 28 1985,Sat,(11) Florida,36,@,Mississippi State,22,
178,5,Sep 28 1985,Sat,(4) Florida State,24,,Kansas,20,
179,5,Sep 28 1985,Sat,Fresno State,59,@,Cal Poly,10,
180,5,Sep 28 1985,Sat,Furman,42,@,North Carolina State,20,
181,5,Sep 28 1985,Sat,Georgia,35,,South Carolina,21,
182,5,Sep 28 1985,Sat,Georgia Tech,14,@,Clemson,3,
183,5,Sep 28 1985,Sat,Grambling State,23,,Oregon State,6,
184,5,Sep 28 1985,Sat,Houston,49,@,Louisville,27,
185,5,Sep 28 1985,Sat,Illinois State,48,,Central Florida,21,
186,5,Sep 28 1985,Sat,Indiana,36,@,Missouri,17,
187,5,Sep 28 1985,Sat,Indiana State,17,,Drake,10,
188,5,Sep 28 1985,Sat,(3) Iowa,57,@,Iowa State,3,
189,5,Sep 28 1985,Sat,Kent State,28,,Eastern Michigan,3,
190,5,Sep 28 1985,Sat,Kentucky,27,,Cincinnati,7,
191,5,Sep 28 1985,Sat,Long Beach State,28,@,Nevada-Las Vegas,24,
192,5,Sep 28 1985,Sat,Louisiana,23,@,Wichita State,15,
193,5,Sep 28 1985,Sat,Miami (FL),45,@,Boston College,10,
194,5,Sep 28 1985,Sat,(12) Michigan,20,,(17) Maryland,0,
195,5,Sep 28 1985,Sat,Michigan State,7,,Western Michigan,3,
196,5,Sep 28 1985,Sat,Mississippi,27,@,Tulane,10,
197,5,Sep 28 1985,Sat,Navy,17,@,(20) Virginia,13,
198,5,Sep 28 1985,Sat,(16) Nebraska,63,,Oregon,0,
199,5,Sep 28 1985,Sat,North Carolina,51,,Virginia Military Institute,7,
200,5,Sep 28 1985,Sat,North Texas,22,@,Kansas State,10,
201,5,Sep 28 1985,Sat,Northwestern,38,,Northern Illinois,16,
202,5,Sep 28 1985,Sat,(5) Ohio State,48,,Washington State,32,
203,5,Sep 28 1985,Sat,(2) Oklahoma,13,@,Minnesota,7,
204,5,Sep 28 1985,Sat,(7) Oklahoma State,45,,Miami (OH),10,
205,5,Sep 28 1985,Sat,Pacific,33,,Utah State,7,
206,5,Sep 28 1985,Sat,(9) Penn State,17,@,Rutgers,10,
207,5,Sep 28 1985,Sat,Pittsburgh,10,@,West Virginia,10,
208,5,Sep 28 1985,Sat,Purdue,35,,Notre Dame,17,
209,5,Sep 28 1985,Sat,Rice,29,,Lamar,28,
210,5,Sep 28 1985,Sat,San Diego State,48,,Colorado State,23,
211,5,Sep 28 1985,Sat,Southern Illinois,42,,Eastern Illinois,13,
212,5,Sep 28 1985,Sat,(6) Southern Methodist,56,@,Texas Christian,21,
213,5,Sep 28 1985,Sat,Southern Mississippi,14,,Northwestern State,7,
214,5,Sep 28 1985,Sat,Temple,21,@,East Carolina,7,
215,5,Sep 28 1985,Sat,Tennessee,38,,(1) Auburn,20,
216,5,Sep 28 1985,Sat,Texas,38,@,Stanford,34,
217,5,Sep 28 1985,Sat,Texas A&M,45,,Tulsa,10,
218,5,Sep 28 1985,Sat,Utah,55,,Texas-El Paso,19,
219,5,Sep 28 1985,Sat,Virginia Tech,24,,Syracuse,14,
220,5,Sep 28 1985,Sat,Wake Forest,24,,Appalachian State,21,
221,5,Sep 28 1985,Sat,Washington,21,,(13) UCLA,14,
222,5,Sep 28 1985,Sat,West Texas State,27,,Texas A&M-Kingsville,17,
223,5,Sep 28 1985,Sat,Wisconsin,41,@,Wyoming,17,
224,6,Oct 3 1985,Thu,Cal State Fullerton,20,@,San Jose State,18,
225,6,Oct 4 1985,Fri,Utah,37,,Wyoming,20,
226,6,Oct 5 1985,Sat,(17) Air Force,21,,Notre Dame,15,
227,6,Oct 5 1985,Sat,Arizona,28,,(3) Southern Methodist,6,
228,6,Oct 5 1985,Sat,(10) Arkansas,41,@,Texas Christian,0,
229,6,Oct 5 1985,Sat,Army,59,,Yale,16,
230,6,Oct 5 1985,Sat,(14) Auburn,41,,Mississippi,0,
231,6,Oct 5 1985,Sat,Ball State,29,,Northern Illinois,0,
232,6,Oct 5 1985,Sat,(19) Baylor,24,@,Houston,21,
233,6,Oct 5 1985,Sat,Boston College,20,@,Rutgers,10,
234,6,Oct 5 1985,Sat,Bowling Green,48,@,Western Michigan,7,
235,6,Oct 5 1985,Sat,(15) Brigham Young,42,@,Colorado State,7,
236,6,Oct 5 1985,Sat,California,39,@,Missouri,32,
237,6,Oct 5 1985,Sat,Central Michigan,21,,Kent State,17,
238,6,Oct 5 1985,Sat,Drake,20,@,Iowa State,17,
239,6,Oct 5 1985,Sat,Eastern Michigan,21,,Toledo,10,
240,6,Oct 5 1985,Sat,(11) Florida,20,@,(8) Louisiana State,0,
241,6,Oct 5 1985,Sat,Georgia Tech,31,,North Carolina,0,
242,6,Oct 5 1985,Sat,Hawaii,24,@,Fresno State,24,
243,6,Oct 5 1985,Sat,Illinois,31,,(5) Ohio State,28,
244,6,Oct 5 1985,Sat,Indiana,26,,Northwestern,7,
245,6,Oct 5 1985,Sat,(1) Iowa,35,,Michigan State,31,
246,6,Oct 5 1985,Sat,Kansas,44,,Eastern Illinois,20,
247,6,Oct 5 1985,Sat,Kentucky,26,,Clemson,7,
248,6,Oct 5 1985,Sat,Long Beach State,17,@,Boise State,16,
249,6,Oct 5 1985,Sat,Maryland,31,@,North Carolina State,17,
250,6,Oct 5 1985,Sat,Miami (FL),27,@,East Carolina,15,
251,6,Oct 5 1985,Sat,Miami (OH),29,,Ohio,22,
252,6,Oct 5 1985,Sat,(7) Michigan,33,,Wisconsin,6,
253,6,Oct 5 1985,Sat,Minnesota,45,,Purdue,15,
254,6,Oct 5 1985,Sat,Mississippi State,31,,Memphis,28,
255,6,Oct 5 1985,Sat,(13) Nebraska,38,,New Mexico,7,
256,6,Oct 5 1985,Sat,Nevada-Las Vegas,14,,Utah State,7,
257,6,Oct 5 1985,Sat,(2) Oklahoma,41,@,Kansas State,6,
258,6,Oct 5 1985,Sat,(6) Oklahoma State,25,,Tulsa,13,
259,6,Oct 5 1985,Sat,Pacific,19,@,New Mexico State,10,
260,6,Oct 5 1985,Sat,Pittsburgh,42,,South Carolina,7,
261,6,Oct 5 1985,Sat,San Diego State,41,,Stanford,22,
262,6,Oct 5 1985,Sat,Southern California,63,,Oregon State,0,
263,6,Oct 5 1985,Sat,Southern Illinois,21,,Illinois State,0,
264,6,Oct 5 1985,Sat,Southern Mississippi,38,,Louisiana,16,
265,6,Oct 5 1985,Sat,Syracuse,48,,Louisville,0,
266,6,Oct 5 1985,Sat,Temple,28,@,Cincinnati,16,
267,6,Oct 5 1985,Sat,(16) Tennessee,31,,Wake Forest,29,
268,6,Oct 5 1985,Sat,(20) Texas,44,,Rice,16,
269,6,Oct 5 1985,Sat,Texas A&M,28,@,Texas Tech,27,
270,6,Oct 5 1985,Sat,Texas-Arlington,31,,Wichita State,3,
271,6,Oct 5 1985,Sat,UCLA,40,,Arizona State,17,
272,6,Oct 5 1985,Sat,Vanderbilt,24,@,Tulane,17,
273,6,Oct 5 1985,Sat,Virginia,37,,Duke,14,
274,6,Oct 5 1985,Sat,Washington,19,@,Oregon,13,
275,6,Oct 5 1985,Sat,West Texas State,29,,Indiana State,27,
276,6,Oct 5 1985,Sat,West Virginia,24,,Virginia Tech,9,
277,7,Oct 12 1985,Sat,(13) Air Force,24,@,Navy,7,
278,7,Oct 12 1985,Sat,Arizona State,34,,Utah,27,
279,7,Oct 12 1985,Sat,(6) Arkansas,30,@,Texas Tech,7,
280,7,Oct 12 1985,Sat,Army,45,,Boston College,14,
281,7,Oct 12 1985,Sat,(12) Auburn,59,,(4) Florida State,27,
282,7,Oct 12 1985,Sat,Ball State,36,@,Ohio,23,
283,7,Oct 12 1985,Sat,(19) Baylor,21,@,(16) Southern Methodist,14,
284,7,Oct 12 1985,Sat,Bowling Green,42,@,Eastern Michigan,24,
285,7,Oct 12 1985,Sat,(11) Brigham Young,28,,San Diego State,0,
286,7,Oct 12 1985,Sat,Cal State Fullerton,32,@,Utah State,30,
287,7,Oct 12 1985,Sat,Central Michigan,24,@,Western Michigan,17,
288,7,Oct 12 1985,Sat,Clemson,27,,Virginia,24,
289,7,Oct 12 1985,Sat,Colorado,38,,Missouri,7,
290,7,Oct 12 1985,Sat,Colorado State,45,@,New Mexico,28,
291,7,Oct 12 1985,Sat,Drake,21,,Texas-Arlington,10,
292,7,Oct 12 1985,Sat,Eastern Illinois,21,,Illinois State,14,
293,7,Oct 12 1985,Sat,(7) Florida,17,,(14) Tennessee,10,
294,7,Oct 12 1985,Sat,Fresno State,37,,San Jose State,17,
295,7,Oct 12 1985,Sat,(18) Georgia,49,@,Mississippi,21,
296,7,Oct 12 1985,Sat,Georgia Tech,24,,Western Carolina,17,
297,7,Oct 12 1985,Sat,Hawaii,26,@,Wyoming,18,
298,7,Oct 12 1985,Sat,(1) Iowa,23,@,Wisconsin,13,
299,7,Oct 12 1985,Sat,Iowa State,22,,Kansas,21,
300,7,Oct 12 1985,Sat,Kent State,51,,Texas-El Paso,24,
301,7,Oct 12 1985,Sat,Kentucky,33,,Mississippi State,19,
302,7,Oct 12 1985,Sat,Louisiana,16,,East Carolina,14,
303,7,Oct 12 1985,Sat,(20) Louisiana State,49,@,Vanderbilt,7,
304,7,Oct 12 1985,Sat,Memphis,38,,Tulane,21,
305,7,Oct 12 1985,Sat,Miami (FL),38,,Cincinnati,0,
306,7,Oct 12 1985,Sat,Miami (OH),26,@,Toledo,14,
307,7,Oct 12 1985,Sat,(3) Michigan,31,@,Michigan State,0,
308,7,Oct 12 1985,Sat,Minnesota,21,@,Northwestern,10,
309,7,Oct 12 1985,Sat,(9) Nebraska,34,@,(5) Oklahoma State,24,
310,7,Oct 12 1985,Sat,Nevada-Las Vegas,24,,Pacific,14,
311,7,Oct 12 1985,Sat,North Carolina,34,,Wake Forest,14,
312,7,Oct 12 1985,Sat,Northern Iowa,24,,Indiana State,7,
313,7,Oct 12 1985,Sat,(15) Ohio State,48,,Indiana,7,
314,7,Oct 12 1985,Sat,(2) Oklahoma,14,N,(17) Texas,7,
315,7,Oct 12 1985,Sat,(8) Penn State,19,,(10) Alabama,17,
316,7,Oct 12 1985,Sat,Pittsburgh,24,,North Carolina State,10,
317,7,Oct 12 1985,Sat,Purdue,30,,Illinois,24,
318,7,Oct 12 1985,Sat,Rice,34,,Texas Christian,27,
319,7,Oct 12 1985,Sat,South Carolina,28,,Duke,7,
320,7,Oct 12 1985,Sat,Southern Mississippi,42,@,Louisville,12,
321,7,Oct 12 1985,Sat,Temple,14,,Rutgers,13,
322,7,Oct 12 1985,Sat,Texas A&M,43,,Houston,16,
323,7,Oct 12 1985,Sat,Tulsa,37,,Long Beach State,35,
324,7,Oct 12 1985,Sat,UCLA,34,@,Stanford,9,
325,7,Oct 12 1985,Sat,Virginia Tech,40,,William & Mary,10,
326,7,Oct 12 1985,Sat,Washington,28,@,California,12,
327,7,Oct 12 1985,Sat,Washington State,34,@,Oregon State,0,
328,7,Oct 12 1985,Sat,West Texas State,33,,Wichita State,21,
329,8,Oct 19 1985,Sat,(10) Air Force,35,@,Colorado State,19,
330,8,Oct 19 1985,Sat,Arizona,41,,San Jose State,0,
331,8,Oct 19 1985,Sat,Arizona State,42,,Utah State,10,
332,8,Oct 19 1985,Sat,(8) Auburn,17,@,Georgia Tech,14,
333,8,Oct 19 1985,Sat,(14) Baylor,20,,Texas A&M,15,
334,8,Oct 19 1985,Sat,Bowling Green,23,,Central Michigan,18,
335,8,Oct 19 1985,Sat,(9) Brigham Young,45,@,New Mexico,23,
336,8,Oct 19 1985,Sat,California,27,@,Oregon,24,
337,8,Oct 19 1985,Sat,Cincinnati,31,@,Louisville,9,
338,8,Oct 19 1985,Sat,Clemson,21,@,Duke,9,
339,8,Oct 19 1985,Sat,Colorado,40,@,Iowa State,6,
340,8,Oct 19 1985,Sat,Eastern Michigan,27,@,Ohio,21,
341,8,Oct 19 1985,Sat,Eastern Washington,30,@,Long Beach State,23,
342,8,Oct 19 1985,Sat,(5) Florida,45,,Louisiana,0,
343,8,Oct 19 1985,Sat,(13) Florida State,76,,Tulsa,14,
344,8,Oct 19 1985,Sat,Fresno State,48,@,New Mexico State,21,
345,8,Oct 19 1985,Sat,(16) Georgia,13,@,Vanderbilt,13,
346,8,Oct 19 1985,Sat,Illinois,30,@,Michigan State,17,
347,8,Oct 19 1985,Sat,Indiana State,42,,Western Illinois,24,
348,8,Oct 19 1985,Sat,(1) Iowa,12,,(2) Michigan,10,
349,8,Oct 19 1985,Sat,Kansas,38,,Kansas State,7,
350,8,Oct 19 1985,Sat,Kent State,45,,Ball State,16,
351,8,Oct 19 1985,Sat,(17) Louisiana State,10,,Kentucky,0,
352,8,Oct 19 1985,Sat,Maryland,26,@,Wake Forest,3,
353,8,Oct 19 1985,Sat,Miami (FL),27,@,(3) Oklahoma,14,
354,8,Oct 19 1985,Sat,Minnesota,22,@,Indiana,7,
355,8,Oct 19 1985,Sat,Mississippi State,31,,Tulane,27,
356,8,Oct 19 1985,Sat,Navy,56,,Lafayette,14,
357,8,Oct 19 1985,Sat,(7) Nebraska,28,@,Missouri,20,
358,8,Oct 19 1985,Sat,Nevada-Las Vegas,10,@,Cal State Fullerton,6,
359,8,Oct 19 1985,Sat,North Carolina,21,@,North Carolina State,14,
360,8,Oct 19 1985,Sat,Northern Illinois,16,,Toledo,3,
361,8,Oct 19 1985,Sat,Northwestern,17,@,Wisconsin,14,
362,8,Oct 19 1985,Sat,Notre Dame,24,,(19) Army,10,
363,8,Oct 19 1985,Sat,(11) Ohio State,41,,Purdue,27,
364,8,Oct 19 1985,Sat,Oregon State,21,@,Washington,20,
365,8,Oct 19 1985,Sat,Pacific,24,@,Hawaii,15,
366,8,Oct 19 1985,Sat,(6) Penn State,24,@,Syracuse,20,
367,8,Oct 19 1985,Sat,Pittsburgh,38,@,Rutgers,10,
368,8,Oct 19 1985,Sat,Rice,29,@,Texas Tech,27,
369,8,Oct 19 1985,Sat,South Carolina,52,@,East Carolina,10,
370,8,Oct 19 1985,Sat,Southern California,30,,Stanford,6,
371,8,Oct 19 1985,Sat,Southern Illinois,51,,Southeast Missouri State,13,
372,8,Oct 19 1985,Sat,Southern Methodist,37,@,Houston,13,
373,8,Oct 19 1985,Sat,Southern Mississippi,14,@,Memphis,7,
374,8,Oct 19 1985,Sat,Temple,45,,William & Mary,16,
375,8,Oct 19 1985,Sat,(20) Tennessee,16,@,(15) Alabama,14,
376,8,Oct 19 1985,Sat,Texas,15,@,(4) Arkansas,13,
377,8,Oct 19 1985,Sat,Texas Christian,14,,North Texas,10,
378,8,Oct 19 1985,Sat,(18) UCLA,31,@,Washington State,30,
379,8,Oct 19 1985,Sat,Utah,39,@,San Diego State,37,
380,8,Oct 19 1985,Sat,Virginia Tech,28,@,Virginia,10,
381,8,Oct 19 1985,Sat,West Texas State,29,@,Illinois State,29,
382,8,Oct 19 1985,Sat,West Virginia,13,@,Boston College,6,
