Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
71,3,Sep 24 1966,Sat,Eastern Kentucky,26,@,Marshall,6,
72,3,Sep 24 1966,Sat,Florida,28,,Mississippi State,7,
73,3,Sep 24 1966,Sat,Florida State,23,@,Miami (FL),20,
74,3,Sep 24 1966,Sat,Furman,28,N,Davidson,26,
75,3,Sep 24 1966,Sat,Georgia,43,@,Virginia Military Institute,7,
76,3,Sep 24 1966,Sat,Georgia Tech,42,,Vanderbilt,0,
77,3,Sep 24 1966,Sat,Harvard,30,,Lafayette,7,
78,3,Sep 24 1966,Sat,Indiana,26,@,Northwestern,14,
79,3,Sep 24 1966,Sat,Kansas,35,@,Arizona,13,
80,3,Sep 24 1966,Sat,Kent State,26,@,Northern Illinois,7,
81,3,Sep 24 1966,Sat,Louisiana-Monroe,21,@,East Carolina,14,
82,3,Sep 24 1966,Sat,Louisville,16,@,Southern Illinois,7,
83,3,Sep 24 1966,Sat,Maryland,34,,Wake Forest,7,
84,3,Sep 24 1966,Sat,Memphis,16,@,South Carolina,7,
85,3,Sep 24 1966,Sat,Miami (OH),27,@,Xavier,3,
86,3,Sep 24 1966,Sat,(9) Michigan,17,@,California,7,
87,3,Sep 24 1966,Sat,(1) Michigan State,42,,Penn State,8,
88,3,Sep 24 1966,Sat,Minnesota,35,,Stanford,21,
89,3,Sep 24 1966,Sat,Mississippi,17,,Kentucky,0,
90,3,Sep 24 1966,Sat,Missouri,21,@,Illinois,14,
91,3,Sep 24 1966,Sat,Montana State,24,,Idaho,10,
92,3,Sep 24 1966,Sat,(4) Nebraska,28,,Utah State,7,
93,3,Sep 24 1966,Sat,New Mexico,28,@,Kansas State,8,
94,3,Sep 24 1966,Sat,New Mexico State,23,,Texas-Arlington,10,
95,3,Sep 24 1966,Sat,North Carolina,10,,North Carolina State,7,
96,3,Sep 24 1966,Sat,North Texas,12,,Texas-El Paso,9,
97,3,Sep 24 1966,Sat,(8) Notre Dame,26,,(7) Purdue,14,
98,3,Sep 24 1966,Sat,Ohio,23,@,Boston College,14,
99,3,Sep 24 1966,Sat,Ohio State,14,,Texas Christian,7,
100,3,Sep 24 1966,Sat,Oklahoma,33,@,Iowa State,11,
101,3,Sep 24 1966,Sat,Oregon State,17,@,Iowa,3,
102,3,Sep 24 1966,Sat,Pennsylvania,38,,Lehigh,28,
103,3,Sep 24 1966,Sat,Princeton,16,,Rutgers,12,
104,3,Sep 24 1966,Sat,Rice,17,,Louisiana State,15,
105,3,Sep 24 1966,Sat,(5) Southern California,38,,Wisconsin,3,
106,3,Sep 24 1966,Sat,Southern Methodist,21,,Navy,3,
107,3,Sep 24 1966,Sat,Southern Mississippi,15,@,Southeastern Louisiana,13,
108,3,Sep 24 1966,Sat,Tampa,20,,Bowling Green,13,
109,3,Sep 24 1966,Sat,Tennessee,28,@,Auburn,0,
110,3,Sep 24 1966,Sat,Texas,31,@,Texas Tech,21,
111,3,Sep 24 1966,Sat,Tulane,21,,Texas A&M,13,
112,3,Sep 24 1966,Sat,(2) UCLA,31,@,Syracuse,12,
113,3,Sep 24 1966,Sat,Utah,17,@,Oregon,14,
114,3,Sep 24 1966,Sat,Villanova,20,,Toledo,11,
115,3,Sep 24 1966,Sat,Virginia Tech,49,,George Washington,0,
116,3,Sep 24 1966,Sat,West Texas State,49,@,Pacific,7,
117,3,Sep 24 1966,Sat,West Virginia,24,,William & Mary,13,
118,3,Sep 24 1966,Sat,Western Michigan,31,,Central Michigan,14,
119,3,Sep 24 1966,Sat,Wyoming,23,,Arizona State,6,
120,3,Sep 24 1966,Sat,Yale,16,,Connecticut,0,
121,4,Sep 30 1966,Fri,Brigham Young,27,,Colorado State,24,
122,4,Oct 1 1966,Sat,Air Force,15,,Navy,7,
123,4,Oct 1 1966,Sat,(3) Alabama,17,@,Mississippi,7,
124,4,Oct 1 1966,Sat,(7) Arkansas,21,@,Texas Christian,0,
125,4,Oct 1 1966,Sat,Army,11,,Penn State,0,
126,4,Oct 1 1966,Sat,Baylor,20,@,Washington State,14,
127,4,Oct 1 1966,Sat,Boston College,14,,Virginia Military Institute,0,
128,4,Oct 1 1966,Sat,Bowling Green,13,,Dayton,0,
129,4,Oct 1 1966,Sat,Buffalo,28,,Villanova,8,
130,4,Oct 1 1966,Sat,California,30,,Pittsburgh,15,
131,4,Oct 1 1966,Sat,Cincinnati,20,@,Wichita State,6,
132,4,Oct 1 1966,Sat,Citadel,3,,East Tennessee State,0,
133,4,Oct 1 1966,Sat,Colorado,10,,Kansas State,0,
134,4,Oct 1 1966,Sat,Cornell,15,,Colgate,14,
135,4,Oct 1 1966,Sat,Duke,27,,Virginia,8,
136,4,Oct 1 1966,Sat,East Carolina,17,,Furman,0,
137,4,Oct 1 1966,Sat,Florida,13,@,Vanderbilt,0,
138,4,Oct 1 1966,Sat,Georgia,7,@,South Carolina,0,
139,4,Oct 1 1966,Sat,(9) Georgia Tech,13,,Clemson,12,
140,4,Oct 1 1966,Sat,Harvard,45,,Tufts,0,
141,4,Oct 1 1966,Sat,Holy Cross,7,,Dartmouth,6,
142,4,Oct 1 1966,Sat,Houston,35,,Oklahoma State,9,
143,4,Oct 1 1966,Sat,Idaho,28,,Pacific,7,
144,4,Oct 1 1966,Sat,Kansas,16,@,Minnesota,14,
145,4,Oct 1 1966,Sat,Kentucky,17,,Auburn,7,
146,4,Oct 1 1966,Sat,Louisiana State,10,,Miami (FL),8,
147,4,Oct 1 1966,Sat,Memphis,6,,Southern Mississippi,0,
148,4,Oct 1 1966,Sat,Miami (OH),26,,Western Michigan,7,
149,4,Oct 1 1966,Sat,(1) Michigan State,26,@,Illinois,10,
150,4,Oct 1 1966,Sat,Mississippi State,20,,Richmond,0,
151,4,Oct 1 1966,Sat,(6) Nebraska,12,@,Iowa State,6,
152,4,Oct 1 1966,Sat,New Mexico State,23,@,Utah State,7,
153,4,Oct 1 1966,Sat,North Carolina,21,@,(8) Michigan,7,
154,4,Oct 1 1966,Sat,North Carolina State,15,@,Wake Forest,12,
155,4,Oct 1 1966,Sat,North Texas,20,@,Louisville,19,
156,4,Oct 1 1966,Sat,(4) Notre Dame,35,@,Northwestern,7,
157,4,Oct 1 1966,Sat,Ohio,12,@,Kent State,10,
158,4,Oct 1 1966,Sat,Pennsylvania,20,@,Brown,0,
159,4,Oct 1 1966,Sat,Princeton,14,,Columbia,12,
160,4,Oct 1 1966,Sat,Purdue,35,,Southern Methodist,23,
161,4,Oct 1 1966,Sat,Rutgers,17,@,Yale,14,
162,4,Oct 1 1966,Sat,San Jose State,21,@,Oregon,7,
163,4,Oct 1 1966,Sat,(5) Southern California,21,@,Oregon State,0,
164,4,Oct 1 1966,Sat,Stanford,33,,Tulane,14,
165,4,Oct 1 1966,Sat,Syracuse,28,,Maryland,7,
166,4,Oct 1 1966,Sat,Tampa,20,@,Akron,12,
167,4,Oct 1 1966,Sat,(10) Tennessee,23,,Rice,3,
168,4,Oct 1 1966,Sat,Texas,35,,Indiana,0,
169,4,Oct 1 1966,Sat,Texas A&M,35,,Texas Tech,14,
170,4,Oct 1 1966,Sat,Texas-El Paso,51,,New Mexico,3,
171,4,Oct 1 1966,Sat,Toledo,23,,Marshall,7,
172,4,Oct 1 1966,Sat,(2) UCLA,24,,Missouri,15,
173,4,Oct 1 1966,Sat,Washington,38,@,Ohio State,22,
174,4,Oct 1 1966,Sat,West Texas State,21,@,Arizona State,20,
175,4,Oct 1 1966,Sat,West Virginia,13,@,Virginia Tech,13,
176,4,Oct 1 1966,Sat,William & Mary,10,@,George Washington,3,
177,4,Oct 1 1966,Sat,Wisconsin,7,@,Iowa,0,
178,4,Oct 1 1966,Sat,Wyoming,36,,Arizona,6,
179,4,Oct 1 1966,Sat,Xavier,14,,Quantico Marines,3,
180,5,Oct 7 1966,Fri,Virginia Military Institute,34,@,Richmond,20,
181,5,Oct 8 1966,Sat,Air Force,54,,Hawaii,0,
182,5,Oct 8 1966,Sat,(4) Alabama,26,,Clemson,0,
183,5,Oct 8 1966,Sat,Arizona,36,@,New Mexico,15,
184,5,Oct 8 1966,Sat,Auburn,14,,Wake Forest,6,
185,5,Oct 8 1966,Sat,Baylor,7,@,(5) Arkansas,0,
186,5,Oct 8 1966,Sat,Boston University,26,,Buffalo,16,
187,5,Oct 8 1966,Sat,Brigham Young,27,,Utah State,7,
188,5,Oct 8 1966,Sat,Cornell,45,,Pennsylvania,28,
189,5,Oct 8 1966,Sat,Dartmouth,31,,Princeton,13,
190,5,Oct 8 1966,Sat,Dayton,20,,Louisville,17,
191,5,Oct 8 1966,Sat,Drake,34,,Wichita State,16,
192,5,Oct 8 1966,Sat,East Carolina,50,,Davidson,7,
193,5,Oct 8 1966,Sat,(10) Florida,22,@,Florida State,19,
194,5,Oct 8 1966,Sat,George Washington,21,@,Citadel,13,
195,5,Oct 8 1966,Sat,Georgia,9,,Mississippi,3,
196,5,Oct 8 1966,Sat,(9) Georgia Tech,6,,(8) Tennessee,3,
197,5,Oct 8 1966,Sat,Harvard,34,@,Columbia,7,
198,5,Oct 8 1966,Sat,Holy Cross,14,@,Colgate,14,
199,5,Oct 8 1966,Sat,Idaho,27,@,Idaho State,20,
200,5,Oct 8 1966,Sat,Illinois,10,,Ohio State,9,
201,5,Oct 8 1966,Sat,Iowa State,24,,Kansas,7,
202,5,Oct 8 1966,Sat,Maryland,21,,Duke,19,
203,5,Oct 8 1966,Sat,Miami (OH),7,,Kent State,0,
204,5,Oct 8 1966,Sat,(1) Michigan State,20,,Michigan,7,
205,5,Oct 8 1966,Sat,Minnesota,7,@,Indiana,7,
206,5,Oct 8 1966,Sat,Mississippi State,10,,Southern Mississippi,9,
207,5,Oct 8 1966,Sat,Missouri,27,@,Kansas State,0,
208,5,Oct 8 1966,Sat,(7) Nebraska,31,@,Wisconsin,3,
209,5,Oct 8 1966,Sat,New Mexico State,49,,Pacific,23,
210,5,Oct 8 1966,Sat,North Texas,41,,Tampa,6,
211,5,Oct 8 1966,Sat,Northwestern,14,@,Oregon State,6,
212,5,Oct 8 1966,Sat,(3) Notre Dame,35,,Army,0,
213,5,Oct 8 1966,Sat,Ohio,21,,Toledo,6,
214,5,Oct 8 1966,Sat,Oklahoma,18,N,Texas,9,
215,5,Oct 8 1966,Sat,Oklahoma State,11,,Colorado,10,
216,5,Oct 8 1966,Sat,Oregon,7,,Stanford,3,
217,5,Oct 8 1966,Sat,Penn State,30,,Boston College,21,
218,5,Oct 8 1966,Sat,Pittsburgh,17,,West Virginia,14,
219,5,Oct 8 1966,Sat,Purdue,35,,Iowa,0,
220,5,Oct 8 1966,Sat,Quantico Marines,10,,Marshall,7,
221,5,Oct 8 1966,Sat,Rutgers,42,@,Lehigh,14,
222,5,Oct 8 1966,Sat,San Jose State,24,@,California,0,
223,5,Oct 8 1966,Sat,South Carolina,31,@,North Carolina State,21,
224,5,Oct 8 1966,Sat,(6) Southern California,17,,Washington,14,
225,5,Oct 8 1966,Sat,Syracuse,28,,Navy,14,
226,5,Oct 8 1966,Sat,Texas A&M,7,@,Louisiana State,7,
227,5,Oct 8 1966,Sat,Texas Christian,6,,Texas Tech,3,
228,5,Oct 8 1966,Sat,Texas-El Paso,9,@,West Texas State,3,
229,5,Oct 8 1966,Sat,Tulane,20,@,Virginia,6,
230,5,Oct 8 1966,Sat,Tulsa,20,@,Colorado State,6,
231,5,Oct 8 1966,Sat,(2) UCLA,27,@,Rice,24,
232,5,Oct 8 1966,Sat,Virginia Tech,7,@,Kentucky,0,
233,5,Oct 8 1966,Sat,Washington State,24,,Arizona State,13,
234,5,Oct 8 1966,Sat,Western Michigan,16,,Bowling Green,14,
235,5,Oct 8 1966,Sat,William & Mary,34,,Villanova,14,
236,5,Oct 8 1966,Sat,Wofford,15,@,Furman,15,
237,5,Oct 8 1966,Sat,Wyoming,40,,Utah,7,
238,5,Oct 8 1966,Sat,Xavier,25,@,Cincinnati,13,
239,5,Oct 8 1966,Sat,Yale,24,,Brown,0,
240,6,Oct 14 1966,Fri,Arizona State,10,@,Brigham Young,7,
241,6,Oct 14 1966,Fri,Miami (FL),7,,Georgia,6,
242,6,Oct 15 1966,Sat,(3) Alabama,11,@,Tennessee,10,
243,6,Oct 15 1966,Sat,Arkansas,12,@,Texas,7,
244,6,Oct 15 1966,Sat,Army,14,@,Rutgers,9,
245,6,Oct 15 1966,Sat,Bowling Green,14,@,Toledo,13,
246,6,Oct 15 1966,Sat,Bucknell,28,@,Pennsylvania,21,
247,6,Oct 15 1966,Sat,California,24,@,Washington,20,
248,6,Oct 15 1966,Sat,Clemson,9,,Duke,6,
249,6,Oct 15 1966,Sat,Colgate,7,@,Princeton,0,
250,6,Oct 15 1966,Sat,Colorado,41,@,Iowa State,21,
251,6,Oct 15 1966,Sat,Colorado State,10,@,Utah State,7,
252,6,Oct 15 1966,Sat,Dartmouth,49,,Brown,14,
253,6,Oct 15 1966,Sat,Davidson,49,@,Presbyterian,13,
254,6,Oct 15 1966,Sat,Dayton,13,,Buffalo,3,
255,6,Oct 15 1966,Sat,(8) Florida,17,@,North Carolina State,10,
256,6,Oct 15 1966,Sat,Florida State,42,@,Texas Tech,33,
257,6,Oct 15 1966,Sat,George Washington,20,,East Carolina,7,
258,6,Oct 15 1966,Sat,(7) Georgia Tech,17,@,Auburn,3,
259,6,Oct 15 1966,Sat,Harvard,21,,Cornell,0,
260,6,Oct 15 1966,Sat,Holy Cross,17,@,Boston University,14,
261,6,Oct 15 1966,Sat,Houston,28,,Mississippi State,0,
262,6,Oct 15 1966,Sat,Illinois,24,@,Indiana,10,
263,6,Oct 15 1966,Sat,Louisiana State,30,@,Kentucky,0,
264,6,Oct 15 1966,Sat,Louisville,66,,Drake,26,
265,6,Oct 15 1966,Sat,Maryland,28,,West Virginia,9,
266,6,Oct 15 1966,Sat,Memphis,20,,Quantico Marines,14,
267,6,Oct 15 1966,Sat,Miami (OH),12,@,Marshall,0,
268,6,Oct 15 1966,Sat,(1) Michigan State,11,@,Ohio State,8,
269,6,Oct 15 1966,Sat,Minnesota,17,,Iowa,0,
270,6,Oct 15 1966,Sat,Mississippi,14,,Southern Mississippi,7,
271,6,Oct 15 1966,Sat,Missouri,7,,Oklahoma State,0,
272,6,Oct 15 1966,Sat,Navy,24,@,Pittsburgh,7,
273,6,Oct 15 1966,Sat,(6) Nebraska,21,,Kansas State,10,
274,6,Oct 15 1966,Sat,New Mexico State,45,,Wichita State,17,
275,6,Oct 15 1966,Sat,Northwestern,3,@,Wisconsin,3,
276,6,Oct 15 1966,Sat,(2) Notre Dame,32,,North Carolina,0,
277,6,Oct 15 1966,Sat,Ohio,24,,Xavier,10,
278,6,Oct 15 1966,Sat,Oklahoma,35,@,Kansas,0,
279,6,Oct 15 1966,Sat,Oregon,17,@,Air Force,6,
280,6,Oct 15 1966,Sat,Oregon State,14,,Idaho,7,
281,6,Oct 15 1966,Sat,Pacific,28,,Montana,0,
282,6,Oct 15 1966,Sat,(9) Purdue,22,@,Michigan,21,
283,6,Oct 15 1966,Sat,San Diego State,25,@,San Jose State,0,
284,6,Oct 15 1966,Sat,(5) Southern California,21,@,Stanford,7,
285,6,Oct 15 1966,Sat,Southern Methodist,28,,Rice,24,
286,6,Oct 15 1966,Sat,Syracuse,30,@,Boston College,0,
287,6,Oct 15 1966,Sat,Tampa,41,,Furman,2,
288,6,Oct 15 1966,Sat,Texas A&M,35,,Texas Christian,7,
289,6,Oct 15 1966,Sat,Texas-El Paso,68,,Texas-Arlington,21,
290,6,Oct 15 1966,Sat,Tulane,28,,Cincinnati,21,
291,6,Oct 15 1966,Sat,Tulsa,30,,North Texas,27,
292,6,Oct 15 1966,Sat,(4) UCLA,49,,Penn State,11,
293,6,Oct 15 1966,Sat,Utah,26,,Washington State,15,
294,6,Oct 15 1966,Sat,Villanova,16,,Delaware,14,
295,6,Oct 15 1966,Sat,Virginia,38,,Virginia Military Institute,27,
296,6,Oct 15 1966,Sat,Virginia Tech,21,,Vanderbilt,6,
297,6,Oct 15 1966,Sat,Wake Forest,10,@,South Carolina,6,
298,6,Oct 15 1966,Sat,West Texas State,41,,Richmond,7,
299,6,Oct 15 1966,Sat,Western Michigan,23,@,Kent State,20,
300,6,Oct 15 1966,Sat,William & Mary,24,,Citadel,6,
301,6,Oct 15 1966,Sat,Wyoming,37,,New Mexico,7,
302,6,Oct 15 1966,Sat,Yale,44,,Columbia,21,
303,7,Oct 21 1966,Fri,Miami (FL),14,,Indiana,7,
304,7,Oct 22 1966,Sat,(4) Alabama,42,,Vanderbilt,6,
305,7,Oct 22 1966,Sat,Arkansas,41,,Wichita State,0,
306,7,Oct 22 1966,Sat,Army,28,,Pittsburgh,0,
307,7,Oct 22 1966,Sat,Auburn,7,,Texas Christian,6,
308,7,Oct 22 1966,Sat,Boston College,22,,Buffalo,21,
309,7,Oct 22 1966,Sat,Brigham Young,33,@,New Mexico,6,
310,7,Oct 22 1966,Sat,Cincinnati,28,,Kansas State,14,
311,7,Oct 22 1966,Sat,Colgate,48,@,Brown,7,
312,7,Oct 22 1966,Sat,Colorado State,41,@,Air Force,21,
313,7,Oct 22 1966,Sat,Cornell,16,,Yale,14,
314,7,Oct 22 1966,Sat,Dayton,10,,Northern Michigan,0,
315,7,Oct 22 1966,Sat,East Carolina,27,@,Citadel,17,
316,7,Oct 22 1966,Sat,(8) Florida,28,@,Louisiana State,7,
317,7,Oct 22 1966,Sat,Florida State,10,,Mississippi State,0,
318,7,Oct 22 1966,Sat,Furman,29,,Newberry,7,
319,7,Oct 22 1966,Sat,George Washington,13,@,Virginia Military Institute,0,
320,7,Oct 22 1966,Sat,Georgia,27,,Kentucky,15,
321,7,Oct 22 1966,Sat,(6) Georgia Tech,35,,Tulane,17,
322,7,Oct 22 1966,Sat,Harvard,19,,Dartmouth,14,
323,7,Oct 22 1966,Sat,Iowa State,10,@,Missouri,10,
324,7,Oct 22 1966,Sat,Kent State,35,@,Bowling Green,12,
325,7,Oct 22 1966,Sat,Louisville,35,@,Marshall,15,
326,7,Oct 22 1966,Sat,Memphis,6,,Tulsa,0,
327,7,Oct 22 1966,Sat,Miami (OH),33,@,Ohio,13,
328,7,Oct 22 1966,Sat,Michigan,49,,Minnesota,0,
329,7,Oct 22 1966,Sat,(2) Michigan State,41,,(9) Purdue,20,
330,7,Oct 22 1966,Sat,Mississippi,27,,Houston,6,
331,7,Oct 22 1966,Sat,Navy,21,,William & Mary,0,
332,7,Oct 22 1966,Sat,(7) Nebraska,21,@,Colorado,19,
333,7,Oct 22 1966,Sat,North Carolina State,33,@,Duke,7,
334,7,Oct 22 1966,Sat,North Texas,53,,Southern Illinois,6,
335,7,Oct 22 1966,Sat,Northwestern,24,@,Iowa,15,
336,7,Oct 22 1966,Sat,(1) Notre Dame,38,@,(10) Oklahoma,0,
337,7,Oct 22 1966,Sat,Ohio State,24,,Wisconsin,13,
338,7,Oct 22 1966,Sat,Oklahoma State,10,,Kansas,7,
339,7,Oct 22 1966,Sat,Oregon State,18,@,Arizona State,17,
340,7,Oct 22 1966,Sat,Pacific,41,@,Hawaii,0,
341,7,Oct 22 1966,Sat,Penn State,38,@,West Virginia,6,
342,7,Oct 22 1966,Sat,Princeton,30,@,Pennsylvania,13,
343,7,Oct 22 1966,Sat,Richmond,23,,Davidson,17,
344,7,Oct 22 1966,Sat,Rutgers,37,,Columbia,34,
345,7,Oct 22 1966,Sat,(5) Southern California,30,,Clemson,0,
346,7,Oct 22 1966,Sat,Southern Methodist,24,@,Texas Tech,7,
347,7,Oct 22 1966,Sat,Stanford,6,@,Illinois,3,
348,7,Oct 22 1966,Sat,Syracuse,28,@,Holy Cross,6,
349,7,Oct 22 1966,Sat,Tennessee,29,,South Carolina,17,
350,7,Oct 22 1966,Sat,Texas,14,@,Rice,6,
351,7,Oct 22 1966,Sat,Texas A&M,17,@,Baylor,13,
352,7,Oct 22 1966,Sat,Texas-El Paso,35,,San Jose State,0,
353,7,Oct 22 1966,Sat,(3) UCLA,28,@,California,15,
354,7,Oct 22 1966,Sat,Utah,24,@,Arizona,19,
355,7,Oct 22 1966,Sat,Villanova,15,,West Chester,0,
356,7,Oct 22 1966,Sat,Virginia Tech,24,@,Virginia,7,
357,7,Oct 22 1966,Sat,Wake Forest,3,@,North Carolina,0,
358,7,Oct 22 1966,Sat,Washington,10,,Oregon,7,
359,7,Oct 22 1966,Sat,Washington State,14,@,Idaho,7,
360,7,Oct 22 1966,Sat,West Texas State,17,,New Mexico State,14,
361,7,Oct 22 1966,Sat,Western Michigan,14,,Toledo,13,
362,7,Oct 22 1966,Sat,Wyoming,35,,Utah State,10,
363,7,Oct 22 1966,Sat,Xavier,27,,Chattanooga,10,
364,8,Oct 28 1966,Fri,Miami (FL),10,,(5) Southern California,7,
365,8,Oct 29 1966,Sat,(4) Alabama,27,,Mississippi State,14,
366,8,Oct 29 1966,Sat,(9) Arkansas,34,@,Texas A&M,0,
367,8,Oct 29 1966,Sat,Bowling Green,17,@,Miami (OH),14,
368,8,Oct 29 1966,Sat,Brigham Young,16,@,Arizona,14,
369,8,Oct 29 1966,Sat,Buffalo,35,,Holy Cross,3,
370,8,Oct 29 1966,Sat,Clemson,23,@,Wake Forest,21,
371,8,Oct 29 1966,Sat,Colgate,21,,Lehigh,15,
372,8,Oct 29 1966,Sat,Colorado,24,,Oklahoma,21,
373,8,Oct 29 1966,Sat,Colorado State,12,,(10) Wyoming,10,
374,8,Oct 29 1966,Sat,Cornell,31,@,Columbia,6,
375,8,Oct 29 1966,Sat,Dartmouth,28,@,Yale,13,
376,8,Oct 29 1966,Sat,Davidson,21,,Citadel,17,
377,8,Oct 29 1966,Sat,Dayton,20,@,Ohio,12,
378,8,Oct 29 1966,Sat,Drake,17,,North Texas,13,
379,8,Oct 29 1966,Sat,(7) Florida,30,,Auburn,27,
380,8,Oct 29 1966,Sat,George Washington,49,,Furman,28,
381,8,Oct 29 1966,Sat,Georgia,28,,North Carolina,3,
382,8,Oct 29 1966,Sat,(6) Georgia Tech,48,@,Duke,7,
383,8,Oct 29 1966,Sat,Harvard,27,,Pennsylvania,7,
384,8,Oct 29 1966,Sat,Houston,48,,Tampa,9,
385,8,Oct 29 1966,Sat,Iowa,20,,Indiana,19,
386,8,Oct 29 1966,Sat,Iowa State,14,@,Oklahoma State,14,
387,8,Oct 29 1966,Sat,Kansas,3,@,Kansas State,3,
388,8,Oct 29 1966,Sat,Kent State,28,,Toledo,20,
389,8,Oct 29 1966,Sat,Kentucky,14,@,West Virginia,14,
390,8,Oct 29 1966,Sat,Maryland,14,,South Carolina,2,
391,8,Oct 29 1966,Sat,Memphis,26,@,West Texas State,14,
392,8,Oct 29 1966,Sat,Michigan,28,@,Wisconsin,17,
393,8,Oct 29 1966,Sat,(2) Michigan State,22,@,Northwestern,0,
