Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
67,3,Sep 13 1980,Sat,Iowa State,42,,Louisiana-Monroe,7,
68,3,Sep 13 1980,Sat,Kansas,7,@,Oregon,7,
69,3,Sep 13 1980,Sat,Louisiana,27,@,East Carolina,21,
70,3,Sep 13 1980,Sat,Louisiana State,21,,Kansas State,0,
71,3,Sep 13 1980,Sat,Marshall,17,,Kent State,7,
72,3,Sep 13 1980,Sat,Maryland,31,,Vanderbilt,6,
73,3,Sep 13 1980,Sat,McNeese State,20,@,Toledo,17,
74,3,Sep 13 1980,Sat,Miami (FL),49,,Florida A&M,0,
75,3,Sep 13 1980,Sat,(11) Michigan,17,,Northwestern,10,
76,3,Sep 13 1980,Sat,Minnesota,38,,Ohio,14,
77,3,Sep 13 1980,Sat,Mississippi,61,,Memphis,7,
78,3,Sep 13 1980,Sat,Mississippi State,31,,Louisiana Tech,11,
79,3,Sep 13 1980,Sat,(17) Missouri,47,,New Mexico,16,
80,3,Sep 13 1980,Sat,(8) Nebraska,55,,Utah,9,
81,3,Sep 13 1980,Sat,Nevada-Las Vegas,35,,Fresno State,6,
82,3,Sep 13 1980,Sat,New Mexico State,6,,Texas-El Paso,3,
83,3,Sep 13 1980,Sat,(15) North Carolina,9,@,Texas Tech,3,
84,3,Sep 13 1980,Sat,Northwestern State,38,@,Texas-Arlington,31,
85,3,Sep 13 1980,Sat,(1) Ohio State,31,,Syracuse,21,
86,3,Sep 13 1980,Sat,(4) Oklahoma,29,,Kentucky,7,
87,3,Sep 13 1980,Sat,Pacific,24,,Idaho,13,
88,3,Sep 13 1980,Sat,(3) Pittsburgh,14,,Boston College,6,
89,3,Sep 13 1980,Sat,(20) Purdue,12,@,Wisconsin,6,
90,3,Sep 13 1980,Sat,Richmond,21,@,Villanova,7,
91,3,Sep 13 1980,Sat,Rutgers,21,@,Temple,3,
92,3,Sep 13 1980,Sat,San Jose State,31,@,Washington State,26,
93,3,Sep 13 1980,Sat,South Carolina,73,,Wichita State,0,
94,3,Sep 13 1980,Sat,(5) Southern California,20,@,Tennessee,17,
95,3,Sep 13 1980,Sat,Southern Illinois,37,,Eastern Illinois,35,
96,3,Sep 13 1980,Sat,Southern Methodist,28,,North Texas,9,
97,3,Sep 13 1980,Sat,(13) Stanford,19,,Tulane,14,
98,3,Sep 13 1980,Sat,Tennessee Tech,26,@,Western Carolina,10,
99,3,Sep 13 1980,Sat,Tulsa,31,,Cincinnati,13,
100,3,Sep 13 1980,Sat,UCLA,56,,Colorado,14,
101,3,Sep 13 1980,Sat,Utah State,14,,Idaho State,7,
102,3,Sep 13 1980,Sat,Virginia,6,,Navy,3,
103,3,Sep 13 1980,Sat,Virginia Military Institute,13,@,William & Mary,10,
104,3,Sep 13 1980,Sat,Virginia Tech,35,,East Tennessee State,7,
105,3,Sep 13 1980,Sat,(19) Washington,50,,Air Force,7,
106,3,Sep 13 1980,Sat,West Texas State,20,@,Oklahoma State,19,
107,3,Sep 13 1980,Sat,West Virginia,52,@,Colorado State,24,
108,3,Sep 13 1980,Sat,Western Michigan,31,@,Illinois State,17,
109,3,Sep 13 1980,Sat,Wyoming,30,,Oregon State,10,
110,4,Sep 20 1980,Sat,(1) Alabama,59,@,Mississippi,35,
111,4,Sep 20 1980,Sat,Arizona State,42,,Oregon State,14,
112,4,Sep 20 1980,Sat,(17) Arkansas,33,,Oklahoma State,20,
113,4,Sep 20 1980,Sat,Army,26,,California,19,
114,4,Sep 20 1980,Sat,(19) Auburn,35,,Duke,28,
115,4,Sep 20 1980,Sat,Ball State,27,,Toledo,7,
116,4,Sep 20 1980,Sat,Baylor,43,,West Texas State,15,
117,4,Sep 20 1980,Sat,Boston College,30,,(11) Stanford,13,
118,4,Sep 20 1980,Sat,Brigham Young,28,@,Wisconsin,3,
119,4,Sep 20 1980,Sat,Cal State Fullerton,21,,Northern Arizona,13,
120,4,Sep 20 1980,Sat,Central Michigan,16,,Illinois State,0,
121,4,Sep 20 1980,Sat,Chattanooga,14,,Appalachian State,7,
122,4,Sep 20 1980,Sat,Colorado State,15,@,Arizona,13,
123,4,Sep 20 1980,Sat,Cornell,17,,Princeton,7,
124,4,Sep 20 1980,Sat,Dartmouth,40,,Pennsylvania,7,
125,4,Sep 20 1980,Sat,Delaware,28,@,Temple,7,
126,4,Sep 20 1980,Sat,Drake,38,@,Lamar,7,
127,4,Sep 20 1980,Sat,Florida,45,@,Georgia Tech,12,
128,4,Sep 20 1980,Sat,(9) Florida State,63,,East Carolina,7,
129,4,Sep 20 1980,Sat,Fresno State,16,,Louisiana,14,
130,4,Sep 20 1980,Sat,Furman,28,@,Western Carolina,14,
131,4,Sep 20 1980,Sat,(10) Georgia,20,,Clemson,16,
132,4,Sep 20 1980,Sat,Harvard,26,,Columbia,6,
133,4,Sep 20 1980,Sat,Hawaii,25,,Pacific,14,
134,4,Sep 20 1980,Sat,Indiana,36,@,Kentucky,30,
135,4,Sep 20 1980,Sat,Indiana State,14,,Eastern Illinois,0,
136,4,Sep 20 1980,Sat,Iowa State,27,,San Jose State,6,
137,4,Sep 20 1980,Sat,Kansas State,24,,South Dakota,3,
138,4,Sep 20 1980,Sat,Long Beach State,23,@,Bowling Green,21,
139,4,Sep 20 1980,Sat,Louisiana State,23,,Colorado,20,
140,4,Sep 20 1980,Sat,Louisiana-Monroe,35,@,Arkansas State,12,
141,4,Sep 20 1980,Sat,Maryland,14,@,West Virginia,11,
142,4,Sep 20 1980,Sat,Massachusetts,24,,Villanova,12,
143,4,Sep 20 1980,Sat,McNeese State,21,,Nicholls State,0,
144,4,Sep 20 1980,Sat,Miami (FL),14,@,(18) Houston,7,
145,4,Sep 20 1980,Sat,Mississippi State,24,@,Vanderbilt,14,
146,4,Sep 20 1980,Sat,(15) Missouri,52,,Illinois,7,
147,4,Sep 20 1980,Sat,Murray State,13,@,Louisville,9,
148,4,Sep 20 1980,Sat,Navy,31,,Kent State,3,
149,4,Sep 20 1980,Sat,(6) Nebraska,57,,Iowa,0,
150,4,Sep 20 1980,Sat,New Mexico State,18,,Southern Illinois,17,
151,4,Sep 20 1980,Sat,North Carolina State,27,@,Virginia,13,
152,4,Sep 20 1980,Sat,North Texas,35,@,Texas-El Paso,15,
153,4,Sep 20 1980,Sat,(8) Notre Dame,29,,(14) Michigan,27,
154,4,Sep 20 1980,Sat,Ohio,34,,Eastern Michigan,6,
155,4,Sep 20 1980,Sat,(2) Ohio State,47,,Minnesota,0,
156,4,Sep 20 1980,Sat,Oregon,35,,Michigan State,7,
157,4,Sep 20 1980,Sat,(12) Penn State,25,@,Texas A&M,9,
158,4,Sep 20 1980,Sat,(5) Pittsburgh,18,@,Kansas,3,
159,4,Sep 20 1980,Sat,Rutgers,24,,Cincinnati,7,
160,4,Sep 20 1980,Sat,San Diego State,13,@,Air Force,10,
161,4,Sep 20 1980,Sat,Southeastern Louisiana,7,,East Tennessee State,3,
162,4,Sep 20 1980,Sat,(4) Southern California,23,,(20) South Carolina,13,
163,4,Sep 20 1980,Sat,Southern Methodist,17,,Texas Christian,14,
164,4,Sep 20 1980,Sat,Southern Mississippi,38,,Louisiana Tech,11,
165,4,Sep 20 1980,Sat,Syracuse,36,,Miami (OH),24,
166,4,Sep 20 1980,Sat,Tennessee,35,,Washington State,23,
167,4,Sep 20 1980,Sat,(7) Texas,35,,Utah State,17,
168,4,Sep 20 1980,Sat,Texas Tech,28,,New Mexico,17,
169,4,Sep 20 1980,Sat,Tulane,35,,Rice,14,
170,4,Sep 20 1980,Sat,UCLA,23,@,Purdue,14,
171,4,Sep 20 1980,Sat,Utah,45,,Nevada-Las Vegas,29,
172,4,Sep 20 1980,Sat,Virginia Military Institute,17,,Marshall,3,
173,4,Sep 20 1980,Sat,Virginia Tech,7,,William & Mary,3,
174,4,Sep 20 1980,Sat,Wake Forest,24,,Citadel,7,
175,4,Sep 20 1980,Sat,(16) Washington,45,,Northwestern,7,
176,4,Sep 20 1980,Sat,Western Michigan,35,@,Northern Illinois,6,
177,4,Sep 20 1980,Sat,Wichita State,23,,Tulsa,10,
178,4,Sep 20 1980,Sat,Wyoming,35,,Richmond,14,
179,4,Sep 20 1980,Sat,Yale,45,@,Brown,17,
180,5,Sep 26 1980,Fri,Lehigh,35,@,Pennsylvania,6,
181,5,Sep 27 1980,Sat,Air Force,20,@,Illinois,20,
182,5,Sep 27 1980,Sat,(1) Alabama,41,,Vanderbilt,0,
183,5,Sep 27 1980,Sat,Appalachian State,42,,East Tennessee State,15,
184,5,Sep 27 1980,Sat,Arizona,31,@,California,24,
185,5,Sep 27 1980,Sat,(15) Arkansas,13,,Tulsa,10,
186,5,Sep 27 1980,Sat,Baylor,11,@,Texas Tech,3,
187,5,Sep 27 1980,Sat,Brigham Young,41,,Long Beach State,25,
188,5,Sep 27 1980,Sat,Bucknell,28,@,Brown,20,
189,5,Sep 27 1980,Sat,Central Michigan,21,,Kent State,6,
190,5,Sep 27 1980,Sat,Citadel,29,,Chattanooga,13,
191,5,Sep 27 1980,Sat,Clemson,17,,Western Carolina,10,
192,5,Sep 27 1980,Sat,Colgate,38,,Cornell,20,
193,5,Sep 27 1980,Sat,Columbia,6,,Lafayette,0,
194,5,Sep 27 1980,Sat,Florida,21,,Mississippi State,15,
195,5,Sep 27 1980,Sat,Furman,21,,Virginia Military Institute,16,
196,5,Sep 27 1980,Sat,(10) Georgia,34,,Texas Christian,3,
197,5,Sep 27 1980,Sat,Georgia Tech,17,,Memphis,8,
198,5,Sep 27 1980,Sat,Harvard,14,,Holy Cross,13,
199,5,Sep 27 1980,Sat,Houston,24,,North Texas,17,
200,5,Sep 27 1980,Sat,Indiana,49,@,Colorado,7,
201,5,Sep 27 1980,Sat,Indiana State,27,,Akron,9,
202,5,Sep 27 1980,Sat,Iowa State,10,@,Iowa,7,
203,5,Sep 27 1980,Sat,Kansas State,31,,Arkansas State,7,
204,5,Sep 27 1980,Sat,Kentucky,21,,Bowling Green,20,
205,5,Sep 27 1980,Sat,Lamar,45,@,Stephen F. Austin,21,
206,5,Sep 27 1980,Sat,Louisiana Tech,42,,Western Illinois,6,
207,5,Sep 27 1980,Sat,Louisiana-Monroe,24,@,Louisiana,0,
208,5,Sep 27 1980,Sat,Louisville,17,@,Kansas,9,
209,5,Sep 27 1980,Sat,Miami (FL),10,,(9) Florida State,9,
210,5,Sep 27 1980,Sat,Miami (OH),42,@,Ball State,9,
211,5,Sep 27 1980,Sat,Michigan State,33,,Western Michigan,7,
212,5,Sep 27 1980,Sat,(12) Missouri,31,@,San Diego State,7,
213,5,Sep 27 1980,Sat,Navy,45,,William & Mary,6,
214,5,Sep 27 1980,Sat,(3) Nebraska,21,@,(11) Penn State,7,
215,5,Sep 27 1980,Sat,Nevada-Las Vegas,56,@,Colorado State,15,
216,5,Sep 27 1980,Sat,New Hampshire,24,@,Dartmouth,7,
217,5,Sep 27 1980,Sat,New Mexico,52,,New Mexico State,19,
218,5,Sep 27 1980,Sat,(14) North Carolina,17,,(19) Maryland,3,
219,5,Sep 27 1980,Sat,Northern Illinois,22,@,Ohio,21,
220,5,Sep 27 1980,Sat,Northwestern State,13,@,McNeese State,10,
221,5,Sep 27 1980,Sat,(2) Ohio State,38,,(20) Arizona State,21,
222,5,Sep 27 1980,Sat,Oregon,34,@,(13) Washington,10,
223,5,Sep 27 1980,Sat,Pacific,28,,Texas-El Paso,14,
224,5,Sep 27 1980,Sat,(6) Pittsburgh,36,,Temple,2,
225,5,Sep 27 1980,Sat,Rice,17,,Louisiana State,7,
226,5,Sep 27 1980,Sat,Rutgers,44,,Princeton,13,
227,5,Sep 27 1980,Sat,South Carolina,17,@,(17) Michigan,14,
228,5,Sep 27 1980,Sat,Southeastern Louisiana,28,@,Illinois State,21,
229,5,Sep 27 1980,Sat,(5) Southern California,24,@,Minnesota,7,
230,5,Sep 27 1980,Sat,Southern Illinois,34,@,Drake,28,
231,5,Sep 27 1980,Sat,Southern Methodist,52,,Texas-Arlington,16,
232,5,Sep 27 1980,Sat,Southern Mississippi,35,@,East Carolina,7,
233,5,Sep 27 1980,Sat,Stanford,31,@,(4) Oklahoma,14,
234,5,Sep 27 1980,Sat,Syracuse,42,,Northwestern,21,
235,5,Sep 27 1980,Sat,Tennessee,42,@,(18) Auburn,0,
236,5,Sep 27 1980,Sat,(7) Texas,35,,Oregon State,0,
237,5,Sep 27 1980,Sat,Toledo,49,,Eastern Michigan,7,
238,5,Sep 27 1980,Sat,Tulane,26,@,Mississippi,24,
239,5,Sep 27 1980,Sat,(16) UCLA,35,,Wisconsin,0,
240,5,Sep 27 1980,Sat,Utah,27,,Fresno State,12,
241,5,Sep 27 1980,Sat,Villanova,20,,Boston College,9,
242,5,Sep 27 1980,Sat,Virginia,20,@,Duke,17,
243,5,Sep 27 1980,Sat,Virginia Tech,38,,James Madison,6,
244,5,Sep 27 1980,Sat,Wake Forest,27,@,North Carolina State,7,
245,5,Sep 27 1980,Sat,Washington State,31,,Army,18,
246,5,Sep 27 1980,Sat,West Texas State,21,,Texas State,13,
247,5,Sep 27 1980,Sat,West Virginia,31,,Richmond,28,
248,5,Sep 27 1980,Sat,Wichita State,13,@,Cincinnati,8,
249,5,Sep 27 1980,Sat,Wyoming,45,,Hawaii,20,
250,5,Sep 27 1980,Sat,Yale,20,,Connecticut,10,
251,6,Oct 3 1980,Fri,(1) Alabama,45,,Kentucky,0,
252,6,Oct 4 1980,Sat,Appalachian State,23,@,Marshall,6,
253,6,Oct 4 1980,Sat,Arizona,5,@,Iowa,3,
254,6,Oct 4 1980,Sat,(14) Arkansas,44,,Texas Christian,7,
255,6,Oct 4 1980,Sat,Auburn,55,,Richmond,16,
256,6,Oct 4 1980,Sat,(20) Baylor,24,,Houston,12,
257,6,Oct 4 1980,Sat,Bowling Green,17,@,Western Michigan,14,
258,6,Oct 4 1980,Sat,Brown,28,@,Princeton,11,
259,6,Oct 4 1980,Sat,Central Michigan,14,,Toledo,10,
260,6,Oct 4 1980,Sat,Citadel,28,,Virginia Military Institute,0,
261,6,Oct 4 1980,Sat,Clemson,13,,Virginia Tech,10,
262,6,Oct 4 1980,Sat,Connecticut,24,,Colgate,21,
263,6,Oct 4 1980,Sat,Drake,30,@,Texas-Arlington,20,
264,6,Oct 4 1980,Sat,Eastern Illinois,31,,Illinois State,14,
265,6,Oct 4 1980,Sat,(16) Florida State,18,@,(3) Nebraska,14,
266,6,Oct 4 1980,Sat,Fresno State,31,,Cal Poly,25,
267,6,Oct 4 1980,Sat,Furman,42,@,Chattanooga,28,
268,6,Oct 4 1980,Sat,Harvard,15,@,Army,10,
269,6,Oct 4 1980,Sat,Holy Cross,17,,Dartmouth,6,
270,6,Oct 4 1980,Sat,Indiana,31,,Duke,21,
271,6,Oct 4 1980,Sat,Iowa State,69,,Colorado State,0,
272,6,Oct 4 1980,Sat,Kansas,23,@,Syracuse,8,
273,6,Oct 4 1980,Sat,Kent State,15,,Ohio,14,
274,6,Oct 4 1980,Sat,Louisiana State,24,@,(19) Florida,7,
275,6,Oct 4 1980,Sat,Louisiana Tech,7,@,East Tennessee State,3,
276,6,Oct 4 1980,Sat,Louisiana-Monroe,38,,Northwestern State,14,
277,6,Oct 4 1980,Sat,McNeese State,24,,Ball State,7,
278,6,Oct 4 1980,Sat,Memphis,24,,Arkansas State,3,
279,6,Oct 4 1980,Sat,Michigan,38,,California,13,
280,6,Oct 4 1980,Sat,Minnesota,49,@,Northwestern,21,
281,6,Oct 4 1980,Sat,Mississippi State,28,@,Illinois,21,
282,6,Oct 4 1980,Sat,Navy,21,,Boston College,0,
283,6,Oct 4 1980,Sat,Nevada-Las Vegas,36,,Cal State Fullerton,17,
284,6,Oct 4 1980,Sat,New Mexico,24,@,Wyoming,21,
285,6,Oct 4 1980,Sat,(10) North Carolina,33,,Georgia Tech,0,
286,6,Oct 4 1980,Sat,North Texas,22,,Louisiana,20,
287,6,Oct 4 1980,Sat,Northern Illinois,20,@,Southern Illinois,17,
288,6,Oct 4 1980,Sat,(7) Notre Dame,26,@,Michigan State,21,
289,6,Oct 4 1980,Sat,(12) Oklahoma,82,@,Colorado,42,
290,6,Oct 4 1980,Sat,Pacific,24,@,Washington State,22,
291,6,Oct 4 1980,Sat,(17) Penn State,29,@,(9) Missouri,21,
292,6,Oct 4 1980,Sat,Pennsylvania,24,,Columbia,13,
293,6,Oct 4 1980,Sat,(6) Pittsburgh,38,,Maryland,9,
294,6,Oct 4 1980,Sat,Purdue,28,,Miami (OH),3,
295,6,Oct 4 1980,Sat,Rutgers,44,@,Cornell,3,
296,6,Oct 4 1980,Sat,(18) South Carolina,30,,North Carolina State,10,
297,6,Oct 4 1980,Sat,(4) Southern California,23,,Arizona State,21,
298,6,Oct 4 1980,Sat,Southern Methodist,31,@,Tulane,21,
299,6,Oct 4 1980,Sat,Southern Mississippi,28,N,Mississippi,22,
300,6,Oct 4 1980,Sat,(15) Stanford,35,,San Jose State,21,
301,6,Oct 4 1980,Sat,Temple,53,,Boston University,6,
302,6,Oct 4 1980,Sat,Tennessee State,35,@,Long Beach State,18,
303,6,Oct 4 1980,Sat,(5) Texas,41,@,Rice,28,
304,6,Oct 4 1980,Sat,Texas A&M,41,,Texas Tech,21,
305,6,Oct 4 1980,Sat,Texas-El Paso,34,@,Hawaii,14,
306,6,Oct 4 1980,Sat,Tulsa,3,,Kansas State,0,
307,6,Oct 4 1980,Sat,(11) UCLA,17,@,(2) Ohio State,0,
308,6,Oct 4 1980,Sat,Utah,23,@,Utah State,19,
309,6,Oct 4 1980,Sat,Villanova,23,,Cincinnati,6,
310,6,Oct 4 1980,Sat,Wake Forest,27,@,William & Mary,7,
311,6,Oct 4 1980,Sat,Washington,24,@,Oklahoma State,18,
312,6,Oct 4 1980,Sat,West Texas State,17,,New Mexico State,15,
313,6,Oct 4 1980,Sat,West Virginia,45,,Virginia,21,
314,6,Oct 4 1980,Sat,Western Carolina,24,@,Middle Tennessee State,10,
315,6,Oct 4 1980,Sat,Wichita State,46,,Indiana State,20,
316,6,Oct 4 1980,Sat,Wisconsin,35,,San Diego State,12,
317,6,Oct 4 1980,Sat,Yale,17,,Air Force,16,
318,7,Oct 11 1980,Sat,Air Force,21,,Navy,20,
319,7,Oct 11 1980,Sat,Akron,21,,Eastern Michigan,10,
320,7,Oct 11 1980,Sat,(1) Alabama,17,@,Rutgers,13,
321,7,Oct 11 1980,Sat,Arizona State,27,,Washington State,21,
322,7,Oct 11 1980,Sat,(15) Arkansas,27,,Wichita State,7,
323,7,Oct 11 1980,Sat,(18) Baylor,32,,(20) Southern Methodist,28,
324,7,Oct 11 1980,Sat,Boston College,27,,Yale,9,
325,7,Oct 11 1980,Sat,Bowling Green,17,@,Toledo,6,
326,7,Oct 11 1980,Sat,Brigham Young,52,,Wyoming,17,
327,7,Oct 11 1980,Sat,Brown,42,,Pennsylvania,22,
328,7,Oct 11 1980,Sat,California,31,,Oregon,6,
329,7,Oct 11 1980,Sat,Chattanooga,55,@,Virginia Military Institute,10,
330,7,Oct 11 1980,Sat,Citadel,28,@,Western Carolina,21,
331,7,Oct 11 1980,Sat,Clemson,27,@,Virginia,24,
332,7,Oct 11 1980,Sat,Colgate,38,,Holy Cross,7,
333,7,Oct 11 1980,Sat,Colorado State,31,@,New Mexico,26,
334,7,Oct 11 1980,Sat,Drake,41,@,Colorado,22,
335,7,Oct 11 1980,Sat,East Carolina,24,@,Richmond,22,
336,7,Oct 11 1980,Sat,(11) Florida State,36,,(4) Pittsburgh,22,
337,7,Oct 11 1980,Sat,Furman,33,@,East Tennessee State,21,
338,7,Oct 11 1980,Sat,(6) Georgia,28,,Mississippi,21,
339,7,Oct 11 1980,Sat,Harvard,20,,Cornell,12,
340,7,Oct 11 1980,Sat,Hawaii,16,,West Virginia,13,
341,7,Oct 11 1980,Sat,Houston,17,,Texas A&M,7,
342,7,Oct 11 1980,Sat,Illinois,20,@,Iowa,14,
343,7,Oct 11 1980,Sat,Illinois State,28,@,Northern Illinois,18,
344,7,Oct 11 1980,Sat,Indiana,24,,Wisconsin,0,
345,7,Oct 11 1980,Sat,Indiana State,19,,Southern Illinois,6,
346,7,Oct 11 1980,Sat,Iowa State,31,,Kansas State,7,
347,7,Oct 11 1980,Sat,Lehigh,24,@,Army,24,
348,7,Oct 11 1980,Sat,Long Beach State,17,@,Pacific,12,
349,7,Oct 11 1980,Sat,Louisiana,3,,Arkansas State,0,
350,7,Oct 11 1980,Sat,Louisiana State,21,,Auburn,17,
351,7,Oct 11 1980,Sat,Louisiana Tech,16,,Lamar,7,
352,7,Oct 11 1980,Sat,Louisville,38,,Memphis,14,
353,7,Oct 11 1980,Sat,McNeese State,48,@,Louisiana-Monroe,28,
354,7,Oct 11 1980,Sat,Miami (OH),34,,Marshall,6,
355,7,Oct 11 1980,Sat,Michigan,27,,Michigan State,23,
356,7,Oct 11 1980,Sat,(19) Missouri,30,@,Oklahoma State,7,
357,7,Oct 11 1980,Sat,(10) Nebraska,54,@,Kansas,0,
358,7,Oct 11 1980,Sat,Nevada-Las Vegas,28,@,San Diego State,17,
359,7,Oct 11 1980,Sat,(8) North Carolina,27,@,Wake Forest,9,
360,7,Oct 11 1980,Sat,North Carolina State,17,,Appalachian State,14,
361,7,Oct 11 1980,Sat,(7) Notre Dame,32,,(13) Miami (FL),14,
362,7,Oct 11 1980,Sat,Ohio,24,,Central Michigan,9,
363,7,Oct 11 1980,Sat,(9) Ohio State,63,@,Northwestern,0,
364,7,Oct 11 1980,Sat,(14) Penn State,24,@,Maryland,10,
365,7,Oct 11 1980,Sat,Princeton,31,@,Columbia,19,
366,7,Oct 11 1980,Sat,Purdue,21,,Minnesota,7,
367,7,Oct 11 1980,Sat,Rice,28,@,Texas Christian,24,
368,7,Oct 11 1980,Sat,San Jose State,26,,Fresno State,14,
369,7,Oct 11 1980,Sat,(17) South Carolina,20,,Duke,7,
370,7,Oct 11 1980,Sat,(2) Southern California,27,@,Arizona,10,
371,7,Oct 11 1980,Sat,Southern Mississippi,42,@,Mississippi State,14,
372,7,Oct 11 1980,Sat,Syracuse,31,,Temple,7,
373,7,Oct 11 1980,Sat,Tennessee,23,@,Georgia Tech,10,
374,7,Oct 11 1980,Sat,(3) Texas,20,N,(12) Oklahoma,13,
375,7,Oct 11 1980,Sat,Tulane,43,@,Vanderbilt,21,
376,7,Oct 11 1980,Sat,Tulsa,28,,North Texas,27,
377,7,Oct 11 1980,Sat,(5) UCLA,35,,(16) Stanford,21,
378,7,Oct 11 1980,Sat,Utah,31,@,Texas-El Paso,7,
379,7,Oct 11 1980,Sat,Utah State,28,@,Cal State Fullerton,17,
380,7,Oct 11 1980,Sat,Virginia Tech,34,,Rhode Island,7,
381,7,Oct 11 1980,Sat,Washington,41,@,Oregon State,6,
382,7,Oct 11 1980,Sat,West Texas State,38,@,Texas-Arlington,26,
383,7,Oct 11 1980,Sat,Western Michigan,28,@,Kent State,21,
