Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
84,4,Sep 15 1984,Sat,Army,41,,Colgate,15,
85,4,Sep 15 1984,Sat,(8) Brigham Young,38,,Tulsa,15,
86,4,Sep 15 1984,Sat,Cal State Fullerton,28,,Idaho,7,
87,4,Sep 15 1984,Sat,California,28,,Pacific,12,
88,4,Sep 15 1984,Sat,Central Michigan,17,,East Carolina,12,
89,4,Sep 15 1984,Sat,Colorado State,10,,Hawaii,3,
90,4,Sep 15 1984,Sat,Florida,63,,Tulane,21,
91,4,Sep 15 1984,Sat,(18) Florida State,42,@,Kansas,16,
92,4,Sep 15 1984,Sat,Fresno State,14,,Cal Poly,0,
93,4,Sep 15 1984,Sat,Furman,34,@,North Carolina State,30,
94,4,Sep 15 1984,Sat,Georgia Tech,16,,(19) Alabama,6,
95,4,Sep 15 1984,Sat,Houston,30,,Miami (OH),17,
96,4,Sep 15 1984,Sat,Iowa State,21,,Drake,17,
97,4,Sep 15 1984,Sat,Kansas State,28,,Tennessee Tech,12,
98,4,Sep 15 1984,Sat,Kentucky,48,@,Indiana,14,
99,4,Sep 15 1984,Sat,Louisiana State,47,,Wichita State,7,
100,4,Sep 15 1984,Sat,Louisiana-Monroe,7,@,Louisiana,6,
101,4,Sep 15 1984,Sat,Marshall,24,,Eastern Michigan,17,
102,4,Sep 15 1984,Sat,(5) Miami (FL),28,@,Purdue,17,
103,4,Sep 15 1984,Sat,Mississippi,14,@,Arkansas,14,
104,4,Sep 15 1984,Sat,Navy,33,@,North Carolina,30,
105,4,Sep 15 1984,Sat,(1) Nebraska,38,,Minnesota,7,
106,4,Sep 15 1984,Sat,Nevada-Las Vegas,28,@,New Mexico State,21,
107,4,Sep 15 1984,Sat,New Mexico,27,,West Texas State,0,
108,4,Sep 15 1984,Sat,Notre Dame,24,@,Michigan State,20,
109,4,Sep 15 1984,Sat,Ohio,31,@,Ball State,17,
110,4,Sep 15 1984,Sat,(9) Ohio State,44,,Washington State,0,
111,4,Sep 15 1984,Sat,(15) Oklahoma,42,@,(17) Pittsburgh,10,
112,4,Sep 15 1984,Sat,(13) Oklahoma State,31,,Bowling Green,14,
113,4,Sep 15 1984,Sat,Oregon,27,,Colorado,20,
114,4,Sep 15 1984,Sat,(12) Penn State,20,@,(5) Iowa,17,
115,4,Sep 15 1984,Sat,Rutgers,10,,Temple,9,
116,4,Sep 15 1984,Sat,San Diego State,51,,Texas-El Paso,2,
117,4,Sep 15 1984,Sat,(14) Southern Methodist,41,@,Louisville,7,
118,4,Sep 15 1984,Sat,Southern Mississippi,34,,Louisiana Tech,0,
119,4,Sep 15 1984,Sat,Stanford,34,,Illinois,19,
120,4,Sep 15 1984,Sat,Syracuse,13,@,Northwestern,12,
121,4,Sep 15 1984,Sat,Tennessee,27,,Utah,21,
122,4,Sep 15 1984,Sat,(4) Texas,35,,(11) Auburn,27,
123,4,Sep 15 1984,Sat,Texas Christian,62,@,Utah State,18,
124,4,Sep 15 1984,Sat,Texas Tech,44,,Texas-Arlington,7,
125,4,Sep 15 1984,Sat,(7) UCLA,23,,Long Beach State,17,
126,4,Sep 15 1984,Sat,Vanderbilt,23,@,Maryland,14,
127,4,Sep 15 1984,Sat,Virginia,35,,Virginia Military Institute,7,
128,4,Sep 15 1984,Sat,Wake Forest,17,,Appalachian State,13,
129,4,Sep 15 1984,Sat,(16) Washington,20,@,(3) Michigan,11,
130,4,Sep 15 1984,Sat,West Virginia,14,@,Virginia Tech,7,
131,4,Sep 15 1984,Sat,Western Illinois,34,@,Southern Illinois,24,
132,4,Sep 15 1984,Sat,Western Michigan,41,,Illinois State,14,
133,4,Sep 15 1984,Sat,Wisconsin,35,@,Missouri,34,
134,4,Sep 15 1984,Sat,Wyoming,26,,Air Force,20,
135,4,Sep 15 1984,Sat,Youngstown State,27,@,Cincinnati,23,
136,5,Sep 22 1984,Sat,Alabama,37,,Louisiana,14,
137,5,Sep 22 1984,Sat,Arkansas,18,,Tulsa,9,
138,5,Sep 22 1984,Sat,Arkansas State,19,@,Southern Illinois,0,
139,5,Sep 22 1984,Sat,Army,24,@,Tennessee,24,
140,5,Sep 22 1984,Sat,(19) Auburn,35,,Southern Mississippi,12,
141,5,Sep 22 1984,Sat,(10) Boston College,52,,North Carolina,20,
142,5,Sep 22 1984,Sat,Bowling Green,41,@,Miami (OH),10,
143,5,Sep 22 1984,Sat,(6) Brigham Young,18,@,Hawaii,13,
144,5,Sep 22 1984,Sat,Cal State Fullerton,34,@,Colorado State,22,
145,5,Sep 22 1984,Sat,Central Michigan,38,,Western Michigan,19,
146,5,Sep 22 1984,Sat,Drake,35,,New Mexico State,28,
147,5,Sep 22 1984,Sat,East Carolina,34,,Georgia Southern,27,
148,5,Sep 22 1984,Sat,(15) Florida State,38,@,(4) Miami (FL),3,
149,5,Sep 22 1984,Sat,Fresno State,20,,Long Beach State,17,
150,5,Sep 22 1984,Sat,(20) Georgia,26,,(2) Clemson,23,
151,5,Sep 22 1984,Sat,Georgia Tech,48,,Citadel,3,
152,5,Sep 22 1984,Sat,Illinois,40,,Michigan State,7,
153,5,Sep 22 1984,Sat,Indiana State,19,,Illinois State,7,
154,5,Sep 22 1984,Sat,Kentucky,30,@,Tulane,26,
155,5,Sep 22 1984,Sat,Louisiana State,27,,Arizona,26,
156,5,Sep 22 1984,Sat,Maryland,20,@,(18) West Virginia,17,
157,5,Sep 22 1984,Sat,McNeese State,24,@,West Texas State,7,
158,5,Sep 22 1984,Sat,Memphis,47,,Cincinnati,7,
159,5,Sep 22 1984,Sat,(16) Michigan,20,,Wisconsin,14,
160,5,Sep 22 1984,Sat,Mississippi,14,,Louisiana Tech,8,
161,5,Sep 22 1984,Sat,Missouri,47,,Mississippi State,30,
162,5,Sep 22 1984,Sat,(1) Nebraska,42,@,(8) UCLA,3,
163,5,Sep 22 1984,Sat,Nevada-Las Vegas,38,,Wichita State,21,
164,5,Sep 22 1984,Sat,New Mexico,29,,Texas Tech,24,
165,5,Sep 22 1984,Sat,Northern Illinois,24,,Kent State,10,
166,5,Sep 22 1984,Sat,Northwestern,40,,Indiana,37,
167,5,Sep 22 1984,Sat,Notre Dame,55,,Colorado,14,
168,5,Sep 22 1984,Sat,Ohio,16,@,Eastern Michigan,13,
169,5,Sep 22 1984,Sat,(5) Ohio State,45,,(14) Iowa,26,
170,5,Sep 22 1984,Sat,(11) Oklahoma,34,,Baylor,15,
171,5,Sep 22 1984,Sat,(12) Oklahoma State,19,,San Diego State,16,
172,5,Sep 22 1984,Sat,Oregon,21,@,California,14,
173,5,Sep 22 1984,Sat,Oregon State,41,,Wyoming,14,
174,5,Sep 22 1984,Sat,Pacific,38,@,Northern Arizona,28,
175,5,Sep 22 1984,Sat,(7) Penn State,56,,William & Mary,18,
176,5,Sep 22 1984,Sat,Purdue,34,,Minnesota,10,
177,5,Sep 22 1984,Sat,Rice,36,,Lamar,19,
178,5,Sep 22 1984,Sat,Rutgers,19,@,Syracuse,0,
179,5,Sep 22 1984,Sat,South Carolina,21,,Duke,0,
180,5,Sep 22 1984,Sat,(17) Southern California,6,@,Arizona State,3,
181,5,Sep 22 1984,Sat,(13) Southern Methodist,24,,North Texas,6,
182,5,Sep 22 1984,Sat,Stanford,28,,San Jose State,27,
183,5,Sep 22 1984,Sat,Temple,13,,Pittsburgh,12,
184,5,Sep 22 1984,Sat,Texas A&M,38,,Iowa State,17,
185,5,Sep 22 1984,Sat,Texas Christian,42,,Kansas State,10,
186,5,Sep 22 1984,Sat,Toledo,38,,Eastern Illinois,17,
187,5,Sep 22 1984,Sat,Utah,28,,Air Force,17,
188,5,Sep 22 1984,Sat,Vanderbilt,41,,Kansas,6,
189,5,Sep 22 1984,Sat,Virginia,21,@,Navy,9,
190,5,Sep 22 1984,Sat,Virginia Tech,21,,Richmond,13,
191,5,Sep 22 1984,Sat,Wake Forest,24,@,North Carolina State,15,
192,5,Sep 22 1984,Sat,(9) Washington,35,,Houston,7,
193,5,Sep 22 1984,Sat,Washington State,16,,Ball State,14,
194,6,Sep 29 1984,Sat,Air Force,52,,Colorado State,10,
195,6,Sep 29 1984,Sat,Arizona,31,,Long Beach State,24,
196,6,Sep 29 1984,Sat,Arizona State,28,@,Stanford,10,
197,6,Sep 29 1984,Sat,Arkansas,33,,Navy,10,
198,6,Sep 29 1984,Sat,Army,13,,Duke,9,
199,6,Sep 29 1984,Sat,(20) Auburn,29,,Tennessee,10,
200,6,Sep 29 1984,Sat,Ball State,15,@,Northern Illinois,14,
201,6,Sep 29 1984,Sat,Baylor,18,@,Texas Tech,9,
202,6,Sep 29 1984,Sat,Bowling Green,35,,Eastern Michigan,27,
203,6,Sep 29 1984,Sat,Cal State Fullerton,27,,Utah State,16,
204,6,Sep 29 1984,Sat,Central Michigan,14,@,Kent State,10,
205,6,Sep 29 1984,Sat,Florida,27,,Mississippi State,12,
206,6,Sep 29 1984,Sat,(9) Florida State,44,,Temple,27,
207,6,Sep 29 1984,Sat,Fresno State,53,,New Mexico State,24,
208,6,Sep 29 1984,Sat,(18) Georgia Tech,28,,(13) Clemson,21,
209,6,Sep 29 1984,Sat,Hawaii,16,,Nevada-Las Vegas,12,
210,6,Sep 29 1984,Sat,Idaho,41,,Oregon State,22,
211,6,Sep 29 1984,Sat,Illinois State,28,,Drake,0,
212,6,Sep 29 1984,Sat,Indiana State,27,,Central Missouri State,3,
213,6,Sep 29 1984,Sat,Iowa,21,,Illinois,16,
214,6,Sep 29 1984,Sat,Iowa State,14,,West Texas State,0,
215,6,Sep 29 1984,Sat,Louisiana State,23,@,(15) Southern California,3,
216,6,Sep 29 1984,Sat,Louisville,30,@,Houston,28,
217,6,Sep 29 1984,Sat,Maryland,38,,Wake Forest,17,
218,6,Sep 29 1984,Sat,Memphis,23,,Southern Mississippi,13,
219,6,Sep 29 1984,Sat,(16) Miami (FL),38,,Rice,3,
220,6,Sep 29 1984,Sat,(14) Michigan,14,@,Indiana,6,
221,6,Sep 29 1984,Sat,Mississippi,19,,Tulane,14,
222,6,Sep 29 1984,Sat,New Mexico,34,@,Texas-El Paso,7,
223,6,Sep 29 1984,Sat,North Carolina,23,,Kansas,17,
224,6,Sep 29 1984,Sat,North Carolina State,31,,East Carolina,22,
225,6,Sep 29 1984,Sat,(19) Notre Dame,16,@,Missouri,14,
226,6,Sep 29 1984,Sat,(3) Ohio State,35,@,Minnesota,22,
227,6,Sep 29 1984,Sat,(7) Oklahoma,24,,Kansas State,6,
228,6,Sep 29 1984,Sat,(10) Oklahoma State,31,@,Tulsa,7,
229,6,Sep 29 1984,Sat,Oregon,30,,Pacific,14,
230,6,Sep 29 1984,Sat,Purdue,13,@,Michigan State,10,
231,6,Sep 29 1984,Sat,Rutgers,43,,Cincinnati,15,
232,6,Sep 29 1984,Sat,San Jose State,33,@,California,18,
233,6,Sep 29 1984,Sat,South Carolina,17,,(12) Georgia,10,
234,6,Sep 29 1984,Sat,Southern Illinois,27,@,Southeast Missouri State,16,
235,6,Sep 29 1984,Sat,(11) Southern Methodist,26,,Texas Christian,17,
236,6,Sep 29 1984,Sat,Syracuse,17,,(1) Nebraska,9,
237,6,Sep 29 1984,Sat,(2) Texas,28,N,(4) Penn State,3,
238,6,Sep 29 1984,Sat,Texas A&M,22,,Arkansas State,21,
239,6,Sep 29 1984,Sat,Toledo,16,@,Ohio,16,
240,6,Sep 29 1984,Sat,(17) UCLA,33,@,Colorado,16,
241,6,Sep 29 1984,Sat,Vanderbilt,30,@,Alabama,21,
242,6,Sep 29 1984,Sat,Virginia,26,@,Virginia Tech,23,
243,6,Sep 29 1984,Sat,(6) Washington,53,,Miami (OH),7,
244,6,Sep 29 1984,Sat,West Virginia,28,@,Pittsburgh,10,
245,6,Sep 29 1984,Sat,Western Michigan,42,,Marshall,7,
246,6,Sep 29 1984,Sat,Wisconsin,31,,Northwestern,16,
247,6,Sep 29 1984,Sat,Wyoming,21,,Utah,14,
248,7,Oct 5 1984,Fri,Tulsa,35,@,West Texas State,7,
249,7,Oct 5 1984,Fri,Utah,38,,New Mexico,14,
250,7,Oct 6 1984,Sat,Air Force,29,,Navy,22,
251,7,Oct 6 1984,Sat,Arizona,28,,Oregon,14,
252,7,Oct 6 1984,Sat,Army,33,,Harvard,11,
253,7,Oct 6 1984,Sat,(18) Auburn,17,@,Mississippi,13,
254,7,Oct 6 1984,Sat,(7) Brigham Young,52,@,Colorado State,9,
255,7,Oct 6 1984,Sat,Cal State Fullerton,41,@,Pacific,31,
256,7,Oct 6 1984,Sat,California,19,@,Arizona State,14,
257,7,Oct 6 1984,Sat,Central Michigan,16,@,Eastern Michigan,16,
258,7,Oct 6 1984,Sat,Clemson,20,,North Carolina,12,
259,7,Oct 6 1984,Sat,Drake,31,,Truman State,17,
260,7,Oct 6 1984,Sat,Florida,16,,Syracuse,0,
261,7,Oct 6 1984,Sat,(6) Florida State,17,@,Memphis,17,
262,7,Oct 6 1984,Sat,(20) Georgia,24,@,Alabama,14,
263,7,Oct 6 1984,Sat,Hawaii,27,,Fresno State,15,
264,7,Oct 6 1984,Sat,Houston,27,@,Baylor,17,
265,7,Oct 6 1984,Sat,Illinois,22,,Wisconsin,6,
266,7,Oct 6 1984,Sat,Illinois State,34,@,Eastern Illinois,21,
267,7,Oct 6 1984,Sat,Indiana State,34,N,Ball State,6,
268,7,Oct 6 1984,Sat,Iowa,31,@,Northwestern,3,
269,7,Oct 6 1984,Sat,Kansas,33,,Iowa State,14,
270,7,Oct 6 1984,Sat,Kentucky,27,,Rutgers,14,
271,7,Oct 6 1984,Sat,Louisiana,31,,Wichita State,3,
272,7,Oct 6 1984,Sat,Louisville,45,,Western Kentucky,17,
273,7,Oct 6 1984,Sat,(14) Miami (FL),31,@,(16) Notre Dame,13,
274,7,Oct 6 1984,Sat,Miami (OH),19,@,Kent State,3,
275,7,Oct 6 1984,Sat,Michigan State,19,@,(13) Michigan,7,
276,7,Oct 6 1984,Sat,Minnesota,33,,Indiana,24,
277,7,Oct 6 1984,Sat,Mississippi State,27,N,Southern Mississippi,18,
278,7,Oct 6 1984,Sat,Missouri,52,,Colorado,7,
279,7,Oct 6 1984,Sat,(8) Nebraska,17,,(9) Oklahoma State,3,
280,7,Oct 6 1984,Sat,Nevada-Las Vegas,41,@,Long Beach State,23,
281,7,Oct 6 1984,Sat,New Mexico State,27,,Texas-El Paso,16,
282,7,Oct 6 1984,Sat,North Carolina State,27,@,(12) Georgia Tech,22,
283,7,Oct 6 1984,Sat,Northern Illinois,20,@,Western Michigan,15,
284,7,Oct 6 1984,Sat,(11) Penn State,25,,Maryland,24,
285,7,Oct 6 1984,Sat,Pittsburgh,17,,East Carolina,10,
286,7,Oct 6 1984,Sat,Purdue,28,,(2) Ohio State,23,
287,7,Oct 6 1984,Sat,San Diego State,21,@,Wyoming,0,
288,7,Oct 6 1984,Sat,San Jose State,38,,Utah State,21,
289,7,Oct 6 1984,Sat,South Carolina,49,,Kansas State,17,
290,7,Oct 6 1984,Sat,Southern California,29,@,Washington State,27,
291,7,Oct 6 1984,Sat,Southern Illinois,40,,Northern Iowa,10,
292,7,Oct 6 1984,Sat,Stanford,23,@,(17) UCLA,21,
293,7,Oct 6 1984,Sat,Temple,28,@,William & Mary,14,
294,7,Oct 6 1984,Sat,(1) Texas,38,@,Rice,13,
295,7,Oct 6 1984,Sat,Texas Christian,32,@,Arkansas,31,
296,7,Oct 6 1984,Sat,Texas Tech,30,@,Texas A&M,12,
297,7,Oct 6 1984,Sat,Toledo,17,,Bowling Green,6,
298,7,Oct 6 1984,Sat,Tulane,27,@,(19) Vanderbilt,23,
299,7,Oct 6 1984,Sat,Virginia,38,@,Duke,10,
300,7,Oct 6 1984,Sat,Virginia Tech,54,N,Virginia Military Institute,7,
301,7,Oct 6 1984,Sat,Wake Forest,29,@,Richmond,16,
302,7,Oct 6 1984,Sat,(3) Washington,19,@,Oregon State,7,
303,8,Oct 12 1984,Fri,West Texas State,14,,Abilene Christian,10,
304,8,Oct 13 1984,Sat,Air Force,21,@,Notre Dame,7,
305,8,Oct 13 1984,Sat,Alabama,6,,(11) Penn State,0,
306,8,Oct 13 1984,Sat,Arkansas,24,,Texas Tech,0,
307,8,Oct 13 1984,Sat,(16) Auburn,42,@,(9) Florida State,41,
308,8,Oct 13 1984,Sat,(4) Boston College,24,,Temple,10,
309,8,Oct 13 1984,Sat,Bowling Green,34,,Western Michigan,7,
310,8,Oct 13 1984,Sat,(5) Brigham Young,41,,Wyoming,38,
311,8,Oct 13 1984,Sat,Cal State Fullerton,21,,San Jose State,12,
312,8,Oct 13 1984,Sat,Central Michigan,35,,Ohio,3,
313,8,Oct 13 1984,Sat,Colorado,23,,Iowa State,21,
314,8,Oct 13 1984,Sat,Colorado State,16,@,New Mexico,10,
315,8,Oct 13 1984,Sat,Eastern Michigan,10,@,Northern Illinois,10,
316,8,Oct 13 1984,Sat,(18) Florida,43,@,Tennessee,30,
317,8,Oct 13 1984,Sat,(15) Georgia,18,,Mississippi,12,
318,8,Oct 13 1984,Sat,(20) Georgia Tech,20,@,Virginia,20,
319,8,Oct 13 1984,Sat,Hawaii,24,@,Texas-El Paso,20,
320,8,Oct 13 1984,Sat,Houston,9,,Texas A&M,7,
321,8,Oct 13 1984,Sat,Indiana State,44,@,Louisville,21,
322,8,Oct 13 1984,Sat,Iowa,40,@,(14) Purdue,3,
323,8,Oct 13 1984,Sat,Kansas State,24,,Kansas,7,
324,8,Oct 13 1984,Sat,Kent State,15,@,Ball State,10,
325,8,Oct 13 1984,Sat,(19) Kentucky,17,@,Mississippi State,13,
326,8,Oct 13 1984,Sat,Long Beach State,24,@,Utah State,22,
327,8,Oct 13 1984,Sat,(12) Louisiana State,34,,Vanderbilt,27,
328,8,Oct 13 1984,Sat,Maryland,44,,North Carolina State,21,
329,8,Oct 13 1984,Sat,Memphis,20,,Louisiana,7,
330,8,Oct 13 1984,Sat,(10) Miami (FL),49,@,Cincinnati,25,
331,8,Oct 13 1984,Sat,Michigan,31,,Northwestern,0,
332,8,Oct 13 1984,Sat,Michigan State,13,,Indiana,6,
333,8,Oct 13 1984,Sat,Minnesota,17,@,Wisconsin,14,
334,8,Oct 13 1984,Sat,Navy,31,,Lehigh,14,
335,8,Oct 13 1984,Sat,(6) Nebraska,33,,Missouri,23,
336,8,Oct 13 1984,Sat,Nevada-Las Vegas,33,,Idaho State,20,
337,8,Oct 13 1984,Sat,(8) Ohio State,45,,Illinois,38,
338,8,Oct 13 1984,Sat,Oregon State,9,,California,6,
339,8,Oct 13 1984,Sat,Pacific,21,,New Mexico State,7,
340,8,Oct 13 1984,Sat,Rutgers,14,N,Army,7,
341,8,Oct 13 1984,Sat,(17) South Carolina,45,,Pittsburgh,21,
342,8,Oct 13 1984,Sat,Southern California,19,@,Oregon,9,
343,8,Oct 13 1984,Sat,Southern Illinois,48,@,Eastern Illinois,40,
344,8,Oct 13 1984,Sat,(7) Southern Methodist,24,@,Baylor,20,
345,8,Oct 13 1984,Sat,(1) Texas,15,N,(3) Oklahoma,15,
346,8,Oct 13 1984,Sat,Texas Christian,45,,Rice,24,
347,8,Oct 13 1984,Sat,Texas-Arlington,17,@,Wichita State,15,
348,8,Oct 13 1984,Sat,Toledo,10,@,Miami (OH),7,
349,8,Oct 13 1984,Sat,Tulane,35,,Southern Mississippi,7,
350,8,Oct 13 1984,Sat,Tulsa,31,,East Carolina,20,
351,8,Oct 13 1984,Sat,UCLA,27,,Washington State,24,
352,8,Oct 13 1984,Sat,Utah,24,@,San Diego State,24,
353,8,Oct 13 1984,Sat,Virginia Tech,27,,Duke,0,
354,8,Oct 13 1984,Sat,Wake Forest,14,,North Carolina,3,
355,8,Oct 13 1984,Sat,(2) Washington,37,@,Stanford,15,
356,8,Oct 13 1984,Sat,West Virginia,20,,Syracuse,10,
357,8,Oct 13 1984,Sat,Western Illinois,37,,Drake,20,
358,9,Oct 19 1984,Fri,West Texas State,24,@,Southern Illinois,17,
359,9,Oct 20 1984,Sat,Arizona State,45,,Oregon State,10,
360,9,Oct 20 1984,Sat,Army,48,,Pennsylvania,13,
361,9,Oct 20 1984,Sat,(13) Auburn,48,,Georgia Tech,34,
362,9,Oct 20 1984,Sat,Ball State,23,,Western Michigan,20,
363,9,Oct 20 1984,Sat,Baylor,20,@,Texas A&M,16,
364,9,Oct 20 1984,Sat,Bowling Green,28,,Northern Illinois,6,
365,9,Oct 20 1984,Sat,(7) Brigham Young,30,@,Air Force,25,
366,9,Oct 20 1984,Sat,Cal State Fullerton,36,@,Nevada,14,
367,9,Oct 20 1984,Sat,Central Florida,28,,Illinois State,24,
368,9,Oct 20 1984,Sat,Central Michigan,10,@,Miami (OH),9,
369,9,Oct 20 1984,Sat,Clemson,54,,Duke,21,
370,9,Oct 20 1984,Sat,Delaware,34,@,Temple,19,
371,9,Oct 20 1984,Sat,East Carolina,24,,East Tennessee State,6,
372,9,Oct 20 1984,Sat,(17) Florida,48,,Cincinnati,17,
373,9,Oct 20 1984,Sat,(15) Florida State,27,,Tulane,6,
374,9,Oct 20 1984,Sat,Fresno State,43,,Utah State,18,
375,9,Oct 20 1984,Sat,(14) Georgia,62,,Vanderbilt,35,
376,9,Oct 20 1984,Sat,Hawaii,20,,Utah,17,
377,9,Oct 20 1984,Sat,Houston,29,@,(6) Southern Methodist,20,
378,9,Oct 20 1984,Sat,Illinois,34,,Purdue,20,
379,9,Oct 20 1984,Sat,Indiana State,17,,Drake,3,
380,9,Oct 20 1984,Sat,(18) Iowa,26,,Michigan,0,
381,9,Oct 20 1984,Sat,Kent State,19,@,Ohio,7,
382,9,Oct 20 1984,Sat,Long Beach State,43,@,New Mexico State,13,
383,9,Oct 20 1984,Sat,Louisiana,35,@,San Jose State,28,
