Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
106,3,Sep 11 1993,Sat,Washington State,54,,Montana State,14,
107,3,Sep 11 1993,Sat,Wisconsin,24,@,Southern Methodist,16,
108,3,Sep 11 1993,Sat,Wyoming,45,,Northern Iowa,42,
109,4,Sep 16 1993,Thu,(25) Virginia,35,@,Georgia Tech,14,
110,4,Sep 18 1993,Sat,(2) Alabama,43,,Arkansas,3,
111,4,Sep 18 1993,Sat,(15) Arizona,16,@,Illinois,14,
112,4,Sep 18 1993,Sat,Auburn,34,@,Louisiana State,10,
113,4,Sep 18 1993,Sat,Ball State,24,@,Ohio,16,
114,4,Sep 18 1993,Sat,Baylor,28,@,Utah State,24,
115,4,Sep 18 1993,Sat,(19) Brigham Young,27,@,Colorado State,22,
116,4,Sep 18 1993,Sat,(21) California,58,@,Temple,0,
117,4,Sep 18 1993,Sat,Cincinnati,30,,Miami (OH),23,
118,4,Sep 18 1993,Sat,Duke,42,,Army,21,
119,4,Sep 18 1993,Sat,East Carolina,41,,Central Florida,17,
120,4,Sep 18 1993,Sat,Eastern Michigan,16,,Western Illinois,14,
121,4,Sep 18 1993,Sat,(9) Florida,41,,(5) Tennessee,34,
122,4,Sep 18 1993,Sat,(1) Florida State,33,@,(13) North Carolina,7,
123,4,Sep 18 1993,Sat,Fresno State,41,@,New Mexico,24,
124,4,Sep 18 1993,Sat,Georgia,52,,Texas Tech,37,
125,4,Sep 18 1993,Sat,Hawaii,49,,Kent State,17,
126,4,Sep 18 1993,Sat,Indiana,24,,Kentucky,8,
127,4,Sep 18 1993,Sat,Kansas State,30,@,Minnesota,25,
128,4,Sep 18 1993,Sat,Louisiana,17,,Memphis,15,
129,4,Sep 18 1993,Sat,Louisville,35,,(23) Arizona State,17,
130,4,Sep 18 1993,Sat,(3) Miami (FL),21,,Virginia Tech,2,
131,4,Sep 18 1993,Sat,Mississippi,49,,Vanderbilt,7,
132,4,Sep 18 1993,Sat,Navy,31,,Eastern Illinois,10,
133,4,Sep 18 1993,Sat,(8) Nebraska,14,@,UCLA,13,
134,4,Sep 18 1993,Sat,Nevada,63,,Texas Southern,14,
135,4,Sep 18 1993,Sat,Nevada-Las Vegas,33,,Central Michigan,20,
136,4,Sep 18 1993,Sat,New Mexico State,31,,Texas-El Paso,14,
137,4,Sep 18 1993,Sat,Northern Illinois,23,,Arkansas State,7,
138,4,Sep 18 1993,Sat,Northwestern,22,,(22) Boston College,21,
139,4,Sep 18 1993,Sat,(4) Notre Dame,36,,Michigan State,14,
140,4,Sep 18 1993,Sat,(11) Ohio State,63,@,Pittsburgh,28,
141,4,Sep 18 1993,Sat,Oklahoma State,16,@,Tulsa,10,
142,4,Sep 18 1993,Sat,(14) Penn State,31,@,Iowa,0,
143,4,Sep 18 1993,Sat,Rice,14,,Sam Houston,13,
144,4,Sep 18 1993,Sat,San Diego State,38,@,Air Force,31,
145,4,Sep 18 1993,Sat,South Carolina,34,,Louisiana Tech,3,
146,4,Sep 18 1993,Sat,Southern Mississippi,44,,Louisiana-Monroe,37,
147,4,Sep 18 1993,Sat,(20) Stanford,41,,(7) Colorado,37,
148,4,Sep 18 1993,Sat,(6) Syracuse,21,@,Texas,21,
149,4,Sep 18 1993,Sat,(16) Texas A&M,73,,Missouri,0,
150,4,Sep 18 1993,Sat,Toledo,49,,Southern Illinois,28,
151,4,Sep 18 1993,Sat,Tulane,10,,William & Mary,0,
152,4,Sep 18 1993,Sat,Utah,41,@,Kansas,16,
153,4,Sep 18 1993,Sat,Wake Forest,20,,Appalachian State,3,
154,4,Sep 18 1993,Sat,Washington State,51,,Oregon State,6,
155,4,Sep 18 1993,Sat,West Virginia,42,@,Maryland,37,
156,4,Sep 18 1993,Sat,Western Michigan,20,,Akron,3,
157,4,Sep 18 1993,Sat,(24) Wisconsin,28,,Iowa State,7,
158,4,Sep 18 1993,Sat,Wyoming,36,@,San Jose State,25,
159,5,Sep 23 1993,Thu,Kentucky,21,@,South Carolina,17,
160,5,Sep 25 1993,Sat,(2) Alabama,56,,Louisiana Tech,3,
161,5,Sep 25 1993,Sat,(15) Arizona,33,@,Oregon State,0,
162,5,Sep 25 1993,Sat,Arizona State,12,,Oklahoma State,10,
163,5,Sep 25 1993,Sat,Arkansas State,27,,Southern Illinois,6,
164,5,Sep 25 1993,Sat,Army,31,,Virginia Military Institute,9,
165,5,Sep 25 1993,Sat,(25) Auburn,35,,Southern Mississippi,24,
166,5,Sep 25 1993,Sat,Baylor,28,,Texas Tech,26,
167,5,Sep 25 1993,Sat,Boston College,66,,Temple,14,
168,5,Sep 25 1993,Sat,(21) Brigham Young,30,,Air Force,3,
169,5,Sep 25 1993,Sat,(20) California,46,,San Jose State,13,
170,5,Sep 25 1993,Sat,Clemson,16,,Georgia Tech,13,
171,5,Sep 25 1993,Sat,Fresno State,30,,Utah State,14,
172,5,Sep 25 1993,Sat,Hawaii,52,,Texas-El Paso,0,
173,5,Sep 25 1993,Sat,Kansas State,36,,Nevada-Las Vegas,20,
174,5,Sep 25 1993,Sat,(24) Louisville,41,,Texas,10,
175,5,Sep 25 1993,Sat,Memphis,6,@,Arkansas,0,
176,5,Sep 25 1993,Sat,(3) Miami (FL),35,@,(13) Colorado,29,
177,5,Sep 25 1993,Sat,(8) Michigan,42,,Houston,21,
178,5,Sep 25 1993,Sat,Michigan State,48,,Central Michigan,34,
179,5,Sep 25 1993,Sat,Mississippi,31,,Georgia,14,
180,5,Sep 25 1993,Sat,Mississippi State,36,@,Tulane,10,
181,5,Sep 25 1993,Sat,Navy,27,,Bowling Green,20,
182,5,Sep 25 1993,Sat,(6) Nebraska,48,,Colorado State,13,
183,5,Sep 25 1993,Sat,New Mexico,42,,New Mexico State,7,
184,5,Sep 25 1993,Sat,(18) North Carolina,35,@,(19) North Carolina State,14,
185,5,Sep 25 1993,Sat,Northern Illinois,46,@,Nevada,42,
186,5,Sep 25 1993,Sat,Northwestern,26,,Wake Forest,14,
187,5,Sep 25 1993,Sat,(4) Notre Dame,17,@,Purdue,0,
188,5,Sep 25 1993,Sat,(10) Oklahoma,41,,Tulsa,20,
189,5,Sep 25 1993,Sat,Oregon,13,@,Illinois,7,
190,5,Sep 25 1993,Sat,Pacific,30,,Sacramento State,6,
191,5,Sep 25 1993,Sat,(9) Penn State,31,,Rutgers,7,
192,5,Sep 25 1993,Sat,Rice,49,,Iowa State,21,
193,5,Sep 25 1993,Sat,San Diego State,48,,Minnesota,17,
194,5,Sep 25 1993,Sat,Southern California,34,,Washington State,3,
195,5,Sep 25 1993,Sat,Southern Methodist,21,@,Texas Christian,15,
196,5,Sep 25 1993,Sat,(12) Syracuse,24,,Cincinnati,21,
197,5,Sep 25 1993,Sat,(11) Tennessee,42,,Louisiana State,20,
198,5,Sep 25 1993,Sat,Toledo,28,,Ohio,10,
199,5,Sep 25 1993,Sat,UCLA,28,@,(17) Stanford,25,
200,5,Sep 25 1993,Sat,(22) Virginia,35,,Duke,0,
201,5,Sep 25 1993,Sat,Virginia Tech,55,,Maryland,28,
202,5,Sep 25 1993,Sat,(16) Washington,35,,East Carolina,0,
203,5,Sep 25 1993,Sat,West Virginia,35,,Missouri,3,
204,5,Sep 25 1993,Sat,Western Michigan,17,,Miami (OH),0,
205,5,Sep 25 1993,Sat,(23) Wisconsin,27,@,Indiana,15,
206,5,Sep 25 1993,Sat,Wyoming,28,,Utah,12,
207,6,Sep 30 1993,Thu,UCLA,52,@,San Diego State,13,
208,6,Oct 2 1993,Sat,(2) Alabama,17,@,South Carolina,6,
209,6,Oct 2 1993,Sat,(12) Arizona,38,,Southern California,7,
210,6,Oct 2 1993,Sat,Arkansas,20,@,Georgia,10,
211,6,Oct 2 1993,Sat,Army,35,,Akron,14,
212,6,Oct 2 1993,Sat,(23) Auburn,14,@,Vanderbilt,10,
213,6,Oct 2 1993,Sat,Ball State,20,@,Central Michigan,17,
214,6,Oct 2 1993,Sat,Boston College,33,@,(13) Syracuse,29,
215,6,Oct 2 1993,Sat,Bowling Green,17,,Toledo,10,
216,6,Oct 2 1993,Sat,(17) California,42,,Oregon,41,
217,6,Oct 2 1993,Sat,Cincinnati,22,@,Tulsa,15,
218,6,Oct 2 1993,Sat,Clemson,20,,(24) North Carolina State,14,
219,6,Oct 2 1993,Sat,Eastern Michigan,15,@,Miami (OH),7,
220,6,Oct 2 1993,Sat,(5) Florida,38,,Mississippi State,24,
221,6,Oct 2 1993,Sat,(1) Florida State,51,,Georgia Tech,0,
222,6,Oct 2 1993,Sat,Houston,24,,Baylor,3,
223,6,Oct 2 1993,Sat,Idaho,28,@,Utah,17,
224,6,Oct 2 1993,Sat,Illinois,28,@,Purdue,10,
225,6,Oct 2 1993,Sat,Indiana,23,@,Minnesota,19,
226,6,Oct 2 1993,Sat,Kansas,24,,Colorado State,6,
227,6,Oct 2 1993,Sat,Kentucky,21,,Mississippi,0,
228,6,Oct 2 1993,Sat,Louisiana,13,,Southern Mississippi,7,
229,6,Oct 2 1993,Sat,Louisiana State,38,,Utah State,17,
230,6,Oct 2 1993,Sat,Louisiana Tech,17,,Arkansas State,3,
231,6,Oct 2 1993,Sat,(18) Louisville,29,@,Pittsburgh,7,
232,6,Oct 2 1993,Sat,Memphis,34,@,East Carolina,7,
233,6,Oct 2 1993,Sat,(3) Miami (FL),30,,Georgia Southern,7,
234,6,Oct 2 1993,Sat,(8) Michigan,24,,Iowa,7,
235,6,Oct 2 1993,Sat,Nevada,49,,Nevada-Las Vegas,14,
236,6,Oct 2 1993,Sat,New Mexico,41,,Hawaii,14,
237,6,Oct 2 1993,Sat,(16) North Carolina,45,,Texas-El Paso,39,
238,6,Oct 2 1993,Sat,Northern Illinois,45,,Southern Illinois,15,
239,6,Oct 2 1993,Sat,(4) Notre Dame,48,@,Stanford,20,
240,6,Oct 2 1993,Sat,(7) Ohio State,51,,Northwestern,3,
241,6,Oct 2 1993,Sat,(10) Oklahoma,24,@,Iowa State,7,
242,6,Oct 2 1993,Sat,Oklahoma State,27,,Texas Christian,22,
243,6,Oct 2 1993,Sat,Oregon State,30,,Arizona State,14,
244,6,Oct 2 1993,Sat,(9) Penn State,70,@,Maryland,7,
245,6,Oct 2 1993,Sat,Rutgers,62,,Temple,0,
246,6,Oct 2 1993,Sat,Southern Methodist,10,@,Missouri,10,
247,6,Oct 2 1993,Sat,(11) Tennessee,52,,Duke,19,
248,6,Oct 2 1993,Sat,Texas,55,,Rice,38,
249,6,Oct 2 1993,Sat,(14) Texas A&M,31,@,Texas Tech,6,
250,6,Oct 2 1993,Sat,Tulane,27,,Navy,25,
251,6,Oct 2 1993,Sat,(21) Virginia,41,,Ohio,7,
252,6,Oct 2 1993,Sat,(15) Washington,52,,San Jose State,17,
253,6,Oct 2 1993,Sat,Washington State,12,@,Pacific,0,
254,6,Oct 2 1993,Sat,(25) West Virginia,14,,Virginia Tech,13,
255,6,Oct 2 1993,Sat,Western Michigan,27,@,Kent State,21,
256,6,Oct 2 1993,Sat,Wyoming,31,@,Air Force,18,
257,7,Oct 7 1993,Thu,(7) Nebraska,27,@,Oklahoma State,13,
258,7,Oct 9 1993,Sat,Akron,31,,Miami (OH),13,
259,7,Oct 9 1993,Sat,Army,56,@,Temple,21,
260,7,Oct 9 1993,Sat,(22) Auburn,31,,Mississippi State,17,
261,7,Oct 9 1993,Sat,Ball State,31,,Toledo,30,
262,7,Oct 9 1993,Sat,Baylor,31,@,Southern Methodist,12,
263,7,Oct 9 1993,Sat,Boston College,31,@,Rutgers,21,
264,7,Oct 9 1993,Sat,Bowling Green,20,@,Ohio,0,
265,7,Oct 9 1993,Sat,Cal State Northridge,24,@,Nevada-Las Vegas,18,
266,7,Oct 9 1993,Sat,Central Michigan,23,@,Western Michigan,18,
267,7,Oct 9 1993,Sat,Clemson,13,@,Duke,10,
268,7,Oct 9 1993,Sat,(20) Colorado,30,,Missouri,18,
269,7,Oct 9 1993,Sat,Colorado State,34,,Fresno State,32,
270,7,Oct 9 1993,Sat,Eastern Michigan,20,,Kent State,15,
271,7,Oct 9 1993,Sat,(5) Florida,58,@,Louisiana State,3,
272,7,Oct 9 1993,Sat,(1) Florida State,28,,(3) Miami (FL),10,
273,7,Oct 9 1993,Sat,Georgia,54,,Southern Mississippi,24,
274,7,Oct 9 1993,Sat,Georgia Tech,38,,Maryland,0,
275,7,Oct 9 1993,Sat,Indiana,16,,Iowa,10,
276,7,Oct 9 1993,Sat,Kansas State,10,,Kansas,9,
277,7,Oct 9 1993,Sat,Louisiana,36,@,Tulane,15,
278,7,Oct 9 1993,Sat,Memphis,45,,Arkansas State,3,
279,7,Oct 9 1993,Sat,Michigan State,17,,(9) Michigan,7,
280,7,Oct 9 1993,Sat,Minnesota,59,,Purdue,56,
281,7,Oct 9 1993,Sat,Navy,28,,Air Force,24,
282,7,Oct 9 1993,Sat,New Mexico,42,@,Utah,35,
283,7,Oct 9 1993,Sat,New Mexico State,24,,Northern Illinois,17,
284,7,Oct 9 1993,Sat,(15) North Carolina,45,,Wake Forest,35,
285,7,Oct 9 1993,Sat,North Carolina State,36,@,Texas Tech,34,
286,7,Oct 9 1993,Sat,(4) Notre Dame,44,,Pittsburgh,0,
287,7,Oct 9 1993,Sat,(6) Ohio State,20,@,Illinois,12,
288,7,Oct 9 1993,Sat,(10) Oklahoma,38,N,Texas,17,
289,7,Oct 9 1993,Sat,Oregon State,42,,Pacific,7,
290,7,Oct 9 1993,Sat,Rice,34,,Texas Christian,19,
291,7,Oct 9 1993,Sat,San Diego State,45,@,Hawaii,14,
292,7,Oct 9 1993,Sat,South Carolina,27,,East Carolina,3,
293,7,Oct 9 1993,Sat,Southern California,24,@,Oregon,13,
294,7,Oct 9 1993,Sat,(11) Tennessee,28,@,Arkansas,14,
295,7,Oct 9 1993,Sat,(14) Texas A&M,34,,Houston,10,
296,7,Oct 9 1993,Sat,(25) UCLA,68,,(19) Brigham Young,14,
297,7,Oct 9 1993,Sat,Vanderbilt,17,,Cincinnati,7,
298,7,Oct 9 1993,Sat,(13) Washington,24,@,(16) California,23,
299,7,Oct 9 1993,Sat,Washington State,44,,Arizona State,25,
300,7,Oct 9 1993,Sat,(24) West Virginia,36,,(17) Louisville,34,
301,7,Oct 9 1993,Sat,(21) Wisconsin,53,,Northwestern,14,
302,7,Oct 9 1993,Sat,Wyoming,33,@,Texas-El Paso,26,
303,8,Oct 16 1993,Sat,(11) Arizona,27,,Stanford,24,
304,8,Oct 16 1993,Sat,(19) Auburn,38,,(4) Florida,35,
305,8,Oct 16 1993,Sat,Bowling Green,49,,Akron,7,
306,8,Oct 16 1993,Sat,Cincinnati,44,,Ball State,12,
307,8,Oct 16 1993,Sat,(20) Colorado,27,@,(9) Oklahoma,10,
308,8,Oct 16 1993,Sat,East Carolina,31,,Louisiana Tech,28,
309,8,Oct 16 1993,Sat,Eastern Michigan,28,@,Central Michigan,21,
310,8,Oct 16 1993,Sat,(1) Florida State,40,,(15) Virginia,14,
311,8,Oct 16 1993,Sat,Fresno State,33,,Air Force,20,
312,8,Oct 16 1993,Sat,Georgia,41,@,Vanderbilt,3,
313,8,Oct 16 1993,Sat,Illinois,49,@,Iowa,3,
314,8,Oct 16 1993,Sat,Kansas,35,,Iowa State,20,
315,8,Oct 16 1993,Sat,Kentucky,35,,Louisiana State,17,
316,8,Oct 16 1993,Sat,Louisiana,19,@,Arkansas State,3,
317,8,Oct 16 1993,Sat,(23) Louisville,35,,Southern Mississippi,27,
318,8,Oct 16 1993,Sat,Maryland,26,,Duke,18,
319,8,Oct 16 1993,Sat,Miami (OH),22,@,Toledo,19,
320,8,Oct 16 1993,Sat,(18) Michigan,21,@,(7) Penn State,13,
321,8,Oct 16 1993,Sat,Minnesota,28,@,Northwestern,26,
322,8,Oct 16 1993,Sat,Mississippi,19,,Arkansas,0,
323,8,Oct 16 1993,Sat,Mississippi State,23,,South Carolina,0,
324,8,Oct 16 1993,Sat,Missouri,42,,Oklahoma State,9,
325,8,Oct 16 1993,Sat,Navy,31,,Colgate,3,
326,8,Oct 16 1993,Sat,(6) Nebraska,45,,Kansas State,28,
327,8,Oct 16 1993,Sat,Nevada,48,@,Utah State,44,
328,8,Oct 16 1993,Sat,(14) North Carolina,41,@,Georgia Tech,3,
329,8,Oct 16 1993,Sat,North Carolina State,24,,Marshall,17,
330,8,Oct 16 1993,Sat,Northern Illinois,21,,Pacific,16,
331,8,Oct 16 1993,Sat,(3) Notre Dame,45,@,Brigham Young,20,
332,8,Oct 16 1993,Sat,Ohio,15,,Kent State,10,
333,8,Oct 16 1993,Sat,(5) Ohio State,28,,(25) Michigan State,21,
334,8,Oct 16 1993,Sat,Oregon,45,@,Arizona State,36,
335,8,Oct 16 1993,Sat,Rutgers,45,@,Army,38,
336,8,Oct 16 1993,Sat,San Diego State,30,,Colorado State,3,
337,8,Oct 16 1993,Sat,San Jose State,52,@,New Mexico State,13,
338,8,Oct 16 1993,Sat,Southern California,34,,Oregon State,9,
339,8,Oct 16 1993,Sat,Southern Methodist,28,@,Houston,28,
340,8,Oct 16 1993,Sat,(24) Syracuse,24,@,Pittsburgh,21,
341,8,Oct 16 1993,Sat,(10) Tennessee,17,@,(2) Alabama,17,
342,8,Oct 16 1993,Sat,(13) Texas A&M,34,@,Baylor,17,
343,8,Oct 16 1993,Sat,Texas Christian,14,,Tulane,7,
344,8,Oct 16 1993,Sat,Texas Tech,45,,Rice,16,
345,8,Oct 16 1993,Sat,Tulsa,23,@,Memphis,19,
346,8,Oct 16 1993,Sat,(22) UCLA,39,,(12) Washington,25,
347,8,Oct 16 1993,Sat,Utah,45,@,Texas-El Paso,29,
348,8,Oct 16 1993,Sat,Virginia Tech,55,,Temple,7,
349,8,Oct 16 1993,Sat,Wake Forest,20,@,Clemson,16,
350,8,Oct 16 1993,Sat,Washington State,34,,(21) California,7,
351,8,Oct 16 1993,Sat,(16) Wisconsin,42,@,Purdue,28,
352,9,Oct 23 1993,Sat,Air Force,35,,Citadel,0,
353,9,Oct 23 1993,Sat,Akron,31,@,Temple,7,
354,9,Oct 23 1993,Sat,(4) Alabama,19,@,Mississippi,14,
355,9,Oct 23 1993,Sat,(7) Arizona,9,,(25) Washington State,6,
356,9,Oct 23 1993,Sat,Arizona State,38,@,Stanford,30,
357,9,Oct 23 1993,Sat,Arkansas State,15,@,Mississippi State,15,
358,9,Oct 23 1993,Sat,Boston College,41,,Army,14,
359,9,Oct 23 1993,Sat,Bowling Green,26,@,Ball State,26,
360,9,Oct 23 1993,Sat,Central Michigan,33,@,Kent State,28,
361,9,Oct 23 1993,Sat,Cincinnati,31,@,Toledo,24,
362,9,Oct 23 1993,Sat,Clemson,27,,East Tennessee State,0,
363,9,Oct 23 1993,Sat,(16) Colorado,16,@,Kansas State,16,
364,9,Oct 23 1993,Sat,Duke,21,@,Wake Forest,13,
365,9,Oct 23 1993,Sat,Fresno State,48,@,Brigham Young,45,
366,9,Oct 23 1993,Sat,Georgia,33,,Kentucky,28,
367,9,Oct 23 1993,Sat,Illinois,24,@,(13) Michigan,21,
368,9,Oct 23 1993,Sat,Indiana,24,@,Northwestern,0,
369,9,Oct 23 1993,Sat,Iowa State,20,,Oklahoma State,17,
370,9,Oct 23 1993,Sat,Louisiana,33,@,Northern Illinois,19,
371,9,Oct 23 1993,Sat,(20) Louisville,28,,Navy,0,
372,9,Oct 23 1993,Sat,(6) Miami (FL),49,,(23) Syracuse,0,
373,9,Oct 23 1993,Sat,(24) Michigan State,24,,Iowa,10,
374,9,Oct 23 1993,Sat,Minnesota,28,,(15) Wisconsin,21,
375,9,Oct 23 1993,Sat,(5) Nebraska,49,,Missouri,7,
376,9,Oct 23 1993,Sat,New Mexico State,27,@,Pacific,23,
377,9,Oct 23 1993,Sat,North Carolina State,28,,Georgia Tech,23,
378,9,Oct 23 1993,Sat,(2) Notre Dame,31,,Southern California,13,
379,9,Oct 23 1993,Sat,Ohio,22,@,Miami (OH),20,
380,9,Oct 23 1993,Sat,(3) Ohio State,45,@,Purdue,24,
381,9,Oct 23 1993,Sat,(17) Oklahoma,38,,Kansas,23,
