Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
382,9,Oct 22 1988,Sat,(8) Oklahoma,17,@,Colorado,14,
383,9,Oct 22 1988,Sat,(15) Oklahoma State,49,,Missouri,21,
384,9,Oct 22 1988,Sat,Oregon,17,,(17) Washington,14,
385,9,Oct 22 1988,Sat,Oregon State,20,@,Stanford,20,
386,9,Oct 22 1988,Sat,Pittsburgh,52,,Navy,6,
387,9,Oct 22 1988,Sat,Sacramento State,30,@,Pacific,21,
388,9,Oct 22 1988,Sat,San Jose State,36,,Utah State,31,
389,9,Oct 22 1988,Sat,Southern Mississippi,27,@,Louisiana,14,
390,9,Oct 22 1988,Sat,(19) Syracuse,38,@,East Carolina,14,
391,9,Oct 22 1988,Sat,Tennessee,38,@,Memphis,25,
392,9,Oct 22 1988,Sat,Texas A&M,24,,Rice,10,
393,9,Oct 22 1988,Sat,Texas Christian,24,,Baylor,14,
394,9,Oct 22 1988,Sat,Texas-El Paso,37,@,New Mexico,0,
395,9,Oct 22 1988,Sat,Toledo,20,@,Miami (OH),7,
396,9,Oct 22 1988,Sat,(1) UCLA,24,@,Arizona,3,
397,9,Oct 22 1988,Sat,Virginia,34,@,Wake Forest,14,
398,9,Oct 22 1988,Sat,(6) West Virginia,59,,Boston College,19,
399,9,Oct 22 1988,Sat,Western Michigan,31,@,Eastern Michigan,24,
400,9,Oct 22 1988,Sat,(12) Wyoming,61,,Utah,18,
401,10,Oct 29 1988,Sat,Akron,15,,Cal State Fullerton,14,
402,10,Oct 29 1988,Sat,(19) Alabama,53,@,Mississippi State,34,
403,10,Oct 29 1988,Sat,Arizona State,21,@,(20) Oregon,20,
404,10,Oct 29 1988,Sat,(11) Arkansas,21,,Rice,14,
405,10,Oct 29 1988,Sat,Arkansas State,31,@,Louisiana Tech,22,
406,10,Oct 29 1988,Sat,(9) Auburn,16,@,Florida,0,
407,10,Oct 29 1988,Sat,Ball State,18,@,Northern Illinois,17,
408,10,Oct 29 1988,Sat,Brigham Young,65,,New Mexico,0,
409,10,Oct 29 1988,Sat,California,10,@,Arizona,7,
410,10,Oct 29 1988,Sat,(15) Clemson,38,@,Wake Forest,21,
411,10,Oct 29 1988,Sat,Colorado,24,,Iowa State,12,
412,10,Oct 29 1988,Sat,Duke,31,@,Georgia Tech,21,
413,10,Oct 29 1988,Sat,Eastern Michigan,17,@,Ohio,17,
414,10,Oct 29 1988,Sat,Fresno State,17,@,San Jose State,15,
415,10,Oct 29 1988,Sat,(18) Georgia,59,,William & Mary,24,
416,10,Oct 29 1988,Sat,Hawaii,34,,Long Beach State,31,
417,10,Oct 29 1988,Sat,Houston,40,,Texas Christian,12,
418,10,Oct 29 1988,Sat,Illinois,27,@,Minnesota,27,
419,10,Oct 29 1988,Sat,Indiana,45,,Iowa,34,
420,10,Oct 29 1988,Sat,Kentucky,24,,Southern Illinois,10,
421,10,Oct 29 1988,Sat,Louisiana,51,@,Tulane,34,
422,10,Oct 29 1988,Sat,(13) Louisiana State,31,,Mississippi,20,
423,10,Oct 29 1988,Sat,Louisville,21,@,Cincinnati,6,
424,10,Oct 29 1988,Sat,Maryland,41,@,North Carolina,38,
425,10,Oct 29 1988,Sat,(4) Miami (FL),31,@,East Carolina,7,
426,10,Oct 29 1988,Sat,Miami (OH),21,@,Bowling Green,21,
427,10,Oct 29 1988,Sat,(14) Michigan,52,@,Northwestern,7,
428,10,Oct 29 1988,Sat,Michigan State,20,,Ohio State,10,
429,10,Oct 29 1988,Sat,(5) Nebraska,26,,Missouri,18,
430,10,Oct 29 1988,Sat,(2) Notre Dame,22,@,Navy,7,
431,10,Oct 29 1988,Sat,(8) Oklahoma,63,,Kansas,14,
432,10,Oct 29 1988,Sat,(12) Oklahoma State,45,@,Kansas State,27,
433,10,Oct 29 1988,Sat,Purdue,9,@,Wisconsin,6,
434,10,Oct 29 1988,Sat,(17) South Carolina,23,@,North Carolina State,7,
435,10,Oct 29 1988,Sat,(3) Southern California,41,@,Oregon State,20,
436,10,Oct 29 1988,Sat,Southern Mississippi,34,,Memphis,27,
437,10,Oct 29 1988,Sat,Temple,35,@,Rutgers,30,
438,10,Oct 29 1988,Sat,Texas Tech,33,,Texas,32,
439,10,Oct 29 1988,Sat,Texas-El Paso,42,@,New Mexico State,9,
440,10,Oct 29 1988,Sat,Toledo,35,,Kent State,28,
441,10,Oct 29 1988,Sat,Tulsa,33,@,Nevada-Las Vegas,7,
442,10,Oct 29 1988,Sat,Utah,41,,San Diego State,20,
443,10,Oct 29 1988,Sat,Utah State,23,,Pacific,20,
444,10,Oct 29 1988,Sat,Virginia,16,@,Virginia Tech,10,
445,10,Oct 29 1988,Sat,Washington,28,,Stanford,25,
446,10,Oct 29 1988,Sat,Washington State,34,@,(1) UCLA,30,
447,10,Oct 29 1988,Sat,(7) West Virginia,51,,Penn State,30,
448,10,Oct 29 1988,Sat,Western Michigan,42,,Central Michigan,24,
449,10,Oct 29 1988,Sat,(10) Wyoming,48,@,Colorado State,14,
450,11,Nov 5 1988,Sat,Akron,52,,New Mexico State,7,
451,11,Nov 5 1988,Sat,Arizona,16,@,Washington,13,
452,11,Nov 5 1988,Sat,Arizona State,30,,Oregon State,24,
453,11,Nov 5 1988,Sat,(11) Arkansas,33,@,Baylor,3,
454,11,Nov 5 1988,Sat,Army,28,,Air Force,15,
455,11,Nov 5 1988,Sat,(9) Auburn,38,,Southern Mississippi,8,
456,11,Nov 5 1988,Sat,Central Michigan,42,,Ohio,10,
457,11,Nov 5 1988,Sat,(17) Clemson,37,,North Carolina,14,
458,11,Nov 5 1988,Sat,Colorado,45,@,Missouri,8,
459,11,Nov 5 1988,Sat,East Carolina,34,@,Temple,17,
460,11,Nov 5 1988,Sat,Eastern Michigan,20,,Toledo,19,
461,11,Nov 5 1988,Sat,(5) Florida State,59,@,(15) South Carolina,0,
462,11,Nov 5 1988,Sat,Fresno State,34,,Pacific,0,
463,11,Nov 5 1988,Sat,(19) Georgia,26,N,Florida,3,
464,11,Nov 5 1988,Sat,Georgia Tech,34,,Virginia Military Institute,7,
465,11,Nov 5 1988,Sat,Hawaii,45,,New Mexico,3,
466,11,Nov 5 1988,Sat,Houston,66,@,Texas,15,
467,11,Nov 5 1988,Sat,Illinois,21,,(20) Indiana,20,
468,11,Nov 5 1988,Sat,Iowa,35,,Northwestern,10,
469,11,Nov 5 1988,Sat,Kansas,30,,Kansas State,12,
470,11,Nov 5 1988,Sat,Kent State,31,,Bowling Green,19,
471,11,Nov 5 1988,Sat,Kentucky,14,,Vanderbilt,13,
472,11,Nov 5 1988,Sat,Long Beach State,34,@,San Jose State,13,
473,11,Nov 5 1988,Sat,(13) Louisiana State,19,@,(18) Alabama,18,
474,11,Nov 5 1988,Sat,Louisville,13,,Virginia Tech,3,
475,11,Nov 5 1988,Sat,Memphis,20,,Louisiana,3,
476,11,Nov 5 1988,Sat,(3) Miami (FL),34,,Tulsa,3,
477,11,Nov 5 1988,Sat,(14) Michigan,22,,Minnesota,7,
478,11,Nov 5 1988,Sat,Michigan State,48,@,Purdue,3,
479,11,Nov 5 1988,Sat,(7) Nebraska,51,@,Iowa State,16,
480,11,Nov 5 1988,Sat,Northern Illinois,16,,Western Illinois,6,
481,11,Nov 5 1988,Sat,(1) Notre Dame,54,,Rice,11,
482,11,Nov 5 1988,Sat,Ohio State,34,,Wisconsin,12,
483,11,Nov 5 1988,Sat,(8) Oklahoma,31,@,(12) Oklahoma State,28,
484,11,Nov 5 1988,Sat,Penn State,17,,Maryland,10,
485,11,Nov 5 1988,Sat,Pittsburgh,20,,Rutgers,10,
486,11,Nov 5 1988,Sat,San Diego State,27,,(20) Brigham Young,15,
487,11,Nov 5 1988,Sat,(2) Southern California,35,,California,3,
488,11,Nov 5 1988,Sat,(16) Syracuse,49,,Navy,21,
489,11,Nov 5 1988,Sat,Tennessee,10,,Boston College,7,
490,11,Nov 5 1988,Sat,Texas A&M,56,,Louisiana Tech,17,
491,11,Nov 5 1988,Sat,Texas Tech,23,@,Texas Christian,10,
492,11,Nov 5 1988,Sat,Tulane,14,@,Mississippi,9,
493,11,Nov 5 1988,Sat,(6) UCLA,16,@,Oregon,6,
494,11,Nov 5 1988,Sat,Utah,46,,Colorado State,7,
495,11,Nov 5 1988,Sat,Utah State,17,,Nevada-Las Vegas,10,
496,11,Nov 5 1988,Sat,Virginia,19,,North Carolina State,14,
497,11,Nov 5 1988,Sat,Wake Forest,35,@,Duke,16,
498,11,Nov 5 1988,Sat,Washington State,24,@,Stanford,21,
499,11,Nov 5 1988,Sat,(4) West Virginia,51,@,Cincinnati,13,
500,11,Nov 5 1988,Sat,Western Michigan,16,@,Ball State,13,
501,11,Nov 5 1988,Sat,(10) Wyoming,51,,Texas-El Paso,6,
502,12,Nov 12 1988,Sat,(18) Alabama,17,,Louisiana,0,
503,12,Nov 12 1988,Sat,Arizona,41,,Oregon,27,
504,12,Nov 12 1988,Sat,(11) Arkansas,25,,Texas A&M,20,
505,12,Nov 12 1988,Sat,Army,24,,Vanderbilt,19,
506,12,Nov 12 1988,Sat,(9) Auburn,20,,(17) Georgia,10,
507,12,Nov 12 1988,Sat,Baylor,20,@,Rice,10,
508,12,Nov 12 1988,Sat,Brigham Young,49,@,Air Force,31,
509,12,Nov 12 1988,Sat,Cal State Fullerton,58,,San Jose State,13,
510,12,Nov 12 1988,Sat,Cincinnati,40,,Indiana State,21,
511,12,Nov 12 1988,Sat,(16) Clemson,49,@,Maryland,25,
512,12,Nov 12 1988,Sat,Duke,43,@,North Carolina State,43,
513,12,Nov 12 1988,Sat,Eastern Michigan,28,@,Bowling Green,3,
514,12,Nov 12 1988,Sat,Florida,24,@,Kentucky,19,
515,12,Nov 12 1988,Sat,(5) Florida State,41,,Virginia Tech,14,
516,12,Nov 12 1988,Sat,Fresno State,31,@,Nevada-Las Vegas,14,
517,12,Nov 12 1988,Sat,Houston,34,,(10) Wyoming,10,
518,12,Nov 12 1988,Sat,Iowa State,16,@,Kansas State,7,
519,12,Nov 12 1988,Sat,Kent State,17,@,Miami (OH),11,
520,12,Nov 12 1988,Sat,Long Beach State,21,@,New Mexico State,16,
521,12,Nov 12 1988,Sat,(12) Louisiana State,20,@,Mississippi State,3,
522,12,Nov 12 1988,Sat,Louisville,35,,Western Kentucky,17,
523,12,Nov 12 1988,Sat,Memphis,26,,Tulsa,20,
524,12,Nov 12 1988,Sat,(13) Michigan,38,,Illinois,9,
525,12,Nov 12 1988,Sat,Michigan State,38,@,Indiana,12,
526,12,Nov 12 1988,Sat,(7) Nebraska,7,,(19) Colorado,0,
527,12,Nov 12 1988,Sat,New Mexico,24,,Colorado State,23,
528,12,Nov 12 1988,Sat,Northern Illinois,15,,Western Michigan,7,
529,12,Nov 12 1988,Sat,Northwestern,28,,Purdue,7,
530,12,Nov 12 1988,Sat,Ohio,27,,Ball State,25,
531,12,Nov 12 1988,Sat,Ohio State,24,@,Iowa,24,
532,12,Nov 12 1988,Sat,(8) Oklahoma,16,@,Missouri,7,
533,12,Nov 12 1988,Sat,(14) Oklahoma State,63,,Kansas,24,
534,12,Nov 12 1988,Sat,Pittsburgh,14,@,Penn State,7,
535,12,Nov 12 1988,Sat,South Carolina,19,,Navy,8,
536,12,Nov 12 1988,Sat,(2) Southern California,50,@,Arizona State,0,
537,12,Nov 12 1988,Sat,Southern Mississippi,26,@,Louisiana Tech,19,
538,12,Nov 12 1988,Sat,(15) Syracuse,45,@,Boston College,20,
539,12,Nov 12 1988,Sat,Temple,37,@,Akron,17,
540,12,Nov 12 1988,Sat,Tennessee,20,@,Mississippi,12,
541,12,Nov 12 1988,Sat,Texas,30,@,Texas Christian,21,
542,12,Nov 12 1988,Sat,Texas Tech,59,,Lamar,28,
543,12,Nov 12 1988,Sat,Texas-El Paso,58,,San Diego State,7,
544,12,Nov 12 1988,Sat,Toledo,20,,Central Michigan,13,
545,12,Nov 12 1988,Sat,(6) UCLA,27,,Stanford,17,
546,12,Nov 12 1988,Sat,Utah,42,@,Utah State,21,
547,12,Nov 12 1988,Sat,Virginia,27,@,North Carolina,24,
548,12,Nov 12 1988,Sat,Wake Forest,28,,Georgia Tech,24,
549,12,Nov 12 1988,Sat,Washington,28,,California,27,
550,12,Nov 12 1988,Sat,(20) Washington State,36,,Oregon State,27,
551,12,Nov 12 1988,Sat,(4) West Virginia,35,@,Rutgers,25,
552,12,Nov 12 1988,Sat,Wisconsin,14,,Minnesota,7,
553,13,Nov 17 1988,Thu,Ball State,24,N,Indiana State,10,
554,13,Nov 19 1988,Sat,Appalachian State,34,@,Wake Forest,34,
555,13,Nov 19 1988,Sat,Arkansas State,38,@,Louisiana,21,
556,13,Nov 19 1988,Sat,Baylor,17,,Texas,14,
557,13,Nov 19 1988,Sat,Boston College,38,N,Army,24,
558,13,Nov 19 1988,Sat,Cal State Fullerton,23,,Utah State,13,
559,13,Nov 19 1988,Sat,Central Michigan,34,@,Miami (OH),17,
560,13,Nov 19 1988,Sat,(15) Clemson,29,,South Carolina,10,
561,13,Nov 19 1988,Sat,Colorado,56,,Kansas State,14,
562,13,Nov 19 1988,Sat,Duke,35,,North Carolina,29,
563,13,Nov 19 1988,Sat,East Carolina,49,@,Cincinnati,14,
564,13,Nov 19 1988,Sat,Fresno State,31,,Long Beach State,3,
565,13,Nov 19 1988,Sat,(17) Houston,30,@,Texas Tech,29,
566,13,Nov 19 1988,Sat,Illinois,14,,Northwestern,9,
567,13,Nov 19 1988,Sat,Indiana,52,@,Purdue,7,
568,13,Nov 19 1988,Sat,Iowa,31,@,Minnesota,22,
569,13,Nov 19 1988,Sat,Louisiana Tech,23,@,Louisiana-Monroe,0,
570,13,Nov 19 1988,Sat,Memphis,28,,Vanderbilt,9,
571,13,Nov 19 1988,Sat,(3) Miami (FL),44,@,(11) Louisiana State,3,
572,13,Nov 19 1988,Sat,(12) Michigan,34,@,Ohio State,31,
573,13,Nov 19 1988,Sat,Michigan State,36,,Wisconsin,0,
574,13,Nov 19 1988,Sat,Missouri,55,@,Kansas,17,
575,13,Nov 19 1988,Sat,(7) Nebraska,7,@,(9) Oklahoma,3,
576,13,Nov 19 1988,Sat,North Carolina State,14,,Pittsburgh,3,
577,13,Nov 19 1988,Sat,North Texas,33,@,Rice,17,
578,13,Nov 19 1988,Sat,(1) Notre Dame,21,,Penn State,3,
579,13,Nov 19 1988,Sat,(13) Oklahoma State,49,@,Iowa State,28,
580,13,Nov 19 1988,Sat,Oregon State,21,,Oregon,10,
581,13,Nov 19 1988,Sat,Pacific,21,,New Mexico State,20,
582,13,Nov 19 1988,Sat,Rutgers,41,,Colgate,22,
583,13,Nov 19 1988,Sat,San Diego State,18,@,New Mexico,10,
584,13,Nov 19 1988,Sat,San Jose State,42,@,Nevada-Las Vegas,0,
585,13,Nov 19 1988,Sat,(2) Southern California,31,@,(6) UCLA,22,
586,13,Nov 19 1988,Sat,Stanford,19,@,California,19,
587,13,Nov 19 1988,Sat,Tennessee,28,,Kentucky,24,
588,13,Nov 19 1988,Sat,Texas A&M,18,,Texas Christian,0,
589,13,Nov 19 1988,Sat,Texas-El Paso,31,,Air Force,24,
590,13,Nov 19 1988,Sat,Tulane,27,,Mississippi State,22,
591,13,Nov 19 1988,Sat,Tulsa,15,,Temple,10,
592,13,Nov 19 1988,Sat,Utah,57,,Brigham Young,28,
593,13,Nov 19 1988,Sat,Virginia,24,,Maryland,23,
594,13,Nov 19 1988,Sat,Virginia Tech,27,,James Madison,6,
595,13,Nov 19 1988,Sat,(19) Washington State,32,,Washington,31,
596,13,Nov 19 1988,Sat,(4) West Virginia,31,,(14) Syracuse,9,
597,13,Nov 19 1988,Sat,Western Michigan,23,,Ohio,16,
598,13,Nov 19 1988,Sat,(16) Wyoming,28,@,Hawaii,22,
599,14,Nov 24 1988,Thu,Texas A&M,28,@,Texas,24,
600,14,Nov 25 1988,Fri,(7) Auburn,15,N,(17) Alabama,10,
601,14,Nov 26 1988,Sat,Arizona,28,,Arizona State,18,
602,14,Nov 26 1988,Sat,(5) Florida State,52,,Florida,17,
603,14,Nov 26 1988,Sat,(20) Georgia,24,,Georgia Tech,3,
604,14,Nov 26 1988,Sat,Hawaii,19,,Air Force,14,
605,14,Nov 26 1988,Sat,(14) Houston,45,,Rice,14,
606,14,Nov 26 1988,Sat,(16) Louisiana State,44,,Tulane,14,
607,14,Nov 26 1988,Sat,(3) Miami (FL),18,,(8) Arkansas,16,
608,14,Nov 26 1988,Sat,Mississippi,33,N,Mississippi State,6,
609,14,Nov 26 1988,Sat,Nevada-Las Vegas,42,@,Long Beach State,41,
610,14,Nov 26 1988,Sat,(1) Notre Dame,27,@,(2) Southern California,10,
611,14,Nov 26 1988,Sat,Temple,45,,Boston College,28,
612,14,Nov 26 1988,Sat,Tennessee,14,@,Vanderbilt,7,
613,14,Nov 26 1988,Sat,Tulsa,32,,Colorado State,28,
614,15,Dec 1 1988,Thu,(20) Alabama,30,@,Texas A&M,10,
615,15,Dec 3 1988,Sat,Army,20,N,Navy,15,
616,15,Dec 3 1988,Sat,Hawaii,41,,Oregon,17,
617,15,Dec 3 1988,Sat,(2) Miami (FL),41,,Brigham Young,17,
618,15,Dec 3 1988,Sat,(12) Oklahoma State,45,N,Texas Tech,42,
619,15,Dec 3 1988,Sat,(18) Syracuse,24,,Pittsburgh,7,
620,16,Dec 10 1988,Sat,Fresno State,35,,Western Michigan,30,California Bowl (Fresno CA)
621,17,Dec 23 1988,Fri,Southern Mississippi,38,N,Texas-El Paso,18,Independence Bowl (Shreveport LA)
622,17,Dec 24 1988,Sat,(20) Alabama,29,N,Army,28,Sun Bowl (El Paso TX)
623,17,Dec 25 1988,Sun,(18) Washington State,24,N,(14) Houston,22,Aloha Bowl (Honolulu HI)
624,18,Dec 28 1988,Wed,Indiana,34,N,South Carolina,10,Liberty Bowl (Memphis TN)
625,18,Dec 29 1988,Thu,Brigham Young,20,N,Colorado,17,Freedom Bowl (Anaheim CA)
626,18,Dec 29 1988,Thu,Florida,14,N,Illinois,10,All-American Bowl (Birmingham AL)
627,18,Dec 30 1988,Fri,(12) Oklahoma State,62,N,(15) Wyoming,14,Holiday Bowl (San Diego CA)
628,18,Dec 31 1988,Sat,North Carolina State,28,N,Iowa,23,Peach Bowl (Atlanta GA)
629,18,Jan 1 1989,Sun,(19) Georgia,34,N,Michigan State,27,Gator Bowl (Jacksonville FL)
630,19,Jan 2 1989,Mon,(13) Clemson,13,N,(10) Oklahoma,6,Citrus Bowl (Orlando FL)
631,19,Jan 2 1989,Mon,(4) Florida State,13,N,(7) Auburn,7,Sugar Bowl (New Orleans LA)
632,19,Jan 2 1989,Mon,(2) Miami (FL),23,,(6) Nebraska,3,Orange Bowl (Miami FL)
633,19,Jan 2 1989,Mon,(11) Michigan,22,@,(5) Southern California,14,Rose Bowl (Pasadena CA)
634,19,Jan 2 1989,Mon,(1) Notre Dame,34,N,(3) West Virginia,21,Fiesta Bowl (Tempe AZ)
635,19,Jan 2 1989,Mon,(17) Syracuse,23,N,(16) Louisiana State,10,Hall of Fame Bowl (Tampa FL)
636,19,Jan 2 1989,Mon,(9) UCLA,17,N,(8) Arkansas,3,Cotton Bowl (Dallas TX)
