Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
140,4,Sep 30 1967,Sat,Toledo,14,@,Marshall,7,
141,4,Sep 30 1967,Sat,Tulane,36,@,North Carolina,11,
142,4,Sep 30 1967,Sat,Tulsa,14,@,Arkansas,12,
143,4,Sep 30 1967,Sat,(4) UCLA,51,@,Washington State,23,
144,4,Sep 30 1967,Sat,Utah,21,,Oregon,0,
145,4,Sep 30 1967,Sat,Vanderbilt,14,,William & Mary,12,
146,4,Sep 30 1967,Sat,Villanova,21,@,Delaware,13,
147,4,Sep 30 1967,Sat,Virginia,35,,Buffalo,12,
148,4,Sep 30 1967,Sat,Virginia Tech,15,@,Kansas State,3,
149,4,Sep 30 1967,Sat,Washington,30,@,Air Force,7,
150,4,Sep 30 1967,Sat,West Texas State,34,,Pacific,6,
151,4,Sep 30 1967,Sat,Wichita State,46,,Drake,13,
152,4,Sep 30 1967,Sat,Wyoming,13,,Colorado State,10,
153,4,Sep 30 1967,Sat,Xavier,7,@,Miami (OH),6,
154,5,Oct 6 1967,Fri,Miami (FL),34,,Tulane,14,
155,5,Oct 7 1967,Sat,(9) Alabama,21,,Mississippi,7,
156,5,Oct 7 1967,Sat,Arizona State,33,,Texas-El Paso,32,
157,5,Oct 7 1967,Sat,Arkansas,26,,Texas Christian,0,
158,5,Oct 7 1967,Sat,Auburn,48,,Kentucky,7,
159,5,Oct 7 1967,Sat,Baylor,10,,Washington State,7,
160,5,Oct 7 1967,Sat,Buffalo,44,,Temple,14,
161,5,Oct 7 1967,Sat,California,14,,Air Force,12,
162,5,Oct 7 1967,Sat,Cincinnati,14,,Wichita State,6,
163,5,Oct 7 1967,Sat,Citadel,20,@,Arkansas State,7,
164,5,Oct 7 1967,Sat,(8) Colorado,34,,Iowa State,0,
165,5,Oct 7 1967,Sat,Cornell,23,@,Colgate,7,
166,5,Oct 7 1967,Sat,Dartmouth,24,,Holy Cross,8,
167,5,Oct 7 1967,Sat,Duke,10,@,Army,7,
168,5,Oct 7 1967,Sat,East Carolina,21,,Southern Illinois,8,
169,5,Oct 7 1967,Sat,Florida State,19,@,Texas A&M,18,
170,5,Oct 7 1967,Sat,Furman,21,@,Wofford,20,
171,5,Oct 7 1967,Sat,(5) Georgia,21,,South Carolina,0,
172,5,Oct 7 1967,Sat,Georgia Tech,10,,Clemson,0,
173,5,Oct 7 1967,Sat,Harvard,29,,Boston University,14,
174,5,Oct 7 1967,Sat,Indiana,20,@,Illinois,7,
175,5,Oct 7 1967,Sat,Louisiana State,37,@,Florida,6,
176,5,Oct 7 1967,Sat,Louisville,29,,Dayton,7,
177,5,Oct 7 1967,Sat,Miami (OH),21,@,Kent State,7,
178,5,Oct 7 1967,Sat,Michigan State,35,,Wisconsin,7,
179,5,Oct 7 1967,Sat,Minnesota,23,,Southern Methodist,3,
180,5,Oct 7 1967,Sat,Mississippi State,7,@,(10) Texas Tech,3,
181,5,Oct 7 1967,Sat,Missouri,17,,Arizona,3,
182,5,Oct 7 1967,Sat,Montana,21,,Pacific,7,
183,5,Oct 7 1967,Sat,Montana State,41,@,Idaho,14,
184,5,Oct 7 1967,Sat,Navy,26,@,Michigan,21,
185,5,Oct 7 1967,Sat,(7) Nebraska,16,@,Kansas State,14,
186,5,Oct 7 1967,Sat,North Carolina State,16,@,(2) Houston,6,
187,5,Oct 7 1967,Sat,North Texas,31,@,New Mexico State,31,
188,5,Oct 7 1967,Sat,(6) Notre Dame,56,,Iowa,6,
189,5,Oct 7 1967,Sat,Ohio,30,@,Kansas,15,
190,5,Oct 7 1967,Sat,Ohio State,30,@,Oregon,0,
191,5,Oct 7 1967,Sat,Pennsylvania,28,,Brown,7,
192,5,Oct 7 1967,Sat,Princeton,28,@,Columbia,14,
193,5,Oct 7 1967,Sat,(4) Purdue,25,,Northwestern,16,
194,5,Oct 7 1967,Sat,Richmond,24,@,Davidson,17,
195,5,Oct 7 1967,Sat,Rutgers,14,,Lehigh,7,
196,5,Oct 7 1967,Sat,(1) Southern California,30,,Stanford,0,
197,5,Oct 7 1967,Sat,Southern Mississippi,48,,Tampa,0,
198,5,Oct 7 1967,Sat,Syracuse,7,@,Maryland,3,
199,5,Oct 7 1967,Sat,Texas,19,,Oklahoma State,0,
200,5,Oct 7 1967,Sat,Tulsa,58,,Idaho State,0,
201,5,Oct 7 1967,Sat,(3) UCLA,17,@,Penn State,15,
202,5,Oct 7 1967,Sat,Utah,42,@,New Mexico,27,
203,5,Oct 7 1967,Sat,Utah State,28,,Memphis,14,
204,5,Oct 7 1967,Sat,Vanderbilt,21,@,North Carolina,7,
205,5,Oct 7 1967,Sat,Virginia,14,@,Wake Forest,12,
206,5,Oct 7 1967,Sat,Virginia Tech,3,,Villanova,0,
207,5,Oct 7 1967,Sat,Washington,13,,Oregon State,6,
208,5,Oct 7 1967,Sat,West Texas State,24,,Colorado State,14,
209,5,Oct 7 1967,Sat,West Virginia,15,,Pittsburgh,0,
210,5,Oct 7 1967,Sat,Western Michigan,10,@,Bowling Green,6,
211,5,Oct 7 1967,Sat,William & Mary,33,,Virginia Military Institute,28,
212,5,Oct 7 1967,Sat,Wyoming,26,,Brigham Young,10,
213,5,Oct 7 1967,Sat,Xavier,7,@,Marshall,0,
214,5,Oct 7 1967,Sat,Yale,14,,Connecticut,6,
215,6,Oct 12 1967,Thu,Texas A&M,28,@,Texas Tech,24,
216,6,Oct 13 1967,Fri,Army,24,@,Southern Methodist,6,
217,6,Oct 14 1967,Sat,Air Force,10,,North Carolina,8,
218,6,Oct 14 1967,Sat,(7) Alabama,35,@,Vanderbilt,21,
219,6,Oct 14 1967,Sat,Arizona State,56,@,New Mexico,23,
220,6,Oct 14 1967,Sat,Arkansas,10,@,Baylor,10,
221,6,Oct 14 1967,Sat,Auburn,43,,Clemson,21,
222,6,Oct 14 1967,Sat,Brigham Young,31,@,Oregon State,13,
223,6,Oct 14 1967,Sat,Buffalo,6,,Boston University,0,
224,6,Oct 14 1967,Sat,(6) Colorado,23,,Missouri,9,
225,6,Oct 14 1967,Sat,Cornell,47,,Princeton,13,
226,6,Oct 14 1967,Sat,Dartmouth,23,,Pennsylvania,0,
227,6,Oct 14 1967,Sat,Davidson,38,,Presbyterian,0,
228,6,Oct 14 1967,Sat,Dayton,34,@,Southern Illinois,14,
229,6,Oct 14 1967,Sat,Duke,13,@,Virginia,6,
230,6,Oct 14 1967,Sat,East Carolina,18,,Louisville,13,
231,6,Oct 14 1967,Sat,Florida,35,@,Tulane,0,
232,6,Oct 14 1967,Sat,Florida State,17,,South Carolina,0,
233,6,Oct 14 1967,Sat,Harvard,49,,Columbia,13,
234,6,Oct 14 1967,Sat,Holy Cross,17,,Colgate,0,
235,6,Oct 14 1967,Sat,Idaho,19,@,Montana,14,
236,6,Oct 14 1967,Sat,Indiana,21,,Iowa,17,
237,6,Oct 14 1967,Sat,Iowa State,17,,Kansas State,0,
238,6,Oct 14 1967,Sat,Kansas,10,,(8) Nebraska,0,
239,6,Oct 14 1967,Sat,Memphis,42,,Wake Forest,10,
240,6,Oct 14 1967,Sat,Miami (FL),17,@,Louisiana State,15,
241,6,Oct 14 1967,Sat,Miami (OH),48,,Marshall,6,
242,6,Oct 14 1967,Sat,Michigan State,34,@,Michigan,0,
243,6,Oct 14 1967,Sat,Minnesota,10,@,Illinois,7,
244,6,Oct 14 1967,Sat,Mississippi,29,,(3) Georgia,20,
245,6,Oct 14 1967,Sat,Navy,27,,Syracuse,14,
246,6,Oct 14 1967,Sat,New Mexico State,27,@,Wichita State,14,
247,6,Oct 14 1967,Sat,(9) North Carolina State,31,@,Maryland,9,
248,6,Oct 14 1967,Sat,North Texas,21,,Colorado State,10,
249,6,Oct 14 1967,Sat,Penn State,50,@,Boston College,28,
250,6,Oct 14 1967,Sat,Pittsburgh,13,@,Wisconsin,11,
251,6,Oct 14 1967,Sat,(2) Purdue,41,@,Ohio State,6,
252,6,Oct 14 1967,Sat,Rice,50,,Northwestern,6,
253,6,Oct 14 1967,Sat,Richmond,42,@,Furman,14,
254,6,Oct 14 1967,Sat,Rutgers,29,,Delaware,21,
255,6,Oct 14 1967,Sat,(1) Southern California,24,@,(5) Notre Dame,7,
256,6,Oct 14 1967,Sat,Southern Mississippi,21,@,Mississippi State,14,
257,6,Oct 14 1967,Sat,Stanford,31,,Washington State,10,
258,6,Oct 14 1967,Sat,Tennessee,24,,Georgia Tech,13,
259,6,Oct 14 1967,Sat,Texas,9,N,Oklahoma,7,
260,6,Oct 14 1967,Sat,Texas-El Paso,9,@,Arizona,9,
261,6,Oct 14 1967,Sat,Toledo,33,@,Bowling Green,0,
262,6,Oct 14 1967,Sat,Tulsa,77,,Tampa,0,
263,6,Oct 14 1967,Sat,(4) UCLA,37,,California,14,
264,6,Oct 14 1967,Sat,Utah State,7,,Pacific,6,
265,6,Oct 14 1967,Sat,Villanova,41,,Quantico Marines,16,
266,6,Oct 14 1967,Sat,Virginia Military Institute,22,,Citadel,11,
267,6,Oct 14 1967,Sat,Virginia Tech,24,@,Kentucky,14,
268,6,Oct 14 1967,Sat,Washington,26,@,Oregon,0,
269,6,Oct 14 1967,Sat,West Texas State,28,,San Jose State,14,
270,6,Oct 14 1967,Sat,Western Michigan,16,,Kent State,7,
271,6,Oct 14 1967,Sat,William & Mary,25,@,Ohio,22,
272,6,Oct 14 1967,Sat,Wyoming,28,@,Utah,0,
273,6,Oct 14 1967,Sat,Xavier,15,@,Cincinnati,10,
274,6,Oct 14 1967,Sat,Yale,35,@,Brown,0,
275,7,Oct 21 1967,Sat,Air Force,13,@,Tulane,10,
276,7,Oct 21 1967,Sat,Arizona State,31,@,Washington State,20,
277,7,Oct 21 1967,Sat,Army,14,,Rutgers,3,
278,7,Oct 21 1967,Sat,Auburn,28,@,Georgia Tech,10,
279,7,Oct 21 1967,Sat,Bowling Green,7,@,Kent State,6,
280,7,Oct 21 1967,Sat,Bucknell,28,@,Pennsylvania,27,
281,7,Oct 21 1967,Sat,Buffalo,26,@,Boston College,14,
282,7,Oct 21 1967,Sat,Citadel,28,,Davidson,7,
283,7,Oct 21 1967,Sat,Clemson,13,@,Duke,7,
284,7,Oct 21 1967,Sat,(4) Colorado,21,@,Nebraska,16,
285,7,Oct 21 1967,Sat,Colorado State,17,,Utah State,14,
286,7,Oct 21 1967,Sat,Dartmouth,41,@,Brown,6,
287,7,Oct 21 1967,Sat,Dayton,56,,Temple,6,
288,7,Oct 21 1967,Sat,East Carolina,27,@,Parsons,26,
289,7,Oct 21 1967,Sat,Florida State,28,,Texas Tech,12,
290,7,Oct 21 1967,Sat,(8) Georgia,56,,Virginia Military Institute,6,
291,7,Oct 21 1967,Sat,Harvard,14,@,Cornell,12,
292,7,Oct 21 1967,Sat,Holy Cross,21,,Boston University,17,
293,7,Oct 21 1967,Sat,(9) Houston,43,@,Mississippi State,6,
294,7,Oct 21 1967,Sat,Indiana,27,@,Michigan,20,
295,7,Oct 21 1967,Sat,Iowa,21,@,Wisconsin,21,
296,7,Oct 21 1967,Sat,Kansas,26,@,Oklahoma State,15,
297,7,Oct 21 1967,Sat,Louisiana State,30,,Kentucky,7,
298,7,Oct 21 1967,Sat,Louisville,43,,Marshall,7,
299,7,Oct 21 1967,Sat,Memphis,28,,Louisiana,6,
300,7,Oct 21 1967,Sat,Miami (FL),58,@,Pittsburgh,0,
301,7,Oct 21 1967,Sat,Miami (OH),22,,Ohio,15,
302,7,Oct 21 1967,Sat,Minnesota,21,,Michigan State,0,
303,7,Oct 21 1967,Sat,Mississippi,23,,Southern Mississippi,14,
304,7,Oct 21 1967,Sat,Missouri,23,@,Iowa State,7,
305,7,Oct 21 1967,Sat,New Mexico State,31,,West Texas State,10,
306,7,Oct 21 1967,Sat,North Carolina,14,,Maryland,0,
307,7,Oct 21 1967,Sat,(5) North Carolina State,24,,Wake Forest,7,
308,7,Oct 21 1967,Sat,North Texas,37,@,Southern Illinois,0,
309,7,Oct 21 1967,Sat,Notre Dame,47,@,Illinois,7,
310,7,Oct 21 1967,Sat,Ohio State,6,@,Northwestern,2,
311,7,Oct 21 1967,Sat,Oklahoma,46,@,Kansas State,7,
312,7,Oct 21 1967,Sat,Oregon,31,,Idaho,6,
313,7,Oct 21 1967,Sat,Oregon State,22,@,(2) Purdue,14,
314,7,Oct 21 1967,Sat,Penn State,21,,West Virginia,14,
315,7,Oct 21 1967,Sat,Princeton,28,,Colgate,0,
316,7,Oct 21 1967,Sat,Rice,14,,Southern Methodist,10,
317,7,Oct 21 1967,Sat,San Jose State,52,,New Mexico,14,
318,7,Oct 21 1967,Sat,South Carolina,24,,Virginia,23,
319,7,Oct 21 1967,Sat,(1) Southern California,23,@,Washington,6,
320,7,Oct 21 1967,Sat,Syracuse,20,,California,14,
321,7,Oct 21 1967,Sat,Tampa,39,,Furman,13,
322,7,Oct 21 1967,Sat,(7) Tennessee,24,@,(6) Alabama,13,
323,7,Oct 21 1967,Sat,Texas,21,@,Arkansas,12,
324,7,Oct 21 1967,Sat,Texas A&M,20,@,Texas Christian,0,
325,7,Oct 21 1967,Sat,Texas-El Paso,47,,Brigham Young,17,
326,7,Oct 21 1967,Sat,Toledo,35,,Western Michigan,9,
327,7,Oct 21 1967,Sat,Tulsa,35,,Cincinnati,6,
328,7,Oct 21 1967,Sat,(3) UCLA,21,@,Stanford,16,
329,7,Oct 21 1967,Sat,Utah,33,@,Arizona,29,
330,7,Oct 21 1967,Sat,William & Mary,27,@,Navy,16,
331,7,Oct 21 1967,Sat,(10) Wyoming,30,,Wichita State,7,
332,7,Oct 21 1967,Sat,Xavier,40,@,Chattanooga,28,
333,7,Oct 21 1967,Sat,Yale,21,@,Columbia,7,
334,8,Oct 24 1967,Tue,Virginia Tech,45,,Richmond,14,
335,8,Oct 27 1967,Fri,Miami (FL),7,,Auburn,0,
336,8,Oct 27 1967,Fri,Texas-El Paso,75,@,New Mexico,12,
337,8,Oct 28 1967,Sat,Alabama,13,@,Clemson,10,
338,8,Oct 28 1967,Sat,Arkansas,28,,Kansas State,7,
339,8,Oct 28 1967,Sat,Army,24,,Stanford,20,
340,8,Oct 28 1967,Sat,Boston College,56,,Maine,0,
341,8,Oct 28 1967,Sat,Brigham Young,17,,Utah,13,
342,8,Oct 28 1967,Sat,Brown,7,,Colgate,0,
343,8,Oct 28 1967,Sat,Citadel,21,@,East Carolina,19,
344,8,Oct 28 1967,Sat,Colorado State,17,@,Air Force,17,
345,8,Oct 28 1967,Sat,Columbia,24,,Rutgers,13,
346,8,Oct 28 1967,Sat,Dartmouth,23,@,Harvard,21,
347,8,Oct 28 1967,Sat,Davidson,38,@,Connecticut,18,
348,8,Oct 28 1967,Sat,Dayton,10,,Ohio,9,
349,8,Oct 28 1967,Sat,Florida,27,,Vanderbilt,22,
350,8,Oct 28 1967,Sat,Florida State,24,,Mississippi State,12,
351,8,Oct 28 1967,Sat,Furman,38,,Lehigh,15,
352,8,Oct 28 1967,Sat,(6) Georgia,31,@,Kentucky,7,
353,8,Oct 28 1967,Sat,Holy Cross,38,,Buffalo,25,
354,8,Oct 28 1967,Sat,Idaho,28,,Parsons (Iowa),27,
355,8,Oct 28 1967,Sat,Illinois,17,@,Ohio State,13,
356,8,Oct 28 1967,Sat,(10) Indiana,42,@,Arizona,7,
357,8,Oct 28 1967,Sat,Kansas,28,,Iowa State,14,
358,8,Oct 28 1967,Sat,Louisville,24,,Wichita State,17,
359,8,Oct 28 1967,Sat,Memphis,24,@,Southern Mississippi,8,
360,8,Oct 28 1967,Sat,Miami (OH),9,@,Bowling Green,7,
361,8,Oct 28 1967,Sat,Minnesota,20,,Michigan,15,
362,8,Oct 28 1967,Sat,Mississippi,14,,(9) Houston,13,
363,8,Oct 28 1967,Sat,Navy,22,@,Pittsburgh,21,
364,8,Oct 28 1967,Sat,Nebraska,29,@,Texas Christian,0,
365,8,Oct 28 1967,Sat,New Mexico State,48,,Louisiana Tech,7,
366,8,Oct 28 1967,Sat,(5) North Carolina State,28,,Duke,7,
367,8,Oct 28 1967,Sat,North Texas,34,@,Cincinnati,14,
368,8,Oct 28 1967,Sat,Northwestern,17,@,Wisconsin,13,
369,8,Oct 28 1967,Sat,Notre Dame,24,,Michigan State,12,
370,8,Oct 28 1967,Sat,Oklahoma,7,@,Missouri,0,
371,8,Oct 28 1967,Sat,Oklahoma State,10,@,(3) Colorado,7,
372,8,Oct 28 1967,Sat,Oregon State,35,,Washington State,7,
373,8,Oct 28 1967,Sat,Pacific,34,@,San Jose State,14,
374,8,Oct 28 1967,Sat,Penn State,29,@,Syracuse,20,
375,8,Oct 28 1967,Sat,Princeton,28,,Pennsylvania,14,
376,8,Oct 28 1967,Sat,(7) Purdue,41,@,Iowa,22,
377,8,Oct 28 1967,Sat,South Carolina,31,,Maryland,0,
378,8,Oct 28 1967,Sat,(1) Southern California,28,,Oregon,6,
379,8,Oct 28 1967,Sat,Southern Illinois,16,,Tulsa,13,
380,8,Oct 28 1967,Sat,(4) Tennessee,17,,Louisiana State,14,
381,8,Oct 28 1967,Sat,Texas,28,,Rice,6,
382,8,Oct 28 1967,Sat,Texas A&M,21,,Baylor,3,
383,8,Oct 28 1967,Sat,Texas Tech,21,@,Southern Methodist,7,
384,8,Oct 28 1967,Sat,Toledo,14,,Kent State,13,
385,8,Oct 28 1967,Sat,Tulane,23,,Georgia Tech,12,
386,8,Oct 28 1967,Sat,Virginia Military Institute,18,@,Virginia,13,
387,8,Oct 28 1967,Sat,Virginia Tech,20,@,West Virginia,7,
388,8,Oct 28 1967,Sat,Wake Forest,20,@,North Carolina,10,
389,8,Oct 28 1967,Sat,Washington,23,@,California,6,
390,8,Oct 28 1967,Sat,West Texas State,37,,Texas-Arlington,27,
391,8,Oct 28 1967,Sat,Western Michigan,42,,Marshall,10,
392,8,Oct 28 1967,Sat,(8) Wyoming,15,@,Arizona State,13,
393,8,Oct 28 1967,Sat,Xavier,3,,Villanova,0,
