Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
33,2,Sep 10 1977,Sat,Chattanooga,27,@,Western Kentucky,3,
34,2,Sep 10 1977,Sat,Cincinnati,41,,Northwestern State,0,
35,2,Sep 10 1977,Sat,Colgate,23,,Rutgers,0,
36,2,Sep 10 1977,Sat,(12) Colorado,27,,Stanford,21,
37,2,Sep 10 1977,Sat,Colorado State,20,@,Pacific,3,
38,2,Sep 10 1977,Sat,East Carolina,17,@,Duke,16,
39,2,Sep 10 1977,Sat,Florida State,35,@,Southern Mississippi,6,
40,2,Sep 10 1977,Sat,(19) Georgia,27,,Oregon,16,
41,2,Sep 10 1977,Sat,Grambling State,42,@,Alcorn State,17,
42,2,Sep 10 1977,Sat,Iowa,24,,Northwestern,0,
43,2,Sep 10 1977,Sat,Iowa State,35,,Wichita State,9,
44,2,Sep 10 1977,Sat,Kent State,33,,Illinois State,14,
45,2,Sep 10 1977,Sat,Kentucky,10,,North Carolina,7,
46,2,Sep 10 1977,Sat,Lamar,21,,Louisiana-Monroe,7,
47,2,Sep 10 1977,Sat,Louisiana,34,@,Fresno State,13,
48,2,Sep 10 1977,Sat,Louisville,38,,Northern Illinois,0,
49,2,Sep 10 1977,Sat,(10) Maryland,21,@,Clemson,14,
50,2,Sep 10 1977,Sat,McNeese State,25,,Indiana State,7,
51,2,Sep 10 1977,Sat,Memphis,27,,Tulane,9,
52,2,Sep 10 1977,Sat,Miami (OH),26,@,Dayton,23,
53,2,Sep 10 1977,Sat,(2) Michigan,37,@,Illinois,9,
54,2,Sep 10 1977,Sat,Michigan State,19,,Purdue,14,
55,2,Sep 10 1977,Sat,Minnesota,10,,Western Michigan,0,
56,2,Sep 10 1977,Sat,(16) Mississippi State,27,@,Washington,18,
57,2,Sep 10 1977,Sat,Mississippi Valley State,55,@,Lincoln,0,
58,2,Sep 10 1977,Sat,Navy,21,,Citadel,2,
59,2,Sep 10 1977,Sat,New Hampshire,27,,Holy Cross,14,
60,2,Sep 10 1977,Sat,New Mexico,35,@,Hawaii,26,
61,2,Sep 10 1977,Sat,North Carolina State,14,,Virginia,0,
62,2,Sep 10 1977,Sat,North Texas,41,@,Texas-El Paso,10,
63,2,Sep 10 1977,Sat,(3) Notre Dame,19,@,(7) Pittsburgh,9,
64,2,Sep 10 1977,Sat,Ohio,49,@,Marshall,27,
65,2,Sep 10 1977,Sat,(5) Ohio State,10,,Miami (FL),0,
66,2,Sep 10 1977,Sat,(1) Oklahoma,25,,Vanderbilt,23,
67,2,Sep 10 1977,Sat,(20) Oklahoma State,34,@,Tulsa,17,
68,2,Sep 10 1977,Sat,Oregon State,24,,Syracuse,12,
69,2,Sep 10 1977,Sat,Rice,31,,Idaho,10,
70,2,Sep 10 1977,Sat,San Diego State,34,,Cal State Fullerton,17,
71,2,Sep 10 1977,Sat,South Carolina,17,,Georgia Tech,0,
72,2,Sep 10 1977,Sat,(4) Southern California,27,@,Missouri,10,
73,2,Sep 10 1977,Sat,Southern Illinois,24,@,Temple,20,
74,2,Sep 10 1977,Sat,Southern Methodist,45,@,Texas Christian,21,
75,2,Sep 10 1977,Sat,Tennessee State,17,@,Jackson State,7,
76,2,Sep 10 1977,Sat,Tennessee Tech,41,,Western Carolina,21,
77,2,Sep 10 1977,Sat,Texas,44,,Boston College,0,
78,2,Sep 10 1977,Sat,(9) Texas A&M,28,,Kansas,14,
79,2,Sep 10 1977,Sat,Texas A&M-Commerce,38,@,Prairie View A&M,10,
80,2,Sep 10 1977,Sat,Texas Southern,14,@,Southern,14,
81,2,Sep 10 1977,Sat,(8) Texas Tech,17,@,Baylor,7,
82,2,Sep 10 1977,Sat,Utah State,22,,San Jose State,10,
83,2,Sep 10 1977,Sat,Virginia Military Institute,23,,William & Mary,13,
84,2,Sep 10 1977,Sat,Wake Forest,24,,Furman,13,
85,2,Sep 10 1977,Sat,Washington State,19,@,(15) Nebraska,10,
86,2,Sep 10 1977,Sat,West Virginia,36,,Richmond,0,
87,2,Sep 10 1977,Sat,Wisconsin,30,@,Indiana,14,
88,2,Sep 10 1977,Sat,Youngstown State,13,@,Villanova,10,
89,2,Sep 12 1977,Mon,(14) Houston,17,,(11) UCLA,13,
90,3,Sep 17 1977,Sat,Alcorn State,15,,Alabama State,7,
91,3,Sep 17 1977,Sat,Arizona State,35,,Northwestern,3,
92,3,Sep 17 1977,Sat,Arkansas,28,,(15) Oklahoma State,6,
93,3,Sep 17 1977,Sat,Army,27,,Virginia Military Institute,14,
94,3,Sep 17 1977,Sat,Baylor,21,,Kentucky,6,
95,3,Sep 17 1977,Sat,California,24,,Air Force,14,
96,3,Sep 17 1977,Sat,Central Michigan,28,@,Illinois State,7,
97,3,Sep 17 1977,Sat,Chattanooga,14,@,Appalachian State,7,
98,3,Sep 17 1977,Sat,Cincinnati,17,@,Louisville,17,
99,3,Sep 17 1977,Sat,Citadel,20,,Western Carolina,0,
100,3,Sep 17 1977,Sat,Clemson,7,@,(17) Georgia,6,
101,3,Sep 17 1977,Sat,Colgate,38,,Lafayette,12,
102,3,Sep 17 1977,Sat,(12) Colorado,42,,Kent State,0,
103,3,Sep 17 1977,Sat,Colorado State,20,@,Hawaii,16,
104,3,Sep 17 1977,Sat,Dartmouth,14,,Princeton,11,
105,3,Sep 17 1977,Sat,East Carolina,22,@,Toledo,9,
106,3,Sep 17 1977,Sat,Eastern Michigan,16,,Bowling Green,6,
107,3,Sep 17 1977,Sat,(19) Florida,48,@,Rice,3,
108,3,Sep 17 1977,Sat,Florida State,18,@,Kansas State,10,
109,3,Sep 17 1977,Sat,Fresno State,42,,Boise State,7,
110,3,Sep 17 1977,Sat,Furman,42,,East Tennessee State,12,
111,3,Sep 17 1977,Sat,Georgia Tech,10,,Miami (FL),6,
112,3,Sep 17 1977,Sat,Grambling State,35,,Morgan State,19,
113,3,Sep 17 1977,Sat,Harvard,21,@,Columbia,7,
114,3,Sep 17 1977,Sat,Illinois,11,,Missouri,7,
115,3,Sep 17 1977,Sat,Indiana,24,,Louisiana State,21,
116,3,Sep 17 1977,Sat,Indiana State,14,@,Southern Illinois,9,
117,3,Sep 17 1977,Sat,Iowa,12,,Iowa State,10,
118,3,Sep 17 1977,Sat,Jackson State,27,@,Prairie View A&M,2,
119,3,Sep 17 1977,Sat,Long Beach State,50,,Cal State Fullerton,31,
120,3,Sep 17 1977,Sat,Louisiana,10,@,Lamar,6,
121,3,Sep 17 1977,Sat,Louisiana Tech,56,,Sacramento State,0,
122,3,Sep 17 1977,Sat,Marshall,38,,Morehead State,26,
123,3,Sep 17 1977,Sat,McNeese State,20,,West Texas State,8,
124,3,Sep 17 1977,Sat,Memphis,31,,Utah State,26,
125,3,Sep 17 1977,Sat,(1) Michigan,21,,Duke,9,
126,3,Sep 17 1977,Sat,Mississippi,20,,(3) Notre Dame,13,
127,3,Sep 17 1977,Sat,Mississippi Valley State,12,,Arkansas-Pine Bluff,9,
128,3,Sep 17 1977,Sat,Navy,38,,Connecticut,7,
129,3,Sep 17 1977,Sat,Nebraska,31,,(4) Alabama,24,
130,3,Sep 17 1977,Sat,New Mexico State,24,,Wichita State,12,
131,3,Sep 17 1977,Sat,North Carolina,31,,Richmond,0,
132,3,Sep 17 1977,Sat,North Carolina State,38,@,Syracuse,0,
133,3,Sep 17 1977,Sat,North Texas,24,N,Southern Methodist,13,
134,3,Sep 17 1977,Sat,Northwestern State,30,,Arkansas State,7,
135,3,Sep 17 1977,Sat,(6) Ohio State,38,,Minnesota,7,
136,3,Sep 17 1977,Sat,(5) Oklahoma,62,,Utah,24,
137,3,Sep 17 1977,Sat,Oregon,29,@,Texas Christian,24,
138,3,Sep 17 1977,Sat,Pacific,31,@,Idaho,21,
139,3,Sep 17 1977,Sat,(10) Penn State,31,,(9) Houston,14,
140,3,Sep 17 1977,Sat,Pennsylvania,17,,Cornell,7,
141,3,Sep 17 1977,Sat,(16) Pittsburgh,28,,William & Mary,6,
142,3,Sep 17 1977,Sat,Purdue,44,,Ohio,7,
143,3,Sep 17 1977,Sat,Rhode Island,14,,Holy Cross,0,
144,3,Sep 17 1977,Sat,Rutgers,36,,Bucknell,14,
145,3,Sep 17 1977,Sat,San Diego State,21,@,Arizona,14,
146,3,Sep 17 1977,Sat,South Carolina,42,,Miami (OH),19,
147,3,Sep 17 1977,Sat,(2) Southern California,17,@,Oregon State,10,
148,3,Sep 17 1977,Sat,Southern Mississippi,24,@,Auburn,13,
149,3,Sep 17 1977,Sat,Stanford,21,@,Tulane,17,
150,3,Sep 17 1977,Sat,Temple,42,,Drake,0,
151,3,Sep 17 1977,Sat,Tennessee,24,,Boston College,18,
152,3,Sep 17 1977,Sat,Tennessee State,23,@,Alabama A&M,10,
153,3,Sep 17 1977,Sat,(18) Texas,68,,Virginia,0,
154,3,Sep 17 1977,Sat,(7) Texas A&M,27,@,Virginia Tech,6,
155,3,Sep 17 1977,Sat,(8) Texas Tech,29,,New Mexico,14,
156,3,Sep 17 1977,Sat,Texas-Arlington,17,@,Western Michigan,10,
157,3,Sep 17 1977,Sat,Tulsa,37,,Louisiana-Monroe,35,
158,3,Sep 17 1977,Sat,(14) UCLA,17,,Kansas,7,
159,3,Sep 17 1977,Sat,Vanderbilt,3,@,Wake Forest,0,
160,3,Sep 17 1977,Sat,Villanova,38,,Ball State,16,
161,3,Sep 17 1977,Sat,Washington,24,,San Jose State,3,
162,3,Sep 17 1977,Sat,Washington State,23,@,Michigan State,21,
163,3,Sep 17 1977,Sat,West Virginia,24,@,(11) Maryland,16,
164,3,Sep 17 1977,Sat,Wisconsin,14,,Northern Illinois,3,
165,3,Sep 17 1977,Sat,Wyoming,27,,Texas-El Paso,17,
166,3,Sep 17 1977,Sat,Yale,10,,Brown,9,
167,4,Sep 21 1977,Wed,Richmond,21,,Appalachian State,13,
168,4,Sep 24 1977,Sat,Air Force,15,,Pacific,13,
169,4,Sep 24 1977,Sat,(10) Alabama,24,@,Vanderbilt,12,
170,4,Sep 24 1977,Sat,Arizona,41,@,Iowa,7,
171,4,Sep 24 1977,Sat,Arizona State,33,,Oregon State,31,
172,4,Sep 24 1977,Sat,(16) Arkansas,37,,Tulsa,3,
173,4,Sep 24 1977,Sat,Arkansas State,21,,Southern Illinois,6,
174,4,Sep 24 1977,Sat,Auburn,14,@,Tennessee,12,
175,4,Sep 24 1977,Sat,Boston College,49,,Army,28,
176,4,Sep 24 1977,Sat,(20) Brigham Young,65,@,Utah State,6,
177,4,Sep 24 1977,Sat,Brown,28,,Rhode Island,10,
178,4,Sep 24 1977,Sat,California,28,@,Missouri,21,
179,4,Sep 24 1977,Sat,Central Michigan,31,@,Ohio,14,
180,4,Sep 24 1977,Sat,Cincinnati,63,,Louisiana-Monroe,0,
181,4,Sep 24 1977,Sat,Clemson,31,,Georgia Tech,14,
182,4,Sep 24 1977,Sat,Colgate,28,@,Cornell,22,
183,4,Sep 24 1977,Sat,(8) Colorado,42,,New Mexico,7,
184,4,Sep 24 1977,Sat,Colorado State,48,,Northern Colorado,10,
185,4,Sep 24 1977,Sat,Columbia,21,,Lafayette,10,
186,4,Sep 24 1977,Sat,Dartmouth,17,,Holy Cross,14,
187,4,Sep 24 1977,Sat,Dayton,21,@,Villanova,17,
188,4,Sep 24 1977,Sat,Duke,31,@,Virginia,7,
189,4,Sep 24 1977,Sat,East Carolina,14,,Virginia Military Institute,13,
190,4,Sep 24 1977,Sat,Eastern Michigan,9,,McNeese State,7,
191,4,Sep 24 1977,Sat,(13) Florida,24,@,(12) Mississippi State,22,
192,4,Sep 24 1977,Sat,Florida A&M,28,,Alcorn State,7,
193,4,Sep 24 1977,Sat,Furman,17,@,Chattanooga,7,
194,4,Sep 24 1977,Sat,Georgia,15,@,South Carolina,13,
195,4,Sep 24 1977,Sat,Hawaii,45,,Idaho,26,
196,4,Sep 24 1977,Sat,(19) Houston,34,@,Utah,16,
197,4,Sep 24 1977,Sat,Iowa State,35,@,Bowling Green,21,
198,4,Sep 24 1977,Sat,Jackson State,37,@,Mississippi Valley State,13,
199,4,Sep 24 1977,Sat,Kansas,14,,(15) Washington State,12,
200,4,Sep 24 1977,Sat,Kansas State,21,@,Wichita State,14,
201,4,Sep 24 1977,Sat,Kent State,13,,Ball State,12,
202,4,Sep 24 1977,Sat,Kentucky,28,,(17) West Virginia,13,
203,4,Sep 24 1977,Sat,Lehigh,19,,Pennsylvania,7,
204,4,Sep 24 1977,Sat,Long Beach State,21,,Lamar,7,
205,4,Sep 24 1977,Sat,Louisiana,30,,Texas-Arlington,20,
206,4,Sep 24 1977,Sat,Louisiana State,77,,Rice,0,
207,4,Sep 24 1977,Sat,Louisiana Tech,21,@,Illinois State,21,
208,4,Sep 24 1977,Sat,Marshall,24,,Toledo,0,
209,4,Sep 24 1977,Sat,Massachusetts,17,@,Harvard,0,
210,4,Sep 24 1977,Sat,Memphis,21,,Virginia Tech,20,
211,4,Sep 24 1977,Sat,Miami (FL),23,@,Florida State,17,
212,4,Sep 24 1977,Sat,Miami (OH),21,@,Indiana,20,
213,4,Sep 24 1977,Sat,(1) Michigan,14,,Navy,7,
214,4,Sep 24 1977,Sat,Michigan State,34,,Wyoming,16,
215,4,Sep 24 1977,Sat,Minnesota,27,,(18) UCLA,13,
216,4,Sep 24 1977,Sat,Montana State,24,,Fresno State,14,
217,4,Sep 24 1977,Sat,(14) Nebraska,31,,Baylor,10,
218,4,Sep 24 1977,Sat,New Mexico State,35,,Drake,9,
219,4,Sep 24 1977,Sat,North Carolina,41,@,Northwestern,7,
220,4,Sep 24 1977,Sat,North Carolina State,41,,Wake Forest,14,
221,4,Sep 24 1977,Sat,North Texas,31,,West Texas State,20,
222,4,Sep 24 1977,Sat,Northwestern State,20,@,Stephen F. Austin,6,
223,4,Sep 24 1977,Sat,(11) Notre Dame,31,@,Purdue,24,
224,4,Sep 24 1977,Sat,(3) Oklahoma,29,@,(4) Ohio State,28,
225,4,Sep 24 1977,Sat,Oklahoma State,54,,Texas-El Paso,0,
226,4,Sep 24 1977,Sat,(5) Penn State,27,,Maryland,9,
227,4,Sep 24 1977,Sat,Pittsburgh,76,@,Temple,0,
228,4,Sep 24 1977,Sat,Rutgers,10,@,Princeton,6,
229,4,Sep 24 1977,Sat,San Jose State,23,,Cal State Fullerton,12,
230,4,Sep 24 1977,Sat,Southern,46,@,Prairie View A&M,6,
231,4,Sep 24 1977,Sat,(2) Southern California,51,,Texas Christian,0,
232,4,Sep 24 1977,Sat,Southern Methodist,28,,Tulane,23,
233,4,Sep 24 1977,Sat,Southern Mississippi,27,@,Mississippi,19,
234,4,Sep 24 1977,Sat,Stanford,37,,Illinois,24,
235,4,Sep 24 1977,Sat,Syracuse,22,,Washington,20,
236,4,Sep 24 1977,Sat,Tennessee State,23,,Texas Southern,7,
237,4,Sep 24 1977,Sat,(6) Texas A&M,33,@,(7) Texas Tech,17,
238,4,Sep 24 1977,Sat,Western Carolina,15,@,Indiana State,14,
239,4,Sep 24 1977,Sat,Western Michigan,49,,Northern Illinois,21,
240,4,Sep 24 1977,Sat,William & Mary,21,@,Louisville,7,
241,4,Sep 24 1977,Sat,Wisconsin,22,@,Oregon,10,
242,4,Sep 24 1977,Sat,Yale,23,,Connecticut,12,
243,5,Sep 30 1977,Fri,(15) Brigham Young,54,,New Mexico,19,
244,5,Sep 30 1977,Fri,(2) Southern California,41,,Washington State,7,
245,5,Oct 1 1977,Sat,Akron,20,,Indiana State,3,
246,5,Oct 1 1977,Sat,(10) Alabama,18,,Georgia,10,
247,5,Oct 1 1977,Sat,Appalachian State,28,,Marshall,20,
248,5,Oct 1 1977,Sat,(12) Arkansas,42,@,Texas Christian,6,
249,5,Oct 1 1977,Sat,Arkansas State,18,,Texas A&M-Commerce,17,
250,5,Oct 1 1977,Sat,Auburn,21,,Mississippi,15,
251,5,Oct 1 1977,Sat,Ball State,28,,Central Michigan,12,
252,5,Oct 1 1977,Sat,Bowling Green,34,,Western Michigan,14,
253,5,Oct 1 1977,Sat,Brown,10,,Princeton,7,
254,5,Oct 1 1977,Sat,Cal State Fullerton,45,,Cal State Northridge,14,
255,5,Oct 1 1977,Sat,(17) California,52,,San Jose State,3,
256,5,Oct 1 1977,Sat,Chattanooga,38,,Middle Tennessee State,7,
257,5,Oct 1 1977,Sat,Cincinnati,17,,Southern Mississippi,6,
258,5,Oct 1 1977,Sat,Citadel,13,,Presbyterian,7,
259,5,Oct 1 1977,Sat,Clemson,31,@,Virginia Tech,13,
260,5,Oct 1 1977,Sat,Colgate,38,@,Harvard,21,
261,5,Oct 1 1977,Sat,(7) Colorado,31,@,Army,0,
262,5,Oct 1 1977,Sat,Colorado State,44,,Utah,3,
263,5,Oct 1 1977,Sat,Columbia,30,,Pennsylvania,18,
264,5,Oct 1 1977,Sat,Dartmouth,38,@,Boston University,0,
265,5,Oct 1 1977,Sat,Duke,28,,Navy,16,
266,5,Oct 1 1977,Sat,Eastern Michigan,17,,Toledo,7,
267,5,Oct 1 1977,Sat,Florida State,25,@,Oklahoma State,17,
268,5,Oct 1 1977,Sat,Fresno State,52,@,Cal Poly,3,
269,5,Oct 1 1977,Sat,Georgia Tech,30,,Air Force,3,
270,5,Oct 1 1977,Sat,Grambling State,70,,Prairie View A&M,7,
271,5,Oct 1 1977,Sat,Hawaii,20,,Louisiana,6,
272,5,Oct 1 1977,Sat,(19) Houston,28,,Baylor,24,
273,5,Oct 1 1977,Sat,Illinois State,16,,Northern Illinois,7,
274,5,Oct 1 1977,Sat,Iowa State,17,,Dayton,13,
275,5,Oct 1 1977,Sat,Jackson State,31,@,Arkansas-Pine Bluff,0,
276,5,Oct 1 1977,Sat,Kent State,44,@,Ohio,23,
277,5,Oct 1 1977,Sat,Kentucky,24,@,(4) Penn State,20,
278,5,Oct 1 1977,Sat,Long Beach State,27,@,Drake,10,
279,5,Oct 1 1977,Sat,Louisiana State,36,,(9) Florida,14,
280,5,Oct 1 1977,Sat,Louisiana Tech,14,@,McNeese State,7,
281,5,Oct 1 1977,Sat,Louisville,14,@,Memphis,13,
282,5,Oct 1 1977,Sat,Miami (FL),24,,Pacific,3,
283,5,Oct 1 1977,Sat,Miami (OH),28,@,Yale,14,
284,5,Oct 1 1977,Sat,(3) Michigan,41,,(5) Texas A&M,3,
285,5,Oct 1 1977,Sat,Minnesota,19,,Washington,17,
286,5,Oct 1 1977,Sat,(18) Mississippi State,24,@,Kansas State,21,
287,5,Oct 1 1977,Sat,Mississippi Valley State,35,,Southern,13,
288,5,Oct 1 1977,Sat,Missouri,15,@,(20) Arizona State,0,
289,5,Oct 1 1977,Sat,(11) Nebraska,31,,Indiana,13,
290,5,Oct 1 1977,Sat,North Carolina State,24,,Maryland,20,
291,5,Oct 1 1977,Sat,North Texas,47,@,Richmond,14,
292,5,Oct 1 1977,Sat,Northwestern State,13,@,Louisiana-Monroe,0,
293,5,Oct 1 1977,Sat,(14) Notre Dame,16,,Michigan State,6,
294,5,Oct 1 1977,Sat,(6) Ohio State,35,@,Southern Methodist,7,
295,5,Oct 1 1977,Sat,(1) Oklahoma,24,,Kansas,9,
296,5,Oct 1 1977,Sat,(16) Pittsburgh,45,@,Boston College,7,
297,5,Oct 1 1977,Sat,Purdue,26,,Wake Forest,17,
298,5,Oct 1 1977,Sat,Rutgers,30,@,Cornell,14,
299,5,Oct 1 1977,Sat,San Diego State,19,,Utah State,0,
300,5,Oct 1 1977,Sat,South Carolina,19,,East Carolina,16,
301,5,Oct 1 1977,Sat,South Carolina State,31,@,Alcorn State,7,
302,5,Oct 1 1977,Sat,Southern Illinois,9,,Lamar,5,
303,5,Oct 1 1977,Sat,Stanford,20,,Oregon,10,
304,5,Oct 1 1977,Sat,Syracuse,30,@,Illinois,20,
305,5,Oct 1 1977,Sat,Temple,6,@,Delaware,3,
306,5,Oct 1 1977,Sat,Tennessee,41,,Oregon State,10,
307,5,Oct 1 1977,Sat,Tennessee State,17,,Central State,0,
308,5,Oct 1 1977,Sat,(8) Texas,72,,Rice,15,
309,5,Oct 1 1977,Sat,Texas A&M-Kingsville,28,@,Texas Southern,13,
310,5,Oct 1 1977,Sat,(13) Texas Tech,10,@,North Carolina,7,
311,5,Oct 1 1977,Sat,Texas-Arlington,17,@,West Texas State,13,
312,5,Oct 1 1977,Sat,Texas-El Paso,23,,New Mexico State,21,
313,5,Oct 1 1977,Sat,Tulane,36,,Vanderbilt,7,
314,5,Oct 1 1977,Sat,UCLA,34,,Iowa,16,
315,5,Oct 1 1977,Sat,West Virginia,13,@,Virginia,0,
316,5,Oct 1 1977,Sat,Western Carolina,24,@,Furman,24,
317,5,Oct 1 1977,Sat,Wichita State,38,@,Tulsa,26,
318,5,Oct 1 1977,Sat,William & Mary,28,,Villanova,8,
319,5,Oct 1 1977,Sat,Wisconsin,19,,Northwestern,7,
320,5,Oct 1 1977,Sat,Wyoming,13,,Arizona,12,
321,6,Oct 8 1977,Sat,(7) Alabama,21,@,(1) Southern California,20,
322,6,Oct 8 1977,Sat,Arizona State,45,@,New Mexico,24,
323,6,Oct 8 1977,Sat,Arkansas State,10,@,Lamar,6,
324,6,Oct 8 1977,Sat,Army,34,,Villanova,32,
325,6,Oct 8 1977,Sat,Ball State,27,,Illinois State,16,
326,6,Oct 8 1977,Sat,Baylor,9,,Southern Methodist,6,
327,6,Oct 8 1977,Sat,Boston College,30,,Tulane,28,
328,6,Oct 8 1977,Sat,Bowling Green,21,,Toledo,13,
329,6,Oct 8 1977,Sat,Cal State Fullerton,31,@,Louisiana-Monroe,10,
330,6,Oct 8 1977,Sat,Central Michigan,25,@,Northern Illinois,21,
331,6,Oct 8 1977,Sat,Chattanooga,21,@,Western Carolina,10,
332,6,Oct 8 1977,Sat,Clemson,31,,Virginia,0,
333,6,Oct 8 1977,Sat,Colgate,31,@,Holy Cross,14,
334,6,Oct 8 1977,Sat,(6) Colorado,29,,Oklahoma State,13,
335,6,Oct 8 1977,Sat,Colorado State,31,@,Texas-El Paso,14,
336,6,Oct 8 1977,Sat,Dartmouth,3,@,Yale,0,
337,6,Oct 8 1977,Sat,Delaware,23,,Citadel,7,
338,6,Oct 8 1977,Sat,Duke,25,@,South Carolina,21,
339,6,Oct 8 1977,Sat,East Carolina,33,,Southern Illinois,0,
340,6,Oct 8 1977,Sat,East Tennessee State,38,,Appalachian State,20,
341,6,Oct 8 1977,Sat,Eastern Michigan,31,,Ohio,14,
342,6,Oct 8 1977,Sat,Florida State,14,,Cincinnati,0,
343,6,Oct 8 1977,Sat,Fresno State,34,,San Diego State,14,
344,6,Oct 8 1977,Sat,Georgia,14,,Mississippi,13,
345,6,Oct 8 1977,Sat,Georgia Tech,24,@,Tennessee,8,
346,6,Oct 8 1977,Sat,Harvard,17,@,Cornell,7,
347,6,Oct 8 1977,Sat,Indiana,28,@,Northwestern,3,
348,6,Oct 8 1977,Sat,Indiana State,23,@,Drake,20,
349,6,Oct 8 1977,Sat,Iowa,18,,Minnesota,6,
350,6,Oct 8 1977,Sat,Iowa State,7,,Missouri,0,
351,6,Oct 8 1977,Sat,Kent State,20,@,Western Michigan,16,
352,6,Oct 8 1977,Sat,(16) Kentucky,23,,Mississippi State,7,
353,6,Oct 8 1977,Sat,Langston,34,,Mississippi Valley State,8,
354,6,Oct 8 1977,Sat,Louisiana,21,@,Louisiana Tech,21,
355,6,Oct 8 1977,Sat,(18) Louisiana State,28,@,Vanderbilt,15,
356,6,Oct 8 1977,Sat,Louisville,33,,Tulsa,0,
357,6,Oct 8 1977,Sat,Maryland,24,,Syracuse,10,
358,6,Oct 8 1977,Sat,Miami (FL),14,,Kansas,7,
359,6,Oct 8 1977,Sat,Miami (OH),29,,Marshall,19,
360,6,Oct 8 1977,Sat,(3) Michigan,24,@,Michigan State,14,
361,6,Oct 8 1977,Sat,Navy,10,,Air Force,7,
362,6,Oct 8 1977,Sat,(9) Nebraska,26,@,Kansas State,9,
363,6,Oct 8 1977,Sat,Nicholls State,10,,Northwestern State,6,
364,6,Oct 8 1977,Sat,North Carolina,24,,Wake Forest,3,
365,6,Oct 8 1977,Sat,North Carolina State,17,@,Auburn,15,
366,6,Oct 8 1977,Sat,North Texas,27,@,Southern Mississippi,14,
367,6,Oct 8 1977,Sat,(4) Ohio State,46,,Purdue,0,
368,6,Oct 8 1977,Sat,Oregon State,24,,(13) Brigham Young,19,
369,6,Oct 8 1977,Sat,Pacific,37,,Hawaii,7,
370,6,Oct 8 1977,Sat,(10) Penn State,16,,Utah State,7,
371,6,Oct 8 1977,Sat,Pennsylvania,14,,Brown,7,
372,6,Oct 8 1977,Sat,(15) Pittsburgh,17,@,(20) Florida,17,
373,6,Oct 8 1977,Sat,Prairie View A&M,19,@,Texas State,7,
374,6,Oct 8 1977,Sat,Princeton,28,,Columbia,7,
375,6,Oct 8 1977,Sat,Rutgers,42,@,Connecticut,18,
376,6,Oct 8 1977,Sat,San Jose State,44,,Santa Clara,22,
377,6,Oct 8 1977,Sat,Southern,28,@,Bishop,3,
378,6,Oct 8 1977,Sat,Stanford,32,,UCLA,28,
379,6,Oct 8 1977,Sat,Tennessee State,26,,Grambling State,8,
380,6,Oct 8 1977,Sat,(5) Texas,13,N,(2) Oklahoma,6,
381,6,Oct 8 1977,Sat,Texas Christian,35,@,Rice,15,
382,6,Oct 8 1977,Sat,Texas Southern,37,,Alcorn State,14,
383,6,Oct 8 1977,Sat,(17) Texas Tech,32,@,Arizona,26,
