Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
60,3,Sep 12 1992,Sat,Central Michigan,24,@,Michigan State,20,
61,3,Sep 12 1992,Sat,(12) Colorado,57,@,Baylor,38,
62,3,Sep 12 1992,Sat,East Carolina,30,,Virginia Tech,27,
63,3,Sep 12 1992,Sat,(4) Florida,35,,Kentucky,19,
64,3,Sep 12 1992,Sat,(5) Florida State,24,@,(15) Clemson,20,
65,3,Sep 12 1992,Sat,(24) Georgia Tech,37,,Western Carolina,19,
66,3,Sep 12 1992,Sat,Hawaii,6,@,Air Force,3,
67,3,Sep 12 1992,Sat,Idaho,37,@,Colorado State,34,
68,3,Sep 12 1992,Sat,Illinois,24,,Missouri,17,
69,3,Sep 12 1992,Sat,Indiana,16,,Miami (OH),0,
70,3,Sep 12 1992,Sat,Iowa,21,,Iowa State,7,
71,3,Sep 12 1992,Sat,Kansas,62,,Ball State,10,
72,3,Sep 12 1992,Sat,Louisiana,31,,Louisiana-Monroe,23,
73,3,Sep 12 1992,Sat,Louisiana State,24,,(18) Mississippi State,3,
74,3,Sep 12 1992,Sat,Louisiana Tech,31,,Eastern Michigan,17,
75,3,Sep 12 1992,Sat,Louisville,16,,Memphis,15,
76,3,Sep 12 1992,Sat,(6) Michigan,17,@,(3) Notre Dame,17,
77,3,Sep 12 1992,Sat,Mississippi,35,,Tulane,9,
78,3,Sep 12 1992,Sat,(11) Nebraska,48,,Middle Tennessee State,7,
79,3,Sep 12 1992,Sat,Nevada,20,,Pacific,14,
80,3,Sep 12 1992,Sat,Nevada-Las Vegas,19,,Texas-El Paso,17,
81,3,Sep 12 1992,Sat,New Mexico State,42,,New Mexico,39,
82,3,Sep 12 1992,Sat,North Carolina,28,,Furman,0,
83,3,Sep 12 1992,Sat,(19) North Carolina State,14,@,Maryland,10,
84,3,Sep 12 1992,Sat,Northern Illinois,26,,Illinois State,19,
85,3,Sep 12 1992,Sat,Ohio,27,@,Kent State,14,
86,3,Sep 12 1992,Sat,(22) Ohio State,17,,Bowling Green,6,
87,3,Sep 12 1992,Sat,(13) Oklahoma,61,,Arkansas State,0,
88,3,Sep 12 1992,Sat,Oregon State,46,,Fresno State,36,
89,3,Sep 12 1992,Sat,(10) Penn State,49,,Temple,8,
90,3,Sep 12 1992,Sat,Purdue,41,,(17) California,14,
91,3,Sep 12 1992,Sat,Rutgers,41,,Colgate,0,
92,3,Sep 12 1992,Sat,San Jose State,39,@,Minnesota,30,
93,3,Sep 12 1992,Sat,Southern Methodist,28,,North Texas,14,
94,3,Sep 12 1992,Sat,(21) Stanford,21,,Oregon,7,
95,3,Sep 12 1992,Sat,(9) Syracuse,31,,Texas,21,
96,3,Sep 12 1992,Sat,(20) Tennessee,34,@,(14) Georgia,31,
97,3,Sep 12 1992,Sat,(7) Texas A&M,19,,Tulsa,9,
98,3,Sep 12 1992,Sat,Texas Tech,49,,Wyoming,32,
99,3,Sep 12 1992,Sat,(16) UCLA,37,,Cal State Fullerton,14,
100,3,Sep 12 1992,Sat,Utah,42,@,Utah State,18,
101,3,Sep 12 1992,Sat,Vanderbilt,42,,Duke,37,
102,3,Sep 12 1992,Sat,(23) Virginia,53,@,Navy,0,
103,3,Sep 12 1992,Sat,Wake Forest,10,,Appalachian State,7,
104,3,Sep 12 1992,Sat,(2) Washington,27,,Wisconsin,10,
105,3,Sep 12 1992,Sat,Washington State,23,@,Arizona,20,
106,3,Sep 12 1992,Sat,West Virginia,44,@,Pittsburgh,6,
107,3,Sep 12 1992,Sat,Western Michigan,17,@,Texas Christian,17,
108,4,Sep 17 1992,Thu,Rutgers,21,,Pittsburgh,16,
109,4,Sep 19 1992,Sat,Air Force,42,@,Wyoming,28,
110,4,Sep 19 1992,Sat,(9) Alabama,38,@,Arkansas,11,
111,4,Sep 19 1992,Sat,Arizona,14,@,Oregon State,14,
112,4,Sep 19 1992,Sat,Arizona State,19,,Louisville,0,
113,4,Sep 19 1992,Sat,Auburn,30,,Louisiana State,28,
114,4,Sep 19 1992,Sat,Ball State,10,@,Kent State,6,
115,4,Sep 19 1992,Sat,Baylor,45,,Utah State,10,
116,4,Sep 19 1992,Sat,Boise State,17,,Pacific,7,
117,4,Sep 19 1992,Sat,Boston College,28,,Navy,0,
118,4,Sep 19 1992,Sat,Central Michigan,24,,Ohio,0,
119,4,Sep 19 1992,Sat,(11) Colorado,21,@,Minnesota,20,
120,4,Sep 19 1992,Sat,Duke,17,,Rice,12,
121,4,Sep 19 1992,Sat,East Carolina,20,@,South Carolina,18,
122,4,Sep 19 1992,Sat,(3) Florida State,34,@,(16) North Carolina State,13,
123,4,Sep 19 1992,Sat,Fresno State,52,,Colorado State,21,
124,4,Sep 19 1992,Sat,(19) Georgia,56,,Cal State Fullerton,0,
125,4,Sep 19 1992,Sat,Houston,31,,Illinois,13,
126,4,Sep 19 1992,Sat,Iowa State,38,,Tulane,14,
127,4,Sep 19 1992,Sat,Kansas,40,@,Tulsa,7,
128,4,Sep 19 1992,Sat,Kansas State,27,,Montana,12,
129,4,Sep 19 1992,Sat,Kentucky,37,,Indiana,25,
130,4,Sep 19 1992,Sat,(1) Miami (FL),38,,Florida A&M,0,
131,4,Sep 19 1992,Sat,Miami (OH),17,,Cincinnati,14,
132,4,Sep 19 1992,Sat,(6) Michigan,35,,Oklahoma State,3,
133,4,Sep 19 1992,Sat,(24) Mississippi State,20,@,Memphis,16,
134,4,Sep 19 1992,Sat,Nevada,31,,McNeese State,21,
135,4,Sep 19 1992,Sat,Nevada-Las Vegas,40,,Northern Arizona,7,
136,4,Sep 19 1992,Sat,New Mexico State,30,@,Texas-El Paso,24,
137,4,Sep 19 1992,Sat,North Carolina,22,,Army,9,
138,4,Sep 19 1992,Sat,Northern Illinois,31,@,Arkansas State,0,
139,4,Sep 19 1992,Sat,(7) Notre Dame,52,@,Michigan State,31,
140,4,Sep 19 1992,Sat,(21) Ohio State,35,@,(8) Syracuse,12,
141,4,Sep 19 1992,Sat,Oregon,16,,Texas Tech,13,
142,4,Sep 19 1992,Sat,(10) Penn State,52,,Eastern Michigan,7,
143,4,Sep 19 1992,Sat,San Jose State,38,,Louisiana,13,
144,4,Sep 19 1992,Sat,Southern California,20,@,(13) Oklahoma,10,
145,4,Sep 19 1992,Sat,Southern Methodist,20,@,New Mexico,13,
146,4,Sep 19 1992,Sat,Southern Mississippi,16,,Louisiana Tech,13,
147,4,Sep 19 1992,Sat,(18) Stanford,35,,Northwestern,24,
148,4,Sep 19 1992,Sat,(14) Tennessee,31,,(4) Florida,14,
149,4,Sep 19 1992,Sat,(5) Texas A&M,26,@,Missouri,13,
150,4,Sep 19 1992,Sat,Toledo,33,@,Purdue,29,
151,4,Sep 19 1992,Sat,(15) UCLA,17,@,Brigham Young,10,
152,4,Sep 19 1992,Sat,Vanderbilt,31,,(25) Mississippi,9,
153,4,Sep 19 1992,Sat,(20) Virginia,55,,(22) Georgia Tech,24,
154,4,Sep 19 1992,Sat,Virginia Tech,26,@,Temple,7,
155,4,Sep 19 1992,Sat,(2) Washington,29,,(12) Nebraska,14,
156,4,Sep 19 1992,Sat,West Virginia,34,,Maryland,33,
157,4,Sep 19 1992,Sat,Western Michigan,24,,Akron,20,
158,4,Sep 19 1992,Sat,Wisconsin,39,,Bowling Green,18,
159,5,Sep 24 1992,Thu,California,27,@,(24) Kansas,23,
160,5,Sep 26 1992,Sat,Air Force,33,,New Mexico,32,
161,5,Sep 26 1992,Sat,(7) Alabama,13,,Louisiana Tech,0,
162,5,Sep 26 1992,Sat,Arkansas State,42,,Southern Illinois,38,
163,5,Sep 26 1992,Sat,Auburn,16,,Southern Mississippi,8,
164,5,Sep 26 1992,Sat,Ball State,19,,Miami (OH),9,
165,5,Sep 26 1992,Sat,(25) Boston College,14,,Michigan State,0,
166,5,Sep 26 1992,Sat,Bowling Green,44,,East Carolina,34,
167,5,Sep 26 1992,Sat,Central Michigan,28,,Toledo,9,
168,5,Sep 26 1992,Sat,Citadel,15,@,Army,14,
169,5,Sep 26 1992,Sat,(10) Colorado,28,,Iowa,12,
170,5,Sep 26 1992,Sat,Colorado State,17,@,Louisiana State,14,
171,5,Sep 26 1992,Sat,(3) Florida State,35,,Wake Forest,7,
172,5,Sep 26 1992,Sat,(18) Georgia,37,,Mississippi,11,
173,5,Sep 26 1992,Sat,Georgia Tech,20,,(16) Clemson,16,
174,5,Sep 26 1992,Sat,Hawaii,36,,Brigham Young,32,
175,5,Sep 26 1992,Sat,Indiana,20,,Missouri,10,
176,5,Sep 26 1992,Sat,Kansas State,35,,Temple,14,
177,5,Sep 26 1992,Sat,Kent State,17,@,Eastern Michigan,14,
178,5,Sep 26 1992,Sat,Kentucky,13,,South Carolina,9,
179,5,Sep 26 1992,Sat,Louisiana,17,,Western Kentucky,14,
180,5,Sep 26 1992,Sat,Memphis,22,,Arkansas,6,
181,5,Sep 26 1992,Sat,(1) Miami (FL),8,,Arizona,7,
182,5,Sep 26 1992,Sat,(4) Michigan,61,,Houston,7,
183,5,Sep 26 1992,Sat,(15) Nebraska,45,,Arizona State,24,
184,5,Sep 26 1992,Sat,(23) North Carolina State,27,@,North Carolina,20,
185,5,Sep 26 1992,Sat,Northern Iowa,27,@,Iowa State,10,
186,5,Sep 26 1992,Sat,(6) Notre Dame,48,,Purdue,0,
187,5,Sep 26 1992,Sat,Oklahoma State,24,,Tulsa,19,
188,5,Sep 26 1992,Sat,Oregon,59,,Nevada-Las Vegas,6,
189,5,Sep 26 1992,Sat,Pacific,48,,Missouri State,14,
190,5,Sep 26 1992,Sat,(9) Penn State,49,,Maryland,13,
191,5,Sep 26 1992,Sat,Pittsburgh,41,,Minnesota,33,
192,5,Sep 26 1992,Sat,Rice,45,,Sam Houston,14,
193,5,Sep 26 1992,Sat,Rutgers,40,@,Navy,0,
194,5,Sep 26 1992,Sat,Sacramento State,29,@,Cal State Fullerton,3,
195,5,Sep 26 1992,Sat,Southern Methodist,21,,Texas Christian,9,
196,5,Sep 26 1992,Sat,(19) Stanford,37,,San Jose State,13,
197,5,Sep 26 1992,Sat,(8) Tennessee,40,,Cincinnati,0,
198,5,Sep 26 1992,Sat,Texas,33,,North Texas,15,
199,5,Sep 26 1992,Sat,Texas Tech,36,,Baylor,17,
200,5,Sep 26 1992,Sat,Tulane,34,,Nevada,17,
201,5,Sep 26 1992,Sat,(11) UCLA,35,,(21) San Diego State,7,
202,5,Sep 26 1992,Sat,Utah,42,,Oregon State,9,
203,5,Sep 26 1992,Sat,Utah State,48,,New Mexico State,21,
204,5,Sep 26 1992,Sat,(14) Virginia,55,@,Duke,28,
205,5,Sep 26 1992,Sat,Washington State,39,@,Fresno State,37,
206,5,Sep 26 1992,Sat,West Virginia,16,@,Virginia Tech,7,
207,5,Sep 26 1992,Sat,Western Michigan,19,@,Ohio,3,
208,5,Sep 26 1992,Sat,Wisconsin,18,,Northern Illinois,17,
209,5,Sep 26 1992,Sat,Wyoming,26,@,Louisville,24,
210,6,Oct 1 1992,Thu,(24) Mississippi State,30,,(13) Florida,6,
211,6,Oct 2 1992,Fri,Brigham Young,30,,Utah State,9,
212,6,Oct 3 1992,Sat,Air Force,28,@,Texas-El Paso,22,
213,6,Oct 3 1992,Sat,Akron,13,@,Ohio,0,
214,6,Oct 3 1992,Sat,(9) Alabama,48,,South Carolina,7,
215,6,Oct 3 1992,Sat,Arizona,23,,(11) UCLA,3,
216,6,Oct 3 1992,Sat,Auburn,31,,Vanderbilt,7,
217,6,Oct 3 1992,Sat,Baylor,49,,Southern Methodist,7,
218,6,Oct 3 1992,Sat,(22) Boston College,24,@,West Virginia,24,
219,6,Oct 3 1992,Sat,Bowling Green,17,@,Central Michigan,14,
220,6,Oct 3 1992,Sat,California,42,,Oregon State,0,
221,6,Oct 3 1992,Sat,Cincinnati,31,,Kent State,0,
222,6,Oct 3 1992,Sat,(25) Clemson,54,,Chattanooga,3,
223,6,Oct 3 1992,Sat,Fresno State,48,,Louisiana Tech,14,
224,6,Oct 3 1992,Sat,(16) Georgia,27,@,Arkansas,3,
225,6,Oct 3 1992,Sat,(23) Georgia Tech,16,,(21) North Carolina State,13,
226,6,Oct 3 1992,Sat,Houston,63,,Louisiana,7,
227,6,Oct 3 1992,Sat,Kansas State,19,,New Mexico State,0,
228,6,Oct 3 1992,Sat,Maryland,47,,Pittsburgh,34,
229,6,Oct 3 1992,Sat,(2) Miami (FL),19,,(3) Florida State,16,
230,6,Oct 3 1992,Sat,Miami (OH),24,@,Eastern Michigan,7,
231,6,Oct 3 1992,Sat,(4) Michigan,52,,Iowa,28,
232,6,Oct 3 1992,Sat,Michigan State,42,,Indiana,31,
233,6,Oct 3 1992,Sat,Middle Tennessee State,21,@,Northern Illinois,13,
234,6,Oct 3 1992,Sat,Minnesota,18,,Illinois,17,
235,6,Oct 3 1992,Sat,Mississippi,24,,Kentucky,14,
236,6,Oct 3 1992,Sat,Missouri,44,,Marshall,21,
237,6,Oct 3 1992,Sat,Nevada,19,@,Cal State Fullerton,0,
238,6,Oct 3 1992,Sat,Nevada-Las Vegas,21,@,Pacific,17,
239,6,Oct 3 1992,Sat,North Carolina,28,,Navy,14,
240,6,Oct 3 1992,Sat,Northwestern,28,@,Purdue,14,
241,6,Oct 3 1992,Sat,Northwestern State,24,@,Arkansas State,18,
242,6,Oct 3 1992,Sat,(19) Oklahoma,17,,Iowa State,3,
243,6,Oct 3 1992,Sat,Oregon,30,,Arizona State,20,
244,6,Oct 3 1992,Sat,(8) Penn State,38,@,Rutgers,24,
245,6,Oct 3 1992,Sat,San Diego State,49,@,New Mexico,21,
246,6,Oct 3 1992,Sat,San Jose State,26,@,Wyoming,24,
247,6,Oct 3 1992,Sat,Southern Mississippi,33,,Tulsa,24,
248,6,Oct 3 1992,Sat,(18) Stanford,33,@,(6) Notre Dame,16,
249,6,Oct 3 1992,Sat,(17) Syracuse,15,@,Louisville,9,
250,6,Oct 3 1992,Sat,(7) Tennessee,20,@,Louisiana State,0,
251,6,Oct 3 1992,Sat,Texas,23,@,Rice,21,
252,6,Oct 3 1992,Sat,(5) Texas A&M,19,,Texas Tech,17,
253,6,Oct 3 1992,Sat,Texas Christian,13,,Oklahoma State,11,
254,6,Oct 3 1992,Sat,Utah,33,@,Colorado State,29,
255,6,Oct 3 1992,Sat,(14) Virginia,31,@,Wake Forest,17,
256,6,Oct 3 1992,Sat,(1) Washington,17,,(20) Southern California,10,
257,6,Oct 3 1992,Sat,Washington State,51,,Temple,10,
258,6,Oct 3 1992,Sat,Western Michigan,21,,Ball State,14,
259,6,Oct 3 1992,Sat,Wisconsin,20,,(12) Ohio State,16,
260,7,Oct 8 1992,Thu,(9) Colorado,6,@,Missouri,0,
261,7,Oct 10 1992,Sat,Air Force,18,,Navy,16,
262,7,Oct 10 1992,Sat,(6) Alabama,37,@,Tulane,0,
263,7,Oct 10 1992,Sat,Arizona State,39,,Pacific,5,
264,7,Oct 10 1992,Sat,Arkansas,25,@,(4) Tennessee,24,
265,7,Oct 10 1992,Sat,Army,38,,Lafayette,36,
266,7,Oct 10 1992,Sat,Ball State,31,,Eastern Michigan,7,
267,7,Oct 10 1992,Sat,Baylor,41,@,Texas Christian,20,
268,7,Oct 10 1992,Sat,Bowling Green,31,,Ohio,14,
269,7,Oct 10 1992,Sat,Brigham Young,36,,Fresno State,24,
270,7,Oct 10 1992,Sat,(25) Clemson,29,@,(10) Virginia,28,
271,7,Oct 10 1992,Sat,Colorado State,42,,Texas-El Paso,24,
272,7,Oct 10 1992,Sat,Duke,45,,East Carolina,14,
273,7,Oct 10 1992,Sat,(23) Florida,28,,Louisiana State,21,
274,7,Oct 10 1992,Sat,(8) Florida State,36,,North Carolina,13,
275,7,Oct 10 1992,Sat,(12) Georgia,34,,Georgia Southern,7,
276,7,Oct 10 1992,Sat,(17) Georgia Tech,28,@,Maryland,26,
277,7,Oct 10 1992,Sat,Illinois,18,@,(21) Ohio State,16,
278,7,Oct 10 1992,Sat,Indiana,28,@,Northwestern,3,
279,7,Oct 10 1992,Sat,Iowa,23,,Wisconsin,22,
280,7,Oct 10 1992,Sat,Kansas,31,,Kansas State,7,
281,7,Oct 10 1992,Sat,Kent State,20,,Akron,16,
282,7,Oct 10 1992,Sat,Louisiana Tech,21,,Louisiana,7,
283,7,Oct 10 1992,Sat,Louisville,21,,Virginia Tech,17,
284,7,Oct 10 1992,Sat,Memphis,34,,Cincinnati,14,
285,7,Oct 10 1992,Sat,(2) Miami (FL),17,@,(7) Penn State,14,
286,7,Oct 10 1992,Sat,Miami (OH),16,,Central Michigan,13,
287,7,Oct 10 1992,Sat,(3) Michigan,35,,Michigan State,10,
288,7,Oct 10 1992,Sat,(18) Mississippi State,14,,Auburn,7,
289,7,Oct 10 1992,Sat,(14) Nebraska,55,,Oklahoma State,0,
290,7,Oct 10 1992,Sat,New Mexico State,40,,Nevada-Las Vegas,10,
291,7,Oct 10 1992,Sat,(25) North Carolina State,48,,Texas Tech,13,
292,7,Oct 10 1992,Sat,Northern Illinois,23,,Southern Mississippi,10,
293,7,Oct 10 1992,Sat,(13) Notre Dame,52,@,Pittsburgh,21,
294,7,Oct 10 1992,Sat,Purdue,24,,Minnesota,20,
295,7,Oct 10 1992,Sat,Rice,28,,Southern Methodist,13,
296,7,Oct 10 1992,Sat,San Jose State,49,,Cal State Fullerton,3,
297,7,Oct 10 1992,Sat,(20) Southern California,32,,Oregon,10,
298,7,Oct 10 1992,Sat,(11) Stanford,19,@,(19) UCLA,7,
299,7,Oct 10 1992,Sat,(15) Syracuse,50,,Rutgers,28,
300,7,Oct 10 1992,Sat,Texas,34,N,(16) Oklahoma,24,
301,7,Oct 10 1992,Sat,Toledo,21,,Western Michigan,12,
302,7,Oct 10 1992,Sat,Troy,41,@,Arkansas State,7,
303,7,Oct 10 1992,Sat,Tulsa,17,,Missouri State,14,
304,7,Oct 10 1992,Sat,Utah,38,,Hawaii,17,
305,7,Oct 10 1992,Sat,Wake Forest,40,@,Vanderbilt,6,
306,7,Oct 10 1992,Sat,(1) Washington,35,,(24) California,16,
307,7,Oct 10 1992,Sat,Washington State,35,@,Oregon State,10,
308,7,Oct 10 1992,Sat,Wyoming,35,,New Mexico,21,
309,8,Oct 15 1992,Thu,Southern Mississippi,17,@,Tulane,7,
310,8,Oct 17 1992,Sat,Akron,22,@,Ball State,14,
311,8,Oct 17 1992,Sat,(4) Alabama,17,@,(13) Tennessee,10,
312,8,Oct 17 1992,Sat,Arizona,21,@,(8) Stanford,6,
313,8,Oct 17 1992,Sat,Arizona State,40,,Oregon State,13,
314,8,Oct 17 1992,Sat,Baylor,29,,Houston,23,
315,8,Oct 17 1992,Sat,(20) Boston College,35,@,(9) Penn State,32,
316,8,Oct 17 1992,Sat,Bowling Green,10,@,Toledo,9,
317,8,Oct 17 1992,Sat,Brigham Young,31,@,Wyoming,28,
318,8,Oct 17 1992,Sat,Cal State Fullerton,14,@,Louisiana,10,
319,8,Oct 17 1992,Sat,Central Michigan,35,,Kent State,0,
320,8,Oct 17 1992,Sat,(19) Clemson,21,,Duke,6,
321,8,Oct 17 1992,Sat,Colorado State,32,@,Air Force,28,
322,8,Oct 17 1992,Sat,East Carolina,42,,Cincinnati,21,
323,8,Oct 17 1992,Sat,(23) Florida,24,,Auburn,9,
324,8,Oct 17 1992,Sat,(6) Florida State,29,@,(16) Georgia Tech,24,
325,8,Oct 17 1992,Sat,(10) Georgia,30,,Vanderbilt,20,
326,8,Oct 17 1992,Sat,Hawaii,47,,Fresno State,45,
327,8,Oct 17 1992,Sat,Iowa,24,@,Illinois,14,
328,8,Oct 17 1992,Sat,(25) Kansas,50,@,Iowa State,47,
329,8,Oct 17 1992,Sat,Kentucky,27,@,Louisiana State,25,
330,8,Oct 17 1992,Sat,Louisiana Tech,65,,East Tennessee State,7,
331,8,Oct 17 1992,Sat,Louisville,32,,Tulsa,27,
332,8,Oct 17 1992,Sat,Memphis,37,,Arkansas State,7,
333,8,Oct 17 1992,Sat,(2) Miami (FL),45,,Texas Christian,10,
334,8,Oct 17 1992,Sat,Miami (OH),23,@,Ohio,21,
335,8,Oct 17 1992,Sat,(3) Michigan,31,@,Indiana,3,
336,8,Oct 17 1992,Sat,Michigan State,20,@,Minnesota,15,
337,8,Oct 17 1992,Sat,Mississippi,17,@,Arkansas,3,
338,8,Oct 17 1992,Sat,Nevada,14,@,Nevada-Las Vegas,10,
339,8,Oct 17 1992,Sat,New Mexico,24,,Utah,7,
340,8,Oct 17 1992,Sat,North Carolina,27,,(17) Virginia,7,
341,8,Oct 17 1992,Sat,(21) North Carolina State,13,@,Virginia Tech,13,
342,8,Oct 17 1992,Sat,Ohio State,31,,Northwestern,7,
343,8,Oct 17 1992,Sat,Oklahoma,24,@,(7) Colorado,24,
344,8,Oct 17 1992,Sat,Oklahoma State,28,,Missouri,26,
345,8,Oct 17 1992,Sat,Pacific,49,@,New Mexico State,17,
346,8,Oct 17 1992,Sat,Pittsburgh,27,@,Temple,20,
347,8,Oct 17 1992,Sat,Rutgers,45,N,Army,10,
348,8,Oct 17 1992,Sat,San Diego State,49,,Texas-El Paso,27,
349,8,Oct 17 1992,Sat,South Carolina,21,,(15) Mississippi State,6,
350,8,Oct 17 1992,Sat,(18) Southern California,27,,California,24,
351,8,Oct 17 1992,Sat,(14) Syracuse,20,@,(24) West Virginia,17,
352,8,Oct 17 1992,Sat,(5) Texas A&M,35,,Rice,9,
353,8,Oct 17 1992,Sat,Utah State,28,,Kansas State,16,
354,8,Oct 17 1992,Sat,Wake Forest,30,@,Maryland,23,
355,8,Oct 17 1992,Sat,(1) Washington,24,@,Oregon,3,
356,8,Oct 17 1992,Sat,(22) Washington State,30,,UCLA,17,
357,8,Oct 17 1992,Sat,Western Michigan,20,,Eastern Michigan,19,
358,8,Oct 17 1992,Sat,Wisconsin,19,,Purdue,16,
359,9,Oct 24 1992,Sat,Air Force,20,@,San Diego State,17,
360,9,Oct 24 1992,Sat,(4) Alabama,31,,Mississippi,10,
361,9,Oct 24 1992,Sat,(21) Arizona,24,@,California,17,
362,9,Oct 24 1992,Sat,Arizona State,20,@,UCLA,0,
363,9,Oct 24 1992,Sat,Auburn,25,,Louisiana,24,
364,9,Oct 24 1992,Sat,Ball State,24,,Central Michigan,23,
365,9,Oct 24 1992,Sat,(11) Boston College,17,@,Tulane,13,
366,9,Oct 24 1992,Sat,Bowling Green,24,@,Akron,3,
367,9,Oct 24 1992,Sat,(9) Colorado,54,,Kansas State,7,
368,9,Oct 24 1992,Sat,Delaware,37,,Navy,21,
369,9,Oct 24 1992,Sat,East Carolina,37,@,Pittsburgh,31,
370,9,Oct 24 1992,Sat,Eastern Michigan,7,,Ohio,6,
371,9,Oct 24 1992,Sat,(20) Florida,31,,Louisville,17,
372,9,Oct 24 1992,Sat,Fresno State,31,,New Mexico,28,
373,9,Oct 24 1992,Sat,(7) Georgia,40,@,Kentucky,7,
374,9,Oct 24 1992,Sat,Hawaii,55,,Nevada-Las Vegas,25,
375,9,Oct 24 1992,Sat,Indiana,10,,Wisconsin,3,
376,9,Oct 24 1992,Sat,(22) Kansas,27,,Oklahoma,10,
377,9,Oct 24 1992,Sat,Maryland,27,@,Duke,25,
378,9,Oct 24 1992,Sat,Memphis,30,@,Tulsa,25,
379,9,Oct 24 1992,Sat,(1) Miami (FL),43,@,Virginia Tech,23,
380,9,Oct 24 1992,Sat,(3) Michigan,63,,Minnesota,13,
