Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
47,3,Sep 10 1983,Sat,Arkansas,17,,Tulsa,14,
48,3,Sep 10 1983,Sat,(4) Auburn,24,,Southern Mississippi,3,
49,3,Sep 10 1983,Sat,Ball State,25,,Wichita State,21,
50,3,Sep 10 1983,Sat,Baylor,40,,Brigham Young,36,
51,3,Sep 10 1983,Sat,Boston College,31,,Clemson,16,
52,3,Sep 10 1983,Sat,Bowling Green,35,@,Fresno State,27,
53,3,Sep 10 1983,Sat,Cal State Fullerton,25,@,Long Beach State,19,
54,3,Sep 10 1983,Sat,Central Michigan,37,,Northern Michigan,15,
55,3,Sep 10 1983,Sat,Cincinnati,14,@,(20) Penn State,3,
56,3,Sep 10 1983,Sat,Colgate,15,@,Army,13,
57,3,Sep 10 1983,Sat,East Carolina,22,,North Carolina State,16,
58,3,Sep 10 1983,Sat,(18) Florida,19,@,(9) Southern California,19,
59,3,Sep 10 1983,Sat,(12) Florida State,40,@,(13) Louisiana State,35,
60,3,Sep 10 1983,Sat,Hawaii,34,,Colorado State,0,
61,3,Sep 10 1983,Sat,Idaho State,12,@,Texas-El Paso,10,
62,3,Sep 10 1983,Sat,Illinois State,27,@,Marshall,3,
63,3,Sep 10 1983,Sat,Indiana,15,,Duke,10,
64,3,Sep 10 1983,Sat,Indiana State,26,,Northern Iowa,0,
65,3,Sep 10 1983,Sat,(16) Iowa,51,@,Iowa State,10,
66,3,Sep 10 1983,Sat,Kansas,16,@,Texas Christian,16,
67,3,Sep 10 1983,Sat,Kentucky,31,,Kansas State,12,
68,3,Sep 10 1983,Sat,Louisiana-Monroe,31,,Louisiana,6,
69,3,Sep 10 1983,Sat,Louisville,41,,Western Kentucky,22,
70,3,Sep 10 1983,Sat,(17) Maryland,21,@,Vanderbilt,14,
71,3,Sep 10 1983,Sat,Miami (FL),29,@,Houston,7,
72,3,Sep 10 1983,Sat,(6) Michigan,20,,Washington State,17,
73,3,Sep 10 1983,Sat,Michigan State,23,,Colorado,17,
74,3,Sep 10 1983,Sat,Minnesota,21,@,Rice,17,
75,3,Sep 10 1983,Sat,Missouri,28,,Illinois,18,
76,3,Sep 10 1983,Sat,(1) Nebraska,56,,Wyoming,20,
77,3,Sep 10 1983,Sat,New Mexico State,15,,Louisiana Tech,7,
78,3,Sep 10 1983,Sat,(8) North Carolina,24,,Memphis,10,
79,3,Sep 10 1983,Sat,(5) Notre Dame,52,@,Purdue,6,
80,3,Sep 10 1983,Sat,Ohio,17,@,Richmond,10,
81,3,Sep 10 1983,Sat,(7) Ohio State,31,,Oregon,6,
82,3,Sep 10 1983,Sat,(2) Oklahoma,27,@,Stanford,14,
83,3,Sep 10 1983,Sat,Oklahoma State,20,,North Texas,13,
84,3,Sep 10 1983,Sat,Oregon State,51,@,Portland State,14,
85,3,Sep 10 1983,Sat,Pittsburgh,35,,Temple,0,
86,3,Sep 10 1983,Sat,Rutgers,22,,Connecticut,5,
87,3,Sep 10 1983,Sat,San Diego State,28,,California,14,
88,3,Sep 10 1983,Sat,San Jose State,31,,Nevada-Las Vegas,26,
89,3,Sep 10 1983,Sat,South Carolina,24,,Miami (OH),3,
90,3,Sep 10 1983,Sat,South Dakota State,20,@,Drake,3,
91,3,Sep 10 1983,Sat,Southern Illinois,17,,Eastern Illinois,14,
92,3,Sep 10 1983,Sat,(15) Southern Methodist,20,@,Grambling State,13,
93,3,Sep 10 1983,Sat,Syracuse,22,,Kent State,10,
94,3,Sep 10 1983,Sat,Tennessee,31,,New Mexico,6,
95,3,Sep 10 1983,Sat,Toledo,45,,Massachusetts,13,
96,3,Sep 10 1983,Sat,Tulane,27,,Mississippi,23,
97,3,Sep 10 1983,Sat,Virginia,27,,Navy,16,
98,3,Sep 10 1983,Sat,Wake Forest,13,@,Virginia Tech,6,
99,3,Sep 10 1983,Sat,(19) Washington,34,@,Northwestern,0,
100,3,Sep 10 1983,Sat,West Virginia,48,,Pacific,7,
101,3,Sep 10 1983,Sat,Western Michigan,21,@,Texas-Arlington,14,
102,3,Sep 10 1983,Sat,William & Mary,28,@,Virginia Military Institute,14,
103,3,Sep 10 1983,Sat,Wisconsin,37,,Northern Illinois,9,
104,4,Sep 17 1983,Sat,(12) Alabama,40,,Mississippi,0,
105,4,Sep 17 1983,Sat,(7) Arizona,45,@,Washington State,6,
106,4,Sep 17 1983,Sat,Arizona State,26,@,UCLA,26,
107,4,Sep 17 1983,Sat,Arkansas,17,,New Mexico,0,
108,4,Sep 17 1983,Sat,Ball State,31,@,Ohio,14,
109,4,Sep 17 1983,Sat,Baylor,20,@,Texas-El Paso,6,
110,4,Sep 17 1983,Sat,Boston College,42,@,Rutgers,22,
111,4,Sep 17 1983,Sat,Brigham Young,63,,Bowling Green,28,
112,4,Sep 17 1983,Sat,Cal State Fullerton,25,@,Utah State,24,
113,4,Sep 17 1983,Sat,California,30,,San Jose State,9,
114,4,Sep 17 1983,Sat,Chattanooga,38,@,Louisiana,14,
115,4,Sep 17 1983,Sat,Colorado,31,,Colorado State,3,
116,4,Sep 17 1983,Sat,Delaware,30,@,William & Mary,13,
117,4,Sep 17 1983,Sat,East Carolina,50,,Murray State,25,
118,4,Sep 17 1983,Sat,(15) Florida,17,,Indiana State,13,
119,4,Sep 17 1983,Sat,Fresno State,24,,Nevada,22,
120,4,Sep 17 1983,Sat,Furman,17,@,Georgia Tech,14,
121,4,Sep 17 1983,Sat,(11) Georgia,16,@,Clemson,16,
122,4,Sep 17 1983,Sat,Houston,42,,Lamar,35,
123,4,Sep 17 1983,Sat,Illinois,17,,Stanford,7,
124,4,Sep 17 1983,Sat,(13) Iowa,42,@,Penn State,34,
125,4,Sep 17 1983,Sat,Kansas,57,,Wichita State,6,
126,4,Sep 17 1983,Sat,Kansas State,20,,Texas Christian,3,
127,4,Sep 17 1983,Sat,Kentucky,24,,Indiana,13,
128,4,Sep 17 1983,Sat,Long Beach State,23,@,Hawaii,21,
129,4,Sep 17 1983,Sat,Louisiana State,24,@,Rice,10,
130,4,Sep 17 1983,Sat,Louisville,31,,Army,7,
131,4,Sep 17 1983,Sat,McNeese State,17,,West Texas State,0,
132,4,Sep 17 1983,Sat,Miami (FL),35,,Purdue,0,
133,4,Sep 17 1983,Sat,Michigan State,28,@,(4) Notre Dame,23,
134,4,Sep 17 1983,Sat,Mississippi State,38,,Navy,10,
135,4,Sep 17 1983,Sat,(1) Nebraska,84,@,Minnesota,13,
136,4,Sep 17 1983,Sat,Nevada-Las Vegas,28,@,Pacific,7,
137,4,Sep 17 1983,Sat,(10) North Carolina,48,,Miami (OH),17,
138,4,Sep 17 1983,Sat,North Carolina State,45,,Citadel,0,
139,4,Sep 17 1983,Sat,North Texas,49,,New Mexico State,3,
140,4,Sep 17 1983,Sat,(6) Ohio State,24,@,(2) Oklahoma,14,
141,4,Sep 17 1983,Sat,Oklahoma State,27,@,Cincinnati,17,
142,4,Sep 17 1983,Sat,South Carolina,31,@,Duke,24,
143,4,Sep 17 1983,Sat,(14) Southern California,33,@,Oregon State,10,
144,4,Sep 17 1983,Sat,Southern Illinois,56,,Southeast Missouri State,7,
145,4,Sep 17 1983,Sat,Southern Mississippi,28,,Louisiana Tech,10,
146,4,Sep 17 1983,Sat,Syracuse,35,,Northwestern,0,
147,4,Sep 17 1983,Sat,(3) Texas,20,@,(5) Auburn,7,
148,4,Sep 17 1983,Sat,Texas A&M,38,,Arkansas State,0,
149,4,Sep 17 1983,Sat,Toledo,31,@,Richmond,6,
150,4,Sep 17 1983,Sat,Tulane,34,,(9) Florida State,28,
151,4,Sep 17 1983,Sat,Tulsa,26,,Northwestern State,19,
152,4,Sep 17 1983,Sat,Utah,27,,San Diego State,24,
153,4,Sep 17 1983,Sat,Vanderbilt,29,,Iowa State,26,
154,4,Sep 17 1983,Sat,Virginia,21,,James Madison,14,
155,4,Sep 17 1983,Sat,Virginia Tech,17,@,Memphis,10,
156,4,Sep 17 1983,Sat,Wake Forest,21,,Western Carolina,0,
157,4,Sep 17 1983,Sat,(16) Washington,25,,(8) Michigan,24,
158,4,Sep 17 1983,Sat,(20) West Virginia,31,@,(17) Maryland,21,
159,4,Sep 17 1983,Sat,Western Illinois,31,,Drake,14,
160,4,Sep 17 1983,Sat,Western Michigan,14,@,Illinois State,13,
161,4,Sep 17 1983,Sat,Wisconsin,21,,Missouri,20,
162,4,Sep 17 1983,Sat,Wyoming,14,,Air Force,7,
163,5,Sep 23 1983,Fri,Oklahoma State,34,@,Texas A&M,15,
164,5,Sep 24 1983,Sat,(6) Alabama,44,@,Vanderbilt,24,
165,5,Sep 24 1983,Sat,(4) Arizona,27,,Cal State Fullerton,10,
166,5,Sep 24 1983,Sat,Arizona State,44,,Wichita State,14,
167,5,Sep 24 1983,Sat,Army,13,,Dartmouth,12,
168,5,Sep 24 1983,Sat,(11) Auburn,37,@,Tennessee,14,
169,5,Sep 24 1983,Sat,Bowling Green,17,,Miami (OH),14,
170,5,Sep 24 1983,Sat,Brigham Young,46,@,Air Force,28,
171,5,Sep 24 1983,Sat,Central Michigan,32,@,Western Michigan,14,
172,5,Sep 24 1983,Sat,Clemson,41,,Georgia Tech,14,
173,5,Sep 24 1983,Sat,Colorado,38,,Oregon State,14,
174,5,Sep 24 1983,Sat,(15) Florida,35,@,Mississippi State,12,
175,5,Sep 24 1983,Sat,Fresno State,34,@,Pacific,14,
176,5,Sep 24 1983,Sat,(14) Georgia,31,,South Carolina,13,
177,5,Sep 24 1983,Sat,Illinois,20,@,Michigan State,10,
178,5,Sep 24 1983,Sat,Illinois State,36,@,Drake,17,
179,5,Sep 24 1983,Sat,Indiana State,33,,Central Missouri State,7,
180,5,Sep 24 1983,Sat,(7) Iowa,20,,(3) Ohio State,14,
181,5,Sep 24 1983,Sat,Iowa State,21,,Colorado State,17,
182,5,Sep 24 1983,Sat,Kansas,26,@,(10) Southern California,20,
183,5,Sep 24 1983,Sat,Kansas State,27,,Wyoming,25,
184,5,Sep 24 1983,Sat,Kentucky,26,,Tulane,14,
185,5,Sep 24 1983,Sat,Long Beach State,46,,Texas A&M-Kingsville,10,
186,5,Sep 24 1983,Sat,Louisiana State,40,,(9) Washington,14,
187,5,Sep 24 1983,Sat,Louisville,31,,Cincinnati,23,
188,5,Sep 24 1983,Sat,Maryland,13,,(16) Pittsburgh,7,
189,5,Sep 24 1983,Sat,Miami (FL),20,,(13) Notre Dame,0,
190,5,Sep 24 1983,Sat,(17) Michigan,38,@,Wisconsin,21,
191,5,Sep 24 1983,Sat,Mississippi,13,,Arkansas,10,
192,5,Sep 24 1983,Sat,Missouri,17,,Utah State,10,
193,5,Sep 24 1983,Sat,Navy,30,,Lehigh,0,
194,5,Sep 24 1983,Sat,(1) Nebraska,42,,UCLA,10,
195,5,Sep 24 1983,Sat,New Mexico,31,@,New Mexico State,10,
196,5,Sep 24 1983,Sat,(5) North Carolina,51,,William & Mary,20,
197,5,Sep 24 1983,Sat,Northern Illinois,38,@,Kent State,7,
198,5,Sep 24 1983,Sat,Northwestern,10,@,Indiana,8,
199,5,Sep 24 1983,Sat,Ohio,31,,Eastern Michigan,14,
200,5,Sep 24 1983,Sat,(8) Oklahoma,28,,Tulsa,18,
201,5,Sep 24 1983,Sat,Oregon,15,,Houston,14,
202,5,Sep 24 1983,Sat,Penn State,23,@,Temple,18,
203,5,Sep 24 1983,Sat,Purdue,32,@,Minnesota,20,
204,5,Sep 24 1983,Sat,Rice,22,,Louisiana,21,
205,5,Sep 24 1983,Sat,San Diego State,41,@,Texas-El Paso,33,
206,5,Sep 24 1983,Sat,San Jose State,23,@,Stanford,10,
207,5,Sep 24 1983,Sat,Southern Illinois,52,@,Northern Iowa,9,
208,5,Sep 24 1983,Sat,(18) Southern Methodist,21,@,Texas Christian,17,
209,5,Sep 24 1983,Sat,Syracuse,17,,Rutgers,13,
210,5,Sep 24 1983,Sat,(2) Texas,26,,North Texas,6,
211,5,Sep 24 1983,Sat,Texas Tech,26,@,Baylor,11,
212,5,Sep 24 1983,Sat,Texas-Arlington,31,@,West Texas State,13,
213,5,Sep 24 1983,Sat,Toledo,43,,Ball State,7,
214,5,Sep 24 1983,Sat,Utah,28,,Hawaii,25,
215,5,Sep 24 1983,Sat,Virginia,26,@,North Carolina State,14,
216,5,Sep 24 1983,Sat,Virginia Tech,28,,Virginia Military Institute,0,
217,5,Sep 24 1983,Sat,Wake Forest,31,@,Richmond,6,
218,5,Sep 24 1983,Sat,Washington State,41,,Nevada-Las Vegas,28,
219,5,Sep 24 1983,Sat,(12) West Virginia,27,@,(19) Boston College,17,
220,6,Oct 1 1983,Sat,(6) Alabama,44,,Memphis,13,
221,6,Oct 1 1983,Sat,Angelo State,10,@,West Texas State,3,
222,6,Oct 1 1983,Sat,(3) Arizona,33,@,California,33,
223,6,Oct 1 1983,Sat,(20) Arizona State,29,,Stanford,11,
224,6,Oct 1 1983,Sat,Arkansas,38,@,Texas Christian,21,
225,6,Oct 1 1983,Sat,(10) Auburn,27,,(17) Florida State,24,
226,6,Oct 1 1983,Sat,Baylor,42,@,Houston,21,
227,6,Oct 1 1983,Sat,Boston College,18,@,Temple,15,
228,6,Oct 1 1983,Sat,Bowling Green,26,@,Eastern Michigan,21,
229,6,Oct 1 1983,Sat,Brigham Young,37,@,UCLA,35,
230,6,Oct 1 1983,Sat,Cal State Fullerton,31,@,Pacific,14,
231,6,Oct 1 1983,Sat,Central Michigan,13,,Kent State,7,
232,6,Oct 1 1983,Sat,Cincinnati,48,,Cornell,20,
233,6,Oct 1 1983,Sat,Colorado State,31,,Utah,28,
234,6,Oct 1 1983,Sat,East Carolina,13,@,Missouri,6,
235,6,Oct 1 1983,Sat,(12) Florida,31,@,(16) Louisiana State,17,
236,6,Oct 1 1983,Sat,(11) Georgia,20,,Mississippi State,7,
237,6,Oct 1 1983,Sat,Harvard,24,,Army,21,
238,6,Oct 1 1983,Sat,Illinois,33,,(4) Iowa,0,
239,6,Oct 1 1983,Sat,Illinois State,37,,Indiana State,20,
240,6,Oct 1 1983,Sat,(19) Maryland,23,,Virginia,3,
241,6,Oct 1 1983,Sat,(15) Miami (FL),56,@,Duke,17,
242,6,Oct 1 1983,Sat,(14) Michigan,43,,Indiana,18,
243,6,Oct 1 1983,Sat,Michigan State,29,@,Purdue,29,
244,6,Oct 1 1983,Sat,(1) Nebraska,63,,Syracuse,7,
245,6,Oct 1 1983,Sat,Nevada-Las Vegas,35,@,Oregon State,21,
246,6,Oct 1 1983,Sat,New Mexico State,24,@,Iowa State,17,
247,6,Oct 1 1983,Sat,(5) North Carolina,38,@,Georgia Tech,21,
248,6,Oct 1 1983,Sat,North Carolina State,38,@,Wake Forest,15,
249,6,Oct 1 1983,Sat,North Texas,18,@,New Mexico,8,
250,6,Oct 1 1983,Sat,Northern Illinois,27,@,Ball State,14,
251,6,Oct 1 1983,Sat,Notre Dame,27,@,Colorado,3,
252,6,Oct 1 1983,Sat,(8) Ohio State,69,,Minnesota,18,
253,6,Oct 1 1983,Sat,(9) Oklahoma,29,@,Kansas State,10,
254,6,Oct 1 1983,Sat,Oklahoma State,9,,Tulsa,0,
255,6,Oct 1 1983,Sat,Penn State,36,@,Rutgers,25,
256,6,Oct 1 1983,Sat,San Diego State,27,@,Hawaii,27,
257,6,Oct 1 1983,Sat,San Jose State,44,,Oregon,34,
258,6,Oct 1 1983,Sat,South Carolina,38,,Southern California,14,
259,6,Oct 1 1983,Sat,Southern Illinois,35,@,Arkansas State,28,
260,6,Oct 1 1983,Sat,(13) Southern Methodist,34,,Texas-Arlington,0,
261,6,Oct 1 1983,Sat,Southern Mississippi,27,@,Mississippi,7,
262,6,Oct 1 1983,Sat,Tennessee,45,,Citadel,6,
263,6,Oct 1 1983,Sat,(2) Texas,42,,Rice,6,
264,6,Oct 1 1983,Sat,Texas Tech,3,,Texas A&M,0,
265,6,Oct 1 1983,Sat,Toledo,31,,Ohio,0,
266,6,Oct 1 1983,Sat,Utah State,20,,Fresno State,12,
267,6,Oct 1 1983,Sat,Vanderbilt,30,@,Tulane,17,
268,6,Oct 1 1983,Sat,Virginia Tech,31,,Louisville,0,
269,6,Oct 1 1983,Sat,(18) Washington,27,,Navy,10,
270,6,Oct 1 1983,Sat,(7) West Virginia,24,,Pittsburgh,21,
271,6,Oct 1 1983,Sat,Western Michigan,20,@,Miami (OH),18,
272,6,Oct 1 1983,Sat,Wichita State,43,,Drake,0,
273,6,Oct 1 1983,Sat,William & Mary,26,,Yale,14,
274,6,Oct 1 1983,Sat,Wisconsin,49,@,Northwestern,0,
275,6,Oct 1 1983,Sat,Wyoming,49,,Texas-El Paso,17,
276,7,Oct 8 1983,Sat,Air Force,44,@,Navy,17,
277,7,Oct 8 1983,Sat,(10) Arizona,52,,Colorado State,21,
278,7,Oct 8 1983,Sat,Army,20,,Rutgers,12,
279,7,Oct 8 1983,Sat,(7) Auburn,49,@,Kentucky,21,
280,7,Oct 8 1983,Sat,Boston College,42,@,Yale,7,
281,7,Oct 8 1983,Sat,Boston University,26,@,Richmond,17,
282,7,Oct 8 1983,Sat,(20) Brigham Young,41,@,Wyoming,10,
283,7,Oct 8 1983,Sat,Cal State Fullerton,14,@,Nevada,6,
284,7,Oct 8 1983,Sat,Central Michigan,24,,Eastern Michigan,3,
285,7,Oct 8 1983,Sat,Cincinnati,31,,Temple,16,
286,7,Oct 8 1983,Sat,Clemson,42,,Virginia,21,
287,7,Oct 8 1983,Sat,East Carolina,21,@,Louisiana,18,
288,7,Oct 8 1983,Sat,(9) Florida,29,,Vanderbilt,10,
289,7,Oct 8 1983,Sat,(11) Georgia,36,@,Mississippi,11,
290,7,Oct 8 1983,Sat,Georgia Tech,20,@,North Carolina State,10,
291,7,Oct 8 1983,Sat,(19) Illinois,27,@,Wisconsin,15,
292,7,Oct 8 1983,Sat,Illinois State,24,@,West Texas State,24,
293,7,Oct 8 1983,Sat,Indiana,38,,Minnesota,31,
294,7,Oct 8 1983,Sat,Indiana State,35,,Ball State,14,
295,7,Oct 8 1983,Sat,(15) Iowa,61,,Northwestern,21,
296,7,Oct 8 1983,Sat,Iowa State,38,,Kansas,35,
297,7,Oct 8 1983,Sat,Long Beach State,20,,San Diego State,13,
298,7,Oct 8 1983,Sat,(16) Maryland,34,,Syracuse,13,
299,7,Oct 8 1983,Sat,Memphis,28,,Tulane,25,
300,7,Oct 8 1983,Sat,(12) Miami (FL),42,,Louisville,14,
301,7,Oct 8 1983,Sat,Miami (OH),27,,Kent State,7,
302,7,Oct 8 1983,Sat,(14) Michigan,42,@,Michigan State,0,
303,7,Oct 8 1983,Sat,Missouri,59,@,Colorado,20,
304,7,Oct 8 1983,Sat,(1) Nebraska,14,@,Oklahoma State,10,
305,7,Oct 8 1983,Sat,New Mexico,30,@,Texas Tech,10,
306,7,Oct 8 1983,Sat,(4) North Carolina,30,,Wake Forest,10,
307,7,Oct 8 1983,Sat,Northern Illinois,27,,Western Michigan,3,
308,7,Oct 8 1983,Sat,Notre Dame,30,@,South Carolina,6,
309,7,Oct 8 1983,Sat,(6) Ohio State,33,,Purdue,22,
310,7,Oct 8 1983,Sat,Oregon,24,,California,17,
311,7,Oct 8 1983,Sat,Penn State,34,,(3) Alabama,28,
312,7,Oct 8 1983,Sat,Pittsburgh,17,,Florida State,16,
313,7,Oct 8 1983,Sat,San Jose State,41,@,Fresno State,23,
314,7,Oct 8 1983,Sat,Southern California,38,,Washington State,17,
315,7,Oct 8 1983,Sat,Southern Illinois,28,,Drake,9,
316,7,Oct 8 1983,Sat,(13) Southern Methodist,42,,Baylor,26,
317,7,Oct 8 1983,Sat,Southern Mississippi,31,N,Mississippi State,6,
318,7,Oct 8 1983,Sat,Tennessee,20,,Louisiana State,6,
319,7,Oct 8 1983,Sat,(2) Texas,28,N,(8) Oklahoma,16,
320,7,Oct 8 1983,Sat,Texas A&M,30,,Houston,7,
321,7,Oct 8 1983,Sat,Texas Christian,34,@,Rice,3,
322,7,Oct 8 1983,Sat,Texas-Arlington,34,,Wichita State,24,
323,7,Oct 8 1983,Sat,Toledo,6,@,Bowling Green,3,
324,7,Oct 8 1983,Sat,Tulsa,24,,New Mexico State,10,
325,7,Oct 8 1983,Sat,UCLA,39,@,Stanford,21,
326,7,Oct 8 1983,Sat,Utah,35,,Texas-El Paso,11,
327,7,Oct 8 1983,Sat,Utah State,27,@,Pacific,10,
328,7,Oct 8 1983,Sat,Virginia Tech,27,,Duke,14,
329,7,Oct 8 1983,Sat,(16) Washington,34,,Oregon State,7,
330,7,Oct 8 1983,Sat,William & Mary,21,@,Dartmouth,17,
331,8,Oct 15 1983,Sat,Air Force,37,,Texas-El Paso,25,
332,8,Oct 15 1983,Sat,(18) Arizona State,34,@,Southern California,14,
333,8,Oct 15 1983,Sat,(5) Auburn,31,@,Georgia Tech,13,
334,8,Oct 15 1983,Sat,Ball State,17,@,Kent State,13,
335,8,Oct 15 1983,Sat,Bowling Green,23,@,Western Michigan,20,
336,8,Oct 15 1983,Sat,(20) Brigham Young,66,,New Mexico,21,
337,8,Oct 15 1983,Sat,Cal State Fullerton,20,@,San Jose State,11,
338,8,Oct 15 1983,Sat,California,45,,Oregon State,19,
339,8,Oct 15 1983,Sat,Central Michigan,14,@,Ohio,9,
340,8,Oct 15 1983,Sat,Clemson,38,@,Duke,31,
341,8,Oct 15 1983,Sat,Colorado State,17,,San Diego State,15,
342,8,Oct 15 1983,Sat,East Carolina,24,,Temple,10,
343,8,Oct 15 1983,Sat,Florida State,43,,Cincinnati,17,
344,8,Oct 15 1983,Sat,Fresno State,31,@,Montana State,12,
345,8,Oct 15 1983,Sat,(8) Georgia,20,@,Vanderbilt,13,
346,8,Oct 15 1983,Sat,Hawaii,23,@,Nevada-Las Vegas,0,
347,8,Oct 15 1983,Sat,(19) Illinois,17,,(6) Ohio State,13,
348,8,Oct 15 1983,Sat,Indiana,24,,Michigan State,12,
349,8,Oct 15 1983,Sat,Indiana State,24,,Wichita State,22,
350,8,Oct 15 1983,Sat,(14) Iowa,31,,Purdue,14,
351,8,Oct 15 1983,Sat,Iowa State,22,,Colorado,10,
352,8,Oct 15 1983,Sat,Kansas,31,,Kansas State,3,
353,8,Oct 15 1983,Sat,Kentucky,21,@,Louisiana State,13,
354,8,Oct 15 1983,Sat,Long Beach State,28,@,Pacific,16,
355,8,Oct 15 1983,Sat,(16) Maryland,36,@,Wake Forest,33,
356,8,Oct 15 1983,Sat,(10) Miami (FL),31,@,Mississippi State,7,
357,8,Oct 15 1983,Sat,(13) Michigan,35,,Northwestern,0,
358,8,Oct 15 1983,Sat,Mississippi,20,@,Texas Christian,7,
359,8,Oct 15 1983,Sat,Navy,37,@,Princeton,29,
360,8,Oct 15 1983,Sat,(1) Nebraska,34,@,Missouri,13,
361,8,Oct 15 1983,Sat,New Mexico State,42,,Drake,23,
362,8,Oct 15 1983,Sat,(3) North Carolina,42,@,North Carolina State,14,
363,8,Oct 15 1983,Sat,Northern Illinois,34,@,Eastern Michigan,15,
364,8,Oct 15 1983,Sat,Notre Dame,42,@,Army,0,
365,8,Oct 15 1983,Sat,(15) Oklahoma,21,@,Oklahoma State,20,
366,8,Oct 15 1983,Sat,Oregon,19,@,(9) Arizona,10,
367,8,Oct 15 1983,Sat,Penn State,17,@,Syracuse,6,
368,8,Oct 15 1983,Sat,Pittsburgh,55,@,Louisville,10,
369,8,Oct 15 1983,Sat,Richmond,31,,Central Florida,26,
370,8,Oct 15 1983,Sat,Rutgers,29,,Colgate,26,
371,8,Oct 15 1983,Sat,Southern Illinois,24,@,Missouri State,6,
372,8,Oct 15 1983,Sat,Southern Mississippi,27,@,Memphis,20,
373,8,Oct 15 1983,Sat,Tennessee,41,@,(11) Alabama,34,
374,8,Oct 15 1983,Sat,(2) Texas,31,@,Arkansas,3,
375,8,Oct 15 1983,Sat,Texas A&M,13,@,Baylor,13,
376,8,Oct 15 1983,Sat,Texas Tech,14,,Rice,3,
377,8,Oct 15 1983,Sat,Toledo,10,,Miami (OH),9,
378,8,Oct 15 1983,Sat,Tulane,17,,Louisiana,15,
379,8,Oct 15 1983,Sat,Tulsa,39,,Illinois State,25,
380,8,Oct 15 1983,Sat,UCLA,24,@,Washington State,14,
381,8,Oct 15 1983,Sat,Utah,69,,Wyoming,14,
382,8,Oct 15 1983,Sat,Utah State,10,,Boise State,7,
383,8,Oct 15 1983,Sat,Virginia,38,,Virginia Military Institute,10,
