Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
181,4,Oct 2 1971,Sat,(18) Arkansas,49,,Texas Christian,15,
182,4,Oct 2 1971,Sat,Army,22,,Missouri,6,
183,4,Oct 2 1971,Sat,(5) Auburn,38,,Kentucky,6,
184,4,Oct 2 1971,Sat,Boston College,24,@,Richmond,0,
185,4,Oct 2 1971,Sat,Bowling Green,23,,Western Michigan,6,
186,4,Oct 2 1971,Sat,Cal State Los Angeles,29,@,Cal Poly-Pomona,25,
187,4,Oct 2 1971,Sat,California-Santa Barbara,21,@,Pacific,7,
188,4,Oct 2 1971,Sat,Cincinnati,17,@,Texas A&M,0,
189,4,Oct 2 1971,Sat,Colgate,28,@,Yale,21,
190,4,Oct 2 1971,Sat,(6) Colorado,31,,Kansas State,21,
191,4,Oct 2 1971,Sat,Columbia,22,,Princeton,20,
192,4,Oct 2 1971,Sat,Cornell,31,@,Rutgers,17,
193,4,Oct 2 1971,Sat,Dartmouth,28,,Holy Cross,9,
194,4,Oct 2 1971,Sat,Delaware,23,,Villanova,15,
195,4,Oct 2 1971,Sat,Drake,38,@,Northern Arizona,13,
196,4,Oct 2 1971,Sat,(19) Duke,9,@,(10) Stanford,3,
197,4,Oct 2 1971,Sat,East Carolina,31,,Citadel,25,
198,4,Oct 2 1971,Sat,Florida State,17,@,Virginia Tech,3,
199,4,Oct 2 1971,Sat,Fresno State,19,,Hawaii,8,
200,4,Oct 2 1971,Sat,Furman,14,,Virginia Military Institute,0,
201,4,Oct 2 1971,Sat,(11) Georgia,35,,Mississippi State,7,
202,4,Oct 2 1971,Sat,Georgia Tech,24,,Clemson,14,
203,4,Oct 2 1971,Sat,Harvard,17,,Northeastern,7,
204,4,Oct 2 1971,Sat,Houston,34,,San Jose State,20,
205,4,Oct 2 1971,Sat,Idaho,21,@,Montana,12,
206,4,Oct 2 1971,Sat,Iowa State,17,@,Kent State,14,
207,4,Oct 2 1971,Sat,Long Beach State,34,,Cal State Northridge,7,
208,4,Oct 2 1971,Sat,(16) Louisiana State,38,,Rice,3,
209,4,Oct 2 1971,Sat,Louisville,41,,Dayton,13,
210,4,Oct 2 1971,Sat,Miami (OH),66,,Marshall,6,
211,4,Oct 2 1971,Sat,(2) Michigan,46,,Navy,0,
212,4,Oct 2 1971,Sat,Middle Tennessee State,23,@,Chattanooga,13,
213,4,Oct 2 1971,Sat,Minnesota,38,,Kansas,20,
214,4,Oct 2 1971,Sat,(1) Nebraska,42,,Utah State,6,
215,4,Oct 2 1971,Sat,(20) North Carolina,27,@,North Carolina State,7,
216,4,Oct 2 1971,Sat,Northwestern,24,,Wisconsin,11,
217,4,Oct 2 1971,Sat,(4) Notre Dame,14,,Michigan State,2,
218,4,Oct 2 1971,Sat,(14) Ohio State,35,,California,3,
219,4,Oct 2 1971,Sat,(8) Oklahoma,33,,(17) Southern California,20,
220,4,Oct 2 1971,Sat,Oregon State,34,@,UCLA,17,
221,4,Oct 2 1971,Sat,(9) Penn State,16,,Air Force,14,
222,4,Oct 2 1971,Sat,Pennsylvania,17,,Brown,16,
223,4,Oct 2 1971,Sat,Purdue,45,,Iowa,13,
224,4,Oct 2 1971,Sat,Quantico Marines,24,@,Xavier,6,
225,4,Oct 2 1971,Sat,San Diego State,30,,Northern Illinois,10,
226,4,Oct 2 1971,Sat,South Carolina,7,@,Memphis,3,
227,4,Oct 2 1971,Sat,Southern Methodist,28,,New Mexico State,25,
228,4,Oct 2 1971,Sat,Syracuse,7,@,Indiana,0,
229,4,Oct 2 1971,Sat,Tampa,49,@,Youngstown State,0,
230,4,Oct 2 1971,Sat,Temple,34,,Boston University,10,
231,4,Oct 2 1971,Sat,(12) Tennessee,20,@,Florida,13,
232,4,Oct 2 1971,Sat,(3) Texas,35,,Oregon,7,
233,4,Oct 2 1971,Sat,Texas Tech,13,@,Arizona,10,
234,4,Oct 2 1971,Sat,Toledo,31,,Ohio,28,
235,4,Oct 2 1971,Sat,Tulsa,17,@,West Texas State,13,
236,4,Oct 2 1971,Sat,Virginia,27,,Vanderbilt,23,
237,4,Oct 2 1971,Sat,Wake Forest,18,@,Maryland,14,
238,4,Oct 2 1971,Sat,(15) Washington,52,@,Illinois,14,
239,4,Oct 2 1971,Sat,Washington State,34,@,Utah,12,
240,4,Oct 2 1971,Sat,West Virginia,20,,Pittsburgh,9,
241,4,Oct 2 1971,Sat,Wichita State,26,@,Southern Illinois,24,
242,4,Oct 2 1971,Sat,William & Mary,14,@,Tulane,3,
243,4,Oct 2 1971,Sat,Wyoming,17,,Colorado State,6,
244,5,Oct 8 1971,Fri,San Jose State,30,@,Long Beach State,28,
245,5,Oct 9 1971,Sat,Air Force,30,,Southern Methodist,0,
246,5,Oct 9 1971,Sat,Akron,20,@,North Texas,6,
247,5,Oct 9 1971,Sat,(6) Alabama,42,@,Vanderbilt,0,
248,5,Oct 9 1971,Sat,(12) Arizona State,42,@,Colorado State,0,
249,5,Oct 9 1971,Sat,(17) Arkansas,35,@,Baylor,7,
250,5,Oct 9 1971,Sat,(4) Auburn,27,,Southern Mississippi,14,
251,5,Oct 9 1971,Sat,Boston College,23,,Villanova,7,
252,5,Oct 9 1971,Sat,Cal State Northridge,15,@,California-Santa Barbara,14,
253,5,Oct 9 1971,Sat,California,30,,Oregon State,27,
254,5,Oct 9 1971,Sat,Cincinnati,30,,Xavier,7,
255,5,Oct 9 1971,Sat,Citadel,25,@,Virginia Military Institute,24,
256,5,Oct 9 1971,Sat,Clemson,3,@,(14) Duke,0,
257,5,Oct 9 1971,Sat,(5) Colorado,24,@,Iowa State,14,
258,5,Oct 9 1971,Sat,Cornell,19,,Princeton,8,
259,5,Oct 9 1971,Sat,Dartmouth,19,,Pennsylvania,3,
260,5,Oct 9 1971,Sat,Davidson,20,@,Bucknell,8,
261,5,Oct 9 1971,Sat,Drake,28,,Northern Iowa,0,
262,5,Oct 9 1971,Sat,Florida State,27,,Mississippi State,9,
263,5,Oct 9 1971,Sat,Fresno State,13,@,Cal Poly,10,
264,5,Oct 9 1971,Sat,Furman,21,,Western Carolina,14,
265,5,Oct 9 1971,Sat,(10) Georgia,38,@,Mississippi,7,
266,5,Oct 9 1971,Sat,Harvard,21,,Columbia,19,
267,5,Oct 9 1971,Sat,Hawaii,26,,Cal State Los Angeles,0,
268,5,Oct 9 1971,Sat,Holy Cross,28,,Colgate,14,
269,5,Oct 9 1971,Sat,Idaho,40,,Idaho State,3,
270,5,Oct 9 1971,Sat,Kansas,39,,Kansas State,13,
271,5,Oct 9 1971,Sat,Lehigh,35,@,Rutgers,14,
272,5,Oct 9 1971,Sat,(16) Louisiana State,48,,Florida,7,
273,5,Oct 9 1971,Sat,Louisiana-Monroe,27,@,Chattanooga,21,
274,5,Oct 9 1971,Sat,Louisville,26,@,Memphis,20,
275,5,Oct 9 1971,Sat,(2) Michigan,24,@,Michigan State,13,
276,5,Oct 9 1971,Sat,(1) Nebraska,36,@,Missouri,0,
277,5,Oct 9 1971,Sat,New Mexico State,35,@,New Mexico,35,
278,5,Oct 9 1971,Sat,North Carolina State,21,,Wake Forest,14,
279,5,Oct 9 1971,Sat,Northern Illinois,37,,Marshall,18,
280,5,Oct 9 1971,Sat,Northwestern,28,@,Iowa,3,
281,5,Oct 9 1971,Sat,(7) Notre Dame,17,@,Miami (FL),0,
282,5,Oct 9 1971,Sat,Ohio,35,@,Kentucky,6,
283,5,Oct 9 1971,Sat,(15) Ohio State,24,@,Illinois,10,
284,5,Oct 9 1971,Sat,(8) Oklahoma,48,N,(3) Texas,27,
285,5,Oct 9 1971,Sat,Oklahoma State,14,@,Texas Christian,14,
286,5,Oct 9 1971,Sat,Oregon,28,@,Southern California,23,
287,5,Oct 9 1971,Sat,(9) Penn State,42,,Army,0,
288,5,Oct 9 1971,Sat,Pittsburgh,36,,Navy,35,
289,5,Oct 9 1971,Sat,Purdue,27,,Minnesota,13,
290,5,Oct 9 1971,Sat,Richmond,14,@,East Carolina,7,
291,5,Oct 9 1971,Sat,San Diego State,14,,Pacific,7,
292,5,Oct 9 1971,Sat,South Carolina,34,,Virginia,14,
293,5,Oct 9 1971,Sat,(19) Stanford,17,@,(11) Washington,6,
294,5,Oct 9 1971,Sat,Syracuse,21,@,Maryland,13,
295,5,Oct 9 1971,Sat,Tampa,47,,Dayton,14,
296,5,Oct 9 1971,Sat,Temple,38,@,Connecticut,0,
297,5,Oct 9 1971,Sat,(13) Tennessee,10,,Georgia Tech,6,
298,5,Oct 9 1971,Sat,Texas Tech,28,,Texas A&M,7,
299,5,Oct 9 1971,Sat,Texas-Arlington,13,@,West Texas State,0,
300,5,Oct 9 1971,Sat,(20) Toledo,24,@,Bowling Green,7,
301,5,Oct 9 1971,Sat,Tulane,37,@,(18) North Carolina,29,
302,5,Oct 9 1971,Sat,Tulsa,46,,Virginia Tech,39,
303,5,Oct 9 1971,Sat,UCLA,34,@,Washington State,21,
304,5,Oct 9 1971,Sat,Utah,32,@,Texas-El Paso,10,
305,5,Oct 9 1971,Sat,Utah State,29,,Brigham Young,7,
306,5,Oct 9 1971,Sat,West Virginia,28,@,William & Mary,23,
307,5,Oct 9 1971,Sat,Western Michigan,31,,Kent State,0,
308,5,Oct 9 1971,Sat,Wisconsin,35,,Indiana,29,
309,5,Oct 9 1971,Sat,Wyoming,14,,Arizona,3,
310,5,Oct 9 1971,Sat,Yale,17,@,Brown,10,
311,6,Oct 15 1971,Fri,Houston,42,,Villanova,9,
312,6,Oct 15 1971,Fri,Miami (FL),31,,Navy,16,
313,6,Oct 16 1971,Sat,Air Force,20,,Army,7,
314,6,Oct 16 1971,Sat,(4) Alabama,32,,(14) Tennessee,15,
315,6,Oct 16 1971,Sat,(16) Arkansas,31,,(10) Texas,7,
316,6,Oct 16 1971,Sat,(5) Auburn,31,@,Georgia Tech,14,
317,6,Oct 16 1971,Sat,Bowling Green,46,@,Kent State,33,
318,6,Oct 16 1971,Sat,Brigham Young,35,@,Wyoming,17,
319,6,Oct 16 1971,Sat,California,24,@,Washington State,23,
320,6,Oct 16 1971,Sat,Chattanooga,28,,East Tennessee State,14,
321,6,Oct 16 1971,Sat,Cincinnati,20,,Wichita State,7,
322,6,Oct 16 1971,Sat,Clemson,32,@,Virginia,15,
323,6,Oct 16 1971,Sat,Columbia,15,,Yale,14,
324,6,Oct 16 1971,Sat,Cornell,21,,Harvard,16,
325,6,Oct 16 1971,Sat,Dartmouth,10,@,Brown,7,
326,6,Oct 16 1971,Sat,Dayton,13,@,Marshall,0,
327,6,Oct 16 1971,Sat,Delaware,48,,Rutgers,7,
328,6,Oct 16 1971,Sat,Duke,41,,North Carolina State,13,
329,6,Oct 16 1971,Sat,Florida,17,,(19) Florida State,15,
330,6,Oct 16 1971,Sat,Furman,41,,Davidson,6,
331,6,Oct 16 1971,Sat,(8) Georgia,24,@,Vanderbilt,0,
332,6,Oct 16 1971,Sat,Hawaii,32,,Santa Clara,14,
333,6,Oct 16 1971,Sat,Holy Cross,28,,Boston University,14,
334,6,Oct 16 1971,Sat,Idaho,13,@,Pacific,12,
335,6,Oct 16 1971,Sat,Iowa State,24,@,Kansas State,0,
336,6,Oct 16 1971,Sat,Lafayette,17,@,Pennsylvania,15,
337,6,Oct 16 1971,Sat,Long Beach State,36,,Cal State Los Angeles,7,
338,6,Oct 16 1971,Sat,Louisiana,16,@,Texas-Arlington,0,
339,6,Oct 16 1971,Sat,(12) Louisiana State,17,@,Kentucky,13,
340,6,Oct 16 1971,Sat,(3) Michigan,35,,Illinois,6,
341,6,Oct 16 1971,Sat,Minnesota,19,@,Iowa,14,
342,6,Oct 16 1971,Sat,Mississippi,20,,Southern Mississippi,6,
343,6,Oct 16 1971,Sat,Mississippi State,24,,Lamar,7,
344,6,Oct 16 1971,Sat,(1) Nebraska,55,,Kansas,0,
345,6,Oct 16 1971,Sat,New Mexico,21,@,San Jose State,21,
346,6,Oct 16 1971,Sat,North Texas,20,,Louisville,17,
347,6,Oct 16 1971,Sat,Northern Illinois,22,@,West Texas State,19,
348,6,Oct 16 1971,Sat,(7) Notre Dame,16,,North Carolina,0,
349,6,Oct 16 1971,Sat,Ohio,3,@,Miami (OH),0,
350,6,Oct 16 1971,Sat,(13) Ohio State,27,@,Indiana,7,
351,6,Oct 16 1971,Sat,(2) Oklahoma,45,,(6) Colorado,17,
352,6,Oct 16 1971,Sat,Oklahoma State,37,@,Missouri,16,
353,6,Oct 16 1971,Sat,Oregon,23,,(18) Washington,21,
354,6,Oct 16 1971,Sat,Oregon State,24,,(11) Arizona State,18,
355,6,Oct 16 1971,Sat,(9) Penn State,31,@,Syracuse,0,
356,6,Oct 16 1971,Sat,Presbyterian,24,@,Citadel,23,
357,6,Oct 16 1971,Sat,Princeton,35,,Colgate,12,
358,6,Oct 16 1971,Sat,(20) Purdue,21,@,Northwestern,20,
359,6,Oct 16 1971,Sat,Richmond,21,,Virginia Military Institute,6,
360,6,Oct 16 1971,Sat,San Diego State,27,@,California-Santa Barbara,23,
361,6,Oct 16 1971,Sat,South Carolina,35,,Maryland,6,
362,6,Oct 16 1971,Sat,Southern Methodist,16,@,Rice,10,
363,6,Oct 16 1971,Sat,(15) Stanford,33,@,Southern California,18,
364,6,Oct 16 1971,Sat,Tampa,36,@,Drake,2,
365,6,Oct 16 1971,Sat,Temple,38,,Xavier,0,
366,6,Oct 16 1971,Sat,Texas Christian,14,,Texas A&M,3,
367,6,Oct 16 1971,Sat,Texas Tech,14,,Boston College,6,
368,6,Oct 16 1971,Sat,Texas-El Paso,14,@,New Mexico State,7,
369,6,Oct 16 1971,Sat,(17) Toledo,35,,Western Michigan,24,
370,6,Oct 16 1971,Sat,Tulane,33,,Pittsburgh,8,
371,6,Oct 16 1971,Sat,UCLA,28,@,Arizona,12,
372,6,Oct 16 1971,Sat,Utah,42,,Colorado State,16,
373,6,Oct 16 1971,Sat,Utah State,7,,Memphis,6,
374,6,Oct 16 1971,Sat,Virginia Tech,41,,William & Mary,30,
375,6,Oct 16 1971,Sat,Wake Forest,51,,Tulsa,21,
376,6,Oct 16 1971,Sat,West Virginia,44,,East Carolina,21,
377,6,Oct 16 1971,Sat,Wisconsin,31,,Michigan State,28,
378,7,Oct 22 1971,Fri,San Diego State,36,,Utah State,20,
379,7,Oct 23 1971,Sat,(20) Air Force,17,@,Colorado State,12,
380,7,Oct 23 1971,Sat,(4) Alabama,34,,Houston,20,
381,7,Oct 23 1971,Sat,Arizona,14,,Utah,3,
382,7,Oct 23 1971,Sat,(14) Arizona State,60,@,New Mexico,28,
383,7,Oct 23 1971,Sat,(9) Arkansas,60,,North Texas,21,
384,7,Oct 23 1971,Sat,Army,14,,Virginia,9,
385,7,Oct 23 1971,Sat,(5) Auburn,35,,Clemson,13,
386,7,Oct 23 1971,Sat,Ball State,10,@,Northern Illinois,10,
