Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
386,7,Oct 25 1969,Sat,(16) Wyoming,16,,San Jose State,7,
387,7,Oct 25 1969,Sat,Yale,17,,Cornell,0,
388,8,Nov 1 1969,Sat,(19) Air Force,13,@,Army,6,
389,8,Nov 1 1969,Sat,Alabama,23,@,Mississippi State,19,
390,8,Nov 1 1969,Sat,Arizona State,30,,(15) Wyoming,14,
391,8,Nov 1 1969,Sat,(4) Arkansas,35,,Texas A&M,13,
392,8,Nov 1 1969,Sat,(17) Auburn,38,,(7) Florida,12,
393,8,Nov 1 1969,Sat,Brigham Young,31,,Arizona,21,
394,8,Nov 1 1969,Sat,Buffalo,33,,Temple,0,
395,8,Nov 1 1969,Sat,Clemson,40,,Maryland,0,
396,8,Nov 1 1969,Sat,Colgate,14,@,Lehigh,14,
397,8,Nov 1 1969,Sat,Cornell,10,,Columbia,3,
398,8,Nov 1 1969,Sat,Dartmouth,42,@,Yale,21,
399,8,Nov 1 1969,Sat,Davidson,59,,Virginia Military Institute,6,
400,8,Nov 1 1969,Sat,Dayton,32,,Xavier,14,
401,8,Nov 1 1969,Sat,Delaware,44,,Rutgers,0,
402,8,Nov 1 1969,Sat,East Carolina,24,,Furman,21,
403,8,Nov 1 1969,Sat,Florida State,34,,South Carolina,9,
404,8,Nov 1 1969,Sat,Georgia Tech,20,,Duke,7,
405,8,Nov 1 1969,Sat,Harvard,20,@,Pennsylvania,6,
406,8,Nov 1 1969,Sat,Hawaii,52,,Cal State Los Angeles,28,
407,8,Nov 1 1969,Sat,Houston,38,,Miami (FL),36,
408,8,Nov 1 1969,Sat,Indiana,16,@,Michigan State,0,
409,8,Nov 1 1969,Sat,Kent State,35,,Louisville,6,
410,8,Nov 1 1969,Sat,Long Beach State,22,@,Cal Poly,20,
411,8,Nov 1 1969,Sat,Marshall,21,,Bowling Green,16,
412,8,Nov 1 1969,Sat,Memphis,42,,Tulsa,24,
413,8,Nov 1 1969,Sat,(20) Michigan,35,,Wisconsin,7,
414,8,Nov 1 1969,Sat,Minnesota,35,@,Iowa,8,
415,8,Nov 1 1969,Sat,Mississippi,26,,(8) Louisiana State,23,
416,8,Nov 1 1969,Sat,(14) Missouri,41,,(12) Kansas State,38,
417,8,Nov 1 1969,Sat,Nebraska,20,,(18) Colorado,7,
418,8,Nov 1 1969,Sat,New Mexico,27,@,San Jose State,24,
419,8,Nov 1 1969,Sat,North Carolina,12,@,Virginia,0,
420,8,Nov 1 1969,Sat,North Texas,31,@,Cincinnati,30,
421,8,Nov 1 1969,Sat,(10) Notre Dame,47,,Navy,0,
422,8,Nov 1 1969,Sat,Ohio,22,,Western Michigan,17,
423,8,Nov 1 1969,Sat,(1) Ohio State,35,@,Northwestern,6,
424,8,Nov 1 1969,Sat,Oklahoma,37,,Iowa State,14,
425,8,Nov 1 1969,Sat,Oklahoma State,28,@,Kansas,25,
426,8,Nov 1 1969,Sat,Oregon,58,,Idaho,14,
427,8,Nov 1 1969,Sat,Pacific,27,@,Washington State,20,
428,8,Nov 1 1969,Sat,(5) Penn State,38,,Boston College,16,
429,8,Nov 1 1969,Sat,Pittsburgh,21,,Syracuse,20,
430,8,Nov 1 1969,Sat,Princeton,33,,Brown,6,
431,8,Nov 1 1969,Sat,(13) Purdue,49,@,Illinois,22,
432,8,Nov 1 1969,Sat,Richmond,45,,Citadel,18,
433,8,Nov 1 1969,Sat,San Diego State,48,@,Fresno State,20,
434,8,Nov 1 1969,Sat,Santa Clara,27,@,California-Santa Barbara,7,
435,8,Nov 1 1969,Sat,(6) Southern California,14,@,California,9,
436,8,Nov 1 1969,Sat,Southern Mississippi,24,@,Louisiana Tech,23,
437,8,Nov 1 1969,Sat,(16) Stanford,33,@,Oregon State,0,
438,8,Nov 1 1969,Sat,(3) Tennessee,17,@,(11) Georgia,3,
439,8,Nov 1 1969,Sat,(2) Texas,45,@,Southern Methodist,14,
440,8,Nov 1 1969,Sat,Texas Christian,31,@,Baylor,14,
441,8,Nov 1 1969,Sat,Texas Tech,24,,Rice,14,
442,8,Nov 1 1969,Sat,Texas-El Paso,17,@,Colorado State,16,
443,8,Nov 1 1969,Sat,Toledo,14,@,Miami (OH),10,
444,8,Nov 1 1969,Sat,(9) UCLA,57,,Washington,14,
445,8,Nov 1 1969,Sat,Utah,27,,Utah State,7,
446,8,Nov 1 1969,Sat,Vanderbilt,26,@,Tulane,23,
447,8,Nov 1 1969,Sat,Virginia Tech,48,N,William & Mary,7,
448,8,Nov 1 1969,Sat,West Texas State,41,@,Texas-Arlington,7,
449,8,Nov 1 1969,Sat,West Virginia,7,@,Kentucky,6,
450,9,Nov 7 1969,Fri,Miami (FL),30,,Navy,10,
451,9,Nov 8 1969,Sat,(19) Air Force,38,,Utah State,13,
452,9,Nov 8 1969,Sat,Arizona State,48,@,New Mexico,17,
453,9,Nov 8 1969,Sat,(4) Arkansas,30,@,Rice,6,
454,9,Nov 8 1969,Sat,Army,17,@,Oregon,17,
455,9,Nov 8 1969,Sat,(11) Auburn,52,,Mississippi State,13,
456,9,Nov 8 1969,Sat,Bowling Green,23,@,Ohio,16,
457,9,Nov 8 1969,Sat,Brigham Young,21,,San Jose State,3,
458,9,Nov 8 1969,Sat,Buffalo,35,@,Boston College,21,
459,9,Nov 8 1969,Sat,California-Santa Barbara,28,,Cal State Los Angeles,6,
460,9,Nov 8 1969,Sat,Cincinnati,31,@,Louisville,21,
461,9,Nov 8 1969,Sat,Citadel,40,,Maine,28,
462,9,Nov 8 1969,Sat,Colgate,28,,Bucknell,7,
463,9,Nov 8 1969,Sat,Colorado,17,@,Kansas,14,
464,9,Nov 8 1969,Sat,Connecticut,28,,Rutgers,22,
465,9,Nov 8 1969,Sat,Cornell,14,,Brown,7,
466,9,Nov 8 1969,Sat,Dartmouth,37,@,Columbia,7,
467,9,Nov 8 1969,Sat,Davidson,42,@,East Carolina,27,
468,9,Nov 8 1969,Sat,Dayton,27,@,Villanova,20,
469,9,Nov 8 1969,Sat,Duke,34,,Clemson,27,
470,9,Nov 8 1969,Sat,Florida State,10,@,Virginia Tech,10,
471,9,Nov 8 1969,Sat,(16) Georgia,13,N,(13) Florida,13,
472,9,Nov 8 1969,Sat,Houston,47,@,Tulsa,14,
473,9,Nov 8 1969,Sat,Iowa,28,@,Indiana,17,
474,9,Nov 8 1969,Sat,Long Beach State,37,,Fresno State,7,
475,9,Nov 8 1969,Sat,(12) Louisiana State,20,,Alabama,15,
476,9,Nov 8 1969,Sat,Marshall,31,@,Kent State,20,
477,9,Nov 8 1969,Sat,Memphis,37,,Southern Mississippi,7,
478,9,Nov 8 1969,Sat,Miami (OH),34,@,Maryland,21,
479,9,Nov 8 1969,Sat,(18) Michigan,57,@,Illinois,0,
480,9,Nov 8 1969,Sat,Minnesota,28,,Northwestern,21,
481,9,Nov 8 1969,Sat,(17) Mississippi,21,,Chattanooga,0,
482,9,Nov 8 1969,Sat,(9) Missouri,44,,(20) Oklahoma,10,
483,9,Nov 8 1969,Sat,(20) Nebraska,17,,Iowa State,3,
484,9,Nov 8 1969,Sat,New Mexico State,41,@,Texas-El Paso,38,
485,9,Nov 8 1969,Sat,North Carolina,61,,Virginia Military Institute,11,
486,9,Nov 8 1969,Sat,North Texas,47,,Wichita State,0,
487,9,Nov 8 1969,Sat,(8) Notre Dame,49,@,Pittsburgh,7,
488,9,Nov 8 1969,Sat,(1) Ohio State,62,,Wisconsin,7,
489,9,Nov 8 1969,Sat,Oklahoma State,28,,(15) Kansas State,19,
490,9,Nov 8 1969,Sat,Oregon State,35,@,California,3,
491,9,Nov 8 1969,Sat,Princeton,51,@,Harvard,20,
492,9,Nov 8 1969,Sat,(10) Purdue,41,,Michigan State,13,
493,9,Nov 8 1969,Sat,Richmond,37,,Furman,0,
494,9,Nov 8 1969,Sat,San Diego State,58,,Pacific,32,
495,9,Nov 8 1969,Sat,(6) Southern California,28,,Washington State,7,
496,9,Nov 8 1969,Sat,(14) Stanford,21,@,Washington,7,
497,9,Nov 8 1969,Sat,Syracuse,23,,Arizona,0,
498,9,Nov 8 1969,Sat,(3) Tennessee,29,,South Carolina,14,
499,9,Nov 8 1969,Sat,(2) Texas,56,,Baylor,14,
500,9,Nov 8 1969,Sat,Texas A&M,20,,Southern Methodist,10,
501,9,Nov 8 1969,Sat,Texas Christian,35,,Texas Tech,26,
502,9,Nov 8 1969,Sat,Toledo,35,@,Northern Illinois,21,
503,9,Nov 8 1969,Sat,Tulane,14,,Georgia Tech,7,
504,9,Nov 8 1969,Sat,Utah,34,,Wyoming,10,
505,9,Nov 8 1969,Sat,Vanderbilt,42,,Kentucky,6,
506,9,Nov 8 1969,Sat,Wake Forest,23,@,Virginia,21,
507,9,Nov 8 1969,Sat,Weber State,28,,Idaho,7,
508,9,Nov 8 1969,Sat,West Texas State,28,@,Western Michigan,20,
509,9,Nov 8 1969,Sat,West Virginia,31,@,William & Mary,0,
510,9,Nov 8 1969,Sat,Yale,21,,Pennsylvania,3,
511,10,Nov 15 1969,Sat,Alabama,42,,Miami (FL),6,
512,10,Nov 15 1969,Sat,Arizona,17,,Utah,16,
513,10,Nov 15 1969,Sat,Arizona State,42,@,Texas-El Paso,19,
514,10,Nov 15 1969,Sat,(4) Arkansas,28,@,Southern Methodist,15,
515,10,Nov 15 1969,Sat,(11) Auburn,16,@,(16) Georgia,3,
516,10,Nov 15 1969,Sat,Boston College,49,,Virginia Military Institute,32,
517,10,Nov 15 1969,Sat,Brigham Young,21,@,Utah State,3,
518,10,Nov 15 1969,Sat,Brown,24,,Harvard,17,
519,10,Nov 15 1969,Sat,California,31,,San Jose State,7,
520,10,Nov 15 1969,Sat,California-Santa Barbara,9,@,Cal Poly,7,
521,10,Nov 15 1969,Sat,Citadel,37,,Furman,21,
522,10,Nov 15 1969,Sat,Colgate,14,@,Lafayette,10,
523,10,Nov 15 1969,Sat,Colorado,17,,Oklahoma State,14,
524,10,Nov 15 1969,Sat,Colorado State,31,,Idaho,21,
525,10,Nov 15 1969,Sat,Dartmouth,24,,Cornell,7,
526,10,Nov 15 1969,Sat,(15) Florida,31,,Kentucky,6,
527,10,Nov 15 1969,Sat,Fresno State,27,,Northern Arizona,18,
528,10,Nov 15 1969,Sat,(18) Houston,34,@,North Carolina State,13,
529,10,Nov 15 1969,Sat,Kent State,17,,Miami (OH),14,
530,10,Nov 15 1969,Sat,Long Beach State,42,,Cal State Los Angeles,0,
531,10,Nov 15 1969,Sat,(12) Louisiana State,61,,Mississippi State,6,
532,10,Nov 15 1969,Sat,Louisville,13,,Wichita State,7,
533,10,Nov 15 1969,Sat,Marshall,38,,East Carolina,7,
534,10,Nov 15 1969,Sat,Memphis,28,@,Florida State,26,
535,10,Nov 15 1969,Sat,(14) Michigan,51,@,Iowa,6,
536,10,Nov 15 1969,Sat,Minnesota,14,@,Michigan State,10,
537,10,Nov 15 1969,Sat,(18) Mississippi,38,,(3) Tennessee,0,
538,10,Nov 15 1969,Sat,(8) Missouri,40,@,Iowa State,13,
539,10,Nov 15 1969,Sat,(17) Nebraska,10,@,Kansas State,7,
540,10,Nov 15 1969,Sat,New Mexico,24,,Wyoming,12,
541,10,Nov 15 1969,Sat,North Carolina,32,,Clemson,15,
542,10,Nov 15 1969,Sat,North Texas,42,,Tulsa,16,
543,10,Nov 15 1969,Sat,Northwestern,30,,Indiana,27,
544,10,Nov 15 1969,Sat,(9) Notre Dame,38,@,Georgia Tech,20,
545,10,Nov 15 1969,Sat,Ohio,46,,Cincinnati,6,
546,10,Nov 15 1969,Sat,(1) Ohio State,42,,(10) Purdue,14,
547,10,Nov 15 1969,Sat,Oklahoma,31,,Kansas,15,
548,10,Nov 15 1969,Sat,Oregon State,38,,Washington State,3,
549,10,Nov 15 1969,Sat,Pacific,40,@,Santa Clara,15,
550,10,Nov 15 1969,Sat,(5) Penn State,48,,Maryland,0,
551,10,Nov 15 1969,Sat,Pennsylvania,17,@,Columbia,7,
552,10,Nov 15 1969,Sat,Pittsburgh,15,@,Army,6,
553,10,Nov 15 1969,Sat,Rice,7,,Texas A&M,6,
554,10,Nov 15 1969,Sat,San Diego State,70,,New Mexico State,21,
555,10,Nov 15 1969,Sat,South Carolina,24,@,Wake Forest,6,
556,10,Nov 15 1969,Sat,(6) Southern California,16,@,Washington,7,
557,10,Nov 15 1969,Sat,(13) Stanford,47,,(20) Air Force,34,
558,10,Nov 15 1969,Sat,Syracuse,15,@,Navy,0,
559,10,Nov 15 1969,Sat,(2) Texas,69,,Texas Christian,7,
560,10,Nov 15 1969,Sat,Texas Tech,41,,Baylor,7,
561,10,Nov 15 1969,Sat,Toledo,20,,Dayton,0,
562,10,Nov 15 1969,Sat,Tulane,31,,Virginia,0,
563,10,Nov 15 1969,Sat,(7) UCLA,13,@,Oregon,10,
564,10,Nov 15 1969,Sat,Villanova,35,,William & Mary,21,
565,10,Nov 15 1969,Sat,Virginia Tech,48,N,Duke,12,
566,10,Nov 15 1969,Sat,West Texas State,28,,Bowling Green,12,
567,10,Nov 15 1969,Sat,West Virginia,33,,Richmond,21,
568,10,Nov 15 1969,Sat,Western Michigan,31,@,Northern Illinois,22,
569,10,Nov 15 1969,Sat,Wisconsin,55,,Illinois,14,
570,10,Nov 15 1969,Sat,Wofford,28,@,Davidson,27,
571,10,Nov 15 1969,Sat,Xavier,9,,Quantico Marines,7,
572,10,Nov 15 1969,Sat,Yale,17,@,Princeton,14,
573,11,Nov 21 1969,Fri,Chattanooga,10,@,Citadel,5,
574,11,Nov 21 1969,Fri,Miami (FL),49,,Wake Forest,7,
575,11,Nov 22 1969,Sat,Arizona State,79,,Colorado State,7,
576,11,Nov 22 1969,Sat,Boston College,35,,Massachusetts,30,
577,11,Nov 22 1969,Sat,Bowling Green,38,,Northern Illinois,23,
578,11,Nov 22 1969,Sat,Buffalo,24,@,Villanova,14,
579,11,Nov 22 1969,Sat,California-Santa Barbara,21,@,Hawaii,16,
580,11,Nov 22 1969,Sat,Colorado,45,,Kansas State,32,
581,11,Nov 22 1969,Sat,Columbia,18,@,Brown,3,
582,11,Nov 22 1969,Sat,Cornell,28,@,Pennsylvania,14,
583,11,Nov 22 1969,Sat,Duke,17,,North Carolina,13,
584,11,Nov 22 1969,Sat,Florida State,33,,North Carolina State,22,
585,11,Nov 22 1969,Sat,Fresno State,28,,Portland State,22,
586,11,Nov 22 1969,Sat,(19) Houston,41,,Wyoming,14,
587,11,Nov 22 1969,Sat,Iowa,40,@,Illinois,0,
588,11,Nov 22 1969,Sat,Long Beach State,41,,San Francisco State,0,
589,11,Nov 22 1969,Sat,(10) Louisiana State,27,,Tulane,0,
590,11,Nov 22 1969,Sat,Maryland,17,,Virginia,14,
591,11,Nov 22 1969,Sat,Memphis,69,,Louisville,19,
592,11,Nov 22 1969,Sat,Miami (OH),36,@,Cincinnati,20,
593,11,Nov 22 1969,Sat,(12) Michigan,24,,(1) Ohio State,12,
594,11,Nov 22 1969,Sat,Michigan State,39,@,Northwestern,7,
595,11,Nov 22 1969,Sat,Minnesota,35,,Wisconsin,10,
596,11,Nov 22 1969,Sat,Mississippi College,21,@,Furman,19,
597,11,Nov 22 1969,Sat,(7) Missouri,69,@,Kansas,21,
598,11,Nov 22 1969,Sat,(16) Nebraska,44,@,Oklahoma,14,
599,11,Nov 22 1969,Sat,New Mexico,24,@,New Mexico State,21,
600,11,Nov 22 1969,Sat,(8) Notre Dame,13,,Air Force,6,
601,11,Nov 22 1969,Sat,Ohio,38,@,Marshall,35,
602,11,Nov 22 1969,Sat,Oklahoma State,35,@,Iowa State,0,
603,11,Nov 22 1969,Sat,Oregon State,10,@,Oregon,7,
604,11,Nov 22 1969,Sat,(4) Penn State,27,@,Pittsburgh,7,
605,11,Nov 22 1969,Sat,Princeton,35,,Dartmouth,7,
606,11,Nov 22 1969,Sat,(17) Purdue,44,@,Indiana,21,
607,11,Nov 22 1969,Sat,Richmond,28,@,William & Mary,17,
608,11,Nov 22 1969,Sat,Rutgers,48,,Colgate,12,
609,11,Nov 22 1969,Sat,San Diego State,42,,North Texas,24,
610,11,Nov 22 1969,Sat,San Jose State,15,,Pacific,12,
611,11,Nov 22 1969,Sat,South Carolina,27,,Clemson,13,
612,11,Nov 22 1969,Sat,(5) Southern California,14,,(6) UCLA,12,
613,11,Nov 22 1969,Sat,Southern Methodist,12,@,Baylor,6,
614,11,Nov 22 1969,Sat,Southern Mississippi,14,@,East Carolina,7,
615,11,Nov 22 1969,Sat,(14) Stanford,29,,California,28,
616,11,Nov 22 1969,Sat,Tampa,53,,Cal State Los Angeles,0,
617,11,Nov 22 1969,Sat,(9) Tennessee,31,@,Kentucky,26,
618,11,Nov 22 1969,Sat,Texas Christian,21,,Rice,17,
619,11,Nov 22 1969,Sat,(20) Toledo,35,@,Xavier,0,
620,11,Nov 22 1969,Sat,Utah,16,@,Brigham Young,6,
621,11,Nov 22 1969,Sat,Utah State,31,@,Idaho,21,
622,11,Nov 22 1969,Sat,Vanderbilt,63,,Davidson,8,
623,11,Nov 22 1969,Sat,Washington,30,,Washington State,21,
624,11,Nov 22 1969,Sat,(18) West Virginia,13,@,Syracuse,10,
625,11,Nov 22 1969,Sat,Wichita State,28,,Tulsa,12,
626,11,Nov 22 1969,Sat,Yale,7,,Harvard,0,
627,12,Nov 27 1969,Thu,(2) Arkansas,33,,Texas Tech,0,
628,12,Nov 27 1969,Thu,Louisville,35,@,Tulsa,29,
629,12,Nov 27 1969,Thu,(14) Mississippi,48,@,Mississippi State,22,
630,12,Nov 27 1969,Thu,New Mexico State,21,,Colorado State,20,
631,12,Nov 27 1969,Thu,(1) Texas,49,@,Texas A&M,12,
632,12,Nov 27 1969,Thu,Virginia Tech,52,N,Virginia Military Institute,0,
633,12,Nov 27 1969,Thu,Wofford,31,@,Furman,21,
634,12,Nov 29 1969,Sat,Arizona State,38,,Arizona,24,
635,12,Nov 29 1969,Sat,Army,27,N,Navy,0,
636,12,Nov 29 1969,Sat,(12) Auburn,49,N,Alabama,26,
637,12,Nov 29 1969,Sat,Boston College,35,@,Syracuse,10,
638,12,Nov 29 1969,Sat,Cal State Northridge,47,@,Cal State Los Angeles,6,
639,12,Nov 29 1969,Sat,(17) Florida,35,@,Miami (FL),16,
640,12,Nov 29 1969,Sat,Georgia Tech,6,,Georgia,0,
641,12,Nov 29 1969,Sat,(18) Houston,41,,Florida State,13,
642,12,Nov 29 1969,Sat,Oklahoma,28,@,Oklahoma State,27,
643,12,Nov 29 1969,Sat,Oregon,57,@,Hawaii,16,
644,12,Nov 29 1969,Sat,(3) Penn State,33,@,North Carolina State,8,
645,12,Nov 29 1969,Sat,Rice,34,,Baylor,6,
646,12,Nov 29 1969,Sat,San Diego State,36,,Long Beach State,32,
647,12,Nov 29 1969,Sat,Southern Mississippi,10,,West Texas State,9,
648,12,Nov 29 1969,Sat,(10) Tennessee,40,,Vanderbilt,27,
649,12,Nov 29 1969,Sat,Texas-El Paso,17,,Xavier,10,
650,13,Dec 6 1969,Sat,San Diego State,28,N,Boston University,7,Pasadena Bowl (Pasadena CA)
651,13,Dec 6 1969,Sat,(1) Texas,15,@,(2) Arkansas,14,
652,14,Dec 13 1969,Sat,Colorado,47,N,Alabama,33,Liberty Bowl (Memphis TN)
653,15,Dec 20 1969,Sat,(14) Nebraska,45,N,Georgia,6,Sun Bowl (El Paso TX)
654,16,Dec 26 1969,Fri,(20) Toledo,56,N,Davidson,33,Tangerine Bowl (Orlando FL)
655,16,Dec 27 1969,Sat,(15) Florida,14,N,(11) Tennessee,13,Gator Bowl (Jacksonville FL)
656,17,Dec 30 1969,Tue,(19) West Virginia,14,N,South Carolina,3,Peach Bowl (Atlanta GA)
657,17,Dec 31 1969,Wed,(17) Houston,36,,(12) Auburn,7,Bluebonnet Bowl (Houston TX)
658,17,Jan 1 1970,Thu,(13) Mississippi,27,N,(3) Arkansas,22,Sugar Bowl (New Orleans LA)
659,17,Jan 1 1970,Thu,(2) Penn State,10,N,(6) Missouri,3,Orange Bowl (Miami FL)
660,17,Jan 1 1970,Thu,(5) Southern California,10,,(7) Michigan,3,Rose Bowl (Pasadena CA)
661,17,Jan 1 1970,Thu,(1) Texas,21,N,(9) Notre Dame,17,Cotton Bowl (Dallas TX)
