Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
106,4,Sep 20 1986,Sat,(4) Alabama,21,@,(13) Florida,7,
107,4,Sep 20 1986,Sat,(17) Arizona,41,@,Oregon,17,
108,4,Sep 20 1986,Sat,(18) Arizona State,30,,Southern Methodist,0,
109,4,Sep 20 1986,Sat,(12) Arkansas,34,,Tulsa,17,
110,4,Sep 20 1986,Sat,Arkansas State,10,@,Mississippi,10,
111,4,Sep 20 1986,Sat,(10) Auburn,45,,East Carolina,0,
112,4,Sep 20 1986,Sat,California,31,,Washington State,21,
113,4,Sep 20 1986,Sat,Central Michigan,20,,Bowling Green,10,
114,4,Sep 20 1986,Sat,Clemson,31,@,(14) Georgia,28,
115,4,Sep 20 1986,Sat,Colorado State,46,,Northern Colorado,14,
116,4,Sep 20 1986,Sat,Duke,22,,Ohio,7,
117,4,Sep 20 1986,Sat,Eastern Michigan,24,,Akron,21,
118,4,Sep 20 1986,Sat,Georgia Tech,28,@,Virginia,14,
119,4,Sep 20 1986,Sat,Hawaii,31,,Texas-El Paso,21,
120,4,Sep 20 1986,Sat,Houston,28,@,Oklahoma State,12,
121,4,Sep 20 1986,Sat,Idaho,25,,Cal State Fullerton,17,
122,4,Sep 20 1986,Sat,Indiana,52,,Navy,29,
123,4,Sep 20 1986,Sat,Iowa,57,,Northern Illinois,3,
124,4,Sep 20 1986,Sat,Iowa State,64,,Indiana State,9,
125,4,Sep 20 1986,Sat,Kansas,16,,Utah State,13,
126,4,Sep 20 1986,Sat,Kentucky,37,,Kent State,12,
127,4,Sep 20 1986,Sat,Long Beach State,14,@,Western Michigan,13,
128,4,Sep 20 1986,Sat,Louisiana,26,@,Memphis,10,
129,4,Sep 20 1986,Sat,Louisville,45,,Western Kentucky,6,
130,4,Sep 20 1986,Sat,Maryland,24,@,West Virginia,3,
131,4,Sep 20 1986,Sat,Miami (OH),21,@,(8) Louisiana State,12,
132,4,Sep 20 1986,Sat,(3) Michigan,31,,Oregon State,12,
133,4,Sep 20 1986,Sat,Michigan State,20,,(20) Notre Dame,15,
134,4,Sep 20 1986,Sat,Morehead State,36,@,Wichita State,35,
135,4,Sep 20 1986,Sat,(6) Nebraska,59,@,Illinois,14,
136,4,Sep 20 1986,Sat,Nevada-Las Vegas,17,,Wisconsin,7,
137,4,Sep 20 1986,Sat,North Carolina,10,@,(15) Florida State,10,
138,4,Sep 20 1986,Sat,North Carolina State,42,,Wake Forest,38,
139,4,Sep 20 1986,Sat,Northwestern,25,,Army,18,
140,4,Sep 20 1986,Sat,Ohio State,13,,Colorado,10,
141,4,Sep 20 1986,Sat,(1) Oklahoma,63,,Minnesota,0,
142,4,Sep 20 1986,Sat,Pacific,41,,New Mexico State,14,
143,4,Sep 20 1986,Sat,(5) Penn State,26,@,Boston College,14,
144,4,Sep 20 1986,Sat,Pittsburgh,41,@,Purdue,26,
145,4,Sep 20 1986,Sat,Rutgers,48,,Cincinnati,28,
146,4,Sep 20 1986,Sat,Southern California,17,@,(9) Baylor,14,
147,4,Sep 20 1986,Sat,Southern Mississippi,28,N,Mississippi State,24,
148,4,Sep 20 1986,Sat,Stanford,28,,San Jose State,10,
149,4,Sep 20 1986,Sat,Temple,38,,Florida A&M,17,
150,4,Sep 20 1986,Sat,Texas,27,@,Missouri,25,
151,4,Sep 20 1986,Sat,(16) Texas A&M,48,,North Texas,28,
152,4,Sep 20 1986,Sat,Texas Christian,35,,Kansas State,22,
153,4,Sep 20 1986,Sat,Texas State,31,@,Rice,6,
154,4,Sep 20 1986,Sat,Texas Tech,14,,New Mexico,7,
155,4,Sep 20 1986,Sat,Tulane,35,@,Vanderbilt,17,
156,4,Sep 20 1986,Sat,(19) UCLA,45,@,San Diego State,14,
157,4,Sep 20 1986,Sat,Virginia Tech,26,@,Syracuse,17,
158,4,Sep 20 1986,Sat,(7) Washington,52,,(11) Brigham Young,21,
159,4,Sep 20 1986,Sat,Wyoming,23,@,Air Force,17,
160,5,Sep 27 1986,Sat,Air Force,24,,Colorado State,7,
161,5,Sep 27 1986,Sat,(10) Arizona,24,@,Colorado,21,
162,5,Sep 27 1986,Sat,(9) Arkansas,42,,New Mexico State,11,
163,5,Sep 27 1986,Sat,(8) Auburn,34,,Tennessee,8,
164,5,Sep 27 1986,Sat,Ball State,27,,Toledo,10,
165,5,Sep 27 1986,Sat,(17) Baylor,45,@,Texas Tech,14,
166,5,Sep 27 1986,Sat,Brigham Young,27,,Temple,17,
167,5,Sep 27 1986,Sat,Central Michigan,56,,Ohio,27,
168,5,Sep 27 1986,Sat,Clemson,27,@,Georgia Tech,3,
169,5,Sep 27 1986,Sat,Duke,20,,Virginia,13,
170,5,Sep 27 1986,Sat,Fresno State,34,,Louisiana Tech,10,
171,5,Sep 27 1986,Sat,Georgia,31,@,South Carolina,26,
172,5,Sep 27 1986,Sat,Indiana,41,@,Missouri,24,
173,5,Sep 27 1986,Sat,(15) Iowa,69,,Texas-El Paso,7,
174,5,Sep 27 1986,Sat,Iowa State,36,,Wichita State,14,
175,5,Sep 27 1986,Sat,Kansas,20,,Indiana State,6,
176,5,Sep 27 1986,Sat,Kent State,20,@,Eastern Michigan,16,
177,5,Sep 27 1986,Sat,Kentucky,37,@,Cincinnati,20,
178,5,Sep 27 1986,Sat,Louisville,34,,Memphis,8,
179,5,Sep 27 1986,Sat,(2) Miami (FL),28,,(1) Oklahoma,16,
180,5,Sep 27 1986,Sat,Miami (OH),24,,Bowling Green,7,
181,5,Sep 27 1986,Sat,(5) Michigan,20,,(20) Florida State,18,
182,5,Sep 27 1986,Sat,(19) Michigan State,45,,Western Michigan,10,
183,5,Sep 27 1986,Sat,Mississippi,35,,Tulane,10,
184,5,Sep 27 1986,Sat,Mississippi State,16,,Florida,10,
185,5,Sep 27 1986,Sat,Navy,41,,Lehigh,0,
186,5,Sep 27 1986,Sat,(4) Nebraska,48,,Oregon,14,
187,5,Sep 27 1986,Sat,Nevada-Las Vegas,40,,Cal State Fullerton,23,
188,5,Sep 27 1986,Sat,North Carolina State,28,@,(13) Maryland,16,
189,5,Sep 27 1986,Sat,Northwestern,37,@,Princeton,0,
190,5,Sep 27 1986,Sat,Notre Dame,41,,Purdue,9,
191,5,Sep 27 1986,Sat,Ohio State,64,,Utah,6,
192,5,Sep 27 1986,Sat,Oklahoma State,23,,Illinois State,7,
193,5,Sep 27 1986,Sat,Pacific,24,@,Minnesota,20,
194,5,Sep 27 1986,Sat,(7) Penn State,42,,East Carolina,17,
195,5,Sep 27 1986,Sat,Pittsburgh,48,,West Virginia,16,
196,5,Sep 27 1986,Sat,Rutgers,16,@,Syracuse,10,
197,5,Sep 27 1986,Sat,San Diego State,38,@,New Mexico,34,
198,5,Sep 27 1986,Sat,San Jose State,35,@,California,14,
199,5,Sep 27 1986,Sat,(12) Southern California,20,,(6) Washington,10,
200,5,Sep 27 1986,Sat,Southern Methodist,31,N,Texas Christian,21,
201,5,Sep 27 1986,Sat,Stanford,17,@,Oregon State,7,
202,5,Sep 27 1986,Sat,(14) Texas A&M,16,,Southern Mississippi,7,
203,5,Sep 27 1986,Sat,Tulsa,24,@,Houston,14,
204,5,Sep 27 1986,Sat,(16) UCLA,41,,Long Beach State,23,
205,5,Sep 27 1986,Sat,Virginia Tech,37,,East Tennessee State,10,
206,5,Sep 27 1986,Sat,Wake Forest,49,@,Army,14,
207,5,Sep 27 1986,Sat,Washington State,21,@,(11) Arizona State,21,
208,5,Sep 27 1986,Sat,Western Illinois,10,@,Northern Illinois,0,
209,5,Sep 27 1986,Sat,Wyoming,21,@,Wisconsin,12,
210,6,Oct 2 1986,Thu,Tulsa,20,,Cal State Fullerton,10,
211,6,Oct 3 1986,Fri,Air Force,45,@,Utah,35,
212,6,Oct 3 1986,Fri,Colorado State,24,@,Brigham Young,20,
213,6,Oct 4 1986,Sat,(2) Alabama,28,,Notre Dame,10,
214,6,Oct 4 1986,Sat,(16) Arizona State,16,@,(15) UCLA,9,
215,6,Oct 4 1986,Sat,(8) Arkansas,34,,Texas Christian,17,
216,6,Oct 4 1986,Sat,Army,41,@,Yale,24,
217,6,Oct 4 1986,Sat,(7) Auburn,55,,Western Carolina,6,
218,6,Oct 4 1986,Sat,Ball State,16,N,Indiana State,3,
219,6,Oct 4 1986,Sat,(13) Baylor,27,,Houston,13,
220,6,Oct 4 1986,Sat,Bowling Green,17,,Western Michigan,3,
221,6,Oct 4 1986,Sat,California-Davis,45,@,Pacific,41,
222,6,Oct 4 1986,Sat,Cincinnati,24,,Louisville,17,
223,6,Oct 4 1986,Sat,Clemson,24,,Citadel,0,
224,6,Oct 4 1986,Sat,Georgia,14,,Mississippi,10,
225,6,Oct 4 1986,Sat,Hawaii,27,,New Mexico,10,
226,6,Oct 4 1986,Sat,Indiana,24,@,Northwestern,7,
227,6,Oct 4 1986,Sat,(11) Iowa,24,@,(17) Michigan State,21,
228,6,Oct 4 1986,Sat,Iowa State,21,,Wyoming,10,
229,6,Oct 4 1986,Sat,Kansas,35,,Southern Illinois,23,
230,6,Oct 4 1986,Sat,Kent State,33,,Central Michigan,30,
231,6,Oct 4 1986,Sat,Kentucky,32,,Southern Mississippi,0,
232,6,Oct 4 1986,Sat,Louisiana,21,@,East Carolina,10,
233,6,Oct 4 1986,Sat,(18) Louisiana State,28,@,Florida,17,
234,6,Oct 4 1986,Sat,(1) Miami (FL),34,,Northern Illinois,0,
235,6,Oct 4 1986,Sat,Miami (OH),34,@,Ohio,14,
236,6,Oct 4 1986,Sat,(4) Michigan,34,@,Wisconsin,17,
237,6,Oct 4 1986,Sat,Minnesota,36,@,Purdue,9,
238,6,Oct 4 1986,Sat,Mississippi State,34,@,Memphis,17,
239,6,Oct 4 1986,Sat,Navy,45,,Dartmouth,0,
240,6,Oct 4 1986,Sat,(3) Nebraska,27,@,South Carolina,24,
241,6,Oct 4 1986,Sat,North Carolina,21,,Georgia Tech,20,
242,6,Oct 4 1986,Sat,Ohio State,14,,Illinois,0,
243,6,Oct 4 1986,Sat,(6) Oklahoma,56,,Kansas State,10,
244,6,Oct 4 1986,Sat,(5) Penn State,31,,Rutgers,6,
245,6,Oct 4 1986,Sat,San Jose State,45,,(19) Fresno State,41,
246,6,Oct 4 1986,Sat,(9) Southern California,35,,Oregon,21,
247,6,Oct 4 1986,Sat,Southern Methodist,31,,Boston College,29,
248,6,Oct 4 1986,Sat,Stanford,17,,San Diego State,10,
249,6,Oct 4 1986,Sat,Syracuse,41,,Missouri,9,
250,6,Oct 4 1986,Sat,Temple,19,@,Pittsburgh,13,
251,6,Oct 4 1986,Sat,Tennessee,26,,Texas-El Paso,16,
252,6,Oct 4 1986,Sat,Texas,17,@,Rice,14,
253,6,Oct 4 1986,Sat,(14) Texas A&M,45,,Texas Tech,8,
254,6,Oct 4 1986,Sat,Toledo,23,,Eastern Michigan,18,
255,6,Oct 4 1986,Sat,Utah State,42,,New Mexico State,9,
256,6,Oct 4 1986,Sat,Vanderbilt,24,,Duke,18,
257,6,Oct 4 1986,Sat,Virginia,30,@,Wake Forest,28,
258,6,Oct 4 1986,Sat,Virginia Tech,13,,West Virginia,7,
259,6,Oct 4 1986,Sat,(12) Washington,50,,California,18,
260,6,Oct 4 1986,Sat,Washington State,24,,Oregon State,14,
261,6,Oct 4 1986,Sat,Wichita State,21,@,Tulane,20,
262,7,Oct 11 1986,Sat,Air Force,40,,Navy,6,
263,7,Oct 11 1986,Sat,(2) Alabama,37,,Memphis,0,
264,7,Oct 11 1986,Sat,(15) Arizona State,37,@,Oregon,17,
265,7,Oct 11 1986,Sat,Army,25,@,Tennessee,21,
266,7,Oct 11 1986,Sat,(7) Auburn,31,@,Vanderbilt,9,
267,7,Oct 11 1986,Sat,Ball State,30,,Ohio,9,
268,7,Oct 11 1986,Sat,Boston College,30,@,Maryland,25,
269,7,Oct 11 1986,Sat,Bowling Green,24,,Eastern Michigan,10,
270,7,Oct 11 1986,Sat,Central Michigan,18,@,Western Michigan,10,
271,7,Oct 11 1986,Sat,(20) Clemson,31,@,Virginia,17,
272,7,Oct 11 1986,Sat,Colorado,17,@,Missouri,12,
273,7,Oct 11 1986,Sat,Florida,52,,Kent State,9,
274,7,Oct 11 1986,Sat,Florida State,54,,Tulane,21,
275,7,Oct 11 1986,Sat,Fresno State,17,,New Mexico State,14,
276,7,Oct 11 1986,Sat,Georgia Tech,59,,(17) North Carolina State,21,
277,7,Oct 11 1986,Sat,Illinois,34,,Purdue,27,
278,7,Oct 11 1986,Sat,(10) Iowa,17,,Wisconsin,6,
279,7,Oct 11 1986,Sat,Iowa State,13,@,Kansas,10,
280,7,Oct 11 1986,Sat,Long Beach State,30,@,Cal State Fullerton,20,
281,7,Oct 11 1986,Sat,Louisiana,17,,Tulsa,13,
282,7,Oct 11 1986,Sat,(16) Louisiana State,23,,Georgia,14,
283,7,Oct 11 1986,Sat,(1) Miami (FL),58,@,West Virginia,14,
284,7,Oct 11 1986,Sat,Miami (OH),24,,Toledo,8,
285,7,Oct 11 1986,Sat,(4) Michigan,27,,Michigan State,6,
286,7,Oct 11 1986,Sat,Minnesota,44,,Northwestern,23,
287,7,Oct 11 1986,Sat,Mississippi,33,,Kentucky,13,
288,7,Oct 11 1986,Sat,(19) Mississippi State,24,,Arkansas State,9,
289,7,Oct 11 1986,Sat,(3) Nebraska,30,,Oklahoma State,10,
290,7,Oct 11 1986,Sat,New Mexico,24,,Texas-El Paso,22,
291,7,Oct 11 1986,Sat,North Carolina,40,@,Wake Forest,30,
292,7,Oct 11 1986,Sat,Ohio State,24,@,Indiana,22,
293,7,Oct 11 1986,Sat,(6) Oklahoma,47,N,Texas,12,
294,7,Oct 11 1986,Sat,Oregon State,14,@,California,12,
295,7,Oct 11 1986,Sat,Pacific,21,,Nevada-Las Vegas,15,
296,7,Oct 11 1986,Sat,(5) Penn State,23,,Cincinnati,17,
297,7,Oct 11 1986,Sat,Pittsburgh,10,@,Notre Dame,9,
298,7,Oct 11 1986,Sat,Rice,37,@,Texas Christian,31,
299,7,Oct 11 1986,Sat,San Jose State,38,,Utah State,28,
300,7,Oct 11 1986,Sat,South Carolina,27,@,Virginia Tech,27,
301,7,Oct 11 1986,Sat,Southern Methodist,27,@,(13) Baylor,21,
302,7,Oct 11 1986,Sat,Temple,45,,East Carolina,28,
303,7,Oct 11 1986,Sat,(14) Texas A&M,19,@,Houston,7,
304,7,Oct 11 1986,Sat,Texas Tech,17,@,(8) Arkansas,7,
305,7,Oct 11 1986,Sat,UCLA,32,,(11) Arizona,25,
306,7,Oct 11 1986,Sat,(12) Washington,24,@,(18) Stanford,14,
307,7,Oct 11 1986,Sat,Washington State,34,,(9) Southern California,14,
308,7,Oct 11 1986,Sat,Wichita State,9,,Central Florida,6,
309,7,Oct 11 1986,Sat,Wyoming,38,,Utah,14,
310,8,Oct 18 1986,Sat,(2) Alabama,56,@,Tennessee,28,
311,8,Oct 18 1986,Sat,(16) Arizona,23,,Oregon State,12,
312,8,Oct 18 1986,Sat,(10) Arizona State,29,@,(15) Southern California,20,
313,8,Oct 18 1986,Sat,(14) Arkansas,21,@,Texas,14,
314,8,Oct 18 1986,Sat,(7) Auburn,31,,Georgia Tech,10,
315,8,Oct 18 1986,Sat,Ball State,26,,Kent State,17,
316,8,Oct 18 1986,Sat,Boston College,41,,Louisville,7,
317,8,Oct 18 1986,Sat,Brigham Young,34,@,Wyoming,22,
318,8,Oct 18 1986,Sat,Cal State Fullerton,33,,Utah State,0,
319,8,Oct 18 1986,Sat,(17) Clemson,35,,Duke,3,
320,8,Oct 18 1986,Sat,Colorado,31,,Iowa State,3,
321,8,Oct 18 1986,Sat,Colorado State,31,,Hawaii,7,
322,8,Oct 18 1986,Sat,East Carolina,35,,Georgia Southern,33,
323,8,Oct 18 1986,Sat,Eastern Michigan,33,,Ohio,31,
324,8,Oct 18 1986,Sat,Florida,15,@,Rutgers,3,
325,8,Oct 18 1986,Sat,Florida State,59,,Wichita State,3,
326,8,Oct 18 1986,Sat,Fresno State,10,,Pacific,9,
327,8,Oct 18 1986,Sat,Georgia,38,,Vanderbilt,16,
328,8,Oct 18 1986,Sat,Holy Cross,17,@,Army,14,
329,8,Oct 18 1986,Sat,Kansas State,29,,Kansas,12,
330,8,Oct 18 1986,Sat,Long Beach State,38,@,New Mexico State,7,
331,8,Oct 18 1986,Sat,(12) Louisiana State,25,@,Kentucky,16,
332,8,Oct 18 1986,Sat,(1) Miami (FL),45,@,Cincinnati,13,
333,8,Oct 18 1986,Sat,(4) Michigan,20,,(8) Iowa,17,
334,8,Oct 18 1986,Sat,Michigan State,29,@,Illinois,21,
335,8,Oct 18 1986,Sat,Minnesota,19,,Indiana,17,
336,8,Oct 18 1986,Sat,Mississippi,21,,Louisiana,20,
337,8,Oct 18 1986,Sat,(13) Mississippi State,34,@,Tulane,27,
338,8,Oct 18 1986,Sat,(3) Nebraska,48,,Missouri,17,
339,8,Oct 18 1986,Sat,New Mexico,47,,Utah,43,
340,8,Oct 18 1986,Sat,North Carolina State,35,@,(18) North Carolina,34,
341,8,Oct 18 1986,Sat,North Texas,24,@,Texas Christian,20,
342,8,Oct 18 1986,Sat,Notre Dame,31,,Air Force,3,
343,8,Oct 18 1986,Sat,Ohio State,39,@,Purdue,11,
344,8,Oct 18 1986,Sat,(5) Oklahoma,19,,Oklahoma State,0,
345,8,Oct 18 1986,Sat,(6) Penn State,42,,Syracuse,3,
346,8,Oct 18 1986,Sat,Pennsylvania,30,@,Navy,26,
347,8,Oct 18 1986,Sat,San Diego State,15,@,Texas-El Paso,10,
348,8,Oct 18 1986,Sat,San Jose State,23,@,Nevada-Las Vegas,20,
349,8,Oct 18 1986,Sat,(20) Southern Methodist,10,,Houston,3,
350,8,Oct 18 1986,Sat,Southern Mississippi,14,,Memphis,9,
351,8,Oct 18 1986,Sat,Stanford,41,@,Oregon,7,
352,8,Oct 18 1986,Sat,Temple,29,@,Virginia Tech,13,
353,8,Oct 18 1986,Sat,(11) Texas A&M,31,,(20) Baylor,30,
354,8,Oct 18 1986,Sat,Texas Tech,49,@,Rice,21,
355,8,Oct 18 1986,Sat,Toledo,29,,Northern Illinois,28,
356,8,Oct 18 1986,Sat,Tulsa,42,,Central Michigan,6,
357,8,Oct 18 1986,Sat,(19) UCLA,36,@,California,10,
358,8,Oct 18 1986,Sat,Wake Forest,27,@,Maryland,21,
359,8,Oct 18 1986,Sat,(9) Washington,48,,Bowling Green,0,
360,8,Oct 18 1986,Sat,Western Michigan,27,,Miami (OH),17,
361,8,Oct 18 1986,Sat,Wisconsin,35,@,Northwestern,27,
362,9,Oct 25 1986,Sat,Air Force,22,@,San Diego State,10,
363,9,Oct 25 1986,Sat,(15) Arizona,33,,California,16,
364,9,Oct 25 1986,Sat,(9) Arizona State,52,,Utah,7,
365,9,Oct 25 1986,Sat,(14) Arkansas,30,@,Houston,13,
366,9,Oct 25 1986,Sat,(7) Auburn,35,@,(13) Mississippi State,6,
367,9,Oct 25 1986,Sat,Ball State,24,,Western Michigan,10,
368,9,Oct 25 1986,Sat,Baylor,28,@,Texas Christian,17,
369,9,Oct 25 1986,Sat,Boston College,19,@,West Virginia,10,
370,9,Oct 25 1986,Sat,Bowling Green,31,@,Kent State,15,
371,9,Oct 25 1986,Sat,Brigham Young,37,,Texas-El Paso,13,
372,9,Oct 25 1986,Sat,Cincinnati,24,@,Wichita State,19,
373,9,Oct 25 1986,Sat,Colorado,20,,(3) Nebraska,10,
374,9,Oct 25 1986,Sat,Colorado State,20,,Wyoming,15,
375,9,Oct 25 1986,Sat,Eastern Michigan,34,,Central Michigan,16,
376,9,Oct 25 1986,Sat,Florida State,54,@,Louisville,18,
377,9,Oct 25 1986,Sat,Fresno State,25,,Long Beach State,12,
378,9,Oct 25 1986,Sat,Georgia,31,@,Kentucky,9,
379,9,Oct 25 1986,Sat,Georgia Tech,14,,Tennessee,13,
380,9,Oct 25 1986,Sat,Hawaii,26,,Cal State Fullerton,15,
381,9,Oct 25 1986,Sat,(11) Iowa,27,,Northwestern,20,
