Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
54,3,Sep 12 1987,Sat,Duke,31,,Northwestern,16,
55,3,Sep 12 1987,Sat,Eastern Michigan,33,@,Miami (OH),17,
56,3,Sep 12 1987,Sat,Florida,52,,Tulsa,0,
57,3,Sep 12 1987,Sat,(8) Florida State,44,@,East Carolina,3,
58,3,Sep 12 1987,Sat,Fresno State,20,,Western Illinois,17,
59,3,Sep 12 1987,Sat,(20) Georgia,41,,Oregon State,7,
60,3,Sep 12 1987,Sat,Georgia Tech,51,,Citadel,12,
61,3,Sep 12 1987,Sat,Holy Cross,34,@,Army,24,
62,3,Sep 12 1987,Sat,Illinois State,20,,Western Michigan,6,
63,3,Sep 12 1987,Sat,Indiana,35,,Rice,13,
64,3,Sep 12 1987,Sat,Iowa,15,@,Arizona,14,
65,3,Sep 12 1987,Sat,Kent State,27,@,Akron,23,
66,3,Sep 12 1987,Sat,Kentucky,41,,Utah State,0,
67,3,Sep 12 1987,Sat,Lamar,39,@,Northern Illinois,35,
68,3,Sep 12 1987,Sat,Long Beach State,30,,Weber State,7,
69,3,Sep 12 1987,Sat,Louisiana,21,,Nevada-Las Vegas,10,
70,3,Sep 12 1987,Sat,(6) Louisiana State,56,,Cal State Fullerton,12,
71,3,Sep 12 1987,Sat,Maryland,21,,Virginia,19,
72,3,Sep 12 1987,Sat,Minnesota,24,,Northern Iowa,7,
73,3,Sep 12 1987,Sat,Missouri,23,,Baylor,18,
74,3,Sep 12 1987,Sat,(2) Nebraska,42,,(3) UCLA,33,
75,3,Sep 12 1987,Sat,New Mexico State,17,,New Mexico,14,
76,3,Sep 12 1987,Sat,(16) Notre Dame,26,@,(9) Michigan,7,
77,3,Sep 12 1987,Sat,Ohio,23,,Marshall,15,
78,3,Sep 12 1987,Sat,(5) Ohio State,24,,West Virginia,3,
79,3,Sep 12 1987,Sat,(1) Oklahoma,28,,North Carolina,0,
80,3,Sep 12 1987,Sat,Oklahoma State,35,@,Houston,0,
81,3,Sep 12 1987,Sat,Oregon,10,@,Colorado,7,
82,3,Sep 12 1987,Sat,Pacific,31,,Sacramento State,7,
83,3,Sep 12 1987,Sat,(18) Pittsburgh,34,,North Carolina State,0,
84,3,Sep 12 1987,Sat,San Diego State,52,,Utah,34,
85,3,Sep 12 1987,Sat,San Jose State,27,@,California,25,
86,3,Sep 12 1987,Sat,South Carolina,31,,Western Carolina,6,
87,3,Sep 12 1987,Sat,Syracuse,20,@,Rutgers,3,
88,3,Sep 12 1987,Sat,(14) Tennessee,38,@,Mississippi State,10,
89,3,Sep 12 1987,Sat,Texas Tech,33,,Colorado State,24,
90,3,Sep 12 1987,Sat,Toledo,21,,Ball State,17,
91,3,Sep 12 1987,Sat,Tulane,25,,Iowa State,12,
92,3,Sep 12 1987,Sat,Vanderbilt,27,,Memphis,17,
93,3,Sep 12 1987,Sat,Wake Forest,24,,Richmond,0,
94,3,Sep 12 1987,Sat,(12) Washington,28,,Purdue,10,
95,3,Sep 12 1987,Sat,Washington State,43,,Wyoming,28,
96,3,Sep 12 1987,Sat,William & Mary,27,@,Navy,12,
97,3,Sep 12 1987,Sat,Wisconsin,28,,Hawaii,7,
98,3,Sep 12 1987,Sat,Youngstown State,20,@,Bowling Green,17,
99,4,Sep 19 1987,Sat,Air Force,49,,San Diego State,7,
100,4,Sep 19 1987,Sat,Akron,17,,Eastern Michigan,16,
101,4,Sep 19 1987,Sat,Arizona,20,,New Mexico,9,
102,4,Sep 19 1987,Sat,(15) Arizona State,31,,Pacific,12,
103,4,Sep 19 1987,Sat,(12) Arkansas,30,,Tulsa,15,
104,4,Sep 19 1987,Sat,Army,41,@,Kansas State,14,
105,4,Sep 19 1987,Sat,Baylor,21,@,Nevada-Las Vegas,14,
106,4,Sep 19 1987,Sat,Bowling Green,24,@,Ball State,0,
107,4,Sep 19 1987,Sat,Cal State Fullerton,31,,Long Beach State,12,
108,4,Sep 19 1987,Sat,(8) Clemson,21,,(18) Georgia,20,
109,4,Sep 19 1987,Sat,Colorado,31,,Stanford,17,
110,4,Sep 19 1987,Sat,Duke,35,,Vanderbilt,31,
111,4,Sep 19 1987,Sat,Florida,23,@,(11) Alabama,14,
112,4,Sep 19 1987,Sat,(7) Florida State,41,,Memphis,24,
113,4,Sep 19 1987,Sat,Illinois,20,,East Carolina,10,
114,4,Sep 19 1987,Sat,Iowa,48,@,Iowa State,9,
115,4,Sep 19 1987,Sat,Kent State,31,@,Kansas,17,
116,4,Sep 19 1987,Sat,Kentucky,34,,Indiana,15,
117,4,Sep 19 1987,Sat,Lehigh,24,@,Navy,9,
118,4,Sep 19 1987,Sat,(4) Louisiana State,49,,Rice,16,
119,4,Sep 19 1987,Sat,Louisville,22,@,Purdue,22,
120,4,Sep 19 1987,Sat,Maryland,25,,West Virginia,20,
121,4,Sep 19 1987,Sat,(19) Michigan,44,,Washington State,18,
122,4,Sep 19 1987,Sat,Minnesota,32,,California,23,
123,4,Sep 19 1987,Sat,Mississippi,47,,Arkansas State,10,
124,4,Sep 19 1987,Sat,Mississippi State,14,,Louisiana Tech,13,
125,4,Sep 19 1987,Sat,Missouri,28,,Northwestern,3,
126,4,Sep 19 1987,Sat,North Carolina,30,@,Georgia Tech,23,
127,4,Sep 19 1987,Sat,Northern Illinois,34,@,Western Michigan,14,
128,4,Sep 19 1987,Sat,(9) Notre Dame,31,,(17) Michigan State,8,
129,4,Sep 19 1987,Sat,(5) Ohio State,24,,Oregon,14,
130,4,Sep 19 1987,Sat,Oklahoma State,35,@,Wyoming,29,
131,4,Sep 19 1987,Sat,Oregon State,36,,San Jose State,34,
132,4,Sep 19 1987,Sat,(20) Penn State,41,,Cincinnati,0,
133,4,Sep 19 1987,Sat,Southern California,23,,Boston College,17,
134,4,Sep 19 1987,Sat,Southern Mississippi,31,,Tulane,24,
135,4,Sep 19 1987,Sat,Syracuse,24,,Miami (OH),10,
136,4,Sep 19 1987,Sat,Temple,24,@,(16) Pittsburgh,21,
137,4,Sep 19 1987,Sat,Texas A&M,29,,(10) Washington,12,
138,4,Sep 19 1987,Sat,Texas Christian,33,,Brigham Young,12,
139,4,Sep 19 1987,Sat,Texas Tech,43,,Lamar,14,
140,4,Sep 19 1987,Sat,Texas-El Paso,45,@,Colorado State,6,
141,4,Sep 19 1987,Sat,Toledo,17,,Ohio,12,
142,4,Sep 19 1987,Sat,(13) UCLA,17,,Fresno State,0,
143,4,Sep 19 1987,Sat,Utah,31,@,Wisconsin,28,
144,4,Sep 19 1987,Sat,Virginia,14,,Virginia Tech,13,
145,4,Sep 19 1987,Sat,Wake Forest,21,,North Carolina State,3,
146,5,Sep 26 1987,Sat,Air Force,27,@,Colorado State,19,
147,5,Sep 26 1987,Sat,(17) Alabama,30,@,Vanderbilt,23,
148,5,Sep 26 1987,Sat,Angelo State,21,@,New Mexico State,17,
149,5,Sep 26 1987,Sat,Army,48,,Citadel,6,
150,5,Sep 26 1987,Sat,(3) Auburn,20,@,(11) Tennessee,20,
151,5,Sep 26 1987,Sat,Baylor,36,,Texas Tech,22,
152,5,Sep 26 1987,Sat,Brigham Young,45,@,New Mexico,25,
153,5,Sep 26 1987,Sat,Cal State Fullerton,30,@,Utah State,11,
154,5,Sep 26 1987,Sat,Cincinnati,31,,Miami (OH),26,
155,5,Sep 26 1987,Sat,(9) Clemson,33,,Georgia Tech,12,
156,5,Sep 26 1987,Sat,Colorado,26,,Washington State,17,
157,5,Sep 26 1987,Sat,East Carolina,16,,Georgia Southern,13,
158,5,Sep 26 1987,Sat,Eastern Michigan,23,@,Kent State,21,
159,5,Sep 26 1987,Sat,Florida,38,,Mississippi State,3,
160,5,Sep 26 1987,Sat,(6) Florida State,31,@,Michigan State,3,
161,5,Sep 26 1987,Sat,(20) Georgia,13,,South Carolina,6,
162,5,Sep 26 1987,Sat,Houston,38,,Sam Houston,34,
163,5,Sep 26 1987,Sat,Indiana,20,,Missouri,17,
164,5,Sep 26 1987,Sat,(19) Iowa,38,,Kansas State,13,
165,5,Sep 26 1987,Sat,Louisiana Tech,16,@,Kansas,11,
166,5,Sep 26 1987,Sat,Louisville,34,,Murray State,10,
167,5,Sep 26 1987,Sat,(5) Miami (FL),51,@,(10) Arkansas,7,
168,5,Sep 26 1987,Sat,(14) Michigan,49,,Long Beach State,0,
169,5,Sep 26 1987,Sat,Minnesota,30,,Central Michigan,10,
170,5,Sep 26 1987,Sat,(2) Nebraska,35,@,(12) Arizona State,28,
171,5,Sep 26 1987,Sat,North Carolina,45,@,Navy,14,
172,5,Sep 26 1987,Sat,North Carolina State,42,,Maryland,14,
173,5,Sep 26 1987,Sat,Northern Illinois,16,@,Northwestern,16,
174,5,Sep 26 1987,Sat,(8) Notre Dame,44,@,Purdue,20,
175,5,Sep 26 1987,Sat,(7) Ohio State,13,@,(4) Louisiana State,13,
176,5,Sep 26 1987,Sat,(1) Oklahoma,65,@,Tulsa,0,
177,5,Sep 26 1987,Sat,Oklahoma State,36,,Louisiana,0,
178,5,Sep 26 1987,Sat,Oregon,25,,San Diego State,20,
179,5,Sep 26 1987,Sat,(15) Penn State,27,@,Boston College,17,
180,5,Sep 26 1987,Sat,Pittsburgh,6,@,West Virginia,3,
181,5,Sep 26 1987,Sat,Rice,38,,Texas State,28,
182,5,Sep 26 1987,Sat,Rutgers,19,,Kentucky,18,
183,5,Sep 26 1987,Sat,San Jose State,24,@,Stanford,17,
184,5,Sep 26 1987,Sat,Southern California,31,@,California,14,
185,5,Sep 26 1987,Sat,Syracuse,35,@,Virginia Tech,21,
186,5,Sep 26 1987,Sat,Temple,23,,Akron,3,
187,5,Sep 26 1987,Sat,Texas,61,,Oregon State,16,
188,5,Sep 26 1987,Sat,(16) Texas A&M,27,@,Southern Mississippi,14,
189,5,Sep 26 1987,Sat,Texas-El Paso,37,,Hawaii,13,
190,5,Sep 26 1987,Sat,Tulane,31,,Mississippi,24,
191,5,Sep 26 1987,Sat,(13) UCLA,34,,Arizona,24,
192,5,Sep 26 1987,Sat,Utah,51,,Idaho State,16,
193,5,Sep 26 1987,Sat,Virginia,42,,Duke,17,
194,5,Sep 26 1987,Sat,Wake Forest,16,,Appalachian State,12,
195,5,Sep 26 1987,Sat,(18) Washington,31,,Pacific,3,
196,5,Sep 26 1987,Sat,Western Michigan,34,@,Bowling Green,27,
197,5,Sep 26 1987,Sat,Wisconsin,30,,Ball State,13,
198,5,Sep 26 1987,Sat,Wyoming,34,,Iowa State,17,
199,6,Oct 2 1987,Fri,Brigham Young,45,,Utah State,24,
200,6,Oct 3 1987,Sat,Air Force,48,,Utah,27,
201,6,Oct 3 1987,Sat,Akron,24,,Eastern Illinois,10,
202,6,Oct 3 1987,Sat,(17) Alabama,38,,Louisiana,10,
203,6,Oct 3 1987,Sat,Arizona,45,,Bowling Green,7,
204,6,Oct 3 1987,Sat,(13) Arizona State,35,,Texas-El Paso,16,
205,6,Oct 3 1987,Sat,Arkansas,20,@,Texas Christian,10,
206,6,Oct 3 1987,Sat,(6) Auburn,20,@,North Carolina,10,
207,6,Oct 3 1987,Sat,Baylor,30,@,Houston,18,
208,6,Oct 3 1987,Sat,Boston College,13,@,Pittsburgh,10,
209,6,Oct 3 1987,Sat,Colorado,29,@,Colorado State,16,
210,6,Oct 3 1987,Sat,Eastern Michigan,32,,Northern Illinois,31,
211,6,Oct 3 1987,Sat,Fresno State,30,,Long Beach State,7,
212,6,Oct 3 1987,Sat,(20) Georgia,31,@,Mississippi,14,
213,6,Oct 3 1987,Sat,Hawaii,62,,Yale,10,
214,6,Oct 3 1987,Sat,Indiana,35,,Northwestern,18,
215,6,Oct 3 1987,Sat,Kansas,16,,Southern Illinois,15,
216,6,Oct 3 1987,Sat,Kent State,24,,Central Michigan,21,
217,6,Oct 3 1987,Sat,Kentucky,28,,Ohio,0,
218,6,Oct 3 1987,Sat,(7) Louisiana State,13,,(19) Florida,10,
219,6,Oct 3 1987,Sat,(3) Miami (FL),26,@,(4) Florida State,25,
220,6,Oct 3 1987,Sat,Miami (OH),30,,Ball State,20,
221,6,Oct 3 1987,Sat,(12) Michigan,49,,Wisconsin,0,
222,6,Oct 3 1987,Sat,Michigan State,19,@,(17) Iowa,14,
223,6,Oct 3 1987,Sat,Minnesota,21,,Purdue,19,
224,6,Oct 3 1987,Sat,Mississippi State,9,,Memphis,6,
225,6,Oct 3 1987,Sat,(2) Nebraska,30,,South Carolina,21,
226,6,Oct 3 1987,Sat,Nevada-Las Vegas,24,,Nevada,19,
227,6,Oct 3 1987,Sat,North Carolina State,17,,Georgia Tech,0,
228,6,Oct 3 1987,Sat,(9) Ohio State,10,@,Illinois,6,
229,6,Oct 3 1987,Sat,(1) Oklahoma,56,@,Iowa State,3,
230,6,Oct 3 1987,Sat,Oregon,29,,(16) Washington,22,
231,6,Oct 3 1987,Sat,Pacific,23,,New Mexico State,7,
232,6,Oct 3 1987,Sat,(14) Penn State,27,,Temple,13,
233,6,Oct 3 1987,Sat,Rutgers,7,,Duke,0,
234,6,Oct 3 1987,Sat,San Jose State,46,,Cal State Fullerton,19,
235,6,Oct 3 1987,Sat,Southern California,48,,Oregon State,14,
236,6,Oct 3 1987,Sat,Southern Mississippi,65,@,Louisville,6,
237,6,Oct 3 1987,Sat,Syracuse,24,@,Missouri,13,
238,6,Oct 3 1987,Sat,(10) Tennessee,38,,California,12,
239,6,Oct 3 1987,Sat,Texas,45,,Rice,26,
240,6,Oct 3 1987,Sat,Texas Tech,27,,(15) Texas A&M,21,
241,6,Oct 3 1987,Sat,Tulane,27,,Vanderbilt,17,
242,6,Oct 3 1987,Sat,Tulsa,37,@,Kansas State,25,
243,6,Oct 3 1987,Sat,(11) UCLA,49,@,Stanford,0,
244,6,Oct 3 1987,Sat,Virginia,30,,Virginia Military Institute,0,
245,6,Oct 3 1987,Sat,Virginia Tech,31,,Navy,11,
246,6,Oct 3 1987,Sat,Wake Forest,17,@,Army,13,
247,6,Oct 3 1987,Sat,West Virginia,49,,East Carolina,0,
248,6,Oct 3 1987,Sat,Western Michigan,21,,Toledo,14,
249,6,Oct 3 1987,Sat,Wyoming,52,,San Diego State,10,
250,7,Oct 10 1987,Sat,Air Force,23,@,Navy,13,
251,7,Oct 10 1987,Sat,Arizona,23,@,California,23,
252,7,Oct 10 1987,Sat,(20) Arkansas,31,@,Texas Tech,0,
253,7,Oct 10 1987,Sat,(5) Auburn,48,,Vanderbilt,15,
254,7,Oct 10 1987,Sat,Ball State,24,,Kent State,23,
255,7,Oct 10 1987,Sat,Baylor,36,,Texas State,15,
256,7,Oct 10 1987,Sat,Boston College,29,,Army,24,
257,7,Oct 10 1987,Sat,Bowling Green,28,@,Ohio,7,
258,7,Oct 10 1987,Sat,Central Michigan,16,,Eastern Michigan,6,
259,7,Oct 10 1987,Sat,(8) Clemson,38,,Virginia,21,
260,7,Oct 10 1987,Sat,East Carolina,56,,Cincinnati,28,
261,7,Oct 10 1987,Sat,(18) Florida,65,,Cal State Fullerton,0,
262,7,Oct 10 1987,Sat,(6) Florida State,61,@,Southern Mississippi,10,
263,7,Oct 10 1987,Sat,Fresno State,35,,Southern Illinois,0,
264,7,Oct 10 1987,Sat,Georgia Tech,38,,Indiana State,0,
265,7,Oct 10 1987,Sat,Hawaii,41,@,New Mexico,31,
266,7,Oct 10 1987,Sat,Indiana,31,@,(9) Ohio State,10,
267,7,Oct 10 1987,Sat,Iowa,31,@,Wisconsin,10,
268,7,Oct 10 1987,Sat,Iowa State,39,,Northern Iowa,38,
269,7,Oct 10 1987,Sat,Kentucky,35,,Mississippi,6,
270,7,Oct 10 1987,Sat,Long Beach State,9,@,Pacific,6,
271,7,Oct 10 1987,Sat,Louisiana,13,,Northwestern State,3,
272,7,Oct 10 1987,Sat,(7) Louisiana State,26,@,(16) Georgia,23,
273,7,Oct 10 1987,Sat,Marshall,34,@,Louisville,31,
274,7,Oct 10 1987,Sat,Memphis,13,,(15) Alabama,10,
275,7,Oct 10 1987,Sat,(3) Miami (FL),46,,Maryland,16,
276,7,Oct 10 1987,Sat,Miami (OH),17,@,Western Michigan,0,
277,7,Oct 10 1987,Sat,Michigan State,17,,(12) Michigan,11,
278,7,Oct 10 1987,Sat,Minnesota,45,@,Northwestern,33,
279,7,Oct 10 1987,Sat,Missouri,34,,Kansas State,10,
280,7,Oct 10 1987,Sat,(2) Nebraska,54,,Kansas,2,
281,7,Oct 10 1987,Sat,Nevada-Las Vegas,28,,Utah State,27,
282,7,Oct 10 1987,Sat,Northern Illinois,41,,Toledo,5,
283,7,Oct 10 1987,Sat,(1) Oklahoma,44,N,Texas,9,
284,7,Oct 10 1987,Sat,(19) Oklahoma State,42,,Colorado,17,
285,7,Oct 10 1987,Sat,Oregon,34,,Southern California,27,
286,7,Oct 10 1987,Sat,Oregon State,42,,Akron,26,
287,7,Oct 10 1987,Sat,(14) Penn State,35,,Rutgers,21,
288,7,Oct 10 1987,Sat,Pittsburgh,30,,(4) Notre Dame,22,
289,7,Oct 10 1987,Sat,Purdue,9,,Illinois,3,
290,7,Oct 10 1987,Sat,San Jose State,57,,New Mexico State,6,
291,7,Oct 10 1987,Sat,South Carolina,40,,Virginia Tech,10,
292,7,Oct 10 1987,Sat,Stanford,44,@,Washington State,7,
293,7,Oct 10 1987,Sat,Texas A&M,22,,Houston,17,
294,7,Oct 10 1987,Sat,Texas Christian,30,@,Rice,16,
295,7,Oct 10 1987,Sat,Texas-El Paso,34,@,San Diego State,33,
296,7,Oct 10 1987,Sat,Tulsa,24,@,Temple,17,
297,7,Oct 10 1987,Sat,Utah,24,@,Colorado State,23,
298,7,Oct 10 1987,Sat,Wake Forest,22,@,North Carolina,14,
299,7,Oct 10 1987,Sat,Washington,27,,(13) Arizona State,14,
300,7,Oct 10 1987,Sat,Wyoming,29,@,Brigham Young,27,
301,8,Oct 16 1987,Fri,(20) Indiana,18,@,Minnesota,17,
302,8,Oct 17 1987,Sat,Alabama,41,,(8) Tennessee,22,
303,8,Oct 17 1987,Sat,Arizona,31,,Oregon State,17,
304,8,Oct 17 1987,Sat,Arizona State,38,,Washington State,7,
305,8,Oct 17 1987,Sat,(5) Auburn,20,@,Georgia Tech,10,
306,8,Oct 17 1987,Sat,Bowling Green,20,,Toledo,6,
307,8,Oct 17 1987,Sat,Cal State Fullerton,28,@,Nevada-Las Vegas,14,
308,8,Oct 17 1987,Sat,Central Michigan,41,,Tulsa,18,
309,8,Oct 17 1987,Sat,(7) Clemson,17,,Duke,10,
310,8,Oct 17 1987,Sat,Colgate,22,@,Army,20,
311,8,Oct 17 1987,Sat,Colorado,35,,Kansas,10,
312,8,Oct 17 1987,Sat,Colorado State,35,,New Mexico,13,
313,8,Oct 17 1987,Sat,Delaware State,52,@,Akron,26,
314,8,Oct 17 1987,Sat,East Carolina,32,@,Virginia Tech,23,
315,8,Oct 17 1987,Sat,Eastern Michigan,35,,Ball State,28,
316,8,Oct 17 1987,Sat,(14) Florida,34,,Temple,3,
317,8,Oct 17 1987,Sat,(4) Florida State,32,,Louisville,9,
318,8,Oct 17 1987,Sat,(18) Georgia,52,@,Vanderbilt,24,
319,8,Oct 17 1987,Sat,Hawaii,25,,Utah,14,
320,8,Oct 17 1987,Sat,Illinois,16,,Wisconsin,14,
321,8,Oct 17 1987,Sat,Kent State,27,,Western Michigan,13,
322,8,Oct 17 1987,Sat,Long Beach State,33,,New Mexico State,6,
323,8,Oct 17 1987,Sat,(6) Louisiana State,34,,Kentucky,9,
324,8,Oct 17 1987,Sat,Maryland,14,@,Wake Forest,0,
325,8,Oct 17 1987,Sat,Memphis,45,,Tulane,36,
326,8,Oct 17 1987,Sat,Miami (OH),10,,Ohio,9,
327,8,Oct 17 1987,Sat,Michigan,37,,Iowa,10,
328,8,Oct 17 1987,Sat,(19) Michigan State,38,@,Northwestern,0,
329,8,Oct 17 1987,Sat,Mississippi,24,,Louisiana,14,
330,8,Oct 17 1987,Sat,Missouri,42,@,Iowa State,17,
331,8,Oct 17 1987,Sat,Navy,38,@,Pennsylvania,28,
332,8,Oct 17 1987,Sat,(2) Nebraska,35,@,(12) Oklahoma State,0,
333,8,Oct 17 1987,Sat,North Carolina,17,@,North Carolina State,14,
334,8,Oct 17 1987,Sat,Northern Illinois,27,,Missouri State,21,
335,8,Oct 17 1987,Sat,(11) Notre Dame,35,@,Air Force,14,
336,8,Oct 17 1987,Sat,(17) Ohio State,20,@,Purdue,17,
337,8,Oct 17 1987,Sat,(1) Oklahoma,59,@,Kansas State,10,
338,8,Oct 17 1987,Sat,Rutgers,38,,Boston College,24,
339,8,Oct 17 1987,Sat,San Jose State,20,@,Fresno State,16,
340,8,Oct 17 1987,Sat,South Carolina,58,,Virginia,10,
341,8,Oct 17 1987,Sat,Southern California,37,@,Washington,23,
342,8,Oct 17 1987,Sat,Southern Mississippi,18,N,Mississippi State,14,
343,8,Oct 17 1987,Sat,Stanford,44,@,San Diego State,40,
344,8,Oct 17 1987,Sat,(13) Syracuse,48,,(10) Penn State,21,
345,8,Oct 17 1987,Sat,Texas,16,@,(15) Arkansas,14,
346,8,Oct 17 1987,Sat,Texas A&M,34,@,Baylor,10,
347,8,Oct 17 1987,Sat,Texas Christian,19,,North Texas,10,
348,8,Oct 17 1987,Sat,Texas Tech,59,,Rice,7,
349,8,Oct 17 1987,Sat,Texas-El Paso,38,,Lamar,14,
350,8,Oct 17 1987,Sat,(9) UCLA,41,,(16) Oregon,10,
351,8,Oct 17 1987,Sat,Utah State,17,,Pacific,13,
352,8,Oct 17 1987,Sat,West Virginia,45,,Cincinnati,17,
353,8,Oct 17 1987,Sat,Wyoming,37,,Houston,35,
354,9,Oct 24 1987,Sat,Air Force,35,,Texas-El Paso,7,
355,9,Oct 24 1987,Sat,Arizona State,30,@,Oregon State,21,
356,9,Oct 24 1987,Sat,Arkansas,21,,Houston,17,
357,9,Oct 24 1987,Sat,(6) Auburn,38,,Mississippi State,7,
358,9,Oct 24 1987,Sat,Ball State,13,,Central Michigan,3,
359,9,Oct 24 1987,Sat,Brigham Young,16,@,Hawaii,14,
360,9,Oct 24 1987,Sat,Cal State Fullerton,21,@,Northern Illinois,20,
361,9,Oct 24 1987,Sat,Eastern Michigan,23,@,Western Michigan,17,
362,9,Oct 24 1987,Sat,(12) Georgia,17,,Kentucky,14,
363,9,Oct 24 1987,Sat,Illinois,14,@,(14) Michigan State,14,
364,9,Oct 24 1987,Sat,(15) Indiana,14,,(20) Michigan,10,
365,9,Oct 24 1987,Sat,Iowa,38,,Purdue,14,
366,9,Oct 24 1987,Sat,Iowa State,42,@,Kansas,28,
367,9,Oct 24 1987,Sat,Kent State,24,@,Ohio,10,
368,9,Oct 24 1987,Sat,Louisiana,17,@,Louisiana-Monroe,7,
369,9,Oct 24 1987,Sat,Louisville,31,,Akron,10,
370,9,Oct 24 1987,Sat,Maryland,23,,Duke,22,
371,9,Oct 24 1987,Sat,(3) Miami (FL),48,@,Cincinnati,10,
372,9,Oct 24 1987,Sat,Mississippi,42,,Vanderbilt,14,
373,9,Oct 24 1987,Sat,(2) Nebraska,56,,Kansas State,3,
374,9,Oct 24 1987,Sat,New Mexico State,32,,McNeese State,13,
375,9,Oct 24 1987,Sat,North Carolina State,30,@,(7) Clemson,28,
376,9,Oct 24 1987,Sat,Northwestern,27,@,Wisconsin,24,
377,9,Oct 24 1987,Sat,(10) Notre Dame,26,,Southern California,15,
378,9,Oct 24 1987,Sat,(16) Ohio State,42,,Minnesota,9,
379,9,Oct 24 1987,Sat,(1) Oklahoma,24,,Colorado,6,
380,9,Oct 24 1987,Sat,(19) Oklahoma State,24,@,Missouri,20,
381,9,Oct 24 1987,Sat,Pacific,23,,Fresno State,22,
382,9,Oct 24 1987,Sat,Pittsburgh,10,@,Navy,6,
383,9,Oct 24 1987,Sat,Rutgers,27,@,Army,14,
