Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
122,3,Sep 14 1991,Sat,Wyoming,28,,Louisiana,15,
123,4,Sep 19 1991,Thu,(17) Georgia Tech,24,,Virginia,21,
124,4,Sep 21 1991,Sat,Air Force,21,,San Diego State,20,
125,4,Sep 21 1991,Sat,Alabama,10,,(25) Georgia,0,
126,4,Sep 21 1991,Sat,Arizona State,32,@,(22) Southern California,25,
127,4,Sep 21 1991,Sat,Arkansas,9,,Louisiana,7,
128,4,Sep 21 1991,Sat,(13) Auburn,14,@,Texas,10,
129,4,Sep 21 1991,Sat,Ball State,28,,Kent State,27,
130,4,Sep 21 1991,Sat,(14) Baylor,47,,Missouri,21,
131,4,Sep 21 1991,Sat,Bowling Green,20,,Cincinnati,16,
132,4,Sep 21 1991,Sat,Cal State Fullerton,17,,Cal State Northridge,10,
133,4,Sep 21 1991,Sat,(24) California,23,@,Arizona,21,
134,4,Sep 21 1991,Sat,Central Michigan,31,,Akron,29,
135,4,Sep 21 1991,Sat,(8) Clemson,37,,Temple,7,
136,4,Sep 21 1991,Sat,(19) Colorado,58,,Minnesota,0,
137,4,Sep 21 1991,Sat,Duke,42,,Colgate,14,
138,4,Sep 21 1991,Sat,East Carolina,47,@,Central Florida,25,
139,4,Sep 21 1991,Sat,Fresno State,24,@,Oregon State,20,
140,4,Sep 21 1991,Sat,Hawaii,30,,Pacific,21,
141,4,Sep 21 1991,Sat,Illinois,51,,(21) Houston,10,
142,4,Sep 21 1991,Sat,Indiana,13,,Kentucky,10,
143,4,Sep 21 1991,Sat,Kansas,54,,New Mexico State,14,
144,4,Sep 21 1991,Sat,Kansas State,34,,Northern Illinois,17,
145,4,Sep 21 1991,Sat,Louisiana State,16,,Vanderbilt,14,
146,4,Sep 21 1991,Sat,Louisiana Tech,17,@,Eastern Michigan,14,
147,4,Sep 21 1991,Sat,Memphis,31,,Arkansas State,21,
148,4,Sep 21 1991,Sat,Mississippi,38,,Ohio,14,
149,4,Sep 21 1991,Sat,Nevada-Las Vegas,23,@,New Mexico,22,
150,4,Sep 21 1991,Sat,North Carolina,20,@,Army,12,
151,4,Sep 21 1991,Sat,North Carolina State,30,@,Wake Forest,3,
152,4,Sep 21 1991,Sat,(11) Notre Dame,49,,Michigan State,10,
153,4,Sep 21 1991,Sat,(16) Ohio State,33,,Washington State,19,
154,4,Sep 21 1991,Sat,(7) Oklahoma,55,,Utah State,21,
155,4,Sep 21 1991,Sat,(12) Penn State,33,,Brigham Young,7,
156,4,Sep 21 1991,Sat,Rice,28,@,Tulane,19,
157,4,Sep 21 1991,Sat,Rutgers,22,,Northwestern,18,
158,4,Sep 21 1991,Sat,San Jose State,32,@,Long Beach State,20,
159,4,Sep 21 1991,Sat,South Carolina,28,,Virginia Tech,21,
160,4,Sep 21 1991,Sat,Southern Mississippi,39,,Colorado State,7,
161,4,Sep 21 1991,Sat,(18) Syracuse,38,,(5) Florida,21,
162,4,Sep 21 1991,Sat,(6) Tennessee,26,,(23) Mississippi State,24,
163,4,Sep 21 1991,Sat,Texas Christian,24,@,Oklahoma State,21,
164,4,Sep 21 1991,Sat,Texas-El Paso,14,,Northwestern State,0,
165,4,Sep 21 1991,Sat,Toledo,23,@,Western Michigan,13,
166,4,Sep 21 1991,Sat,Tulsa,35,,(15) Texas A&M,34,
167,4,Sep 21 1991,Sat,Utah,24,,Oregon,17,
168,4,Sep 21 1991,Sat,(4) Washington,36,@,(9) Nebraska,21,
169,4,Sep 21 1991,Sat,West Virginia,37,@,Maryland,7,
170,4,Sep 21 1991,Sat,William & Mary,26,@,Navy,21,
171,4,Sep 21 1991,Sat,Wisconsin,7,,Iowa State,6,
172,4,Sep 21 1991,Sat,Wyoming,22,,Texas Tech,17,
173,5,Sep 26 1991,Thu,UCLA,37,@,San Diego State,12,
174,5,Sep 28 1991,Sat,Akron,49,,Northern Arizona,14,
175,5,Sep 28 1991,Sat,(22) Alabama,48,@,Vanderbilt,17,
176,5,Sep 28 1991,Sat,Arizona,45,,Long Beach State,21,
177,5,Sep 28 1991,Sat,Army,21,,Harvard,20,
178,5,Sep 28 1991,Sat,Ball State,14,@,Indiana State,10,
179,5,Sep 28 1991,Sat,(12) Baylor,45,@,Southern Methodist,7,
180,5,Sep 28 1991,Sat,Bowling Green,22,@,Navy,19,
181,5,Sep 28 1991,Sat,Brigham Young,21,,Air Force,7,
182,5,Sep 28 1991,Sat,Central Michigan,16,@,Toledo,16,
183,5,Sep 28 1991,Sat,(7) Clemson,9,,(19) Georgia Tech,7,
184,5,Sep 28 1991,Sat,Colorado State,28,,Hawaii,16,
185,5,Sep 28 1991,Sat,East Carolina,31,,South Carolina,20,
186,5,Sep 28 1991,Sat,(14) Florida,29,,(21) Mississippi State,7,
187,5,Sep 28 1991,Sat,(1) Florida State,51,@,(3) Michigan,31,
188,5,Sep 28 1991,Sat,Georgia,27,,Cal State Fullerton,14,
189,5,Sep 28 1991,Sat,Indiana,27,@,Missouri,27,
190,5,Sep 28 1991,Sat,(9) Iowa,58,,Northern Illinois,7,
191,5,Sep 28 1991,Sat,Iowa State,28,@,Rice,27,
192,5,Sep 28 1991,Sat,Kentucky,24,,Kent State,6,
193,5,Sep 28 1991,Sat,Louisiana Tech,42,@,Arkansas State,10,
194,5,Sep 28 1991,Sat,Louisville,28,,Southern Mississippi,14,
195,5,Sep 28 1991,Sat,(2) Miami (FL),34,@,Tulsa,10,
196,5,Sep 28 1991,Sat,Miami (OH),22,@,Cincinnati,9,
197,5,Sep 28 1991,Sat,Mississippi,24,,Arkansas,17,
198,5,Sep 28 1991,Sat,(16) Nebraska,18,@,(24) Arizona State,9,
199,5,Sep 28 1991,Sat,New Mexico,17,,New Mexico State,10,
200,5,Sep 28 1991,Sat,North Carolina State,24,,(23) North Carolina,7,
201,5,Sep 28 1991,Sat,Northwestern,41,,Wake Forest,14,
202,5,Sep 28 1991,Sat,(8) Notre Dame,45,@,Purdue,20,
203,5,Sep 28 1991,Sat,(6) Oklahoma,27,,Virginia Tech,17,
204,5,Sep 28 1991,Sat,(10) Penn State,28,,Boston College,21,
205,5,Sep 28 1991,Sat,(18) Pittsburgh,14,@,Minnesota,13,
206,5,Sep 28 1991,Sat,Rutgers,14,@,Michigan State,7,
207,5,Sep 28 1991,Sat,San Jose State,23,@,Utah State,7,
208,5,Sep 28 1991,Sat,Southern California,30,@,Oregon,14,
209,5,Sep 28 1991,Sat,Stanford,28,,(17) Colorado,21,
210,5,Sep 28 1991,Sat,(10) Syracuse,24,@,Tulane,0,
211,5,Sep 28 1991,Sat,Temple,40,,Howard,0,
212,5,Sep 28 1991,Sat,(5) Tennessee,30,,(13) Auburn,21,
213,5,Sep 28 1991,Sat,Texas A&M,34,,Louisiana,7,
214,5,Sep 28 1991,Sat,Texas Christian,30,@,Texas Tech,16,
215,5,Sep 28 1991,Sat,Texas-El Paso,28,@,Wyoming,28,
216,5,Sep 28 1991,Sat,Virginia,34,,Duke,3,
217,5,Sep 28 1991,Sat,(4) Washington,56,,Kansas State,3,
218,5,Sep 28 1991,Sat,Washington State,40,@,Nevada-Las Vegas,13,
219,5,Sep 28 1991,Sat,Western Michigan,35,,Ohio,9,
220,5,Sep 28 1991,Sat,Wisconsin,21,,Eastern Michigan,6,
221,6,Oct 4 1991,Fri,Brigham Young,38,,Utah State,12,
222,6,Oct 5 1991,Sat,Air Force,51,,Wyoming,28,
223,6,Oct 5 1991,Sat,(20) Alabama,53,,Chattanooga,7,
224,6,Oct 5 1991,Sat,Appalachian State,17,@,Wake Forest,3,
225,6,Oct 5 1991,Sat,Arizona State,21,,Utah,15,
226,6,Oct 5 1991,Sat,Arkansas,22,@,Texas Christian,21,
227,6,Oct 5 1991,Sat,(11) Baylor,38,@,Houston,21,
228,6,Oct 5 1991,Sat,Bowling Green,17,,Central Michigan,10,
229,6,Oct 5 1991,Sat,(18) California,27,@,(24) UCLA,24,
230,6,Oct 5 1991,Sat,Central Florida,31,@,Arkansas State,20,
231,6,Oct 5 1991,Sat,Cincinnati,30,@,Louisville,7,
232,6,Oct 5 1991,Sat,Colorado State,23,@,Texas-El Paso,18,
233,6,Oct 5 1991,Sat,Duke,17,,Vanderbilt,13,
234,6,Oct 5 1991,Sat,East Carolina,56,,Akron,20,
235,6,Oct 5 1991,Sat,Eastern Michigan,21,@,Kent State,20,
236,6,Oct 5 1991,Sat,(13) Florida,16,@,Louisiana State,0,
237,6,Oct 5 1991,Sat,(1) Florida State,46,,(10) Syracuse,14,
238,6,Oct 5 1991,Sat,Fresno State,94,,New Mexico,17,
239,6,Oct 5 1991,Sat,Georgia,27,,(6) Clemson,12,
240,6,Oct 5 1991,Sat,(22) Illinois,24,,Minnesota,3,
241,6,Oct 5 1991,Sat,Indiana,31,,Michigan State,0,
242,6,Oct 5 1991,Sat,Long Beach State,31,@,Nevada-Las Vegas,19,
243,6,Oct 5 1991,Sat,Louisiana Tech,37,@,Northern Illinois,3,
244,6,Oct 5 1991,Sat,(2) Miami (FL),40,,Oklahoma State,3,
245,6,Oct 5 1991,Sat,Miami (OH),27,@,Louisiana,14,
246,6,Oct 5 1991,Sat,(7) Michigan,43,@,(9) Iowa,24,
247,6,Oct 5 1991,Sat,Mississippi,35,@,Kentucky,14,
248,6,Oct 5 1991,Sat,Missouri,31,,Memphis,21,
249,6,Oct 5 1991,Sat,North Carolina,59,,William & Mary,36,
250,6,Oct 5 1991,Sat,(19) North Carolina State,28,,(21) Georgia Tech,21,
251,6,Oct 5 1991,Sat,(8) Notre Dame,42,@,Stanford,26,
252,6,Oct 5 1991,Sat,(14) Ohio State,31,,Wisconsin,16,
253,6,Oct 5 1991,Sat,(5) Oklahoma,29,@,Iowa State,8,
254,6,Oct 5 1991,Sat,Oregon,29,,New Mexico State,6,
255,6,Oct 5 1991,Sat,Pacific,56,,Cal State Fullerton,28,
256,6,Oct 5 1991,Sat,(12) Penn State,24,@,Temple,7,
257,6,Oct 5 1991,Sat,(17) Pittsburgh,24,,Maryland,20,
258,6,Oct 5 1991,Sat,Purdue,17,@,Northwestern,14,
259,6,Oct 5 1991,Sat,Rutgers,14,N,Army,12,
260,6,Oct 5 1991,Sat,San Diego State,47,@,Hawaii,21,
261,6,Oct 5 1991,Sat,South Carolina,55,,East Tennessee State,7,
262,6,Oct 5 1991,Sat,Southern Methodist,31,@,Tulane,17,
263,6,Oct 5 1991,Sat,Southern Mississippi,10,@,(16) Auburn,9,
264,6,Oct 5 1991,Sat,Texas,28,,Rice,7,
265,6,Oct 5 1991,Sat,(23) Texas A&M,37,@,Texas Tech,14,
266,6,Oct 5 1991,Sat,Toledo,17,,Ohio,13,
267,6,Oct 5 1991,Sat,Virginia,31,,Kansas,19,
268,6,Oct 5 1991,Sat,Virginia Tech,20,@,West Virginia,14,
269,6,Oct 5 1991,Sat,(3) Washington,54,,Arizona,0,
270,6,Oct 5 1991,Sat,Washington State,55,,Oregon State,7,
271,6,Oct 5 1991,Sat,Western Michigan,25,@,Ball State,16,
272,7,Oct 12 1991,Sat,Air Force,46,@,Navy,6,
273,7,Oct 12 1991,Sat,Akron,38,,Youngstown State,24,
274,7,Oct 12 1991,Sat,(19) Alabama,62,,Tulane,0,
275,7,Oct 12 1991,Sat,Arizona State,24,@,Oregon State,7,
276,7,Oct 12 1991,Sat,Arkansas,29,,Houston,17,
277,7,Oct 12 1991,Sat,(24) Auburn,24,@,Vanderbilt,22,
278,7,Oct 12 1991,Sat,Ball State,10,@,Eastern Michigan,8,
279,7,Oct 12 1991,Sat,Boston College,33,,Louisville,3,
280,7,Oct 12 1991,Sat,Bowling Green,45,@,Ohio,14,
281,7,Oct 12 1991,Sat,Brigham Young,31,,Texas-El Paso,29,
282,7,Oct 12 1991,Sat,(13) California,45,,Oregon,7,
283,7,Oct 12 1991,Sat,Cincinnati,38,@,Kent State,19,
284,7,Oct 12 1991,Sat,Citadel,20,@,Army,14,
285,7,Oct 12 1991,Sat,(25) Colorado,55,,Missouri,7,
286,7,Oct 12 1991,Sat,East Carolina,23,@,(15) Syracuse,20,
287,7,Oct 12 1991,Sat,(10) Florida,35,,(4) Tennessee,18,
288,7,Oct 12 1991,Sat,(1) Florida State,33,,Virginia Tech,20,
289,7,Oct 12 1991,Sat,Fresno State,42,,Long Beach State,14,
290,7,Oct 12 1991,Sat,(22) Georgia,37,@,(23) Mississippi,17,
291,7,Oct 12 1991,Sat,Georgia Tech,34,,Maryland,10,
292,7,Oct 12 1991,Sat,(20) Illinois,10,,(11) Ohio State,7,
293,7,Oct 12 1991,Sat,Indiana,44,,Northwestern,6,
294,7,Oct 12 1991,Sat,(17) Iowa,10,@,Wisconsin,6,
295,7,Oct 12 1991,Sat,Kansas State,16,,Kansas,12,
296,7,Oct 12 1991,Sat,Louisiana State,70,,Arkansas State,14,
297,7,Oct 12 1991,Sat,Louisiana Tech,12,@,South Carolina,12,
298,7,Oct 12 1991,Sat,Memphis,17,,Southern Mississippi,12,
299,7,Oct 12 1991,Sat,(2) Miami (FL),26,,(9) Penn State,20,
300,7,Oct 12 1991,Sat,Miami (OH),10,@,Central Michigan,10,
301,7,Oct 12 1991,Sat,(5) Michigan,45,@,Michigan State,28,
302,7,Oct 12 1991,Sat,Minnesota,6,,Purdue,3,
303,7,Oct 12 1991,Sat,Mississippi State,31,,Kentucky,6,
304,7,Oct 12 1991,Sat,(14) Nebraska,49,@,Oklahoma State,15,
305,7,Oct 12 1991,Sat,Nevada-Las Vegas,25,@,Cal State Fullerton,3,
306,7,Oct 12 1991,Sat,North Carolina,24,,Wake Forest,10,
307,7,Oct 12 1991,Sat,(7) Notre Dame,42,,(12) Pittsburgh,7,
308,7,Oct 12 1991,Sat,Pacific,63,,Cal Poly,28,
309,7,Oct 12 1991,Sat,Rice,20,@,(8) Baylor,17,
310,7,Oct 12 1991,Sat,Rutgers,40,,Maine,17,
311,7,Oct 12 1991,Sat,San Diego State,38,,New Mexico,24,
312,7,Oct 12 1991,Sat,San Jose State,39,@,New Mexico State,13,
313,7,Oct 12 1991,Sat,Southern California,34,@,Washington State,27,
314,7,Oct 12 1991,Sat,Stanford,56,,Cornell,6,
315,7,Oct 12 1991,Sat,Texas,10,N,(6) Oklahoma,7,
316,7,Oct 12 1991,Sat,Texas Tech,38,@,Southern Methodist,14,
317,7,Oct 12 1991,Sat,Tulsa,34,@,Louisiana,20,
318,7,Oct 12 1991,Sat,UCLA,54,,Arizona,14,
319,7,Oct 12 1991,Sat,Utah,57,@,Wyoming,42,
320,7,Oct 12 1991,Sat,Virginia,20,@,(18) Clemson,20,
321,7,Oct 12 1991,Sat,(3) Washington,48,,Toledo,0,
322,7,Oct 12 1991,Sat,West Virginia,10,,Temple,9,
323,7,Oct 12 1991,Sat,Western Michigan,22,@,Northern Illinois,10,
324,8,Oct 19 1991,Sat,Akron,28,,Arkansas State,23,
325,8,Oct 19 1991,Sat,(14) Alabama,24,,(8) Tennessee,19,
326,8,Oct 19 1991,Sat,Arkansas,14,,Texas,13,
327,8,Oct 19 1991,Sat,Army,37,@,Louisville,12,
328,8,Oct 19 1991,Sat,Bowling Green,24,,Toledo,21,
329,8,Oct 19 1991,Sat,Brigham Young,35,,Hawaii,18,
330,8,Oct 19 1991,Sat,Central Michigan,23,@,Kent State,7,
331,8,Oct 19 1991,Sat,(22) Colorado,34,@,(12) Oklahoma,17,
332,8,Oct 19 1991,Sat,Eastern Michigan,42,,Western Michigan,24,
333,8,Oct 19 1991,Sat,(6) Florida,41,,Northern Illinois,10,
334,8,Oct 19 1991,Sat,(1) Florida State,39,,Middle Tennessee State,10,
335,8,Oct 19 1991,Sat,Fresno State,42,@,New Mexico State,28,
336,8,Oct 19 1991,Sat,Houston,49,,Southern Methodist,20,
337,8,Oct 19 1991,Sat,(15) Iowa,24,,(13) Illinois,21,
338,8,Oct 19 1991,Sat,Kansas,41,,Iowa State,0,
339,8,Oct 19 1991,Sat,Louisiana State,29,@,Kentucky,26,
340,8,Oct 19 1991,Sat,Maryland,23,@,Wake Forest,22,
341,8,Oct 19 1991,Sat,Memphis,28,@,Mississippi State,23,
342,8,Oct 19 1991,Sat,(2) Miami (FL),55,,Long Beach State,0,
343,8,Oct 19 1991,Sat,Miami (OH),34,,Ohio,0,
344,8,Oct 19 1991,Sat,(4) Michigan,24,,Indiana,16,
345,8,Oct 19 1991,Sat,Michigan State,20,,Minnesota,12,
346,8,Oct 19 1991,Sat,Missouri,41,,Oklahoma State,7,
347,8,Oct 19 1991,Sat,(9) Nebraska,38,,Kansas State,31,
348,8,Oct 19 1991,Sat,(11) North Carolina State,15,,Marshall,14,
349,8,Oct 19 1991,Sat,(5) Notre Dame,28,@,Air Force,15,
350,8,Oct 19 1991,Sat,(18) Ohio State,34,,Northwestern,3,
351,8,Oct 19 1991,Sat,(10) Penn State,37,,Rutgers,17,
352,8,Oct 19 1991,Sat,Purdue,28,,Wisconsin,7,
353,8,Oct 19 1991,Sat,San Diego State,28,@,Texas-El Paso,21,
354,8,Oct 19 1991,Sat,San Jose State,64,,Pacific,47,
355,8,Oct 19 1991,Sat,South Carolina,23,,Georgia Tech,14,
356,8,Oct 19 1991,Sat,Southern Mississippi,47,,Tulane,14,
357,8,Oct 19 1991,Sat,Stanford,24,@,Southern California,21,
358,8,Oct 19 1991,Sat,(24) Syracuse,31,@,(20) Pittsburgh,27,
359,8,Oct 19 1991,Sat,Temple,21,,Navy,14,
360,8,Oct 19 1991,Sat,(19) Texas A&M,34,@,(16) Baylor,12,
361,8,Oct 19 1991,Sat,Texas Christian,39,@,Rice,28,
362,8,Oct 19 1991,Sat,UCLA,44,@,Oregon State,7,
363,8,Oct 19 1991,Sat,Utah,21,,Colorado State,16,
364,8,Oct 19 1991,Sat,Utah State,26,,Cal State Fullerton,3,
365,8,Oct 19 1991,Sat,Vanderbilt,27,,(17) Georgia,25,
366,8,Oct 19 1991,Sat,Virginia,14,,North Carolina,9,
367,8,Oct 19 1991,Sat,Virginia Tech,56,,Cincinnati,9,
368,8,Oct 19 1991,Sat,(3) Washington,24,@,(7) California,17,
369,8,Oct 19 1991,Sat,Washington State,17,@,(25) Arizona State,3,
370,8,Oct 19 1991,Sat,West Virginia,31,@,Boston College,24,
371,8,Oct 19 1991,Sat,Wyoming,39,@,New Mexico,19,
372,9,Oct 25 1991,Fri,(4) Michigan,52,@,Minnesota,6,
373,9,Oct 26 1991,Sat,Air Force,20,,Texas-El Paso,13,
374,9,Oct 26 1991,Sat,Akron,17,,Northern Illinois,7,
375,9,Oct 26 1991,Sat,(22) Baylor,26,,Texas Christian,9,
376,9,Oct 26 1991,Sat,Boston College,28,@,Army,17,
377,9,Oct 26 1991,Sat,Bowling Green,23,@,Western Michigan,10,
378,9,Oct 26 1991,Sat,Brigham Young,41,@,New Mexico,23,
379,9,Oct 26 1991,Sat,(10) California,41,,San Jose State,20,
