Rk,Wk,Date,Day,Winner,Pts,,Loser,Pts,Notes
59,2,Sep 14 1974,Sat,Richmond,29,@,West Virginia,25,
60,2,Sep 14 1974,Sat,San Jose State,28,,Fresno State,7,
61,2,Sep 14 1974,Sat,Southern Methodist,7,N,North Texas,6,
62,2,Sep 14 1974,Sat,Southern Mississippi,6,@,Memphis,0,
63,2,Sep 14 1974,Sat,Tampa,47,,Toledo,13,
64,2,Sep 14 1974,Sat,Temple,38,,Rhode Island,7,
65,2,Sep 14 1974,Sat,(10) Texas,42,@,Boston College,19,
66,2,Sep 14 1974,Sat,Texas A&M,24,,Clemson,0,
67,2,Sep 14 1974,Sat,Texas Christian,12,,Texas-Arlington,3,
68,2,Sep 14 1974,Sat,Texas Tech,24,,Iowa State,3,
69,2,Sep 14 1974,Sat,Tulane,17,,Louisiana,16,
70,2,Sep 14 1974,Sat,Utah State,17,@,Wyoming,7,
71,2,Sep 14 1974,Sat,Vanderbilt,28,,Chattanooga,6,
72,2,Sep 14 1974,Sat,Villanova,17,,Massachusetts,13,
73,2,Sep 14 1974,Sat,Virginia Military Institute,7,,Furman,0,
74,2,Sep 14 1974,Sat,Washington,21,,Cincinnati,17,
75,2,Sep 14 1974,Sat,West Texas State,37,@,Drake,17,
76,2,Sep 14 1974,Sat,William & Mary,17,@,Wake Forest,6,
77,2,Sep 14 1974,Sat,Wisconsin,28,@,Purdue,14,
78,3,Sep 21 1974,Sat,(5) Alabama,52,,Southern Mississippi,0,
79,3,Sep 21 1974,Sat,Appalachian State,30,@,Davidson,0,
80,3,Sep 21 1974,Sat,(17) Arizona,35,@,Indiana,20,
81,3,Sep 21 1974,Sat,(11) Arizona State,37,,Texas Christian,7,
82,3,Sep 21 1974,Sat,Auburn,52,,Chattanooga,0,
83,3,Sep 21 1974,Sat,Bowling Green,41,,Dayton,21,
84,3,Sep 21 1974,Sat,California,17,,San Jose State,16,
85,3,Sep 21 1974,Sat,Cincinnati,28,@,Rice,21,
86,3,Sep 21 1974,Sat,Colorado State,14,@,Florida State,7,
87,3,Sep 21 1974,Sat,Delaware,48,,Citadel,12,
88,3,Sep 21 1974,Sat,Duke,20,@,South Carolina,14,
89,3,Sep 21 1974,Sat,East Carolina,24,,East Tennessee State,8,
90,3,Sep 21 1974,Sat,Florida,17,,(14) Maryland,10,
91,3,Sep 21 1974,Sat,Furman,22,,Presbyterian,19,
92,3,Sep 21 1974,Sat,Hawaii,35,,Humboldt State,9,
93,3,Sep 21 1974,Sat,Holy Cross,45,,Brown,10,
94,3,Sep 21 1974,Sat,Illinois,41,@,(19) Stanford,7,
95,3,Sep 21 1974,Sat,Indiana State,10,,Southern Illinois,8,
96,3,Sep 21 1974,Sat,Iowa,21,,(12) UCLA,10,
97,3,Sep 21 1974,Sat,Kansas State,17,,Wichita State,0,
98,3,Sep 21 1974,Sat,Lamar,18,,Drake,6,
99,3,Sep 21 1974,Sat,Lehigh,33,@,Colgate,12,
100,3,Sep 21 1974,Sat,Louisiana Tech,42,@,Texas-Arlington,15,
101,3,Sep 21 1974,Sat,Marshall,17,,Akron,7,
102,3,Sep 21 1974,Sat,McNeese State,38,,Louisiana,0,
103,3,Sep 21 1974,Sat,Memphis,15,,Mississippi,7,
104,3,Sep 21 1974,Sat,Miami (FL),20,@,(19) Houston,3,
105,3,Sep 21 1974,Sat,Miami (OH),7,@,Purdue,7,
106,3,Sep 21 1974,Sat,(6) Michigan,31,,Colorado,0,
107,3,Sep 21 1974,Sat,Michigan State,19,,Syracuse,0,
108,3,Sep 21 1974,Sat,Minnesota,42,,North Dakota,30,
109,3,Sep 21 1974,Sat,Mississippi State,38,,Georgia,14,
110,3,Sep 21 1974,Sat,Missouri,28,,Baylor,21,
111,3,Sep 21 1974,Sat,Montana State,14,@,Fresno State,7,
112,3,Sep 21 1974,Sat,Navy,7,@,(8) Penn State,6,
113,3,Sep 21 1974,Sat,New Mexico State,41,@,West Texas State,0,
114,3,Sep 21 1974,Sat,North Carolina,31,@,Wake Forest,0,
115,3,Sep 21 1974,Sat,(15) North Carolina State,31,,Clemson,10,
116,3,Sep 21 1974,Sat,(1) Notre Dame,49,@,Northwestern,3,
117,3,Sep 21 1974,Sat,Ohio,20,@,Kent State,0,
118,3,Sep 21 1974,Sat,(2) Ohio State,51,,Oregon State,10,
119,3,Sep 21 1974,Sat,Oklahoma State,26,@,(10) Arkansas,7,
120,3,Sep 21 1974,Sat,Oregon,27,,Air Force,23,
121,3,Sep 21 1974,Sat,Pacific,38,,Long Beach State,6,
122,3,Sep 21 1974,Sat,(15) Pittsburgh,27,@,Georgia Tech,17,
123,3,Sep 21 1974,Sat,Rutgers,16,@,Bucknell,14,
124,3,Sep 21 1974,Sat,San Diego State,28,,Tampa,25,
125,3,Sep 21 1974,Sat,Southern Methodist,28,,Virginia Tech,25,
126,3,Sep 21 1974,Sat,(17) Tennessee,17,,Kansas,3,
127,3,Sep 21 1974,Sat,(9) Texas,34,,Wyoming,7,
128,3,Sep 21 1974,Sat,Texas A&M,21,@,(7) Louisiana State,14,
129,3,Sep 21 1974,Sat,Texas Tech,21,@,New Mexico,21,
130,3,Sep 21 1974,Sat,Texas-El Paso,34,,Utah,7,
131,3,Sep 21 1974,Sat,Tulane,31,@,Army,14,
132,3,Sep 21 1974,Sat,Tulsa,31,,North Texas,6,
133,3,Sep 21 1974,Sat,Utah State,9,@,Brigham Young,6,
134,3,Sep 21 1974,Sat,Vanderbilt,45,,Virginia Military Institute,7,
135,3,Sep 21 1974,Sat,Villanova,7,@,Toledo,0,
136,3,Sep 21 1974,Sat,Virginia,38,,William & Mary,28,
137,3,Sep 21 1974,Sat,Washington,31,,Iowa State,28,
138,3,Sep 21 1974,Sat,Washington State,17,,Idaho,10,
139,3,Sep 21 1974,Sat,West Virginia,16,,Kentucky,3,
140,3,Sep 21 1974,Sat,Western Michigan,30,@,Northern Illinois,13,
141,3,Sep 21 1974,Sat,Wisconsin,21,,(4) Nebraska,20,
142,4,Sep 27 1974,Fri,Pennsylvania,28,,Lehigh,18,
143,4,Sep 28 1974,Sat,(4) Alabama,23,,Vanderbilt,10,
144,4,Sep 28 1974,Sat,(15) Arizona,15,@,New Mexico,10,
145,4,Sep 28 1974,Sat,Arkansas,60,,Tulsa,0,
146,4,Sep 28 1974,Sat,Auburn,21,,(14) Tennessee,0,
147,4,Sep 28 1974,Sat,Baylor,31,,(12) Oklahoma State,14,
148,4,Sep 28 1974,Sat,Bowling Green,21,@,Western Michigan,13,
149,4,Sep 28 1974,Sat,Brown,45,,Rhode Island,15,
150,4,Sep 28 1974,Sat,Cal Poly,17,@,Fresno State,13,
151,4,Sep 28 1974,Sat,California,27,,Army,14,
152,4,Sep 28 1974,Sat,Central Michigan,42,,Dayton,8,
153,4,Sep 28 1974,Sat,Cincinnati,7,,Louisville,6,
154,4,Sep 28 1974,Sat,Clemson,21,,Georgia Tech,17,
155,4,Sep 28 1974,Sat,Colorado,24,,(11) Wisconsin,21,
156,4,Sep 28 1974,Sat,Cornell,40,,Colgate,21,
157,4,Sep 28 1974,Sat,Duke,27,,Virginia,7,
158,4,Sep 28 1974,Sat,East Carolina,17,,Southern Illinois,16,
159,4,Sep 28 1974,Sat,Florida,29,,Mississippi State,13,
160,4,Sep 28 1974,Sat,Furman,10,,William & Mary,0,
161,4,Sep 28 1974,Sat,Georgia,52,,South Carolina,14,
162,4,Sep 28 1974,Sat,Harvard,24,,Holy Cross,14,
163,4,Sep 28 1974,Sat,Houston,49,@,Virginia Tech,12,
164,4,Sep 28 1974,Sat,(16) Illinois,21,,Washington State,19,
165,4,Sep 28 1974,Sat,Indiana State,23,@,Northern Illinois,14,
166,4,Sep 28 1974,Sat,Iowa State,34,,Brigham Young,7,
167,4,Sep 28 1974,Sat,Kansas,40,,Florida State,9,
168,4,Sep 28 1974,Sat,Kansas State,38,,Pacific,7,
169,4,Sep 28 1974,Sat,Kent State,13,@,Eastern Michigan,0,
170,4,Sep 28 1974,Sat,Kentucky,28,,Indiana,22,
171,4,Sep 28 1974,Sat,Lafayette,15,@,Columbia,0,
172,4,Sep 28 1974,Sat,Lamar,27,@,North Texas,7,
173,4,Sep 28 1974,Sat,Long Beach State,20,,Drake,13,
174,4,Sep 28 1974,Sat,(17) Louisiana State,10,@,Rice,10,
175,4,Sep 28 1974,Sat,Louisiana Tech,20,@,Arkansas State,7,
176,4,Sep 28 1974,Sat,Maryland,24,,North Carolina,12,
177,4,Sep 28 1974,Sat,Massachusetts,14,@,Dartmouth,0,
178,4,Sep 28 1974,Sat,Memphis,20,@,Colorado State,18,
179,4,Sep 28 1974,Sat,(20) Miami (FL),28,@,Tampa,26,
180,4,Sep 28 1974,Sat,Miami (OH),42,@,Marshall,0,
181,4,Sep 28 1974,Sat,(5) Michigan,52,,Navy,0,
182,4,Sep 28 1974,Sat,Minnesota,9,,Texas Christian,7,
183,4,Sep 28 1974,Sat,Mississippi,20,,Southern Mississippi,14,
184,4,Sep 28 1974,Sat,Missouri,9,,(7) Arizona State,0,
185,4,Sep 28 1974,Sat,(10) Nebraska,49,,Northwestern,7,
186,4,Sep 28 1974,Sat,New Mexico State,42,,Texas-Arlington,14,
187,4,Sep 28 1974,Sat,(13) North Carolina State,28,@,Syracuse,22,
188,4,Sep 28 1974,Sat,(1) Ohio State,28,,Southern Methodist,9,
189,4,Sep 28 1974,Sat,(3) Oklahoma,72,,Utah State,3,
190,4,Sep 28 1974,Sat,Oregon,23,@,Utah,16,
191,4,Sep 28 1974,Sat,(19) Penn State,27,@,Iowa,0,
192,4,Sep 28 1974,Sat,Purdue,31,@,(2) Notre Dame,20,
193,4,Sep 28 1974,Sat,Richmond,27,@,Citadel,24,
194,4,Sep 28 1974,Sat,Rutgers,6,@,Princeton,6,
195,4,Sep 28 1974,Sat,San Diego State,26,@,Texas-El Paso,12,
196,4,Sep 28 1974,Sat,San Jose State,21,@,Stanford,21,
197,4,Sep 28 1974,Sat,(18) Southern California,16,@,(8) Pittsburgh,7,
198,4,Sep 28 1974,Sat,Temple,34,,Boston College,7,
199,4,Sep 28 1974,Sat,(9) Texas A&M,28,@,Washington,15,
200,4,Sep 28 1974,Sat,Texas Tech,26,,(6) Texas,3,
201,4,Sep 28 1974,Sat,Toledo,19,@,Ohio,16,
202,4,Sep 28 1974,Sat,Tulane,17,,West Virginia,14,
203,4,Sep 28 1974,Sat,UCLA,56,,Michigan State,14,
204,4,Sep 28 1974,Sat,Villanova,15,,Idaho,7,
205,4,Sep 28 1974,Sat,Virginia Military Institute,43,@,Davidson,7,
206,4,Sep 28 1974,Sat,West Texas State,41,,Wichita State,7,
207,4,Sep 28 1974,Sat,Western Carolina,21,@,Appalachian State,17,
208,4,Sep 28 1974,Sat,Wyoming,20,,Air Force,16,
209,4,Sep 28 1974,Sat,Yale,20,,Connecticut,7,
210,5,Oct 4 1974,Fri,(11) Auburn,3,@,(16) Miami (FL),0,
211,5,Oct 5 1974,Sat,(3) Alabama,35,@,Mississippi,21,
212,5,Oct 5 1974,Sat,(12) Arizona,42,,Texas-El Paso,13,
213,5,Oct 5 1974,Sat,(18) Arizona State,16,@,Wyoming,10,
214,5,Oct 5 1974,Sat,(20) Arkansas,49,@,Texas Christian,0,
215,5,Oct 5 1974,Sat,Arkansas State,14,,Eastern Michigan,7,
216,5,Oct 5 1974,Sat,Baylor,21,@,Florida State,17,
217,5,Oct 5 1974,Sat,Boston College,37,@,Navy,0,
218,5,Oct 5 1974,Sat,Brigham Young,33,@,Colorado State,33,
219,5,Oct 5 1974,Sat,California,31,@,(14) Illinois,14,
220,5,Oct 5 1974,Sat,Chattanooga,24,@,Middle Tennessee State,7,
221,5,Oct 5 1974,Sat,Clemson,28,,Georgia,24,
222,5,Oct 5 1974,Sat,Colorado,28,@,Air Force,27,
223,5,Oct 5 1974,Sat,Cornell,24,,Bucknell,0,
224,5,Oct 5 1974,Sat,Duke,16,,Purdue,14,
225,5,Oct 5 1974,Sat,(13) Florida,24,,Louisiana State,14,
226,5,Oct 5 1974,Sat,Fresno State,9,@,New Mexico State,7,
227,5,Oct 5 1974,Sat,Furman,24,@,Richmond,14,
228,5,Oct 5 1974,Sat,Georgia Tech,28,,Virginia,24,
229,5,Oct 5 1974,Sat,Hawaii,23,@,Pacific,14,
230,5,Oct 5 1974,Sat,Holy Cross,14,,Dartmouth,3,
231,5,Oct 5 1974,Sat,Houston,24,@,South Carolina,14,
232,5,Oct 5 1974,Sat,Idaho,28,@,Idaho State,9,
233,5,Oct 5 1974,Sat,Iowa State,27,,New Mexico,3,
234,5,Oct 5 1974,Sat,Kansas,28,,(5) Texas A&M,10,
235,5,Oct 5 1974,Sat,Kent State,28,,Western Michigan,6,
236,5,Oct 5 1974,Sat,Lamar,38,@,Louisiana,13,
237,5,Oct 5 1974,Sat,Louisville,14,@,Wichita State,7,
238,5,Oct 5 1974,Sat,Maryland,31,@,Syracuse,0,
239,5,Oct 5 1974,Sat,Miami (OH),14,@,Kentucky,10,
240,5,Oct 5 1974,Sat,(4) Michigan,27,@,Stanford,16,
241,5,Oct 5 1974,Sat,Mississippi State,21,,Kansas State,16,
242,5,Oct 5 1974,Sat,(6) Nebraska,54,,Minnesota,0,
243,5,Oct 5 1974,Sat,North Carolina,45,,(17) Pittsburgh,29,
244,5,Oct 5 1974,Sat,(8) North Carolina State,24,,East Carolina,20,
245,5,Oct 5 1974,Sat,North Texas,24,@,Drake,24,
246,5,Oct 5 1974,Sat,Northwestern,14,,Oregon,10,
247,5,Oct 5 1974,Sat,(7) Notre Dame,19,@,Michigan State,14,
248,5,Oct 5 1974,Sat,Ohio,31,,Northern Illinois,14,
249,5,Oct 5 1974,Sat,(1) Ohio State,42,@,Washington State,7,
250,5,Oct 5 1974,Sat,(2) Oklahoma,63,,Wake Forest,0,
251,5,Oct 5 1974,Sat,(15) Penn State,21,@,Army,14,
252,5,Oct 5 1974,Sat,Pennsylvania,14,@,Brown,9,
253,5,Oct 5 1974,Sat,Princeton,40,,Columbia,13,
254,5,Oct 5 1974,Sat,Rutgers,24,@,Harvard,21,
255,5,Oct 5 1974,Sat,San Jose State,27,,Long Beach State,17,
256,5,Oct 5 1974,Sat,(9) Southern California,41,,Iowa,3,
257,5,Oct 5 1974,Sat,Southern Illinois,38,@,Dayton,16,
258,5,Oct 5 1974,Sat,Southern Methodist,37,,Oregon State,30,
259,5,Oct 5 1974,Sat,Tampa,16,@,Akron,7,
260,5,Oct 5 1974,Sat,Temple,31,,Marshall,10,
261,5,Oct 5 1974,Sat,Tennessee,17,,Tulsa,10,
262,5,Oct 5 1974,Sat,Tennessee Tech,24,,Appalachian State,14,
263,5,Oct 5 1974,Sat,(19) Texas,35,,Washington,21,
264,5,Oct 5 1974,Sat,(10) Texas Tech,14,,Oklahoma State,13,
265,5,Oct 5 1974,Sat,Toledo,24,,Bowling Green,19,
266,5,Oct 5 1974,Sat,UCLA,27,@,Utah,14,
267,5,Oct 5 1974,Sat,Virginia Military Institute,22,N,Virginia Tech,17,
268,5,Oct 5 1974,Sat,West Texas State,31,,Southern Mississippi,0,
269,5,Oct 5 1974,Sat,West Virginia,24,@,Indiana,0,
270,5,Oct 5 1974,Sat,William & Mary,16,,Citadel,12,
271,5,Oct 5 1974,Sat,Wisconsin,59,,Missouri,20,
272,5,Oct 5 1974,Sat,Yale,30,,Colgate,7,
273,6,Oct 11 1974,Fri,Miami (FL),35,,Pacific,6,
274,6,Oct 12 1974,Sat,(3) Alabama,8,,Florida State,7,
275,6,Oct 12 1974,Sat,(12) Arizona,41,@,Utah,8,
276,6,Oct 12 1974,Sat,Arkansas State,38,@,Illinois State,0,
277,6,Oct 12 1974,Sat,(10) Auburn,31,,Kentucky,13,
278,6,Oct 12 1974,Sat,Ball State,38,,Richmond,23,
279,6,Oct 12 1974,Sat,Baylor,21,@,(14) Arkansas,17,
280,6,Oct 12 1974,Sat,Boston College,31,,William & Mary,16,
281,6,Oct 12 1974,Sat,Bowling Green,26,,Kent State,10,
282,6,Oct 12 1974,Sat,Brigham Young,38,,Wyoming,7,
283,6,Oct 12 1974,Sat,California,40,,Oregon,10,
284,6,Oct 12 1974,Sat,Chattanooga,43,,Wisconsin-Milwaukee,7,
285,6,Oct 12 1974,Sat,Colgate,21,,Holy Cross,16,
286,6,Oct 12 1974,Sat,Colorado,34,,Iowa State,7,
287,6,Oct 12 1974,Sat,Duke,33,,Army,14,
288,6,Oct 12 1974,Sat,East Carolina,15,@,Furman,12,
289,6,Oct 12 1974,Sat,Georgia,49,,Mississippi,0,
290,6,Oct 12 1974,Sat,Georgia Tech,29,,North Carolina,28,
291,6,Oct 12 1974,Sat,Harvard,34,@,Columbia,6,
292,6,Oct 12 1974,Sat,Illinois,27,@,Purdue,23,
293,6,Oct 12 1974,Sat,Indiana,34,,Minnesota,3,
294,6,Oct 12 1974,Sat,Iowa,35,,Northwestern,10,
295,6,Oct 12 1974,Sat,(19) Kansas,20,@,Kansas State,13,
296,6,Oct 12 1974,Sat,Lenoir-Rhyne,31,@,Appalachian State,10,
297,6,Oct 12 1974,Sat,Long Beach State,28,,Cal State Fullerton,6,
298,6,Oct 12 1974,Sat,Louisiana State,20,,Tennessee,10,
299,6,Oct 12 1974,Sat,Louisiana Tech,35,@,Louisiana,20,
300,6,Oct 12 1974,Sat,Louisville,24,@,North Texas,10,
301,6,Oct 12 1974,Sat,Maryland,41,,Clemson,0,
302,6,Oct 12 1974,Sat,Memphis,13,,Cincinnati,7,
303,6,Oct 12 1974,Sat,(20) Miami (OH),31,@,Ohio,3,
304,6,Oct 12 1974,Sat,(4) Michigan,21,,Michigan State,7,
305,6,Oct 12 1974,Sat,Mississippi State,37,@,Lamar,21,
306,6,Oct 12 1974,Sat,Missouri,21,@,(5) Nebraska,10,
307,6,Oct 12 1974,Sat,New Mexico State,14,,Texas-El Paso,13,
308,6,Oct 12 1974,Sat,(11) North Carolina State,22,@,Virginia,21,
309,6,Oct 12 1974,Sat,Northern Illinois,20,@,Marshall,17,
310,6,Oct 12 1974,Sat,Northern Iowa,41,,Drake,17,
311,6,Oct 12 1974,Sat,(6) Notre Dame,10,,Rice,3,
312,6,Oct 12 1974,Sat,(1) Ohio State,52,,(13) Wisconsin,7,
313,6,Oct 12 1974,Sat,(2) Oklahoma,16,N,(17) Texas,13,
314,6,Oct 12 1974,Sat,Oregon State,23,,Washington,9,
315,6,Oct 12 1974,Sat,(15) Penn State,55,,Wake Forest,0,
316,6,Oct 12 1974,Sat,Pennsylvania,28,@,Cornell,28,
317,6,Oct 12 1974,Sat,Pittsburgh,31,,West Virginia,14,
318,6,Oct 12 1974,Sat,Princeton,14,@,Dartmouth,7,
319,6,Oct 12 1974,Sat,Rutgers,37,,Lehigh,16,
320,6,Oct 12 1974,Sat,San Diego State,24,,Fresno State,21,
321,6,Oct 12 1974,Sat,San Jose State,13,@,New Mexico,11,
322,6,Oct 12 1974,Sat,(7) Southern California,54,@,Washington State,7,
323,6,Oct 12 1974,Sat,Southern Methodist,33,@,Texas Christian,13,
324,6,Oct 12 1974,Sat,Southern Mississippi,39,,Texas-Arlington,10,
325,6,Oct 12 1974,Sat,Stanford,13,@,UCLA,13,
326,6,Oct 12 1974,Sat,Syracuse,17,,Navy,9,
327,6,Oct 12 1974,Sat,Tampa,47,,Villanova,8,
328,6,Oct 12 1974,Sat,Temple,59,,Southern Illinois,16,
329,6,Oct 12 1974,Sat,(16) Texas A&M,28,,(9) Texas Tech,7,
330,6,Oct 12 1974,Sat,Toledo,31,@,Western Michigan,24,
331,6,Oct 12 1974,Sat,Tulane,10,@,Air Force,3,
332,6,Oct 12 1974,Sat,Tulsa,35,,Wichita State,13,
333,6,Oct 12 1974,Sat,Utah State,24,,Colorado State,23,
334,6,Oct 12 1974,Sat,Vanderbilt,24,,(8) Florida,10,
335,6,Oct 12 1974,Sat,Virginia Military Institute,20,@,Citadel,9,
336,6,Oct 12 1974,Sat,Virginia Tech,31,@,South Carolina,17,
337,6,Oct 12 1974,Sat,West Texas State,21,@,Idaho,6,
338,6,Oct 12 1974,Sat,Western Kentucky,32,,Dayton,15,
339,6,Oct 12 1974,Sat,Yale,24,,Brown,0,
340,7,Oct 19 1974,Sat,Air Force,19,,Navy,16,
341,7,Oct 19 1974,Sat,(4) Alabama,28,@,Tennessee,6,
342,7,Oct 19 1974,Sat,Appalachian State,23,@,East Carolina,21,
343,7,Oct 19 1974,Sat,(15) Arizona State,32,,Utah,0,
344,7,Oct 19 1974,Sat,(5) Auburn,31,,Georgia Tech,22,
345,7,Oct 19 1974,Sat,Brigham Young,45,,Texas-El Paso,21,
346,7,Oct 19 1974,Sat,California,17,@,Oregon State,14,
347,7,Oct 19 1974,Sat,Chattanooga,13,,Jacksonville State,9,
348,7,Oct 19 1974,Sat,Cincinnati,43,@,Wichita State,0,
349,7,Oct 19 1974,Sat,Clemson,17,,Duke,13,
350,7,Oct 19 1974,Sat,Colorado State,66,,Nevada,17,
351,7,Oct 19 1974,Sat,Dartmouth,7,@,Brown,6,
352,7,Oct 19 1974,Sat,Drake,38,@,Louisville,35,
353,7,Oct 19 1974,Sat,East Tennessee State,24,,Furman,13,
354,7,Oct 19 1974,Sat,(14) Florida,24,@,Florida State,14,
355,7,Oct 19 1974,Sat,Fresno State,37,,Pacific,21,
356,7,Oct 19 1974,Sat,Georgia,38,,Vanderbilt,31,
357,7,Oct 19 1974,Sat,Harvard,39,,Cornell,27,
358,7,Oct 19 1974,Sat,Hawaii,28,,Long Beach State,21,
359,7,Oct 19 1974,Sat,Houston,35,,Villanova,0,
360,7,Oct 19 1974,Sat,Iowa State,23,,Kansas State,18,
361,7,Oct 19 1974,Sat,Kentucky,20,,Louisiana State,13,
362,7,Oct 19 1974,Sat,Lamar,10,@,Arkansas State,6,
363,7,Oct 19 1974,Sat,(18) Maryland,47,,Wake Forest,0,
364,7,Oct 19 1974,Sat,McNeese State,43,@,Texas-Arlington,0,
365,7,Oct 19 1974,Sat,Miami (FL),21,@,West Virginia,20,
366,7,Oct 19 1974,Sat,(19) Miami (OH),34,,Bowling Green,10,
367,7,Oct 19 1974,Sat,(3) Michigan,24,@,Wisconsin,20,
368,7,Oct 19 1974,Sat,Michigan State,21,@,Illinois,21,
369,7,Oct 19 1974,Sat,Minnesota,23,,Iowa,17,
370,7,Oct 19 1974,Sat,Mississippi State,29,@,Memphis,28,
371,7,Oct 19 1974,Sat,Montana,35,@,Idaho,35,
372,7,Oct 19 1974,Sat,(12) Nebraska,56,@,(13) Kansas,0,
373,7,Oct 19 1974,Sat,New Mexico,32,@,Wyoming,21,
374,7,Oct 19 1974,Sat,North Carolina,33,,(10) North Carolina State,14,
375,7,Oct 19 1974,Sat,North Texas,24,,New Mexico State,19,
376,7,Oct 19 1974,Sat,Northern Illinois,17,@,Southern Illinois,7,
377,7,Oct 19 1974,Sat,(7) Notre Dame,48,,Army,0,
378,7,Oct 19 1974,Sat,Ohio,49,,Morehead State,10,
379,7,Oct 19 1974,Sat,(1) Ohio State,49,,Indiana,9,
380,7,Oct 19 1974,Sat,(2) Oklahoma,49,@,Colorado,14,
381,7,Oct 19 1974,Sat,Oklahoma State,31,,Missouri,7,
382,7,Oct 19 1974,Sat,(11) Penn State,30,,Syracuse,14,
383,7,Oct 19 1974,Sat,Pennsylvania,37,@,Lafayette,7,
384,7,Oct 19 1974,Sat,Pittsburgh,35,,Boston College,11,
385,7,Oct 19 1974,Sat,Princeton,33,,Colgate,24,
